"Team","Value","Rank"
"Air Force",4.07692307692308,27
"Akron",0.75,131
"Alabama",6,3
"Alabama-Birmingham",2.5,103
"Appalachian State",4.71428571428571,10
"Arizona",3.41666666666667,65
"Arizona State",2.69230769230769,95.5
"Arkansas",2.08333333333333,119
"Arkansas State",3.92307692307692,36.5
"Army",3.84615384615385,41
"Auburn",4,31
"Ball State",4.33333333333333,19
"Baylor",4.28571428571429,22
"Boise State",4.35714285714286,18
"Boston College",3.53846153846154,56.5
"Bowling Green State",1.83333333333333,124.5
"Brigham Young",3.23076923076923,76
"Buffalo",3.69230769230769,45.5
"California",2.69230769230769,95.5
"Central Florida",5.23076923076923,7
"Central Michigan",3.64285714285714,51
"Charlotte",3.84615384615385,41
"Cincinnati",3.42857142857143,63
"Clemson",5.66666666666667,4
"Coastal Carolina",3.66666666666667,49
"Colorado",2.66666666666667,97
"Colorado State",3,85
"Connecticut",1.83333333333333,124.5
"Duke",2.91666666666667,89.5
"East Carolina",2.91666666666667,89.5
"Eastern Michigan",3.76923076923077,43
"Florida",4.16666666666667,24
"Florida Atlantic",4.42857142857143,16
"Florida International",3,85
"Florida State",3.46153846153846,61.5
"Fresno State",3.58333333333333,54
"Georgia",3.21428571428571,78
"Georgia Southern",3.07692307692308,81.5
"Georgia State",3.84615384615385,41
"Georgia Tech",1.91666666666667,122.5
"Hawaii",4.2,23
"Houston",3.5,59.5
"Illinois",2.84615384615385,91.5
"Indiana",3.53846153846154,56.5
"Iowa",2.61538461538462,98.5
"Iowa State",3.69230769230769,45.5
"Kansas",3,85
"Kansas State",3.53846153846154,56.5
"Kent State",3.23076923076923,76
"Kentucky",3.30769230769231,71
"Liberty",4.15384615384615,25
"Louisiana",4.78571428571429,8.5
"Louisiana State",6.2,2
"Louisiana Tech",3.69230769230769,45.5
"Louisiana-Monroe",3.91666666666667,39
"Louisville",4.30769230769231,20.5
"Marshall",2.84615384615385,91.5
"Maryland",3.33333333333333,69.5
"Massachusetts",2.25,111
"Memphis",4.78571428571429,8.5
"Miami (FL)",3.23076923076923,76
"Miami (OH)",2.28571428571429,109
"Michigan",4,31
"Michigan State",2.07692307692308,121
"Middle Tennessee State",3.33333333333333,69.5
"Minnesota",4,31
"Mississippi",3.25,73
"Mississippi State",3.46153846153846,61.5
"Missouri",2.58333333333333,100.5
"Navy",4.69230769230769,11.5
"Nebraska",3.09090909090909,79
"Nevada",2.23076923076923,113
"Nevada-Las Vegas",2.83333333333333,93.5
"New Mexico",2.5,103
"New Mexico State",2.41666666666667,106
"Non-Major",1.45614035087719,129
"North Carolina",3.92307692307692,36.5
"North Carolina State",2.33333333333333,107.5
"North Texas",3.66666666666667,49
"Northern Illinois",2.5,103
"Northwestern",1.66666666666667,126.5
"Notre Dame",4.30769230769231,20.5
"Ohio",4.38461538461539,17
"Ohio State",6.21428571428571,1
"Oklahoma",5.28571428571429,6
"Oklahoma State",3.69230769230769,45.5
"Old Dominion",1.58333333333333,128
"Oregon",4.5,15
"Oregon State",4.08333333333333,26
"Penn State",4.53846153846154,13.5
"Pittsburgh",2.15384615384615,116.5
"Purdue",3.08333333333333,80
"Rice",2.08333333333333,119
"Rutgers",1.16666666666667,130
"San Diego State",2.15384615384615,116.5
"San Jose State",3.5,59.5
"South Alabama",2.08333333333333,119
"South Carolina",2.25,111
"South Florida",2.58333333333333,100.5
"Southern California",3.92307692307692,36.5
"Southern Methodist",5.38461538461539,5
"Southern Mississippi",3,85
"Stanford",2.16666666666667,114.5
"Syracuse",3.25,73
"Temple",3,85
"Tennessee",2.46153846153846,105
"Texas",4.53846153846154,13.5
"Texas A&M",3.38461538461538,67.5
"Texas Christian",3.25,73
"Texas State",1.91666666666667,122.5
"Texas Tech",3.66666666666667,49
"Texas-El Paso",2.16666666666667,114.5
"Texas-San Antonio",2.25,111
"Toledo",3.41666666666667,65
"Troy",4,31
"Tulane",3.92307692307692,36.5
"Tulsa",2.83333333333333,93.5
"UCLA",3.41666666666667,65
"Utah",3.92857142857143,34
"Utah State",3.07692307692308,81.5
"Vanderbilt",1.66666666666667,126.5
"Virginia",3.61538461538462,52.5
"Virginia Tech",3.38461538461538,67.5
"Wake Forest",3.61538461538462,52.5
"Washington",3.53846153846154,56.5
"Washington State",4.69230769230769,11.5
"West Virginia",2.33333333333333,107.5
"Western Kentucky",2.61538461538462,98.5
"Western Michigan",4,31
"Wisconsin",4.07142857142857,28
"Wyoming",2.92307692307692,88
