"Team","Value","Rank"
"Air Force",429.846153846154,92
"Akron",318.583333333333,131
"Alabama",600.769230769231,2
"Alabama-Birmingham",393.357142857143,117
"Appalachian State",489.571428571429,43
"Arizona",507.25,32
"Arizona State",437.692307692308,84
"Arkansas",407.666666666667,105
"Arkansas State",530.230769230769,17
"Army",404,109
"Auburn",465.230769230769,56
"Ball State",553.166666666667,11
"Baylor",464.785714285714,58
"Boise State",509.857142857143,29
"Boston College",517.615384615385,22
"Bowling Green State",394.25,114.5
"Brigham Young",499.461538461538,36
"Buffalo",409.692307692308,103
"California",375,122
"Central Florida",587.307692307692,5
"Central Michigan",503.857142857143,34
"Charlotte",454.230769230769,69
"Cincinnati",450.285714285714,71
"Clemson",575.4,8
"Coastal Carolina",431.666666666667,90
"Colorado",433.25,88
"Colorado State",498.5,37
"Connecticut",419.666666666667,98
"Duke",425.833333333333,95
"East Carolina",491.833333333333,40
"Eastern Michigan",439,82
"Florida",440,80.5
"Florida Atlantic",486.5,46
"Florida International",437.307692307692,86
"Florida State",455.615384615385,65
"Fresno State",448.416666666667,74
"Georgia",448.142857142857,75
"Georgia Southern",366.846153846154,123
"Georgia State",451.076923076923,70
"Georgia Tech",352.416666666667,124
"Hawaii",551.4,12
"Houston",454.75,67
"Illinois",393.461538461538,116
"Indiana",491.307692307692,42
"Iowa",416.692307692308,101
"Iowa State",488.692307692308,44
"Kansas",454.416666666667,68
"Kansas State",450.153846153846,72
"Kent State",498.153846153846,38.5
"Kentucky",437.384615384615,85
"Liberty",515.538461538462,26
"Louisiana",574.357142857143,9
"Louisiana State",605.066666666667,1
"Louisiana Tech",498.153846153846,38.5
"Louisiana-Monroe",517.166666666667,23
"Louisville",531.923076923077,16
"Marshall",457.384615384615,64
"Maryland",438.916666666667,83
"Massachusetts",430.75,91
"Memphis",584.571428571429,6
"Miami (FL)",429.692307692308,93
"Miami (OH)",395.785714285714,113
"Michigan",475.461538461538,51
"Michigan State",420.692307692308,97
"Middle Tennessee State",423.416666666667,96
"Minnesota",461.307692307692,60
"Mississippi",486.583333333333,45
"Mississippi State",436.923076923077,87
"Missouri",406.25,106
"Navy",481.461538461538,47
"Nebraska",462.5,59
"Nevada",429.230769230769,94
"Nevada-Las Vegas",416.416666666667,102
"New Mexico",464.833333333333,57
"New Mexico State",408.916666666667,104
"Non-Major",325.464912280702,130
"North Carolina",520.076923076923,21
"North Carolina State",431.75,89
"North Texas",527.416666666667,19.5
"Northern Illinois",377.583333333333,121
"Northwestern",342.833333333333,128
"Notre Dame",478.384615384615,50
"Ohio",515.846153846154,25
"Ohio State",565.785714285714,10
"Oklahoma",594.571428571429,3
"Oklahoma State",508.076923076923,31
"Old Dominion",343.166666666667,127
"Oregon",508.357142857143,30
"Oregon State",475.333333333333,52
"Penn State",469.230769230769,54
"Pittsburgh",418.307692307692,100
"Purdue",442.416666666667,79
"Rice",351,125
"Rutgers",337.166666666667,129
"San Diego State",396.538461538462,112
"San Jose State",472.916666666667,53
"South Alabama",393,118
"South Carolina",419.5,99
"South Florida",392.25,119
"Southern California",527.538461538462,18
"Southern Methodist",590.384615384615,4
"Southern Mississippi",479.230769230769,48
"Stanford",440,80.5
"Syracuse",460.083333333333,61
"Temple",457.846153846154,63
"Tennessee",406.076923076923,107
"Texas",513,27
"Texas A&M",449.692307692308,73
"Texas Christian",478.833333333333,49
"Texas State",403,110
"Texas Tech",546.5,13
"Texas-El Paso",394.25,114.5
"Texas-San Antonio",404.916666666667,108
"Toledo",527.416666666667,19.5
"Troy",537.166666666667,15
"Tulane",539.076923076923,14
"Tulsa",465.75,55
"UCLA",455.333333333333,66
"Utah",459.357142857143,62
"Utah State",502.076923076923,35
"Vanderbilt",347.166666666667,126
"Virginia",491.692307692308,41
"Virginia Tech",445.307692307692,76
"Wake Forest",512.846153846154,28
"Washington",443.384615384615,78
"Washington State",578.692307692308,7
"West Virginia",381.333333333333,120
"Western Kentucky",444.384615384615,77
"Western Michigan",517.153846153846,24
"Wisconsin",507.071428571429,33
"Wyoming",402.923076923077,111
