"Team","Value","Rank"
"Air Force",3.78400590143473,39
"Akron",2.86309853530182,80
"Alabama",5.408310293578,9
"Alabama-Birmingham",3.23261461118876,69
"Arizona",5.05265380344535,16
"Arizona State",4.52389766788111,23
"Arkansas",3.54709448782898,55
"Arkansas State",3.77755206215919,40
"Army",2.38120821737051,101
"Auburn",2.43881465807263,97
"Ball State",3.15121345352886,71
"Baylor",5.51118536362511,6
"Boise State",2.79716336198008,83
"Boston College",2.43949798457587,96
"Bowling Green State",1.83531151686891,117
"Brigham Young",3.72241396453295,45
"Buffalo",2.36086975336579,103
"California",2.96525836750996,76
"Central Florida",4.15052801285662,29
"Central Michigan",3.0083734450847,74
"Cincinnati",3.53654597467107,57
"Clemson",5.15288451892679,14
"Colorado",2.2897776714753,107
"Colorado State",1.66060774751311,120
"Connecticut",1.40111849962179,122
"Duke",3.44105783961787,60
"East Carolina",2.92262504759343,77
"Eastern Michigan",2.42906051518217,99
"Florida",3.62701000692413,50
"Florida Atlantic",2.32013550489757,106
"Florida International",2.90711347025746,78
"Florida State",4.94802581589928,18
"Fresno State",3.89060885683318,35
"Georgia",5.44838465439502,8
"Georgia Tech",4.73740385504116,19
"Hawaii",2.07862996880437,113
"Houston",3.30692557550553,65
"Idaho",1.20217834728697,125
"Illinois",2.04234807410457,114
"Indiana",3.98796851718765,33
"Iowa",2.11968124284239,111
"Iowa State",3.33899495961479,63
"Kansas",2.12218737607492,110
"Kansas State",5.68278571665123,5
"Kent State",3.16202443365246,70
"Kentucky",2.90044318017036,79
"Louisiana",3.57945973339148,53
"Louisiana State",3.80645572144966,37
"Louisiana Tech",5.98725914455874,2
"Louisiana-Monroe",4.55019070654377,22
"Louisville",3.99515075470401,32
"Marshall",4.60902340050866,21
"Maryland",2.00553051220155,115
"Massachusetts",1.36705044209058,123
"Memphis",1.36505620849141,124
"Miami (FL)",3.60572112458107,51
"Miami (OH)",2.32758245112763,104
"Michigan",3.77305483006835,41
"Michigan State",2.4306850631343,98
"Middle Tennessee State",3.37006116409734,62
"Minnesota",2.81004932446734,82
"Mississippi",3.86592669739068,36
"Mississippi State",3.73229478938716,44
"Missouri",3.25610879231832,68
"Navy",2.76426305631351,84
"Nebraska",5.17344161748128,12
"Nevada",4.40202102816577,25
"Nevada-Las Vegas",2.39190791127294,100
"New Mexico",2.97028151109498,75
"New Mexico State",1.93763814500815,116
"Non-Major",1.61613222215339,121
"North Carolina",4.33294567397644,28
"North Carolina State",3.41318572491939,61
"North Texas",2.48283757893787,94
"Northern Illinois",4.33990544807663,27
"Northwestern",3.67252602916349,47
"Notre Dame",4.02129140821431,31
"Ohio",2.70896183310812,89
"Ohio State",5.17310378501235,13
"Oklahoma",5.77736239644661,4
"Oklahoma State",5.45546834867691,7
"Oregon",6.74908977501165,1
"Oregon State",3.67968845715177,46
"Penn State",3.73278687895784,43
"Pittsburgh",3.26122098501162,67
"Purdue",3.59766144734978,52
"Rice",2.8457833779089,81
"Rutgers",2.37234418463719,102
"San Diego State",3.80214105007952,38
"San Jose State",3.56733373882797,54
"South Alabama",1.67753242592781,119
"South Carolina",4.49684797308389,24
"South Florida",2.75849216577008,86
"Southern California",4.67351755158816,20
"Southern Methodist",2.13428918527705,109
"Southern Mississippi",1.81605920886802,118
"Stanford",3.1092370771481,72
"Syracuse",3.46771094992478,59
"Temple",2.76192227995964,85
"Tennessee",5.12011553673799,15
"Texas",5.19890335133787,10
"Texas A&M",5.83407420071613,3
"Texas Christian",3.75069535618207,42
"Texas State",2.09864128144909,112
"Texas Tech",5.01003266909639,17
"Texas-El Paso",2.3217220599372,105
"Texas-San Antonio",2.48611973544718,93
"Toledo",2.72574701646278,88
"Troy",3.65575213518134,48
"Tulane",2.14798744013677,108
"Tulsa",4.06963810539299,30
"UCLA",4.37745136632678,26
"Utah",3.48688514625021,58
"Utah State",3.92342581791167,34
"Vanderbilt",3.04998496022987,73
"Virginia",2.45149649272728,95
"Virginia Tech",3.32734581551704,64
"Wake Forest",2.53853721248812,91
"Washington",2.62396247809332,90
"Washington State",2.50031340888726,92
"West Virginia",5.18912744503123,11
"Western Kentucky",3.53908059573813,56
"Western Michigan",3.28950209742338,66
"Wisconsin",3.63603655188841,49
"Wyoming",2.73451806345161,87
