"Team","Value","Rank"
"Air Force",551.502996105308,100
"Akron",521.570985470753,83
"Alabama",359.846567860464,5
"Alabama-Birmingham",586.30579381278,118
"Arizona",426.648208026746,23
"Arizona State",442.251227651919,29
"Arkansas",432.015999878586,25
"Arkansas State",526.12117612358,87
"Army",538.0269757998,93
"Auburn",414.972497553142,19
"Ball State",590.338654243486,119
"Baylor",455.411518759949,40
"Boise State",479.669335048465,58
"Boston College",458.689456385631,46
"Bowling Green State",461.604535368048,48
"Brigham Young",443.156730642497,31
"Buffalo",519.806810659623,82
"California",572.544129450783,110
"Central Florida",479.704811766979,59
"Central Michigan",560.623990201798,103
"Cincinnati",450.192582654213,34
"Clemson",419.893126868163,22
"Colorado",519.293617382107,81
"Colorado State",525.396311034488,86
"Connecticut",528.229296140805,89
"Duke",502.987913505299,72
"East Carolina",527.910942871493,88
"Eastern Michigan",649.909742706511,125
"Florida",354.838933554618,3
"Florida Atlantic",454.981659686389,38
"Florida International",556.735530212615,101
"Florida State",356.545033346275,4
"Fresno State",541.734291230057,94
"Georgia",446.248119732907,32
"Georgia State",579.596138615562,113
"Georgia Tech",416.180064635226,20
"Hawaii",566.825561043134,107
"Houston",501.594758216261,70
"Idaho",637.378542900255,124
"Illinois",559.263887015885,102
"Indiana",592.1479311026,120
"Iowa",403.436851987792,14
"Iowa State",519.274116932914,80
"Kansas",487.236732176309,60
"Kansas State",437.058992769638,26
"Kent State",524.774517337357,85
"Kentucky",511.073619103515,75
"Louisiana",546.837482829719,98
"Louisiana State",375.516462184678,9
"Louisiana Tech",567.97449749389,108
"Louisiana-Monroe",515.801627831395,78
"Louisville",398.598406570157,12
"Marshall",493.413376587428,64
"Maryland",491.571858351238,62
"Massachusetts",580.72792111399,115
"Memphis",476.689107378679,54
"Miami (FL)",501.351030682209,69
"Miami (OH)",623.171304202391,122
"Michigan",473.574539725199,53
"Michigan State",343.442647185211,1
"Middle Tennessee State",542.359474124459,95
"Minnesota",477.522819234816,55
"Mississippi",402.993455293398,13
"Mississippi State",392.164637029641,11
"Missouri",438.021643435724,27
"Navy",501.904990840081,71
"Nebraska",442.875135737299,30
"Nevada",569.400849120368,109
"Nevada-Las Vegas",564.810136489113,104
"New Mexico",629.97709871994,123
"New Mexico State",652.532325244524,126
"Non-Major",573.064637884972,111
"North Carolina",491.102441841633,61
"North Carolina State",479.514601025162,57
"North Texas",468.714642629877,52
"Northern Illinois",565.073825912347,106
"Northwestern",508.526981302094,73
"Notre Dame",455.99769918434,41
"Ohio",564.981396332925,105
"Ohio State",455.405526492409,39
"Oklahoma",405.988113955332,17
"Oklahoma State",463.067808587748,49
"Oregon",427.701174163451,24
"Oregon State",478.319447693959,56
"Penn State",494.044320842686,65
"Pittsburgh",448.786771978115,33
"Purdue",522.035896041434,84
"Rice",442.084568747109,28
"Rutgers",517.809104450875,79
"San Diego State",457.361837778725,44
"San Jose State",547.254544852041,99
"South Alabama",544.657707602515,97
"South Carolina",405.212590697762,16
"South Florida",450.98720689256,35
"Southern California",363.298734256475,6
"Southern Methodist",511.009620840821,74
"Southern Mississippi",581.652615063924,116
"Stanford",366.93391373611,7
"Syracuse",466.816182910743,51
"Temple",583.887531456924,117
"Tennessee",492.810755681344,63
"Texas",453.171778595209,37
"Texas A&M",511.601855038031,76
"Texas Christian",404.07815778894,15
"Texas State",495.171892387762,67
"Texas Tech",514.705622290196,77
"Texas-El Paso",579.887096280704,114
"Texas-San Antonio",463.376877864981,50
"Toledo",531.023255865814,91
"Troy",598.375369295243,121
"Tulane",457.2164097636,43
"Tulsa",537.019940175588,92
"UCLA",418.756614519357,21
"Utah",457.509831559666,45
"Utah State",371.891690530917,8
"Vanderbilt",411.022801024404,18
"Virginia",460.719782399699,47
"Virginia Tech",350.784520422508,2
"Wake Forest",456.545965376289,42
"Washington",452.926238672878,36
"Washington State",495.876999881425,68
"West Virginia",529.559650804207,90
"Western Kentucky",494.851923086896,66
"Western Michigan",576.318193002561,112
"Wisconsin",384.255376659134,10
"Wyoming",543.200268645303,96
