"","Team","X","Opponent","Result","Date"
"74","Arizona","","Oregon State","W (44-7)","2015-10-10"
"75","Arizona","@","Colorado","W (38-31)","2015-10-17"
"76","Arizona","","Washington State","L (42-45)","2015-10-24"
"77","Arizona","@","Washington","L (3-49)","2015-10-31"
"78","Arizona","@","Southern California","L (30-38)","2015-11-07"
"79","Arizona","","Utah","W (37-30)","2015-11-14"
"81","Arizona","N","New Mexico","W (45-37)","2015-12-19"
"110","Arkansas State","@","Southern California","L (6-55)","2015-09-05"
"210","Arkansas State","","Missouri","L (20-27)","2015-09-12"
"310","Arkansas State","","Missouri State","W (70-7)","2015-09-19"
"410","Arkansas State","@","Toledo","L (7-37)","2015-09-26"
"510","Arkansas State","","Idaho","W (49-35)","2015-10-03"
"610","Arkansas State","@","South Alabama","W (49-31)","2015-10-13"
"710","Arkansas State","","Louisiana","W (37-27)","2015-10-20"
"82","Arkansas State","","Georgia State","W (48-34)","2015-10-31"
"101","Arkansas State","@","Louisiana-Monroe","W (59-21)","2015-11-14"
"111","Arkansas State","@","New Mexico State","W (52-28)","2015-11-28"
"121","Arkansas State","","Texas State","W (55-17)","2015-12-05"
"131","Arkansas State","N","Louisiana Tech","L (28-47)","2015-12-19"
"112","Arkansas","","Texas-El Paso","W (48-13)","2015-09-05"
"211","Arkansas","N","Toledo","L (12-16)","2015-09-12"
"311","Arkansas","","Texas Tech","L (24-35)","2015-09-19"
"411","Arkansas","N","Texas A&M","L (21-28)","2015-09-26"
"511","Arkansas","@","Tennessee","W (24-20)","2015-10-03"
"711","Arkansas","","Auburn","W (54-46)","2015-10-24"
"83","Arkansas","","Tennessee-Martin","W (63-28)","2015-10-31"
"91","Arkansas","@","Mississippi","W (53-52)","2015-11-07"
"102","Arkansas","@","Louisiana State","W (31-14)","2015-11-14"
"113","Arkansas","","Mississippi State","L (50-51)","2015-11-21"
"122","Arkansas","","Missouri","W (28-3)","2015-11-27"
"132","Arkansas","N","Kansas State","W (45-23)","2016-01-02"
"114","Army","","Fordham","L (35-37)","2015-09-04"
"212","Army","@","Connecticut","L (17-22)","2015-09-12"
"312","Army","","Wake Forest","L (14-17)","2015-09-19"
"412","Army","@","Eastern Michigan","W (58-36)","2015-09-26"
"512","Army","@","Penn State","L (14-20)","2015-10-03"
"611","Army","","Duke","L (3-44)","2015-10-10"
"712","Army","","Bucknell","W (21-14)","2015-10-17"
"84","Army","@","Rice","L (31-38)","2015-10-24"
"103","Army","","Tulane","L (31-34)","2015-11-14"
"115","Army","","Rutgers","L (21-31)","2015-11-21"
"123","Army","N","Navy","L (17-21)","2015-12-12"
"116","Auburn","N","Louisville","W (31-24)","2015-09-05"
"213","Auburn","","Jacksonville State","W (27-20)","2015-09-12"
"313","Auburn","@","Louisiana State","L (21-45)","2015-09-19"
"413","Auburn","","Mississippi State","L (9-17)","2015-09-26"
"513","Auburn","","San Jose State","W (35-21)","2015-10-03"
"612","Auburn","@","Kentucky","W (30-27)","2015-10-15"
"85","Auburn","","Mississippi","L (19-27)","2015-10-31"
"92","Auburn","@","Texas A&M","W (26-10)","2015-11-07"
"104","Auburn","","Georgia","L (13-20)","2015-11-14"
"117","Auburn","","Idaho","W (56-34)","2015-11-21"
"133","Auburn","N","Memphis","W (31-10)","2015-12-30"
"118","Ball State","","Virginia Military Institute","W (48-36)","2015-09-03"
"214","Ball State","@","Texas A&M","L (23-56)","2015-09-12"
"314","Ball State","@","Eastern Michigan","W (28-17)","2015-09-19"
"414","Ball State","@","Northwestern","L (19-24)","2015-09-26"
"514","Ball State","","Toledo","L (10-24)","2015-10-03"
"613","Ball State","@","Northern Illinois","L (41-59)","2015-10-10"
"713","Ball State","","Georgia State","L (19-31)","2015-10-17"
"86","Ball State","","Central Michigan","L (21-23)","2015-10-24"
"93","Ball State","","Massachusetts","W (20-10)","2015-10-31"
"105","Ball State","@","Western Michigan","L (7-54)","2015-11-05"
"119","Ball State","@","Ohio","L (31-48)","2015-11-17"
"124","Ball State","","Bowling Green State","L (10-48)","2015-11-24"
"120","Baylor","@","Southern Methodist","W (56-21)","2015-09-04"
"215","Baylor","","Lamar","W (66-31)","2015-09-12"
"315","Baylor","","Rice","W (70-17)","2015-09-26"
"415","Baylor","N","Texas Tech","W (63-35)","2015-10-03"
"515","Baylor","@","Kansas","W (66-7)","2015-10-10"
"614","Baylor","","West Virginia","W (62-38)","2015-10-17"
"714","Baylor","","Iowa State","W (45-27)","2015-10-24"
"87","Baylor","@","Kansas State","W (31-24)","2015-11-05"
"94","Baylor","","Oklahoma","L (34-44)","2015-11-14"
"106","Baylor","@","Oklahoma State","W (45-35)","2015-11-21"
"1110","Baylor","@","Texas Christian","L (21-28)","2015-11-27"
"125","Baylor","","Texas","L (17-23)","2015-12-05"
"134","Baylor","N","North Carolina","W (49-38)","2015-12-29"
"126","Boise State","","Washington","W (16-13)","2015-09-04"
"216","Boise State","@","Brigham Young","L (24-35)","2015-09-12"
"316","Boise State","","Idaho State","W (52-0)","2015-09-18"
"416","Boise State","@","Virginia","W (56-14)","2015-09-25"
"516","Boise State","","Hawaii","W (55-0)","2015-10-03"
"615","Boise State","@","Colorado State","W (41-10)","2015-10-10"
"715","Boise State","@","Utah State","L (26-52)","2015-10-16"
"88","Boise State","","Wyoming","W (34-14)","2015-10-24"
"95","Boise State","@","Nevada-Las Vegas","W (55-27)","2015-10-31"
"107","Boise State","","New Mexico","L (24-31)","2015-11-14"
"127","Boise State","@","San Jose State","W (40-23)","2015-11-27"
"135","Boise State","N","Northern Illinois","W (55-7)","2015-12-23"
"128","Boston College","","Maine","W (24-3)","2015-09-05"
"217","Boston College","","Howard","W (76-0)","2015-09-12"
"317","Boston College","","Florida State","L (0-14)","2015-09-18"
"417","Boston College","","Northern Illinois","W (17-14)","2015-09-26"
"517","Boston College","@","Duke","L (7-9)","2015-10-03"
"616","Boston College","","Wake Forest","L (0-3)","2015-10-10"
"716","Boston College","@","Clemson","L (17-34)","2015-10-17"
"89","Boston College","@","Louisville","L (14-17)","2015-10-24"
"96","Boston College","","Virginia Tech","L (10-26)","2015-10-31"
"108","Boston College","","North Carolina State","L (8-24)","2015-11-07"
"1111","Boston College","N","Notre Dame","L (16-19)","2015-11-21"
"129","Boston College","@","Syracuse","L (17-20)","2015-11-28"
"130","Bowling Green State","N","Tennessee","L (30-59)","2015-09-05"
"218","Bowling Green State","@","Maryland","W (48-27)","2015-09-12"
"318","Bowling Green State","","Memphis","L (41-44)","2015-09-19"
"418","Bowling Green State","@","Purdue","W (35-28)","2015-09-26"
"518","Bowling Green State","@","Buffalo","W (28-22)","2015-10-03"
"617","Bowling Green State","","Massachusetts","W (62-38)","2015-10-10"
"810","Bowling Green State","@","Kent State","W (48-0)","2015-10-24"
"97","Bowling Green State","","Ohio","W (62-24)","2015-11-04"
"109","Bowling Green State","@","Western Michigan","W (41-27)","2015-11-11"
"1112","Bowling Green State","","Toledo","L (28-44)","2015-11-17"
"136","Bowling Green State","N","Northern Illinois","W (34-14)","2015-12-04"
"141","Bowling Green State","N","Georgia Southern","L (27-58)","2015-12-23"
"137","Brigham Young","@","Nebraska","W (33-28)","2015-09-05"
"319","Brigham Young","@","UCLA","L (23-24)","2015-09-19"
"419","Brigham Young","@","Michigan","L (0-31)","2015-09-26"
"519","Brigham Young","","Connecticut","W (30-13)","2015-10-02"
"618","Brigham Young","","East Carolina","W (45-38)","2015-10-10"
"717","Brigham Young","","Cincinnati","W (38-24)","2015-10-16"
"811","Brigham Young","","Wagner","W (70-6)","2015-10-24"
"98","Brigham Young","@","San Jose State","W (17-16)","2015-11-06"
"1010","Brigham Young","N","Missouri","L (16-20)","2015-11-14"
"1113","Brigham Young","","Fresno State","W (52-10)","2015-11-21"
"1210","Brigham Young","@","Utah State","W (51-28)","2015-11-28"
"138","Brigham Young","N","Utah","L (28-35)","2015-12-19"
"139","Buffalo","","Albany","W (51-14)","2015-09-05"
"219","Buffalo","@","Penn State","L (14-27)","2015-09-12"
"320","Buffalo","@","Florida Atlantic","W (33-15)","2015-09-19"
"420","Buffalo","","Nevada","L (21-24)","2015-09-26"
"619","Buffalo","@","Central Michigan","L (14-51)","2015-10-17"
"718","Buffalo","","Ohio","W (41-17)","2015-10-24"
"812","Buffalo","@","Miami (OH)","W (29-24)","2015-10-29"
"99","Buffalo","@","Kent State","W (18-17)","2015-11-05"
"1011","Buffalo","","Northern Illinois","L (30-41)","2015-11-11"
"1211","Buffalo","","Massachusetts","L (26-31)","2015-11-27"
"140","California","","Grambling State","W (73-14)","2015-09-05"
"220","California","","San Diego State","W (35-7)","2015-09-12"
"321","California","@","Texas","W (45-44)","2015-09-19"
"421","California","@","Washington","W (30-24)","2015-09-26"
"520","California","","Washington State","W (34-28)","2015-10-03"
"620","California","@","Utah","L (24-30)","2015-10-10"
"719","California","@","UCLA","L (24-40)","2015-10-22"
"813","California","","Southern California","L (21-27)","2015-10-31"
"910","California","@","Oregon","L (28-44)","2015-11-07"
"1012","California","","Oregon State","W (54-24)","2015-11-14"
"1114","California","@","Stanford","L (22-35)","2015-11-21"
"142","Central Florida","","Florida International","L (14-15)","2015-09-03"
"221","Central Florida","@","Stanford","L (7-31)","2015-09-12"
"322","Central Florida","","Furman","L (15-16)","2015-09-19"
"422","Central Florida","@","South Carolina","L (14-31)","2015-09-26"
"521","Central Florida","@","Tulane","L (31-45)","2015-10-03"
"621","Central Florida","","Connecticut","L (13-40)","2015-10-10"
"720","Central Florida","@","Temple","L (16-30)","2015-10-17"
"814","Central Florida","","Houston","L (10-59)","2015-10-24"
"911","Central Florida","@","Cincinnati","L (7-52)","2015-10-31"
"1013","Central Florida","@","Tulsa","L (30-45)","2015-11-07"
"1115","Central Florida","","East Carolina","L (7-44)","2015-11-19"
"1212","Central Florida","","South Florida","L (3-44)","2015-11-26"
"143","Central Michigan","","Oklahoma State","L (13-24)","2015-09-03"
"222","Central Michigan","","Monmouth","W (31-10)","2015-09-12"
"323","Central Michigan","@","Syracuse","L (27-30)","2015-09-19"
"423","Central Michigan","@","Michigan State","L (10-30)","2015-09-26"
"522","Central Michigan","","Northern Illinois","W (29-19)","2015-10-03"
"622","Central Michigan","@","Western Michigan","L (39-41)","2015-10-10"
"1014","Central Michigan","","Toledo","L (23-28)","2015-11-10"
"1116","Central Michigan","@","Kent State","W (27-14)","2015-11-18"
"1213","Central Michigan","","Eastern Michigan","W (35-28)","2015-11-27"
"1310","Central Michigan","N","Minnesota","L (14-21)","2015-12-28"
"144","Charlotte","@","Georgia State","W (23-20)","2015-09-04"
"223","Charlotte","","Presbyterian","W (34-10)","2015-09-12"
"324","Charlotte","@","Middle Tennessee State","L (14-73)","2015-09-19"
"424","Charlotte","","Florida Atlantic","L (7-17)","2015-09-26"
"523","Charlotte","","Temple","L (3-37)","2015-10-02"
"623","Charlotte","@","Old Dominion","L (34-37)","2015-10-17"
"721","Charlotte","","Southern Mississippi","L (10-44)","2015-10-24"
"815","Charlotte","","Marshall","L (10-34)","2015-10-31"
"912","Charlotte","@","Florida International","L (31-48)","2015-11-07"
"1015","Charlotte","","Texas-San Antonio","L (27-30)","2015-11-14"
"1117","Charlotte","@","Kentucky","L (10-58)","2015-11-21"
"1214","Charlotte","@","Rice","L (7-27)","2015-11-28"
"145","Cincinnati","","Alabama A&M","W (52-10)","2015-09-05"
"224","Cincinnati","","Temple","L (26-34)","2015-09-12"
"325","Cincinnati","@","Miami (OH)","W (37-33)","2015-09-19"
"425","Cincinnati","@","Memphis","L (46-53)","2015-09-24"
"524","Cincinnati","","Miami (FL)","W (34-23)","2015-10-01"
"722","Cincinnati","","Connecticut","W (37-13)","2015-10-24"
"913","Cincinnati","@","Houston","L (30-33)","2015-11-07"
"1016","Cincinnati","","Tulsa","W (49-38)","2015-11-14"
"1118","Cincinnati","@","South Florida","L (27-65)","2015-11-20"
"1215","Cincinnati","@","East Carolina","W (19-16)","2015-11-28"
"1311","Cincinnati","N","San Diego State","L (7-42)","2015-12-24"
"146","Clemson","","Wofford","W (49-10)","2015-09-05"
"326","Clemson","@","Louisville","W (20-17)","2015-09-17"
"426","Clemson","","Notre Dame","W (24-22)","2015-10-03"
"525","Clemson","","Georgia Tech","W (43-24)","2015-10-10"
"723","Clemson","@","Miami (FL)","W (58-0)","2015-10-24"
"816","Clemson","@","North Carolina State","W (56-41)","2015-10-31"
"914","Clemson","","Florida State","W (23-13)","2015-11-07"
"1017","Clemson","@","Syracuse","W (37-27)","2015-11-14"
"1119","Clemson","","Wake Forest","W (33-13)","2015-11-21"
"1216","Clemson","@","South Carolina","W (37-32)","2015-11-28"
"1312","Clemson","N","North Carolina","W (45-37)","2015-12-05"
"147","Clemson","N","Oklahoma","W (37-17)","2015-12-31"
"148","Colorado State","","Savannah State","W (65-13)","2015-09-05"
"225","Colorado State","","Minnesota","L (20-23)","2015-09-12"
"327","Colorado State","N","Colorado","L (24-27)","2015-09-19"
"427","Colorado State","@","Texas-San Antonio","W (33-31)","2015-09-26"
"526","Colorado State","@","Utah State","L (18-33)","2015-10-03"
"817","Colorado State","","San Diego State","L (17-41)","2015-10-31"
"915","Colorado State","@","Wyoming","W (26-7)","2015-11-07"
"1018","Colorado State","","Nevada-Las Vegas","W (49-35)","2015-11-14"
"1120","Colorado State","@","New Mexico","W (28-21)","2015-11-21"
"1217","Colorado State","@","Fresno State","W (34-31)","2015-11-28"
"1313","Colorado State","N","Nevada","L (23-28)","2015-12-29"
"149","Colorado","@","Hawaii","L (20-28)","2015-09-03"
"226","Colorado","","Massachusetts","W (48-14)","2015-09-12"
"428","Colorado","","Nicholls State","W (48-0)","2015-09-26"
"527","Colorado","","Oregon","L (24-41)","2015-10-03"
"818","Colorado","@","Oregon State","W (17-13)","2015-10-24"
"916","Colorado","@","UCLA","L (31-35)","2015-10-31"
"1019","Colorado","","Stanford","L (10-42)","2015-11-07"
"1121","Colorado","","Southern California","L (24-27)","2015-11-13"
"1218","Colorado","@","Washington State","L (3-27)","2015-11-21"
"1314","Colorado","@","Utah","L (14-20)","2015-11-28"
"150","Connecticut","","Villanova","W (20-15)","2015-09-03"
"328","Connecticut","@","Missouri","L (6-9)","2015-09-19"
"429","Connecticut","","Navy","L (18-28)","2015-09-26"
"724","Connecticut","","South Florida","L (20-28)","2015-10-17"
"917","Connecticut","","East Carolina","W (31-13)","2015-10-30"
"1020","Connecticut","@","Tulane","W (7-3)","2015-11-07"
"1122","Connecticut","","Houston","W (20-17)","2015-11-21"
"1219","Connecticut","@","Temple","L (3-27)","2015-11-28"
"1315","Connecticut","N","Marshall","L (10-16)","2015-12-26"
"151","Duke","@","Tulane","W (37-7)","2015-09-03"
"227","Duke","","North Carolina Central","W (55-0)","2015-09-12"
"329","Duke","","Northwestern","L (10-19)","2015-09-19"
"430","Duke","","Georgia Tech","W (34-20)","2015-09-26"
"725","Duke","@","Virginia Tech","W (45-43)","2015-10-24"
"819","Duke","","Miami (FL)","L (27-30)","2015-10-31"
"918","Duke","@","North Carolina","L (31-66)","2015-11-07"
"1021","Duke","","Pittsburgh","L (13-31)","2015-11-14"
"1123","Duke","@","Virginia","L (34-42)","2015-11-21"
"1220","Duke","@","Wake Forest","W (27-21)","2015-11-28"
"1316","Duke","N","Indiana","W (44-41)","2015-12-26"
"152","East Carolina","","Towson","W (28-20)","2015-09-05"
"228","East Carolina","@","Florida","L (24-31)","2015-09-12"
"330","East Carolina","@","Navy","L (21-45)","2015-09-19"
"431","East Carolina","","Virginia Tech","W (35-28)","2015-09-26"
"528","East Carolina","@","Southern Methodist","W (49-23)","2015-10-03"
"726","East Carolina","","Tulsa","W (30-17)","2015-10-17"
"820","East Carolina","","Temple","L (14-24)","2015-10-22"
"1022","East Carolina","","South Florida","L (17-22)","2015-11-07"
"153","Eastern Michigan","","Old Dominion","L (34-38)","2015-09-05"
"229","Eastern Michigan","@","Wyoming","W (48-29)","2015-09-12"
"529","Eastern Michigan","@","Louisiana State","L (22-44)","2015-10-03"
"727","Eastern Michigan","@","Toledo","L (20-63)","2015-10-17"
"821","Eastern Michigan","@","Northern Illinois","L (21-49)","2015-10-24"
"919","Eastern Michigan","","Western Michigan","L (28-58)","2015-10-29"
"1023","Eastern Michigan","@","Miami (OH)","L (13-28)","2015-11-07"
"1124","Eastern Michigan","","Massachusetts","L (17-28)","2015-11-14"
"154","Florida Atlantic","@","Tulsa","L (44-47)","2015-09-05"
"230","Florida Atlantic","","Miami (FL)","L (20-44)","2015-09-11"
"530","Florida Atlantic","","Rice","L (26-27)","2015-10-10"
"624","Florida Atlantic","","Marshall","L (17-33)","2015-10-17"
"728","Florida Atlantic","@","Texas-El Paso","L (17-27)","2015-10-24"
"822","Florida Atlantic","","Florida International","W (31-17)","2015-10-31"
"920","Florida Atlantic","@","Western Kentucky","L (19-35)","2015-11-07"
"1024","Florida Atlantic","","Middle Tennessee State","L (17-24)","2015-11-14"
"1125","Florida Atlantic","@","Florida","L (14-20)","2015-11-21"
"1221","Florida Atlantic","@","Old Dominion","W (33-31)","2015-11-28"
"231","Florida International","@","Indiana","L (22-36)","2015-09-12"
"331","Florida International","","North Carolina Central","W (39-14)","2015-09-19"
"432","Florida International","@","Louisiana Tech","L (17-27)","2015-09-26"
"531","Florida International","@","Massachusetts","L (14-24)","2015-10-03"
"625","Florida International","","Texas-El Paso","W (52-12)","2015-10-10"
"729","Florida International","@","Middle Tennessee State","L (34-42)","2015-10-17"
"823","Florida International","","Old Dominion","W (41-12)","2015-10-24"
"1126","Florida International","@","Marshall","L (0-52)","2015-11-14"
"1222","Florida International","","Western Kentucky","L (7-63)","2015-11-21"
"155","Florida State","","Texas State","W (59-16)","2015-09-05"
"232","Florida State","","South Florida","W (34-14)","2015-09-12"
"433","Florida State","@","Wake Forest","W (24-16)","2015-10-03"
"532","Florida State","","Miami (FL)","W (29-24)","2015-10-10"
"626","Florida State","","Louisville","W (41-21)","2015-10-17"
"730","Florida State","@","Georgia Tech","L (16-22)","2015-10-24"
"824","Florida State","","Syracuse","W (45-21)","2015-10-31"
"1025","Florida State","","North Carolina State","W (34-17)","2015-11-14"
"1127","Florida State","","Chattanooga","W (52-13)","2015-11-21"
"1223","Florida State","@","Florida","W (27-2)","2015-11-28"
"1317","Florida State","N","Houston","L (24-38)","2015-12-31"
"156","Florida","","New Mexico State","W (61-13)","2015-09-05"
"332","Florida","@","Kentucky","W (14-9)","2015-09-19"
"434","Florida","","Tennessee","W (28-27)","2015-09-26"
"533","Florida","","Mississippi","W (38-10)","2015-10-03"
"627","Florida","@","Missouri","W (21-3)","2015-10-10"
"731","Florida","@","Louisiana State","L (28-35)","2015-10-17"
"825","Florida","N","Georgia","W (27-3)","2015-10-31"
"921","Florida","","Vanderbilt","W (9-7)","2015-11-07"
"1026","Florida","@","South Carolina","W (24-14)","2015-11-14"
"1410","Florida","N","Michigan","L (7-41)","2016-01-01"
"157","Fresno State","","Abilene Christian","W (34-13)","2015-09-03"
"233","Fresno State","@","Mississippi","L (21-73)","2015-09-12"
"333","Fresno State","","Utah","L (24-45)","2015-09-19"
"435","Fresno State","@","San Jose State","L (23-49)","2015-09-26"
"534","Fresno State","@","San Diego State","L (7-21)","2015-10-03"
"628","Fresno State","","Utah State","L (14-56)","2015-10-10"
"732","Fresno State","","Nevada-Las Vegas","W (31-28)","2015-10-16"
"922","Fresno State","","Nevada","L (16-30)","2015-11-05"
"1027","Fresno State","@","Hawaii","W (42-14)","2015-11-14"
"158","Georgia Southern","@","West Virginia","L (0-44)","2015-09-05"
"234","Georgia Southern","","Western Michigan","W (43-17)","2015-09-12"
"334","Georgia Southern","","Citadel","W (48-13)","2015-09-19"
"436","Georgia Southern","@","Idaho","W (44-20)","2015-09-26"
"535","Georgia Southern","@","Louisiana-Monroe","W (51-31)","2015-10-03"
"629","Georgia Southern","","New Mexico State","W (56-26)","2015-10-17"
"826","Georgia Southern","","Texas State","W (37-13)","2015-10-29"
"923","Georgia Southern","@","Troy","W (45-10)","2015-11-14"
"1028","Georgia Southern","@","Georgia","L (17-23)","2015-11-21"
"1128","Georgia Southern","","South Alabama","W (55-17)","2015-11-28"
"1224","Georgia Southern","","Georgia State","L (7-34)","2015-12-05"
"235","Georgia State","@","New Mexico State","W (34-32)","2015-09-12"
"335","Georgia State","@","Oregon","L (28-61)","2015-09-19"
"437","Georgia State","","Liberty","L (33-41)","2015-10-03"
"827","Georgia State","","Louisiana","L (21-23)","2015-11-07"
"924","Georgia State","@","Texas State","W (41-19)","2015-11-14"
"1029","Georgia State","","South Alabama","W (24-10)","2015-11-21"
"1129","Georgia State","","Troy","W (31-21)","2015-11-27"
"1318","Georgia State","N","San Jose State","L (16-27)","2015-12-19"
"159","Georgia Tech","","Alcorn State","W (69-6)","2015-09-03"
"236","Georgia Tech","","Tulane","W (65-10)","2015-09-12"
"336","Georgia Tech","@","Notre Dame","L (22-30)","2015-09-19"
"536","Georgia Tech","","North Carolina","L (31-38)","2015-10-03"
"733","Georgia Tech","","Pittsburgh","L (28-31)","2015-10-17"
"925","Georgia Tech","@","Virginia","L (21-27)","2015-10-31"
"1030","Georgia Tech","","Virginia Tech","L (21-23)","2015-11-12"
"1130","Georgia Tech","@","Miami (FL)","L (21-38)","2015-11-21"
"1225","Georgia Tech","","Georgia","L (7-13)","2015-11-28"
"160","Georgia","","Louisiana-Monroe","W (51-14)","2015-09-05"
"237","Georgia","@","Vanderbilt","W (31-14)","2015-09-12"
"337","Georgia","","South Carolina","W (52-20)","2015-09-19"
"438","Georgia","","Southern","W (48-6)","2015-09-26"
"630","Georgia","@","Tennessee","L (31-38)","2015-10-10"
"734","Georgia","","Missouri","W (9-6)","2015-10-17"
"926","Georgia","","Kentucky","W (27-3)","2015-11-07"
"1319","Georgia","N","Penn State","W (24-17)","2016-01-02"
"238","Hawaii","@","Ohio State","L (0-38)","2015-09-12"
"338","Hawaii","","California-Davis","W (47-27)","2015-09-19"
"439","Hawaii","@","Wisconsin","L (0-28)","2015-09-26"
"631","Hawaii","","San Diego State","L (14-28)","2015-10-10"
"735","Hawaii","@","New Mexico","L (27-28)","2015-10-17"
"828","Hawaii","@","Nevada","L (20-30)","2015-10-24"
"1031","Hawaii","@","Nevada-Las Vegas","L (21-41)","2015-11-07"
"1226","Hawaii","","San Jose State","L (23-42)","2015-11-21"
"1320","Hawaii","","Louisiana-Monroe","W (28-26)","2015-11-28"
"161","Houston","","Tennessee Tech","W (52-24)","2015-09-05"
"239","Houston","@","Louisville","W (34-31)","2015-09-12"
"339","Houston","","Texas State","W (59-14)","2015-09-26"
"440","Houston","@","Tulsa","W (38-24)","2015-10-03"
"537","Houston","","Southern Methodist","W (49-28)","2015-10-08"
"632","Houston","@","Tulane","W (42-7)","2015-10-16"
"829","Houston","","Vanderbilt","W (34-0)","2015-10-31"
"1032","Houston","","Memphis","W (35-34)","2015-11-14"
"1227","Houston","","Navy","W (52-31)","2015-11-27"
"1321","Houston","","Temple","W (24-13)","2015-12-05"
"162","Idaho","","Ohio","L (28-45)","2015-09-03"
"240","Idaho","@","Southern California","L (9-59)","2015-09-12"
"340","Idaho","","Wofford","W (41-38)","2015-09-19"
"633","Idaho","@","Troy","W (19-16)","2015-10-17"
"736","Idaho","","Louisiana-Monroe","W (27-13)","2015-10-24"
