"","Team","X","Opponent","Result","Date"
"177","Bowling Green State","@","Maryland","W (48-27)","2015-09-12"
"178","Bowling Green State","","Memphis","L (41-44)","2015-09-19"
"179","Bowling Green State","@","Purdue","W (35-28)","2015-09-26"
"180","Bowling Green State","@","Buffalo","W (28-22)","2015-10-03"
"181","Bowling Green State","","Massachusetts","W (62-38)","2015-10-10"
"182","Bowling Green State","@","Kent State","W (48-0)","2015-10-24"
"183","Bowling Green State","","Ohio","W (62-24)","2015-11-04"
"184","Bowling Green State","@","Western Michigan","W (41-27)","2015-11-11"
"185","Bowling Green State","","Toledo","L (28-44)","2015-11-17"
"186","Bowling Green State","N","Northern Illinois","W (34-14)","2015-12-04"
"187","Bowling Green State","N","Georgia Southern","L (27-58)","2015-12-23"
"188","Brigham Young","@","Nebraska","W (33-28)","2015-09-05"
"189","Brigham Young","@","UCLA","L (23-24)","2015-09-19"
"190","Brigham Young","@","Michigan","L (0-31)","2015-09-26"
"191","Brigham Young","","Connecticut","W (30-13)","2015-10-02"
"192","Brigham Young","","East Carolina","W (45-38)","2015-10-10"
"193","Brigham Young","","Cincinnati","W (38-24)","2015-10-16"
"194","Brigham Young","","Non-Major","W (70-6)","2015-10-24"
"195","Brigham Young","@","San Jose State","W (17-16)","2015-11-06"
"196","Brigham Young","N","Missouri","L (16-20)","2015-11-14"
"197","Brigham Young","","Fresno State","W (52-10)","2015-11-21"
"198","Brigham Young","@","Utah State","W (51-28)","2015-11-28"
"199","Brigham Young","N","Utah","L (28-35)","2015-12-19"
"200","Buffalo","","Non-Major","W (51-14)","2015-09-05"
"201","Buffalo","@","Penn State","L (14-27)","2015-09-12"
"202","Buffalo","@","Florida Atlantic","W (33-15)","2015-09-19"
"203","Buffalo","","Nevada","L (21-24)","2015-09-26"
"204","Buffalo","@","Central Michigan","L (14-51)","2015-10-17"
"205","Buffalo","","Ohio","W (41-17)","2015-10-24"
"206","Buffalo","@","Miami (OH)","W (29-24)","2015-10-29"
"207","Buffalo","@","Kent State","W (18-17)","2015-11-05"
"208","Buffalo","","Northern Illinois","L (30-41)","2015-11-11"
"209","Buffalo","","Massachusetts","L (26-31)","2015-11-27"
"210","California","","Non-Major","W (73-14)","2015-09-05"
"211","California","","San Diego State","W (35-7)","2015-09-12"
"212","California","@","Texas","W (45-44)","2015-09-19"
"213","California","@","Washington","W (30-24)","2015-09-26"
"214","California","","Washington State","W (34-28)","2015-10-03"
"215","California","@","Utah","L (24-30)","2015-10-10"
"216","California","@","UCLA","L (24-40)","2015-10-22"
"217","California","","Southern California","L (21-27)","2015-10-31"
"218","California","@","Oregon","L (28-44)","2015-11-07"
"219","California","","Oregon State","W (54-24)","2015-11-14"
"220","California","@","Stanford","L (22-35)","2015-11-21"
"221","Central Florida","","Florida International","L (14-15)","2015-09-03"
"222","Central Florida","@","Stanford","L (7-31)","2015-09-12"
"223","Central Florida","","Non-Major","L (15-16)","2015-09-19"
"224","Central Florida","@","South Carolina","L (14-31)","2015-09-26"
"225","Central Florida","@","Tulane","L (31-45)","2015-10-03"
"226","Central Florida","","Connecticut","L (13-40)","2015-10-10"
"227","Central Florida","@","Temple","L (16-30)","2015-10-17"
"228","Central Florida","","Houston","L (10-59)","2015-10-24"
"229","Central Florida","@","Cincinnati","L (7-52)","2015-10-31"
"230","Central Florida","@","Tulsa","L (30-45)","2015-11-07"
"231","Central Florida","","East Carolina","L (7-44)","2015-11-19"
"232","Central Florida","","South Florida","L (3-44)","2015-11-26"
"233","Central Michigan","","Oklahoma State","L (13-24)","2015-09-03"
"234","Central Michigan","","Non-Major","W (31-10)","2015-09-12"
"235","Central Michigan","@","Syracuse","L (27-30)","2015-09-19"
"236","Central Michigan","@","Michigan State","L (10-30)","2015-09-26"
"237","Central Michigan","","Northern Illinois","W (29-19)","2015-10-03"
"238","Central Michigan","@","Western Michigan","L (39-41)","2015-10-10"
"239","Central Michigan","","Toledo","L (23-28)","2015-11-10"
"240","Central Michigan","@","Kent State","W (27-14)","2015-11-18"
"241","Central Michigan","","Eastern Michigan","W (35-28)","2015-11-27"
"242","Central Michigan","N","Minnesota","L (14-21)","2015-12-28"
"243","Charlotte","@","Georgia State","W (23-20)","2015-09-04"
"244","Charlotte","","Non-Major","W (34-10)","2015-09-12"
"245","Charlotte","@","Middle Tennessee State","L (14-73)","2015-09-19"
"246","Charlotte","","Florida Atlantic","L (7-17)","2015-09-26"
"247","Charlotte","","Temple","L (3-37)","2015-10-02"
"248","Charlotte","@","Old Dominion","L (34-37)","2015-10-17"
"249","Charlotte","","Southern Mississippi","L (10-44)","2015-10-24"
"250","Charlotte","","Marshall","L (10-34)","2015-10-31"
"251","Charlotte","@","Florida International","L (31-48)","2015-11-07"
"252","Charlotte","","Texas-San Antonio","L (27-30)","2015-11-14"
"253","Charlotte","@","Kentucky","L (10-58)","2015-11-21"
"254","Charlotte","@","Rice","L (7-27)","2015-11-28"
"255","Cincinnati","","Non-Major","W (52-10)","2015-09-05"
"256","Cincinnati","","Temple","L (26-34)","2015-09-12"
"257","Cincinnati","@","Miami (OH)","W (37-33)","2015-09-19"
"258","Cincinnati","@","Memphis","L (46-53)","2015-09-24"
"259","Cincinnati","","Miami (FL)","W (34-23)","2015-10-01"
"260","Cincinnati","","Connecticut","W (37-13)","2015-10-24"
"261","Cincinnati","@","Houston","L (30-33)","2015-11-07"
"262","Cincinnati","","Tulsa","W (49-38)","2015-11-14"
"263","Cincinnati","@","South Florida","L (27-65)","2015-11-20"
"264","Cincinnati","@","East Carolina","W (19-16)","2015-11-28"
"265","Cincinnati","N","San Diego State","L (7-42)","2015-12-24"
"266","Clemson","","Non-Major","W (49-10)","2015-09-05"
"267","Clemson","@","Louisville","W (20-17)","2015-09-17"
"268","Clemson","","Notre Dame","W (24-22)","2015-10-03"
"269","Clemson","","Georgia Tech","W (43-24)","2015-10-10"
"270","Clemson","@","Miami (FL)","W (58-0)","2015-10-24"
"271","Clemson","@","North Carolina State","W (56-41)","2015-10-31"
"272","Clemson","","Florida State","W (23-13)","2015-11-07"
"273","Clemson","@","Syracuse","W (37-27)","2015-11-14"
"274","Clemson","","Wake Forest","W (33-13)","2015-11-21"
"275","Clemson","@","South Carolina","W (37-32)","2015-11-28"
"276","Clemson","N","North Carolina","W (45-37)","2015-12-05"
"277","Clemson","N","Oklahoma","W (37-17)","2015-12-31"
"278","Colorado State","","Non-Major","W (65-13)","2015-09-05"
"279","Colorado State","","Minnesota","L (20-23)","2015-09-12"
"280","Colorado State","N","Colorado","L (24-27)","2015-09-19"
"281","Colorado State","@","Texas-San Antonio","W (33-31)","2015-09-26"
"282","Colorado State","@","Utah State","L (18-33)","2015-10-03"
"283","Colorado State","","San Diego State","L (17-41)","2015-10-31"
"284","Colorado State","@","Wyoming","W (26-7)","2015-11-07"
"285","Colorado State","","Nevada-Las Vegas","W (49-35)","2015-11-14"
"286","Colorado State","@","New Mexico","W (28-21)","2015-11-21"
"287","Colorado State","@","Fresno State","W (34-31)","2015-11-28"
"288","Colorado State","N","Nevada","L (23-28)","2015-12-29"
"289","Colorado","@","Hawaii","L (20-28)","2015-09-03"
"290","Colorado","","Massachusetts","W (48-14)","2015-09-12"
"291","Colorado","","Non-Major","W (48-0)","2015-09-26"
"292","Colorado","","Oregon","L (24-41)","2015-10-03"
"293","Colorado","@","Oregon State","W (17-13)","2015-10-24"
"294","Colorado","@","UCLA","L (31-35)","2015-10-31"
"295","Colorado","","Stanford","L (10-42)","2015-11-07"
"296","Colorado","","Southern California","L (24-27)","2015-11-13"
"297","Colorado","@","Washington State","L (3-27)","2015-11-21"
"298","Colorado","@","Utah","L (14-20)","2015-11-28"
"299","Connecticut","","Non-Major","W (20-15)","2015-09-03"
"300","Connecticut","@","Missouri","L (6-9)","2015-09-19"
"301","Connecticut","","Navy","L (18-28)","2015-09-26"
"302","Connecticut","","South Florida","L (20-28)","2015-10-17"
"303","Connecticut","","East Carolina","W (31-13)","2015-10-30"
"304","Connecticut","@","Tulane","W (7-3)","2015-11-07"
"305","Connecticut","","Houston","W (20-17)","2015-11-21"
"306","Connecticut","@","Temple","L (3-27)","2015-11-28"
"307","Connecticut","N","Marshall","L (10-16)","2015-12-26"
"308","Duke","@","Tulane","W (37-7)","2015-09-03"
"309","Duke","","Non-Major","W (55-0)","2015-09-12"
"310","Duke","","Northwestern","L (10-19)","2015-09-19"
"311","Duke","","Georgia Tech","W (34-20)","2015-09-26"
"312","Duke","@","Virginia Tech","W (45-43)","2015-10-24"
"313","Duke","","Miami (FL)","L (27-30)","2015-10-31"
"314","Duke","@","North Carolina","L (31-66)","2015-11-07"
"315","Duke","","Pittsburgh","L (13-31)","2015-11-14"
"316","Duke","@","Virginia","L (34-42)","2015-11-21"
"317","Duke","@","Wake Forest","W (27-21)","2015-11-28"
"318","Duke","N","Indiana","W (44-41)","2015-12-26"
"319","East Carolina","","Non-Major","W (28-20)","2015-09-05"
"320","East Carolina","@","Florida","L (24-31)","2015-09-12"
"321","East Carolina","@","Navy","L (21-45)","2015-09-19"
"322","East Carolina","","Virginia Tech","W (35-28)","2015-09-26"
"323","East Carolina","@","Southern Methodist","W (49-23)","2015-10-03"
"324","East Carolina","","Tulsa","W (30-17)","2015-10-17"
"325","East Carolina","","Temple","L (14-24)","2015-10-22"
"326","East Carolina","","South Florida","L (17-22)","2015-11-07"
"327","Eastern Michigan","","Old Dominion","L (34-38)","2015-09-05"
"328","Eastern Michigan","@","Wyoming","W (48-29)","2015-09-12"
"329","Eastern Michigan","@","Louisiana State","L (22-44)","2015-10-03"
"330","Eastern Michigan","@","Toledo","L (20-63)","2015-10-17"
"331","Eastern Michigan","@","Northern Illinois","L (21-49)","2015-10-24"
"332","Eastern Michigan","","Western Michigan","L (28-58)","2015-10-29"
"333","Eastern Michigan","@","Miami (OH)","L (13-28)","2015-11-07"
"334","Eastern Michigan","","Massachusetts","L (17-28)","2015-11-14"
"335","Florida Atlantic","@","Tulsa","L (44-47)","2015-09-05"
"336","Florida Atlantic","","Miami (FL)","L (20-44)","2015-09-11"
"337","Florida Atlantic","","Rice","L (26-27)","2015-10-10"
"338","Florida Atlantic","","Marshall","L (17-33)","2015-10-17"
"339","Florida Atlantic","@","Texas-El Paso","L (17-27)","2015-10-24"
"340","Florida Atlantic","","Florida International","W (31-17)","2015-10-31"
"341","Florida Atlantic","@","Western Kentucky","L (19-35)","2015-11-07"
"342","Florida Atlantic","","Middle Tennessee State","L (17-24)","2015-11-14"
"343","Florida Atlantic","@","Florida","L (14-20)","2015-11-21"
"344","Florida Atlantic","@","Old Dominion","W (33-31)","2015-11-28"
"345","Florida International","@","Indiana","L (22-36)","2015-09-12"
"346","Florida International","","Non-Major","W (39-14)","2015-09-19"
"347","Florida International","@","Louisiana Tech","L (17-27)","2015-09-26"
"348","Florida International","@","Massachusetts","L (14-24)","2015-10-03"
"349","Florida International","","Texas-El Paso","W (52-12)","2015-10-10"
"350","Florida International","@","Middle Tennessee State","L (34-42)","2015-10-17"
"351","Florida International","","Old Dominion","W (41-12)","2015-10-24"
"352","Florida International","@","Marshall","L (0-52)","2015-11-14"
"353","Florida International","","Western Kentucky","L (7-63)","2015-11-21"
"354","Florida State","","Texas State","W (59-16)","2015-09-05"
"355","Florida State","","South Florida","W (34-14)","2015-09-12"
"356","Florida State","@","Wake Forest","W (24-16)","2015-10-03"
"357","Florida State","","Miami (FL)","W (29-24)","2015-10-10"
"358","Florida State","","Louisville","W (41-21)","2015-10-17"
"359","Florida State","@","Georgia Tech","L (16-22)","2015-10-24"
"360","Florida State","","Syracuse","W (45-21)","2015-10-31"
"361","Florida State","","North Carolina State","W (34-17)","2015-11-14"
"362","Florida State","","Non-Major","W (52-13)","2015-11-21"
"363","Florida State","@","Florida","W (27-2)","2015-11-28"
"364","Florida State","N","Houston","L (24-38)","2015-12-31"
"365","Florida","","New Mexico State","W (61-13)","2015-09-05"
"366","Florida","@","Kentucky","W (14-9)","2015-09-19"
"367","Florida","","Tennessee","W (28-27)","2015-09-26"
"368","Florida","","Mississippi","W (38-10)","2015-10-03"
"369","Florida","@","Missouri","W (21-3)","2015-10-10"
"370","Florida","@","Louisiana State","L (28-35)","2015-10-17"
"371","Florida","N","Georgia","W (27-3)","2015-10-31"
"372","Florida","","Vanderbilt","W (9-7)","2015-11-07"
"373","Florida","@","South Carolina","W (24-14)","2015-11-14"
"374","Florida","N","Michigan","L (7-41)","2016-01-01"
"375","Fresno State","","Non-Major","W (34-13)","2015-09-03"
"376","Fresno State","@","Mississippi","L (21-73)","2015-09-12"
"377","Fresno State","","Utah","L (24-45)","2015-09-19"
"378","Fresno State","@","San Jose State","L (23-49)","2015-09-26"
"379","Fresno State","@","San Diego State","L (7-21)","2015-10-03"
"380","Fresno State","","Utah State","L (14-56)","2015-10-10"
"381","Fresno State","","Nevada-Las Vegas","W (31-28)","2015-10-16"
"382","Fresno State","","Nevada","L (16-30)","2015-11-05"
"383","Fresno State","@","Hawaii","W (42-14)","2015-11-14"
"384","Georgia Southern","@","West Virginia","L (0-44)","2015-09-05"
"385","Georgia Southern","","Western Michigan","W (43-17)","2015-09-12"
"386","Georgia Southern","","Non-Major","W (48-13)","2015-09-19"
"387","Georgia Southern","@","Idaho","W (44-20)","2015-09-26"
"388","Georgia Southern","@","Louisiana-Monroe","W (51-31)","2015-10-03"
"389","Georgia Southern","","New Mexico State","W (56-26)","2015-10-17"
"390","Georgia Southern","","Texas State","W (37-13)","2015-10-29"
"391","Georgia Southern","@","Troy","W (45-10)","2015-11-14"
"392","Georgia Southern","@","Georgia","L (17-23)","2015-11-21"
"393","Georgia Southern","","South Alabama","W (55-17)","2015-11-28"
"394","Georgia Southern","","Georgia State","L (7-34)","2015-12-05"
"395","Georgia State","@","New Mexico State","W (34-32)","2015-09-12"
"396","Georgia State","@","Oregon","L (28-61)","2015-09-19"
"397","Georgia State","","Non-Major","L (33-41)","2015-10-03"
"398","Georgia State","","Louisiana","L (21-23)","2015-11-07"
"399","Georgia State","@","Texas State","W (41-19)","2015-11-14"
"400","Georgia State","","South Alabama","W (24-10)","2015-11-21"
"401","Georgia State","","Troy","W (31-21)","2015-11-27"
"402","Georgia State","N","San Jose State","L (16-27)","2015-12-19"
"403","Georgia Tech","","Non-Major","W (69-6)","2015-09-03"
"404","Georgia Tech","","Tulane","W (65-10)","2015-09-12"
"405","Georgia Tech","@","Notre Dame","L (22-30)","2015-09-19"
"406","Georgia Tech","","North Carolina","L (31-38)","2015-10-03"
"407","Georgia Tech","","Pittsburgh","L (28-31)","2015-10-17"
"408","Georgia Tech","@","Virginia","L (21-27)","2015-10-31"
"409","Georgia Tech","","Virginia Tech","L (21-23)","2015-11-12"
"410","Georgia Tech","@","Miami (FL)","L (21-38)","2015-11-21"
"411","Georgia Tech","","Georgia","L (7-13)","2015-11-28"
"412","Georgia","","Louisiana-Monroe","W (51-14)","2015-09-05"
"413","Georgia","@","Vanderbilt","W (31-14)","2015-09-12"
"414","Georgia","","South Carolina","W (52-20)","2015-09-19"
"415","Georgia","","Non-Major","W (48-6)","2015-09-26"
"416","Georgia","@","Tennessee","L (31-38)","2015-10-10"
"417","Georgia","","Missouri","W (9-6)","2015-10-17"
"418","Georgia","","Kentucky","W (27-3)","2015-11-07"
"419","Georgia","N","Penn State","W (24-17)","2016-01-02"
"420","Hawaii","@","Ohio State","L (0-38)","2015-09-12"
"421","Hawaii","","Non-Major","W (47-27)","2015-09-19"
"422","Hawaii","@","Wisconsin","L (0-28)","2015-09-26"
"423","Hawaii","","San Diego State","L (14-28)","2015-10-10"
"424","Hawaii","@","New Mexico","L (27-28)","2015-10-17"
"425","Hawaii","@","Nevada","L (20-30)","2015-10-24"
"426","Hawaii","@","Nevada-Las Vegas","L (21-41)","2015-11-07"
"427","Hawaii","","San Jose State","L (23-42)","2015-11-21"
"428","Hawaii","","Louisiana-Monroe","W (28-26)","2015-11-28"
"429","Houston","","Non-Major","W (52-24)","2015-09-05"
"430","Houston","@","Louisville","W (34-31)","2015-09-12"
"431","Houston","","Texas State","W (59-14)","2015-09-26"
"432","Houston","@","Tulsa","W (38-24)","2015-10-03"
"433","Houston","","Southern Methodist","W (49-28)","2015-10-08"
"434","Houston","@","Tulane","W (42-7)","2015-10-16"
"435","Houston","","Vanderbilt","W (34-0)","2015-10-31"
"436","Houston","","Memphis","W (35-34)","2015-11-14"
"437","Houston","","Navy","W (52-31)","2015-11-27"
"438","Houston","","Temple","W (24-13)","2015-12-05"
"439","Idaho","","Ohio","L (28-45)","2015-09-03"
"440","Idaho","@","Southern California","L (9-59)","2015-09-12"
"441","Idaho","","Non-Major","W (41-38)","2015-09-19"
"442","Idaho","@","Troy","W (19-16)","2015-10-17"
"443","Idaho","","Louisiana-Monroe","W (27-13)","2015-10-24"
"444","Idaho","@","New Mexico State","L (48-55)","2015-10-31"
"445","Idaho","@","South Alabama","L (45-52)","2015-11-07"
"446","Idaho","","Texas State","W (38-31)","2015-11-28"
