"Team","Value","Rank"
"Air Force",2.5,43.5
"Akron",2.44444444444444,47.5
"Alabama",3.125,24.5
"Appalachian State",1.875,72
"Arizona",1.25,93.5
"Arizona State",2.33333333333333,54.5
"Arkansas",1.75,81
"Arkansas State",0.857142857142857,111
"Army",2.25,59
"Auburn",3,28
"Ball State",1.75,81
"Baylor",3.85714285714286,15
"Boise State",2.75,36.5
"Boston College",0.875,108.5
"Bowling Green State",-0.375,127.5
"Brigham Young",2.125,63
"Buffalo",0.625,121
"California",3.625,17
"Central Florida",1.875,72
"Central Michigan",1.66666666666667,83
"Charlotte",1.25,93.5
"Cincinnati",0.75,114.5
"Clemson",2.125,63
"Colorado",3.25,22.5
"Colorado State",2.125,63
"Connecticut",0.666666666666667,118.5
"Duke",0.75,114.5
"East Carolina",1.25,93.5
"Eastern Michigan",1.77777777777778,78
"Florida",1.85714285714286,76
"Florida Atlantic",0.75,114.5
"Florida International",0.888888888888889,106
"Florida State",3,28
"Fresno State",0.555555555555556,123
"Georgia",1.5,86.5
"Georgia Southern",1.25,93.5
"Georgia State",0.25,124.5
"Georgia Tech",2.5,43.5
"Hawaii",2,66.5
"Houston",2.66666666666667,39
"Idaho",0.625,121
"Illinois",1.25,93.5
"Indiana",1.25,93.5
"Iowa",2.875,32.5
"Iowa State",1.625,84.5
"Kansas",-1,129
"Kansas State",2.75,36.5
"Kent State",1,103.5
"Kentucky",0.875,108.5
"Louisiana",1.42857142857143,88
"Louisiana State",2.28571428571429,56
"Louisiana Tech",4.22222222222222,10
"Louisiana-Monroe",0.75,114.5
"Louisville",4.25,8.5
"Marshall",2.25,59
"Maryland",2.875,32.5
"Massachusetts",1,103.5
"Memphis",2.375,51
"Miami (FL)",2.875,32.5
"Miami (OH)",0.666666666666667,118.5
"Michigan",5.125,3
"Michigan State",1.125,100
"Middle Tennessee State",4,13
"Minnesota",2.75,36.5
"Mississippi",2.5,43.5
"Mississippi State",2,66.5
"Missouri",2.625,40
"Navy",3.42857142857143,19
"Nebraska",2.5,43.5
"Nevada",2.25,59
"Nevada-Las Vegas",2.44444444444444,47.5
"New Mexico",3.375,20.5
"New Mexico State",1,103.5
"Non-Major",0.0485436893203883,126
"North Carolina",3,28
"North Carolina State",1.875,72
"North Texas",1.625,84.5
"Northern Illinois",2.375,51
"Northwestern",2.25,59
"Notre Dame",1.875,72
"Ohio",1.77777777777778,78
"Ohio State",4.25,8.5
"Oklahoma",4.375,6.5
"Oklahoma State",3.625,17
"Old Dominion",3.375,20.5
"Oregon",4.375,6.5
"Oregon State",1.375,89
"Penn State",2.375,51
"Pittsburgh",3.625,17
"Purdue",0.75,114.5
"Rice",1.875,72
"Rutgers",0.25,124.5
"San Diego State",3.125,24.5
"San Jose State",1.22222222222222,98
"South Alabama",1.125,100
"South Carolina",0.75,114.5
"South Florida",4.44444444444444,5
"Southern California",2.25,59
"Southern Methodist",0.875,108.5
"Southern Mississippi",1.875,72
"Stanford",-0.375,127.5
"Syracuse",1.75,81
"Temple",2.33333333333333,54.5
"Tennessee",1.25,93.5
"Texas",3.25,22.5
"Texas A&M",3,28
"Texas Christian",2.5,43.5
"Texas State",1,103.5
"Texas Tech",5,4
"Texas-El Paso",1.25,93.5
"Texas-San Antonio",2.75,36.5
"Toledo",4.125,11.5
"Troy",3,28
"Tulane",2.375,51
"Tulsa",2.875,32.5
"UCLA",1.125,100
"Utah",1.77777777777778,78
"Utah State",2,66.5
"Vanderbilt",1.5,86.5
"Virginia",1.875,72
"Virginia Tech",2.5,43.5
"Wake Forest",0.625,121
"Washington",5.375,1.5
"Washington State",4.125,11.5
"West Virginia",2,66.5
"Western Kentucky",3.88888888888889,14
"Western Michigan",5.375,1.5
"Wisconsin",0.875,108.5
"Wyoming",2.375,51
