"Team","Value","Rank"
"Air Force",3.28571428571429,71.5
"Akron",3.875,100
"Alabama",0.375,1
"Appalachian State",2,18.5
"Arizona",4.42857142857143,115
"Arizona State",4.25,109.5
"Arkansas",3.5,83.5
"Arkansas State",3.16666666666667,69
"Army",2,18.5
"Auburn",1.28571428571429,7.5
"Ball State",3,60
"Baylor",1.83333333333333,12.5
"Boise State",2,18.5
"Boston College",3.14285714285714,66.5
"Bowling Green State",5.75,128
"Brigham Young",2.875,55
"Buffalo",4.14285714285714,107
"California",4.85714285714286,124.5
"Central Florida",2.71428571428571,43.5
"Central Michigan",3.375,75.5
"Charlotte",4.375,113.5
"Cincinnati",2.42857142857143,32
"Clemson",1.28571428571429,7.5
"Colorado",1.75,11
"Colorado State",3.5,83.5
"Connecticut",2.875,55
"Duke",2.71428571428571,43.5
"East Carolina",4,103
"Eastern Michigan",3.5,83.5
"Florida",1.16666666666667,6
"Florida Atlantic",4.57142857142857,118.5
"Florida International",3.75,94.5
"Florida State",3.85714285714286,97
"Fresno State",4.5,116.5
"Georgia",2.85714285714286,50
"Georgia Southern",2.71428571428571,43.5
"Georgia State",2.42857142857143,32
"Georgia Tech",2.42857142857143,32
"Hawaii",4.375,113.5
"Houston",2,18.5
"Idaho",3.875,100
"Illinois",3.28571428571429,71.5
"Indiana",2.42857142857143,32
"Iowa",2.25,24.5
"Iowa State",4.14285714285714,107
"Kansas",4.28571428571429,111.5
"Kansas State",2.57142857142857,39.5
"Kent State",2.875,55
"Kentucky",3.42857142857143,79.5
"Louisiana",3,60
"Louisiana State",1,4
"Louisiana Tech",4.125,105
"Louisiana-Monroe",4.71428571428571,121
"Louisville",2.85714285714286,50
"Marshall",3.85714285714286,97
"Maryland",2.42857142857143,32
"Massachusetts",3.875,100
"Memphis",2.28571428571429,27
"Miami (FL)",1.57142857142857,9
"Miami (OH)",3.375,75.5
"Michigan",0.857142857142857,3
"Michigan State",3.57142857142857,88
"Middle Tennessee State",3.71428571428571,92.5
"Minnesota",2.42857142857143,32
"Mississippi",3,60
"Mississippi State",3.14285714285714,66.5
"Missouri",3.28571428571429,71.5
"Navy",2.5,36.5
"Nebraska",1.85714285714286,14.5
"Nevada",3.375,75.5
"Nevada-Las Vegas",3.625,91
"New Mexico",4,103
"New Mexico State",4.85714285714286,124.5
"Non-Major",5.48514851485149,127
"North Carolina",3.375,75.5
"North Carolina State",2.57142857142857,39.5
"North Texas",2.85714285714286,50
"Northern Illinois",4.5,116.5
"Northwestern",2.42857142857143,32
"Notre Dame",3.57142857142857,88
"Ohio",3,60
"Ohio State",0.714285714285714,2
"Oklahoma",4.28571428571429,111.5
"Oklahoma State",3.28571428571429,71.5
"Old Dominion",3.85714285714286,97
"Oregon",5.85714285714286,129
"Oregon State",3.42857142857143,79.5
"Penn State",2.85714285714286,50
"Pittsburgh",3.57142857142857,88
"Purdue",4,103
"Rice",4.71428571428571,121
"Rutgers",4.75,123
"San Diego State",1.85714285714286,14.5
"San Jose State",4.25,109.5
"South Alabama",2.57142857142857,39.5
"South Carolina",2.57142857142857,39.5
"South Florida",3.125,64
"Southern California",2.85714285714286,50
"Southern Methodist",3.14285714285714,66.5
"Southern Mississippi",3.57142857142857,88
"Stanford",2,18.5
"Syracuse",3.75,94.5
"Temple",2.75,46
"Tennessee",3.42857142857143,79.5
"Texas",4.14285714285714,107
"Texas A&M",2.28571428571429,27
"Texas Christian",3.42857142857143,79.5
"Texas State",4.71428571428571,121
"Texas Tech",5.42857142857143,126
"Texas-El Paso",4.57142857142857,118.5
"Texas-San Antonio",3.57142857142857,88
"Toledo",2.71428571428571,43.5
"Troy",2.28571428571429,27
"Tulane",2.85714285714286,50
"Tulsa",3.14285714285714,66.5
"UCLA",3,60
"Utah",2.5,36.5
"Utah State",3,60
"Vanderbilt",2.25,24.5
"Virginia",3.71428571428571,92.5
"Virginia Tech",2.14285714285714,23
"Wake Forest",2,18.5
"Washington",1.71428571428571,10
"Washington State",2.85714285714286,50
"West Virginia",1.83333333333333,12.5
"Western Kentucky",3.5,83.5
"Western Michigan",2.125,22
"Wisconsin",1.14285714285714,5
"Wyoming",3,60
