"Team","Value","Rank"
"Air Force",33.5262245654855,104
"Akron",28.2994823004115,77
"Alabama",10.3567132669641,2
"Alabama-Birmingham",33.08263557255,102
"Appalachian State",23.9853229122652,44
"Arizona",35.0762043748293,111
"Arizona State",29.0676319667477,81
"Arkansas",32.3601514134338,98
"Arkansas State",28.6865576460961,79
"Army",24.8203717263635,51
"Auburn",12.4664506707304,4
"Ball State",42.5017450419294,128
"Baylor",30.8708186834764,89
"Boise State",24.3961896765129,48
"Boston College",18.701758831811,21
"Bowling Green State",38.7467126350025,125
"Brigham Young",23.9902725974658,45
"Buffalo",28.758326291793,80
"California",24.4291433228011,49
"Central Florida",25.5387585431961,55
"Central Michigan",28.2144499482916,74
"Charlotte",34.6211323147945,110
"Cincinnati",31.7050914386826,95
"Clemson",11.1654194170885,3
"Coastal Carolina",38.0693569377056,124
"Colorado",27.1915004943465,63
"Colorado State",31.5586630435341,94
"Connecticut",35.8983060171273,113
"Duke",18.9290239420794,25
"East Carolina",44.6931168757018,131
"Eastern Michigan",24.0571719873259,46
"Florida",23.5699846807365,39
"Florida Atlantic",27.3256683997978,66
"Florida International",32.7433017389896,100
"Florida State",16.7798970228005,16
"Fresno State",21.3789531682762,32
"Georgia",13.0478924758822,5
"Georgia Southern",34.5597628146553,108
"Georgia State",29.9018726920018,86
"Georgia Tech",24.5765641143675,50
"Hawaii",37.7551492566852,123
"Houston",20.9683118380939,28
"Idaho",29.257777513862,82
"Illinois",26.9314582381539,62
"Indiana",23.8479495617188,43
"Iowa",16.210655501353,15
"Iowa State",18.1342756219977,19
"Kansas",37.1342053941055,120
"Kansas State",23.6120342830103,40
"Kent State",32.8010867523016,101
"Kentucky",26.7594659540085,61
"Louisiana",43.1692493047201,129
"Louisiana State",18.8313054875076,23
"Louisiana Tech",30.5717477923891,87
"Louisiana-Monroe",43.9426945053233,130
"Louisville",24.8535772746665,53
"Marshall",23.8340957829906,42
"Maryland",31.1492849682884,92
"Massachusetts",37.1681806147181,121
"Memphis",32.0768502655019,96
"Miami (FL)",18.9102203874455,24
"Miami (OH)",27.3229477945362,65
"Michigan",15.6405461241364,12
"Michigan State",14.1185237211507,9
"Middle Tennessee State",27.3458397966962,67
"Minnesota",21.7285546430906,33
"Mississippi",33.3218352530127,103
"Mississippi State",17.1320258092541,17
"Missouri",32.3785436446899,99
"Navy",23.4505895514028,38
"Nebraska",31.1071058417666,90
"Nevada",33.8478578847268,106
"Nevada-Las Vegas",35.9306016731241,114
"New Mexico",31.1091900665724,91
"New Mexico State",33.9014279700767,107
"Non-Major",39.4439541315004,126
"North Carolina",28.4512338236648,78
"North Carolina State",22.6564089368471,36
"North Texas",36.9689956037843,119
"Northern Illinois",24.0612079607906,47
"Northwestern",17.8117078393091,18
"Notre Dame",18.2493515536692,20
"Ohio",27.7235710753189,69
"Ohio State",13.8151715773505,8
"Oklahoma",24.8325057553126,52
"Oklahoma State",26.587832154557,60
"Old Dominion",34.5840832160873,109
"Oregon",26.5787501718979,59
"Oregon State",37.2480068347572,122
"Penn State",15.4961274785943,11
"Pittsburgh",23.325026267365,37
"Purdue",15.6485408867011,13
"Rice",36.2994842348127,116
"Rutgers",24.9053387827383,54
"San Diego State",22.5714668429947,35
"San Jose State",40.8300751799454,127
"South Alabama",28.1642026579848,72
"South Carolina",18.704467262456,22
"South Florida",27.8729326522267,70
"Southern California",20.1191182344196,27
"Southern Methodist",36.1384189281435,115
"Southern Mississippi",29.3326624769449,83
"Stanford",21.0696140300943,29
"Syracuse",28.2619189808134,75
"Temple",25.7459503472771,58
"Tennessee",27.2128617860927,64
"Texas",15.7839893247028,14
"Texas A&M",29.3832414362252,84
"Texas Christian",13.4992729715796,6
"Texas State",36.337940662675,117
"Texas Tech",28.2690207030985,76
"Texas-El Paso",35.6600850969751,112
"Texas-San Antonio",22.23607578969,34
"Toledo",29.4762322496157,85
"Troy",23.8204824651002,41
"Tulane",28.0731824162821,71
"Tulsa",36.7417241748165,118
"UCLA",31.3582027874742,93
"Utah",19.9760648457964,26
"Utah State",27.4426129314307,68
"Vanderbilt",30.8013653652956,88
"Virginia",25.5916685120355,56
"Virginia Tech",13.5188464126055,7
"Wake Forest",25.6292813777409,57
"Washington",15.0751337156333,10
"Washington State",21.3617144583651,31
"West Virginia",28.1954227764608,73
"Western Kentucky",32.311025631509,97
"Western Michigan",33.5441536794871,105
"Wisconsin",9.94947294746298,1
"Wyoming",21.243301314803,30
