"Team","Value","Rank"
"Air Force",413.625,37
"Akron",458,62
"Alabama",388.125,17
"Alabama-Birmingham",484.555555555556,80
"Appalachian State",463.5,66
"Arizona",519.75,100
"Arizona State",486.375,82
"Arkansas",467,70
"Arkansas State",445.125,55
"Army",477.375,75
"Auburn",431.375,50
"Ball State",464.375,67
"Baylor",452.375,58
"Boise State",399,25
"Boston College",392.444444444444,19
"Bowling Green State",652,129
"Brigham Young",486.555555555556,83
"Buffalo",494.125,87
"California",618,126
"Central Florida",396.25,24
"Central Michigan",394.5,22
"Cincinnati",546.375,111
"Clemson",344,4
"Colorado",525.555555555556,103
"Colorado State",507.222222222222,94
"Connecticut",412.5,36
"Duke",504.625,91
"East Carolina",449.75,57
"Eastern Michigan",555.333333333333,114
"Florida",425.285714285714,46
"Florida Atlantic",547,112
"Florida International",415.888888888889,38
"Florida State",457.875,61
"Fresno State",561.875,120
"Georgia",403.5,29
"Georgia Southern",465.714285714286,69
"Georgia State",577,123
"Georgia Tech",457.666666666667,59
"Hawaii",457.777777777778,60
"Houston",393.125,20
"Idaho",553.125,113
"Illinois",527.222222222222,105
"Indiana",478.125,77
"Iowa",343.25,3
"Iowa State",557.375,117
"Kansas",502.5,90
"Kansas State",399.875,26
"Kent State",510.5,98
"Kentucky",427.444444444444,49
"Louisiana",478,76
"Louisiana State",367.888888888889,9
"Louisiana Tech",463,65
"Louisiana-Monroe",418.125,40
"Louisville",361.555555555556,7
"Marshall",425.5,47
"Maryland",515.111111111111,99
"Massachusetts",537,110
"Memphis",380.875,14
"Miami (FL)",404.444444444444,30
"Miami (OH)",521.5,101
"Michigan",379.555555555556,13
"Michigan State",356.875,5
"Middle Tennessee State",566,121
"Minnesota",385.25,16
"Mississippi",373.444444444444,11
"Mississippi State",499.625,89
"Missouri",368.444444444444,10
"Navy",483.111111111111,78
"Nebraska",405.125,31
"Nevada",522.222222222222,102
"Nevada-Las Vegas",557,116
"New Mexico",510.125,96
"New Mexico State",556.888888888889,115
"Non-Major",561.572916666667,119
"North Carolina",531.888888888889,107
"North Carolina State",433.111111111111,51
"North Texas",459.75,64
"Northern Illinois",490.25,86
"Northwestern",465,68
"Notre Dame",394.625,23
"Ohio",487.888888888889,84
"Ohio State",363,8
"Oklahoma",420.125,41
"Oklahoma State",506.222222222222,92
"Old Dominion",594.625,125
"Oregon",558.555555555556,118
"Oregon State",434.625,52
"Penn State",336.625,2
"Pittsburgh",388.666666666667,18
"Purdue",471,72
"Rice",421.25,42
"Rutgers",510.222222222222,97
"San Diego State",408.625,35
"San Jose State",406.375,33
"South Alabama",424.375,45
"South Carolina",525.888888888889,104
"South Florida",483.555555555556,79
"Southern California",489.888888888889,85
"Southern Methodist",621.714285714286,127
"Southern Mississippi",528,106
"Stanford",323.777777777778,1
"Syracuse",406.222222222222,32
"Temple",416.875,39
"Tennessee",448.222222222222,56
"Texas",384.444444444444,15
"Texas A&M",472.111111111111,74
"Texas Christian",422,43
"Texas State",497.5,88
"Texas Tech",566.777777777778,122
"Texas-El Paso",438,54
"Texas-San Antonio",406.625,34
"Toledo",506.25,93
"Troy",534.555555555556,108
"Tulane",434.75,53
"Tulsa",536.625,109
"UCLA",426.444444444444,48
"Utah",423.125,44
"Utah State",376.777777777778,12
"Vanderbilt",458.666666666667,63
"Virginia",401.777777777778,27
"Virginia Tech",403.222222222222,28
"Wake Forest",393.375,21
"Washington",468.222222222222,71
"Washington State",594.555555555556,124
"West Virginia",485.555555555556,81
"Western Kentucky",648.375,128
"Western Michigan",471.555555555556,73
"Wisconsin",357.625,6
"Wyoming",507.777777777778,95
