"Team","Value","Rank"
"Air Force",40,119
"Akron",27.25,81
"Alabama",11.6153846153846,4
"Alabama-Birmingham",41.75,121
"Arizona",21.3076923076923,32
"Arizona State",23.5,54
"Arkansas",29.25,88
"Arkansas State",25.2307692307692,72
"Army",31.0833333333333,99
"Auburn",23,49
"Ball State",22.8461538461538,45.5
"Baylor",19.6923076923077,17.5
"Boise State",22.5384615384615,41
"Boston College",27.0769230769231,78
"Bowling Green State",14.5714285714286,6
"Brigham Young",21,29
"Buffalo",22.0769230769231,39
"California",44.75,124
"Central Florida",20.8461538461538,28
"Central Michigan",25.9166666666667,73
"Cincinnati",18.5384615384615,15
"Clemson",19.6923076923077,17.5
"Colorado",38.2727272727273,116
"Colorado State",28.9285714285714,86
"Connecticut",27.0833333333333,79
"Duke",24.0714285714286,62
"East Carolina",21.3846153846154,35
"Eastern Michigan",43.1666666666667,123
"Florida",20.0833333333333,24
"Florida Atlantic",19.75,19
"Florida International",35.6666666666667,113.5
"Florida State",9.14285714285714,1
"Fresno State",28.9230769230769,85
"Georgia",29.75,91
"Georgia State",35.1666666666667,110
"Georgia Tech",20.3846153846154,26
"Hawaii",35.5833333333333,112
"Houston",19.9230769230769,21.5
"Idaho",45.0833333333333,125
"Illinois",34.5833333333333,108
"Indiana",37.3333333333333,115
"Iowa",17.0769230769231,9
"Iowa State",34.5,107
"Kansas",30.1666666666667,95
"Kansas State",20.6153846153846,27
"Kent State",26.9166666666667,76.5
"Kentucky",30.6666666666667,97
"Louisiana",23.6923076923077,56
"Louisiana State",21.0769230769231,30
"Louisiana Tech",24.75,67
"Louisiana-Monroe",27.1666666666667,80
"Louisville",10.6153846153846,2
"Marshall",21.2142857142857,31
"Maryland",24.3846153846154,63
"Massachusetts",30.3333333333333,96
"Memphis",24.6363636363636,65
"Miami (FL)",24,60.5
"Miami (OH)",34.1666666666667,105
"Michigan",24.5384615384615,64
"Michigan State",11.0714285714286,3
"Middle Tennessee State",23.7692307692308,57.5
"Minnesota",19.9230769230769,21.5
"Mississippi",23.0769230769231,50.5
"Mississippi State",22.2307692307692,40
"Missouri",21.3571428571429,33.5
"Navy",23.7692307692308,57.5
"Nebraska",22.8461538461538,45.5
"Nevada",33.75,104
"Nevada-Las Vegas",30,94
"New Mexico",42.25,122
"New Mexico State",45.4545454545455,126
"Non-Major",40.9523809523809,120
"North Carolina",23.0769230769231,50.5
"North Carolina State",28.6666666666667,83
"North Texas",13.4615384615385,5
"Northern Illinois",23.7857142857143,59
"Northwestern",23.5833333333333,55
"Notre Dame",20.0769230769231,23
"Ohio",25,70
"Ohio State",21.3571428571429,33.5
"Oklahoma",19.7692307692308,20
"Oklahoma State",18.3846153846154,13
"Oregon",18.1538461538462,12
"Oregon State",27.6923076923077,82
"Penn State",25,70
"Pittsburgh",26.9166666666667,76.5
"Purdue",35.3333333333333,111
"Rice",22.7142857142857,43
"Rutgers",29.3076923076923,89
"San Diego State",29.8461538461538,92
"San Jose State",35.0833333333333,109
"South Alabama",24,60.5
"South Carolina",20.3076923076923,25
"South Florida",22.9166666666667,47
"Southern California",18.5,14
"Southern Methodist",30.8333333333333,98
"Southern Mississippi",38.75,118
"Stanford",17.2857142857143,10
"Syracuse",24.9230769230769,68
"Temple",29.1666666666667,87
"Tennessee",26.5,74
"Texas",22.9230769230769,48
"Texas A&M",29.9230769230769,93
"Texas Christian",23.25,53
"Texas State",24.6666666666667,66
"Texas Tech",29.6153846153846,90
"Texas-El Paso",38.5,117
"Texas-San Antonio",22.8333333333333,44
"Toledo",26.5833333333333,75
"Troy",34.4166666666667,106
"Tulane",18.6153846153846,16
"Tulsa",31.4166666666667,100
"UCLA",21.6153846153846,36
"Utah",25,70
"Utah State",15.3571428571429,7
"Vanderbilt",23.2307692307692,52
"Virginia",31.75,101
"Virginia Tech",17.4615384615385,11
"Wake Forest",21.9166666666667,37
"Washington",21.9230769230769,38
"Washington State",28.6923076923077,84
"West Virginia",31.8333333333333,102
"Western Kentucky",22.5833333333333,42
"Western Michigan",31.9166666666667,103
"Wisconsin",15.8461538461538,8
"Wyoming",35.6666666666667,113.5
