"Team","Value","Rank"
"Air Force",492.230769230769,58
"Akron",503,50
"Alabama",505.5,48
"Alabama-Birmingham",498.083333333333,54
"Arizona",582.307692307692,12
"Arizona State",543.769230769231,27
"Arkansas",477.666666666667,69
"Arkansas State",525.076923076923,37
"Army",517.416666666667,43
"Auburn",385.75,119
"Ball State",552.076923076923,22
"Baylor",663.769230769231,3
"Boise State",466.923076923077,77
"Boston College",444.916666666667,95
"Bowling Green State",446.384615384615,91
"Brigham Young",468.615384615385,76
"Buffalo",452.166666666667,86
"California",504.166666666667,49
"Central Florida",493.714285714286,57
"Central Michigan",490.538461538462,60
"Cincinnati",524.153846153846,38
"Clemson",575.461538461538,13
"Colorado",410,111
"Colorado State",425.416666666667,106
"Connecticut",390.083333333333,116
"Duke",516.923076923077,44
"East Carolina",497.769230769231,55
"Eastern Michigan",445.916666666667,93
"Florida",417.769230769231,108
"Florida Atlantic",428.166666666667,104
"Florida International",520.333333333333,41
"Florida State",564.357142857143,17
"Fresno State",571.769230769231,15
"Georgia",532.785714285714,33
"Georgia Tech",534.071428571429,32
"Hawaii",448.166666666667,90
"Houston",554.083333333333,20
"Idaho",387.25,117
"Illinois",374.083333333333,123
"Indiana",530,36
"Iowa",383.75,121
"Iowa State",427.153846153846,105
"Kansas",436.083333333333,100
"Kansas State",512.692307692308,47
"Kent State",466.214285714286,78
"Kentucky",412.833333333333,110
"Louisiana",531.307692307692,35
"Louisiana State",456.615384615385,83
"Louisiana Tech",687.75,1
"Louisiana-Monroe",516,45
"Louisville",473.230769230769,73
"Marshall",629.083333333333,5
"Maryland",383.833333333333,120
"Massachusetts",386.083333333333,118
"Memphis",438.5,98
"Miami (FL)",551.583333333333,23
"Miami (OH)",442.833333333333,97
"Michigan",465.153846153846,79
"Michigan State",429.692307692308,103
"Middle Tennessee State",491.333333333333,59
"Minnesota",403.769230769231,114
"Mississippi",500.307692307692,52
"Mississippi State",473.384615384615,72
"Missouri",463.5,80
"Navy",470.846153846154,74
"Nebraska",544.928571428571,25
"Nevada",602,8
"Nevada-Las Vegas",458.692307692308,82
"New Mexico",450,88
"New Mexico State",415.833333333333,109
"Non-Major",366.320754716981,125
"North Carolina",621.833333333333,6
"North Carolina State",539.230769230769,31
"North Texas",454.333333333333,84
"Northern Illinois",551.357142857143,24
"Northwestern",469.846153846154,75
"Notre Dame",460.923076923077,81
"Ohio",541.307692307692,30
"Ohio State",495.25,56
"Oklahoma",597.153846153846,10
"Oklahoma State",667,2
"Oregon",611.923076923077,7
"Oregon State",487,63
"Penn State",477.833333333333,68
"Pittsburgh",479.692307692308,66
"Purdue",513.153846153846,46
"Rice",502.230769230769,51
"Rutgers",383.538461538462,122
"San Diego State",482.692307692308,64
"San Jose State",532.692307692308,34
"South Alabama",408.307692307692,112
"South Carolina",452.692307692308,85
"South Florida",430.583333333333,102
"Southern California",520.153846153846,42
"Southern Methodist",436.307692307692,99
"Southern Mississippi",420.916666666667,107
"Stanford",446.071428571429,92
"Syracuse",542.076923076923,29
"Temple",449,89
"Tennessee",584.833333333333,11
"Texas",520.692307692308,40
"Texas A&M",646.923076923077,4
"Texas Christian",475.461538461538,70
"Texas State",523,39
"Texas Tech",571.846153846154,14
"Texas-El Paso",479.75,65
"Texas-San Antonio",478.3,67
"Toledo",552.615384615385,21
"Troy",570.583333333333,16
"Tulane",402.333333333333,115
"Tulsa",543.785714285714,26
"UCLA",556,18
"Utah",403.833333333333,113
"Utah State",555.538461538462,19
"Vanderbilt",475.076923076923,71
"Virginia",499.916666666667,53
"Virginia Tech",489.384615384615,61
"Wake Forest",368,124
"Washington",435.538461538462,101
"Washington State",445.416666666667,94
"West Virginia",600.692307692308,9
"Western Kentucky",488.153846153846,62
"Western Michigan",542.25,28
"Wisconsin",443.357142857143,96
"Wyoming",451.333333333333,87
