"Team","Value","Rank"
"Air Force",4.11827629521868,97
"Akron",4.67109474881161,113
"Alabama",0.657865465309538,2
"Alabama-Birmingham",4.64876466451576,112
"Arizona",3.47081919785437,73
"Arizona State",2.80445384658295,47
"Arkansas",3.6566040054662,82
"Arkansas State",3.53368993191183,77
"Army",5.29907857178831,121
"Auburn",2.66846539575686,39
"Ball State",4.40751374333598,104
"Baylor",4.99544292515619,116
"Boise State",1.78383574839999,13
"Boston College",3.43738682166352,69
"Bowling Green State",2.36966926990189,29
"Brigham Young",1.6184460904139,11
"Buffalo",4.15506223023538,99
"California",3.11203148878015,55
"Central Florida",2.84255709277079,49
"Central Michigan",4.8994483942274,114
"Cincinnati",2.46131526492185,33
"Clemson",3.27989392689521,63
"Colorado",5.58420234174492,123
"Colorado State",3.5328907850024,76
"Connecticut",2.6597514740089,38
"Duke",3.59165513569486,78
"East Carolina",3.78958459215282,86
"Eastern Michigan",5.27820622240822,120
"Florida",0.565495821047122,1
"Florida Atlantic",3.14763377574897,56
"Florida International",4.18683725333958,100
"Florida State",1.901746855625,16
"Fresno State",2.39214116737249,31
"Georgia",2.36677362565772,28
"Georgia Tech",3.92746693856082,91
"Hawaii",5.41941330108426,122
"Houston",4.03686748949123,96
"Idaho",5.71049770214871,125
"Illinois",3.43843283879796,71
"Indiana",4.51555562191787,107
"Iowa",2.78316871369624,46
"Iowa State",1.07021845471703,4
"Kansas",2.77274705619532,44
"Kansas State",1.6181362385414,10
"Kent State",3.7612595748906,85
"Kentucky",3.43854233475939,72
"Louisiana",3.3826766672934,67
"Louisiana State",1.96960106492097,17
"Louisiana Tech",4.99501188046227,115
"Louisiana-Monroe",3.31515888958388,64
"Louisville",3.68334142972916,83
"Marshall",5.27473458243269,119
"Maryland",2.69985649069348,40
"Massachusetts",5.58651771871832,124
"Memphis",3.84780196613568,88
"Miami (FL)",3.20179178737846,58
"Miami (OH)",5.00084393166535,117
"Michigan",1.18180835321534,6
"Michigan State",1.12166356926512,5
"Middle Tennessee State",3.97234323355414,92
"Minnesota",3.27178127868389,62
"Mississippi",2.62612057721586,35
"Mississippi State",2.13992197862896,23
"Missouri",2.11462469008009,20
"Navy",2.23081222880587,26
"Nebraska",2.75019946046689,42
"Nevada",4.59573048184082,110
"Nevada-Las Vegas",4.02322358118472,95
"New Mexico",4.004372021878,94
"New Mexico State",4.46855103014142,105
"Non-Major",5.06492341627146,118
"North Carolina",3.01567151093754,54
"North Carolina State",2.95004870657705,51
"North Texas",3.62437854005126,80
"Northern Illinois",3.21070645056294,59
"Northwestern",2.99225920416896,52
"Notre Dame",0.659145714474232,3
"Ohio",3.7947770790599,87
"Ohio State",2.53911656547195,34
"Oklahoma",1.28690641624799,7
"Oklahoma State",2.63534125025658,37
"Oregon",1.85562515971272,15
"Oregon State",1.6526035420951,12
"Penn State",2.76183348636678,43
"Pittsburgh",3.19821122588071,57
"Purdue",3.0098265664646,53
"Rice",4.27765882804796,101
"Rutgers",1.82644500840856,14
"San Diego State",3.88161551008298,89
"San Jose State",3.3554958792929,66
"South Alabama",3.62111371649291,79
"South Carolina",1.53011830097961,9
"South Florida",3.43770142955756,70
"Southern California",2.03582824237688,18
"Southern Methodist",2.40022155336233,32
"Southern Mississippi",4.59975842509024,111
"Stanford",1.45007637996567,8
"Syracuse",3.3370783224899,65
"Temple",4.39505136132114,103
"Tennessee",3.25778939426543,61
"Texas",2.83809962715463,48
"Texas A&M",2.18971424411376,25
"Texas Christian",2.14651436225067,24
"Texas State",3.99776092828595,93
"Texas Tech",2.11931534129818,21
"Texas-El Paso",3.63105559208674,81
"Texas-San Antonio",4.5852441944679,109
"Toledo",3.24495043450821,60
"Troy",3.40247343552437,68
"Tulane",4.4867385385411,106
"Tulsa",3.51292774714142,75
"UCLA",2.6306116853141,36
"Utah",2.12925656802819,22
"Utah State",2.28783089826426,27
"Vanderbilt",2.10939551949623,19
"Virginia",3.70554079767431,84
"Virginia Tech",2.85746062433563,50
"Wake Forest",3.90816815510673,90
"Washington",2.37587011754757,30
"Washington State",3.50728104986113,74
"West Virginia",4.12319151839043,98
"Western Kentucky",2.70164902863105,41
"Western Michigan",4.28631608019627,102
"Wisconsin",2.77903891470462,45
"Wyoming",4.58465108574465,108
