"Team","Value","Rank"
"Air Force",29.0532297656639,42
"Akron",23.2832725354745,74
"Alabama",44.9417732298538,4
"Alabama-Birmingham",26.7649713501204,55
"Arizona",37.9383182243903,15
"Arizona State",36.6517632764998,16
"Arkansas",28.6924588655603,43
"Arkansas State",31.2758937511281,31
"Army",18.3484293760226,104
"Auburn",24.0143933874886,73
"Ball State",26.0926079593863,58
"Baylor",43.6020907477773,6
"Boise State",25.8830041234023,62
"Boston College",21.1888064323261,88
"Bowling Green State",14.7662928206008,117
"Brigham Young",27.9979719696943,47
"Buffalo",19.3422692287186,95
"California",24.8673318831924,70
"Central Florida",30.0551919012485,37
"Central Michigan",22.6707223867044,79
"Cincinnati",24.9193018572753,69
"Clemson",38.8356678011668,12
"Colorado",16.1580408764807,113
"Colorado State",11.9688524564058,121
"Connecticut",15.1203892793311,116
"Duke",25.9420140416783,61
"East Carolina",21.9955926817424,82
"Eastern Michigan",18.0408318112298,105
"Florida",33.9936805651783,22
"Florida Atlantic",18.8556536424382,99
"Florida International",19.8948575794463,93
"Florida State",41.4930996315694,9
"Fresno State",28.5480475486863,44
"Georgia",41.0086230017835,10
"Georgia Tech",31.4706544869772,30
"Hawaii",14.3123261233826,119
"Houston",21.911617267066,83
"Idaho",8.08379942328513,124
"Illinois",14.7284861678497,118
"Indiana",32.0269534636428,27
"Iowa",22.4629212833842,80
"Iowa State",25.1715038203511,67
"Kansas",18.594016135783,102
"Kansas State",44.9508189259018,3
"Kent State",21.7159351947442,86
"Kentucky",24.4965422469291,71
"Louisiana",27.890515448847,48
"Louisiana State",30.9762527896576,33
"Louisiana Tech",41.6382079815033,8
"Louisiana-Monroe",32.7564430904142,25
"Louisville",28.4719483706424,45
"Marshall",30.9160828176328,34
"Maryland",15.2251686780257,115
"Massachusetts",7.95930202508617,125
"Memphis",10.0532271226075,123
"Miami (FL)",31.8974185507612,28
"Miami (OH)",18.4100269227255,103
"Michigan",33.2960120584283,23
"Michigan State",20.9199482162186,89
"Middle Tennessee State",26.5050367176169,57
"Minnesota",20.3754161058978,91
"Mississippi",31.4800954130523,29
"Mississippi State",32.3021652246974,26
"Missouri",27.6960799965852,50
"Navy",22.7888245407436,78
"Nebraska",35.6442584532816,18
"Nevada",29.8839138584182,39
"Nevada-Las Vegas",17.8364987500031,107
"New Mexico",20.8930837839153,90
"New Mexico State",13.3091270110215,120
"Non-Major",10.9815439250048,122
"North Carolina",35.4958945519831,19
"North Carolina State",28.4254152365715,46
"North Texas",19.5163120657682,94
"Northern Illinois",29.3605968930851,41
"Northwestern",26.9192824709629,53
"Notre Dame",33.2458220198278,24
"Ohio",21.5094306816666,87
"Ohio State",34.3196387330893,21
"Oklahoma",43.3201126398786,7
"Oklahoma State",43.8654395053299,5
"Oregon",46.8854138169256,1
"Oregon State",26.7538377624903,56
"Penn State",23.2482132529066,75
"Pittsburgh",23.1838490230871,76
"Purdue",24.2235439760695,72
"Rice",22.1037025729005,81
"Rutgers",19.0176547378432,98
"San Diego State",26.0042691913062,60
"San Jose State",27.0930596603239,52
"South Alabama",17.7280375224179,108
"South Carolina",36.3706871431979,17
"South Florida",25.8597560037366,64
"Southern California",30.1915830445863,36
"Southern Methodist",17.0081662966966,110
"Southern Mississippi",16.5629774536488,111
"Stanford",24.9762820861294,68
"Syracuse",25.6907703876766,65
"Temple",21.7159739308167,85
"Tennessee",38.6399733422112,13
"Texas",38.1740383453004,14
"Texas A&M",46.3173786560081,2
"Texas Christian",30.5959594548131,35
"Texas State",15.9450397616021,114
"Texas Tech",40.5432142390362,11
"Texas-El Paso",19.2954336169545,96
"Texas-San Antonio",18.7126058962756,101
"Toledo",23.0053395837802,77
"Troy",25.8615952072415,63
"Tulane",16.3730673277339,112
"Tulsa",31.0486793351686,32
"UCLA",29.8864934241985,38
"Utah",26.0152090582887,59
"Utah State",29.7981844722804,40
"Vanderbilt",27.3782347375349,51
"Virginia",17.8707841166419,106
"Virginia Tech",26.8605983570099,54
"Wake Forest",17.5829913689639,109
"Washington",21.8918892670948,84
"Washington State",19.1810468273962,97
"West Virginia",34.9918353310435,20
"Western Kentucky",25.6785078789969,66
"Western Michigan",19.9934568230383,92
"Wisconsin",27.7511466469473,49
"Wyoming",18.8519948743743,100
