"","Team","X","Opponent","Result","Date"
"433","Georgia","","Notre Dame","W (23-17)","2019-09-21"
"529","Georgia","@","Tennessee","W (43-14)","2019-10-05"
"630","Georgia","","South Carolina","L (17-20)","2019-10-12"
"731","Georgia","","Kentucky","W (21-0)","2019-10-19"
"932","Georgia","","Missouri","W (27-0)","2019-11-09"
"1138","Georgia","","Texas A&M","W (19-13)","2019-11-23"
"1322","Georgia","N","Louisiana State","L (10-37)","2019-12-07"
"244","Hawaii","","Oregon State","W (31-28)","2019-09-07"
"342","Hawaii","@","Washington","L (20-52)","2019-09-14"
"434","Hawaii","","Central Arkansas","W (35-16)","2019-09-21"
"530","Hawaii","@","Nevada","W (54-3)","2019-09-28"
"833","Hawaii","@","New Mexico","W (45-31)","2019-10-26"
"1030","Hawaii","","San Jose State","W (42-40)","2019-11-09"
"1139","Hawaii","@","Nevada-Las Vegas","W (21-7)","2019-11-16"
"1234","Hawaii","","San Diego State","W (14-11)","2019-11-23"
"165","Houston","@","Oklahoma","L (31-49)","2019-09-01"
"245","Houston","","Prairie View A&M","W (37-17)","2019-09-07"
"343","Houston","N","Washington State","L (24-31)","2019-09-13"
"435","Houston","@","Tulane","L (31-38)","2019-09-19"
"531","Houston","@","North Texas","W (46-25)","2019-09-28"
"834","Houston","","Southern Methodist","L (31-34)","2019-10-24"
"1031","Houston","","Memphis","L (27-45)","2019-11-16"
"1140","Houston","@","Tulsa","W (24-14)","2019-11-23"
"1235","Houston","","Navy","L (41-56)","2019-11-30"
"436","Illinois","","Nebraska","L (38-42)","2019-09-21"
"532","Illinois","@","Minnesota","L (17-40)","2019-10-05"
"631","Illinois","","Michigan","L (25-42)","2019-10-12"
"732","Illinois","","Wisconsin","W (24-23)","2019-10-19"
"835","Illinois","@","Purdue","W (24-6)","2019-10-26"
"933","Illinois","","Rutgers","W (38-10)","2019-11-02"
"1032","Illinois","@","Michigan State","W (37-34)","2019-11-09"
"1141","Illinois","@","Iowa","L (10-19)","2019-11-23"
"1236","Illinois","","Northwestern","L (10-29)","2019-11-30"
"246","Indiana","","Eastern Illinois","W (52-0)","2019-09-07"
"344","Indiana","","Ohio State","L (10-51)","2019-09-14"
"533","Indiana","@","Michigan State","L (31-40)","2019-09-28"
"632","Indiana","","Rutgers","W (35-0)","2019-10-12"
"733","Indiana","@","Maryland","W (34-28)","2019-10-19"
"836","Indiana","@","Nebraska","W (38-31)","2019-10-26"
"934","Indiana","","Northwestern","W (34-3)","2019-11-02"
"1033","Indiana","@","Penn State","L (27-34)","2019-11-16"
"1142","Indiana","","Michigan","L (14-39)","2019-11-23"
"1237","Indiana","@","Purdue","W (44-41)","2019-11-30"
"1323","Indiana","N","Tennessee","L (22-23)","2020-01-02"
"166","Iowa State","","Northern Iowa","W (29-26)","2019-08-31"
"247","Iowa State","","Iowa","L (17-18)","2019-09-14"
"345","Iowa State","","Louisiana-Monroe","W (72-20)","2019-09-21"
"534","Iowa State","","Texas Christian","W (49-24)","2019-10-05"
"633","Iowa State","@","West Virginia","W (38-14)","2019-10-12"
"734","Iowa State","@","Texas Tech","W (34-24)","2019-10-19"
"837","Iowa State","","Oklahoma State","L (27-34)","2019-10-26"
"935","Iowa State","@","Oklahoma","L (41-42)","2019-11-09"
"1034","Iowa State","","Texas","W (23-21)","2019-11-16"
"1143","Iowa State","","Kansas","W (41-31)","2019-11-23"
"1238","Iowa State","@","Kansas State","L (17-27)","2019-11-30"
"1324","Iowa State","N","Notre Dame","L (9-33)","2019-12-28"
"167","Iowa","","Miami (OH)","W (38-14)","2019-08-31"
"248","Iowa","","Rutgers","W (30-0)","2019-09-07"
"437","Iowa","","Middle Tennessee State","W (48-3)","2019-09-28"
"535","Iowa","@","Michigan","L (3-10)","2019-10-05"
"634","Iowa","","Penn State","L (12-17)","2019-10-12"
"735","Iowa","","Purdue","W (26-20)","2019-10-19"
"838","Iowa","@","Northwestern","W (20-0)","2019-10-26"
"936","Iowa","@","Wisconsin","L (22-24)","2019-11-09"
"1035","Iowa","","Minnesota","W (23-19)","2019-11-16"
"1239","Iowa","@","Nebraska","W (27-24)","2019-11-29"
"1325","Iowa","N","Southern California","W (49-24)","2019-12-27"
"168","Kansas State","","Nicholls State","W (49-14)","2019-08-31"
"346","Kansas State","@","Mississippi State","W (31-24)","2019-09-14"
"438","Kansas State","@","Oklahoma State","L (13-26)","2019-09-28"
"635","Kansas State","","Texas Christian","W (24-17)","2019-10-19"
"736","Kansas State","","Oklahoma","W (48-41)","2019-10-26"
"839","Kansas State","@","Kansas","W (38-10)","2019-11-02"
"937","Kansas State","@","Texas","L (24-27)","2019-11-09"
"1036","Kansas State","","West Virginia","L (20-24)","2019-11-16"
"1144","Kansas State","@","Texas Tech","W (30-27)","2019-11-23"
"1326","Kansas State","N","Navy","L (17-20)","2019-12-31"
"169","Kansas","","Indiana State","W (24-17)","2019-08-31"
"439","Kansas","","West Virginia","L (24-29)","2019-09-21"
"536","Kansas","@","Texas Christian","L (14-51)","2019-09-28"
"636","Kansas","","Oklahoma","L (20-45)","2019-10-05"
"737","Kansas","@","Texas","L (48-50)","2019-10-19"
"840","Kansas","","Texas Tech","W (37-34)","2019-10-26"
"1037","Kansas","@","Oklahoma State","L (13-31)","2019-11-16"
"249","Kent State","","Kennesaw State","W (26-23)","2019-09-07"
"537","Kent State","@","Wisconsin","L (0-48)","2019-10-05"
"738","Kent State","@","Ohio","L (38-45)","2019-10-19"
"841","Kent State","","Miami (OH)","L (16-23)","2019-10-26"
"938","Kent State","@","Toledo","L (33-35)","2019-11-05"
"1327","Kent State","N","Utah State","W (51-41)","2019-12-20"
"170","Kentucky","","Toledo","W (38-24)","2019-08-31"
"440","Kentucky","@","Mississippi State","L (13-28)","2019-09-21"
"538","Kentucky","@","South Carolina","L (7-24)","2019-09-28"
"842","Kentucky","","Missouri","W (29-7)","2019-10-26"
"939","Kentucky","","Tennessee","L (13-17)","2019-11-09"
"1038","Kentucky","@","Vanderbilt","W (38-14)","2019-11-16"
"1145","Kentucky","","Tennessee-Martin","W (50-7)","2019-11-23"
"1240","Kentucky","","Louisville","W (45-13)","2019-11-30"
"1328","Kentucky","N","Virginia Tech","W (37-30)","2019-12-31"
"171","Liberty","","Syracuse","L (0-24)","2019-08-31"
"250","Liberty","@","Louisiana","L (14-35)","2019-09-07"
"441","Liberty","","Hampton","W (62-27)","2019-09-21"
"539","Liberty","","New Mexico","W (17-10)","2019-09-28"
"637","Liberty","@","New Mexico State","W (20-13)","2019-10-05"
"739","Liberty","","Maine","W (59-44)","2019-10-19"
"843","Liberty","@","Rutgers","L (34-44)","2019-10-26"
"940","Liberty","@","Massachusetts","W (63-21)","2019-11-02"
"1146","Liberty","@","Virginia","L (27-55)","2019-11-23"
"1241","Liberty","","New Mexico State","W (49-28)","2019-11-30"
"251","Louisiana State","@","Texas","W (45-38)","2019-09-07"
"347","Louisiana State","","Northwestern State","W (65-14)","2019-09-14"
"442","Louisiana State","@","Vanderbilt","W (66-38)","2019-09-21"
"540","Louisiana State","","Utah State","W (42-6)","2019-10-05"
"740","Louisiana State","@","Mississippi State","W (36-13)","2019-10-19"
"1039","Louisiana State","@","Mississippi","W (58-37)","2019-11-16"
"1242","Louisiana State","","Texas A&M","W (50-7)","2019-11-30"
"1412","Louisiana State","N","Oklahoma","W (63-28)","2019-12-28"
"172","Louisiana Tech","@","Texas","L (14-45)","2019-08-31"
"252","Louisiana Tech","","Grambling State","W (20-14)","2019-09-07"
"541","Louisiana Tech","@","Rice","W (23-20)","2019-09-28"
"638","Louisiana Tech","","Massachusetts","W (69-21)","2019-10-12"
"741","Louisiana Tech","","Southern Mississippi","W (45-30)","2019-10-19"
"844","Louisiana Tech","@","Texas-El Paso","W (42-21)","2019-10-26"
"941","Louisiana Tech","","North Texas","W (52-17)","2019-11-09"
"1040","Louisiana Tech","@","Marshall","L (10-31)","2019-11-15"
"1243","Louisiana Tech","","Texas-San Antonio","W (41-27)","2019-11-30"
"1329","Louisiana Tech","N","Miami (FL)","W (14-0)","2019-12-26"
"173","Louisiana-Monroe","","Grambling State","W (31-9)","2019-08-31"
"443","Louisiana-Monroe","","South Alabama","W (30-17)","2019-09-28"
"542","Louisiana-Monroe","","Memphis","L (33-52)","2019-10-05"
"639","Louisiana-Monroe","@","Texas State","W (24-14)","2019-10-10"
"1244","Louisiana-Monroe","@","Louisiana","L (30-31)","2019-11-30"
"174","Louisiana","N","Mississippi State","L (28-38)","2019-08-31"
"348","Louisiana","","Texas Southern","W (77-6)","2019-09-14"
"444","Louisiana","@","Ohio","W (45-25)","2019-09-21"
"845","Louisiana","","Texas State","W (31-3)","2019-11-02"
"1041","Louisiana","@","South Alabama","W (37-27)","2019-11-16"
"1147","Louisiana","","Troy","W (53-3)","2019-11-23"
"1413","Louisiana","N","Miami (OH)","W (27-17)","2020-01-06"
"175","Louisville","","Notre Dame","L (17-35)","2019-09-02"
"253","Louisville","","Eastern Kentucky","W (42-0)","2019-09-07"
"349","Louisville","N","Western Kentucky","W (38-21)","2019-09-14"
"640","Louisville","@","Wake Forest","W (62-59)","2019-10-12"
"846","Louisville","","Virginia","W (28-21)","2019-10-26"
"942","Louisville","@","Miami (FL)","L (27-52)","2019-11-09"
"1042","Louisville","@","North Carolina State","W (34-20)","2019-11-16"
"1148","Louisville","","Syracuse","W (56-34)","2019-11-23"
"1330","Louisville","N","Mississippi State","W (38-28)","2019-12-30"
"176","Marshall","","Virginia Military Institute","W (56-17)","2019-08-31"
"350","Marshall","","Ohio","W (33-31)","2019-09-14"
"543","Marshall","@","Middle Tennessee State","L (13-24)","2019-10-05"
"641","Marshall","","Old Dominion","W (31-17)","2019-10-12"
"847","Marshall","","Western Kentucky","W (26-23)","2019-10-26"
"943","Marshall","@","Rice","W (20-7)","2019-11-02"
"177","Maryland","","Howard","W (79-0)","2019-08-31"
"254","Maryland","","Syracuse","W (63-20)","2019-09-07"
"351","Maryland","@","Temple","L (17-20)","2019-09-14"
"445","Maryland","","Penn State","L (0-59)","2019-09-27"
"544","Maryland","@","Rutgers","W (48-7)","2019-10-05"
"642","Maryland","@","Purdue","L (14-40)","2019-10-12"
"848","Maryland","@","Minnesota","L (10-52)","2019-10-26"
"944","Maryland","","Michigan","L (7-38)","2019-11-02"
"1043","Maryland","@","Ohio State","L (14-73)","2019-11-09"
"1149","Maryland","","Nebraska","L (7-54)","2019-11-23"
"1245","Maryland","@","Michigan State","L (16-19)","2019-11-30"
"178","Massachusetts","@","Rutgers","L (21-48)","2019-08-30"
"255","Massachusetts","","Southern Illinois","L (20-45)","2019-09-07"
"1150","Massachusetts","@","Northwestern","L (6-45)","2019-11-16"
"179","Memphis","","Mississippi","W (15-10)","2019-08-31"
"256","Memphis","","Southern","W (55-24)","2019-09-07"
"352","Memphis","@","South Alabama","W (42-6)","2019-09-14"
"446","Memphis","","Navy","W (35-23)","2019-09-26"
"643","Memphis","@","Temple","L (28-30)","2019-10-12"
"742","Memphis","","Tulane","W (47-17)","2019-10-19"
"849","Memphis","@","Tulsa","W (42-41)","2019-10-26"
"945","Memphis","","Southern Methodist","W (54-48)","2019-11-02"
"1151","Memphis","@","South Florida","W (49-10)","2019-11-23"
"1414","Memphis","N","Penn State","L (39-53)","2019-12-28"
"257","Miami (FL)","@","North Carolina","L (25-28)","2019-09-07"
"353","Miami (FL)","","Bethune-Cookman","W (63-0)","2019-09-14"
"545","Miami (FL)","","Virginia Tech","L (35-42)","2019-10-05"
"644","Miami (FL)","","Virginia","W (17-9)","2019-10-11"
"850","Miami (FL)","@","Pittsburgh","W (16-12)","2019-10-26"
"258","Miami (OH)","","Tennessee Tech","W (48-17)","2019-09-07"
"447","Miami (OH)","@","Ohio State","L (5-76)","2019-09-21"
"645","Miami (OH)","@","Western Michigan","L (16-38)","2019-10-12"
"743","Miami (OH)","","Northern Illinois","W (27-24)","2019-10-19"
"946","Miami (OH)","@","Ohio","W (24-21)","2019-11-06"
"180","Michigan State","","Tulsa","W (28-7)","2019-08-30"
"259","Michigan State","","Western Michigan","W (51-17)","2019-09-07"
"448","Michigan State","@","Northwestern","W (31-10)","2019-09-21"
"646","Michigan State","@","Ohio State","L (10-34)","2019-10-05"
"744","Michigan State","@","Wisconsin","L (0-38)","2019-10-12"
"851","Michigan State","","Penn State","L (7-28)","2019-10-26"
"1044","Michigan State","@","Michigan","L (10-44)","2019-11-16"
"1152","Michigan State","@","Rutgers","W (27-0)","2019-11-23"
"1331","Michigan State","N","Wake Forest","W (27-21)","2019-12-27"
"181","Michigan","","Middle Tennessee State","W (40-21)","2019-08-31"
"354","Michigan","@","Wisconsin","L (14-35)","2019-09-21"
"449","Michigan","","Rutgers","W (52-0)","2019-09-28"
"745","Michigan","@","Penn State","L (21-28)","2019-10-19"
"852","Michigan","","Notre Dame","W (45-14)","2019-10-26"
"1246","Michigan","","Ohio State","L (27-56)","2019-11-30"
"260","Middle Tennessee State","","Tennessee State","W (45-26)","2019-09-07"
"746","Middle Tennessee State","@","North Texas","L (30-33)","2019-10-19"
"1045","Middle Tennessee State","","Rice","L (28-31)","2019-11-16"
"1153","Middle Tennessee State","","Old Dominion","W (38-17)","2019-11-23"
"1247","Middle Tennessee State","@","Western Kentucky","L (26-31)","2019-11-30"
"182","Minnesota","","South Dakota State","W (28-21)","2019-08-29"
"450","Minnesota","@","Purdue","W (38-31)","2019-09-28"
"647","Minnesota","","Nebraska","W (34-7)","2019-10-12"
"747","Minnesota","@","Rutgers","W (42-7)","2019-10-19"
"947","Minnesota","","Penn State","W (31-26)","2019-11-09"
"1154","Minnesota","@","Northwestern","W (38-22)","2019-11-23"
"1248","Minnesota","","Wisconsin","L (17-38)","2019-11-30"
"261","Mississippi State","","Southern Mississippi","W (38-15)","2019-09-07"
"648","Mississippi State","@","Tennessee","L (10-20)","2019-10-12"
"853","Mississippi State","@","Texas A&M","L (30-49)","2019-10-26"
"1155","Mississippi State","","Abilene Christian","W (45-7)","2019-11-23"
"1249","Mississippi State","","Mississippi","W (21-20)","2019-11-28"
"355","Mississippi","","Southeastern Louisiana","W (40-29)","2019-09-14"
"649","Mississippi","","Vanderbilt","W (31-6)","2019-10-05"
"748","Mississippi","@","Missouri","L (27-38)","2019-10-12"
"854","Mississippi","","Texas A&M","L (17-24)","2019-10-19"
"1046","Mississippi","","New Mexico State","W (41-3)","2019-11-09"
"183","Missouri","@","Wyoming","L (31-37)","2019-08-31"
"262","Missouri","","West Virginia","W (38-7)","2019-09-07"
"356","Missouri","","Southeast Missouri State","W (50-0)","2019-09-14"
"451","Missouri","","South Carolina","W (34-14)","2019-09-21"
"546","Missouri","","Troy","W (42-10)","2019-10-05"
"749","Missouri","@","Vanderbilt","L (14-21)","2019-10-19"
"1156","Missouri","","Tennessee","L (20-24)","2019-11-23"
"184","Navy","","Holy Cross","W (45-7)","2019-08-31"
"547","Navy","@","Tulsa","W (45-17)","2019-10-12"
"650","Navy","","South Florida","W (35-3)","2019-10-19"
"750","Navy","","Tulane","W (41-38)","2019-10-26"
"948","Navy","@","Notre Dame","L (20-52)","2019-11-16"
"1047","Navy","","Southern Methodist","W (35-28)","2019-11-23"
"185","Nebraska","","South Alabama","W (35-21)","2019-08-31"
"357","Nebraska","","Northern Illinois","W (44-8)","2019-09-14"
"548","Nebraska","","Ohio State","L (7-48)","2019-09-28"
"651","Nebraska","","Northwestern","W (13-10)","2019-10-05"
"949","Nebraska","@","Purdue","L (27-31)","2019-11-02"
"1048","Nebraska","","Wisconsin","L (21-37)","2019-11-16"
"186","Nevada-Las Vegas","","Southern Utah","W (56-23)","2019-08-31"
"358","Nevada-Las Vegas","@","Northwestern","L (14-30)","2019-09-14"
"452","Nevada-Las Vegas","@","Wyoming","L (17-53)","2019-09-28"
"652","Nevada-Las Vegas","@","Vanderbilt","W (34-10)","2019-10-12"
"855","Nevada-Las Vegas","","San Diego State","L (17-20)","2019-10-26"
"1157","Nevada-Las Vegas","","San Jose State","W (38-35)","2019-11-23"
"1250","Nevada-Las Vegas","@","Nevada","W (33-30)","2019-11-30"
"187","Nevada","","Purdue","W (34-31)","2019-08-30"
"263","Nevada","@","Oregon","L (6-77)","2019-09-07"
"359","Nevada","","Weber State","W (19-13)","2019-09-14"
"453","Nevada","@","Texas-El Paso","W (37-21)","2019-09-21"
"653","Nevada","","San Jose State","W (41-38)","2019-10-12"
"751","Nevada","@","Utah State","L (10-36)","2019-10-19"
"856","Nevada","@","Wyoming","L (3-31)","2019-10-26"
"950","Nevada","","New Mexico","W (21-10)","2019-11-02"
"1049","Nevada","@","San Diego State","W (17-13)","2019-11-09"
"1332","Nevada","N","Ohio","L (21-30)","2020-01-03"
"188","New Mexico State","@","Washington State","L (7-58)","2019-08-31"
"360","New Mexico State","","San Diego State","L (10-31)","2019-09-14"
"454","New Mexico State","@","New Mexico","L (52-55)","2019-09-21"
"1050","New Mexico State","","Incarnate Word","W (41-28)","2019-11-16"
"1158","New Mexico State","","Texas-El Paso","W (44-35)","2019-11-23"
"189","New Mexico","","Sam Houston State","W (39-31)","2019-08-31"
"264","New Mexico","@","Notre Dame","L (14-66)","2019-09-14"
"549","New Mexico","@","San Jose State","L (21-32)","2019-10-04"
"752","New Mexico","@","Wyoming","L (10-23)","2019-10-19"
"1251","New Mexico","","Utah State","L (25-38)","2019-11-30"
"265","North Carolina State","","Western Carolina","W (41-0)","2019-09-07"
"361","North Carolina State","@","West Virginia","L (27-44)","2019-09-14"
"654","North Carolina State","","Syracuse","W (16-10)","2019-10-10"
"857","North Carolina State","@","Wake Forest","L (10-44)","2019-11-02"
"1252","North Carolina State","","North Carolina","L (10-41)","2019-11-30"
"190","North Carolina","N","South Carolina","W (24-20)","2019-08-31"
"362","North Carolina","@","Wake Forest","L (18-24)","2019-09-13"
"753","North Carolina","@","Virginia Tech","L (41-43)","2019-10-19"
"951","North Carolina","","Virginia","L (31-38)","2019-11-02"
"1051","North Carolina","@","Pittsburgh","L (27-34)","2019-11-14"
"1159","North Carolina","","Mercer","W (56-7)","2019-11-23"
"1333","North Carolina","N","Temple","W (55-13)","2019-12-27"
"191","North Texas","","Abilene Christian","W (51-31)","2019-08-31"
"266","North Texas","@","Southern Methodist","L (27-49)","2019-09-07"
"455","North Texas","","Texas-San Antonio","W (45-3)","2019-09-21"
"655","North Texas","@","Southern Mississippi","L (27-45)","2019-10-12"
"952","North Texas","","Texas-El Paso","W (52-26)","2019-11-02"
"1160","North Texas","@","Rice","L (14-20)","2019-11-23"
"192","Northern Illinois","","Illinois State","W (24-10)","2019-08-31"
"267","Northern Illinois","@","Utah","L (17-35)","2019-09-07"
"456","Northern Illinois","@","Vanderbilt","L (18-24)","2019-09-28"
"656","Northern Illinois","@","Ohio","W (39-36)","2019-10-12"
"1052","Northern Illinois","@","Toledo","W (31-28)","2019-11-13"
"1253","Northern Illinois","","Western Michigan","W (17-14)","2019-11-26"
"193","Northwestern","@","Stanford","L (7-17)","2019-08-31"
"457","Northwestern","@","Wisconsin","L (15-24)","2019-09-28"
"657","Northwestern","","Ohio State","L (3-52)","2019-10-18"
"953","Northwestern","","Purdue","L (22-24)","2019-11-09"
"458","Notre Dame","","Virginia","W (35-20)","2019-09-28"
"658","Notre Dame","","Southern California","W (30-27)","2019-10-12"
"858","Notre Dame","","Virginia Tech","W (21-20)","2019-11-02"
"1254","Notre Dame","@","Stanford","W (45-24)","2019-11-30"
"859","Ohio State","","Wisconsin","W (38-7)","2019-10-26"
"1053","Ohio State","@","Rutgers","W (56-21)","2019-11-16"
"1161","Ohio State","","Penn State","W (28-17)","2019-11-23"
"1334","Ohio State","N","Wisconsin","W (34-21)","2019-12-07"
"194","Ohio","","Rhode Island","W (41-20)","2019-08-31"
"268","Ohio","@","Pittsburgh","L (10-20)","2019-09-07"
"1054","Ohio","","Western Michigan","L (34-37)","2019-11-12"
"195","Oklahoma State","@","Oregon State","W (52-36)","2019-08-30"
"269","Oklahoma State","","McNeese State","W (56-14)","2019-09-07"
"363","Oklahoma State","@","Tulsa","W (40-21)","2019-09-14"
"459","Oklahoma State","@","Texas","L (30-36)","2019-09-21"
"659","Oklahoma State","@","Texas Tech","L (35-45)","2019-10-05"
"954","Oklahoma State","","Texas Christian","W (34-27)","2019-11-02"
"1162","Oklahoma State","@","West Virginia","W (20-13)","2019-11-23"
"1255","Oklahoma State","","Oklahoma","L (16-34)","2019-11-30"
"1335","Oklahoma State","N","Texas A&M","L (21-24)","2019-12-27"
"270","Oklahoma","","South Dakota","W (70-14)","2019-09-07"
"364","Oklahoma","@","UCLA","W (48-14)","2019-09-14"
"460","Oklahoma","","Texas Tech","W (55-16)","2019-09-28"
"660","Oklahoma","N","Texas","W (34-27)","2019-10-12"
"754","Oklahoma","","West Virginia","W (52-14)","2019-10-19"
"1163","Oklahoma","","Texas Christian","W (28-24)","2019-11-23"
"196","Old Dominion","","Norfolk State","W (24-21)","2019-08-31"
"271","Old Dominion","@","Virginia Tech","L (17-31)","2019-09-07"
"365","Old Dominion","@","Virginia","L (17-28)","2019-09-21"
"550","Old Dominion","","Western Kentucky","L (3-20)","2019-10-05"
"1055","Old Dominion","","Texas-San Antonio","L (23-24)","2019-11-09"
"366","Oregon State","","Cal Poly","W (45-7)","2019-09-14"
"461","Oregon State","","Stanford","L (28-31)","2019-09-28"
"551","Oregon State","@","UCLA","W (48-31)","2019-10-05"
"661","Oregon State","","Utah","L (7-52)","2019-10-12"
"955","Oregon State","","Washington","L (7-19)","2019-11-08"
"1164","Oregon State","@","Washington State","L (53-54)","2019-11-23"
"1256","Oregon State","@","Oregon","L (10-24)","2019-11-30"
"367","Oregon","","Montana","W (35-3)","2019-09-14"
"462","Oregon","@","Stanford","W (21-6)","2019-09-21"
"755","Oregon","@","Washington","W (35-31)","2019-10-19"
"860","Oregon","","Washington State","W (37-35)","2019-10-26"
"956","Oregon","@","Southern California","W (56-24)","2019-11-02"
"1336","Oregon","N","Utah","W (37-15)","2019-12-06"
"1415","Oregon","N","Wisconsin","W (28-27)","2020-01-01"
"197","Penn State","","Idaho","W (79-7)","2019-08-31"
"368","Penn State","","Pittsburgh","W (17-10)","2019-09-14"
"552","Penn State","","Purdue","W (35-7)","2019-10-05"
"1257","Penn State","","Rutgers","W (27-6)","2019-11-30"
"198","Pittsburgh","","Virginia","L (14-30)","2019-08-31"
"553","Pittsburgh","","Delaware","W (17-14)","2019-09-28"
"756","Pittsburgh","@","Syracuse","W (27-20)","2019-10-18"
"1165","Pittsburgh","@","Virginia Tech","L (0-28)","2019-11-23"
"272","Purdue","","Vanderbilt","W (42-24)","2019-09-07"
"369","Purdue","","Texas Christian","L (13-34)","2019-09-14"
"1166","Purdue","@","Wisconsin","L (24-45)","2019-11-23"
"273","Rice","","Wake Forest","L (21-41)","2019-09-06"
"370","Rice","N","Texas","L (13-48)","2019-09-14"
"757","Rice","@","Texas-San Antonio","L (27-31)","2019-10-19"
"861","Rice","","Southern Mississippi","L (6-20)","2019-10-26"
"1258","Rice","@","Texas-El Paso","W (30-16)","2019-11-30"
"199","San Diego State","","Weber State","W (6-0)","2019-08-31"
"274","San Diego State","@","UCLA","W (23-14)","2019-09-07"
"463","San Diego State","","Utah State","L (17-23)","2019-09-21"
"662","San Diego State","","Wyoming","W (26-22)","2019-10-12"
"758","San Diego State","@","San Jose State","W (27-17)","2019-10-19"
"1100","San Jose State","","Northern Colorado","W (35-18)","2019-08-29"
"275","San Jose State","","Tulsa","L (16-34)","2019-09-07"
"276","South Alabama","","Jackson State","W (37-14)","2019-09-07"
"759","South Alabama","@","Troy","L (13-37)","2019-10-16"
"957","South Alabama","@","Texas State","L (28-30)","2019-11-09"
"277","South Carolina","","Charleston Southern","W (72-10)","2019-09-07"
"862","South Carolina","@","Tennessee","L (21-41)","2019-10-26"
"958","South Carolina","","Vanderbilt","W (24-7)","2019-11-02"
"1167","South Carolina","@","Texas A&M","L (6-30)","2019-11-16"
"1101","South Florida","","Wisconsin","L (0-49)","2019-08-30"
"371","South Florida","","South Carolina State","W (55-16)","2019-09-14"
"464","South Florida","","Southern Methodist","L (21-48)","2019-09-28"
"959","South Florida","","Temple","L (7-17)","2019-11-07"
"278","Southern California","","Stanford","W (45-20)","2019-09-07"
"465","Southern California","","Utah","W (30-23)","2019-09-20"
"554","Southern California","@","Washington","L (14-28)","2019-09-28"
"1259","Southern California","","UCLA","W (52-35)","2019-11-23"
"372","Southern Methodist","","Texas State","W (47-17)","2019-09-14"
"466","Southern Methodist","@","Texas Christian","W (41-38)","2019-09-21"
"663","Southern Methodist","","Tulsa","W (43-37)","2019-10-05"
"760","Southern Methodist","","Temple","W (45-21)","2019-10-19"
"1260","Southern Methodist","","Tulane","W (37-20)","2019-11-30"
"1102","Southern Mississippi","","Alcorn State","W (38-10)","2019-08-31"
"373","Southern Mississippi","@","Troy","W (47-42)","2019-09-14"
"555","Southern Mississippi","","Texas-El Paso","W (31-13)","2019-09-28"
"1056","Southern Mississippi","@","Texas-San Antonio","W (36-17)","2019-11-16"
"1168","Southern Mississippi","","Western Kentucky","L (10-28)","2019-11-23"
"1337","Southern Mississippi","N","Tulane","L (13-30)","2020-01-04"
"664","Stanford","","Washington","W (23-13)","2019-10-05"
"761","Stanford","","UCLA","L (16-34)","2019-10-17"
"1057","Stanford","@","Washington State","L (22-49)","2019-11-16"
"467","Syracuse","","Western Michigan","W (52-33)","2019-09-21"
"556","Syracuse","","Holy Cross","W (41-3)","2019-09-28"
"1261","Syracuse","","Wake Forest","W (39-30)","2019-11-30"
"1103","Temple","","Bucknell","W (56-12)","2019-08-31"
"1058","Temple","","Tulane","W (29-21)","2019-11-16"
"374","Tennessee","","Chattanooga","W (45-0)","2019-09-14"
"1262","Tennessee","","Vanderbilt","W (28-10)","2019-11-30"
"1104","Texas A&M","","Texas State","W (41-7)","2019-08-29"
"375","Texas A&M","","Lamar","W (62-3)","2019-09-14"
"960","Texas A&M","","Texas-San Antonio","W (45-14)","2019-11-02"
"1105","Texas Christian","","Arkansas-Pine Bluff","W (39-7)","2019-08-31"
"762","Texas Christian","","Texas","W (37-27)","2019-10-26"
"1059","Texas Christian","@","Texas Tech","W (33-31)","2019-11-16"
"1263","Texas Christian","","West Virginia","L (17-20)","2019-11-29"
"279","Texas State","","Wyoming","L (14-23)","2019-09-07"
"557","Texas State","","Nicholls State","W (24-3)","2019-09-28"
"1060","Texas State","","Troy","L (27-63)","2019-11-16"
"1106","Texas Tech","","Montana State","W (45-10)","2019-08-31"
"280","Texas Tech","","Texas-El Paso","W (38-3)","2019-09-07"
"961","Texas Tech","@","West Virginia","W (38-17)","2019-11-09"
"1264","Texas Tech","@","Texas","L (24-49)","2019-11-29"
"1107","Texas-El Paso","","Houston Baptist","W (36-34)","2019-08-31"
"558","Texas-El Paso","","Texas-San Antonio","L (16-26)","2019-10-05"
"1108","Texas-San Antonio","","Incarnate Word","W (35-7)","2019-08-31"
"559","Texas","@","West Virginia","W (42-31)","2019-10-05"
"1338","Texas","N","Utah","W (38-10)","2019-12-31"
"281","Toledo","","Murray State","W (45-0)","2019-09-14"
"560","Toledo","","Western Michigan","W (31-24)","2019-10-05"
"1109","Troy","","Campbell","W (43-14)","2019-08-31"
"376","Tulane","","Missouri State","W (58-6)","2019-09-14"
"962","Tulane","","Tulsa","W (38-26)","2019-11-02"
"468","Tulsa","","Wyoming","W (24-21)","2019-09-21"
"469","UCLA","@","Washington State","W (67-63)","2019-09-21"
"1061","UCLA","@","Utah","L (3-49)","2019-11-16"
"1169","Utah State","@","Wake Forest","L (35-38)","2019-08-30"
"282","Utah State","","Stony Brook","W (62-7)","2019-09-07"
"1062","Utah State","","Wyoming","W (26-21)","2019-11-16"
"377","Utah","","Idaho State","W (31-0)","2019-09-14"
"561","Utah","","Washington State","W (38-13)","2019-09-28"
