"","Team","X","Opponent","Result","Date"
"218","California","","Portland State","W (37-30)","2013-09-07"
"320","California","","Ohio State","L (34-52)","2013-09-14"
"421","California","@","Oregon","L (16-55)","2013-09-28"
"519","California","","Washington State","L (22-44)","2013-10-05"
"621","California","@","UCLA","L (10-37)","2013-10-12"
"717","California","","Oregon State","L (17-49)","2013-10-19"
"810","California","@","Washington","L (17-41)","2013-10-26"
"1012","California","","Southern California","L (28-62)","2013-11-09"
"1116","California","@","Colorado","L (24-41)","2013-11-16"
"1212","California","@","Stanford","L (13-63)","2013-11-23"
"219","Central Florida","@","Florida International","W (38-0)","2013-09-06"
"321","Central Florida","@","Penn State","W (34-31)","2013-09-14"
"422","Central Florida","","South Carolina","L (25-28)","2013-09-28"
"520","Central Florida","@","Memphis","W (24-17)","2013-10-05"
"622","Central Florida","@","Louisville","W (38-35)","2013-10-18"
"718","Central Florida","","Connecticut","W (62-17)","2013-10-26"
"811","Central Florida","","Houston","W (19-14)","2013-11-09"
"99","Central Florida","@","Temple","W (39-36)","2013-11-16"
"1013","Central Florida","","Rutgers","W (41-17)","2013-11-21"
"1117","Central Florida","","South Florida","W (23-20)","2013-11-29"
"1213","Central Florida","@","Southern Methodist","W (17-13)","2013-12-07"
"140","Central Michigan","@","Michigan","L (9-59)","2013-08-31"
"220","Central Michigan","","New Hampshire","W (24-21)","2013-09-07"
"322","Central Michigan","@","Nevada-Las Vegas","L (21-31)","2013-09-14"
"423","Central Michigan","","Toledo","L (17-38)","2013-09-21"
"521","Central Michigan","@","North Carolina State","L (14-48)","2013-09-28"
"623","Central Michigan","@","Miami (OH)","W (21-9)","2013-10-05"
"719","Central Michigan","@","Ohio","W (26-23)","2013-10-12"
"812","Central Michigan","","Northern Illinois","L (17-38)","2013-10-19"
"1014","Central Michigan","@","Western Michigan","W (27-22)","2013-11-16"
"1118","Central Michigan","","Massachusetts","W (37-0)","2013-11-23"
"1214","Central Michigan","","Eastern Michigan","W (42-10)","2013-11-29"
"143","Cincinnati","","Purdue","W (42-7)","2013-08-31"
"221","Cincinnati","@","Illinois","L (17-45)","2013-09-07"
"323","Cincinnati","","Northwestern State","W (66-9)","2013-09-14"
"424","Cincinnati","@","Miami (OH)","W (14-0)","2013-09-21"
"522","Cincinnati","@","South Florida","L (20-26)","2013-10-05"
"624","Cincinnati","","Temple","W (38-20)","2013-10-11"
"720","Cincinnati","","Connecticut","W (41-16)","2013-10-19"
"813","Cincinnati","@","Memphis","W (34-21)","2013-10-30"
"910","Cincinnati","","Southern Methodist","W (28-25)","2013-11-09"
"1015","Cincinnati","@","Rutgers","W (52-17)","2013-11-16"
"1119","Cincinnati","N","Houston","W (24-17)","2013-11-23"
"1215","Cincinnati","","Louisville","L (24-31)","2013-12-05"
"1310","Cincinnati","N","North Carolina","L (17-39)","2013-12-28"
"144","Clemson","","Georgia","W (38-35)","2013-08-31"
"222","Clemson","","South Carolina State","W (52-13)","2013-09-07"
"324","Clemson","@","North Carolina State","W (26-14)","2013-09-19"
"425","Clemson","","Wake Forest","W (56-7)","2013-09-28"
"523","Clemson","@","Syracuse","W (49-14)","2013-10-05"
"721","Clemson","","Florida State","L (14-51)","2013-10-19"
"814","Clemson","@","Maryland","W (40-27)","2013-10-26"
"911","Clemson","@","Virginia","W (59-10)","2013-11-02"
"1016","Clemson","","Georgia Tech","W (55-31)","2013-11-14"
"1120","Clemson","","Citadel","W (52-6)","2013-11-23"
"1216","Clemson","@","South Carolina","L (17-31)","2013-11-30"
"1311","Clemson","N","Ohio State","W (40-35)","2014-01-03"
"145","Colorado State","N","Colorado","L (27-41)","2013-09-01"
"223","Colorado State","@","Tulsa","L (27-30)","2013-09-07"
"325","Colorado State","","Cal Poly","W (34-17)","2013-09-14"
"524","Colorado State","","Texas-El Paso","W (59-42)","2013-09-28"
"625","Colorado State","","San Jose State","L (27-34)","2013-10-12"
"722","Colorado State","@","Wyoming","W (52-22)","2013-10-19"
"815","Colorado State","@","Hawaii","W (35-28)","2013-10-26"
"1017","Colorado State","","Nevada","W (38-17)","2013-11-09"
"1121","Colorado State","@","New Mexico","W (66-42)","2013-11-16"
"1217","Colorado State","@","Utah State","L (0-13)","2013-11-23"
"146","Colorado State","N","Washington State","W (48-45)","2013-12-21"
"224","Colorado","","Central Arkansas","W (38-24)","2013-09-07"
"326","Colorado","@","Oregon State","L (17-44)","2013-09-28"
"426","Colorado","","Oregon","L (16-57)","2013-10-05"
"723","Colorado","@","UCLA","L (23-45)","2013-11-02"
"816","Colorado","@","Washington","L (7-59)","2013-11-09"
"1018","Colorado","","Southern California","L (29-47)","2013-11-23"
"1122","Colorado","@","Utah","L (17-24)","2013-11-30"
"147","Connecticut","","Towson","L (18-33)","2013-08-29"
"225","Connecticut","","Maryland","L (21-32)","2013-09-14"
"327","Connecticut","","Michigan","L (21-24)","2013-09-21"
"525","Connecticut","","South Florida","L (10-13)","2013-10-12"
"817","Connecticut","","Louisville","L (10-31)","2013-11-08"
"912","Connecticut","@","Southern Methodist","L (21-38)","2013-11-16"
"1019","Connecticut","@","Temple","W (28-21)","2013-11-23"
"1123","Connecticut","","Rutgers","W (28-17)","2013-11-30"
"1218","Connecticut","","Memphis","W (45-10)","2013-12-07"
"148","Duke","","North Carolina Central","W (45-0)","2013-08-31"
"226","Duke","@","Memphis","W (28-14)","2013-09-07"
"328","Duke","","Georgia Tech","L (14-38)","2013-09-14"
"427","Duke","","Pittsburgh","L (55-58)","2013-09-21"
"526","Duke","","Troy","W (38-31)","2013-09-28"
"626","Duke","","Navy","W (35-7)","2013-10-12"
"724","Duke","@","Virginia","W (35-22)","2013-10-19"
"818","Duke","@","Virginia Tech","W (13-10)","2013-10-26"
"913","Duke","","North Carolina State","W (38-20)","2013-11-09"
"1020","Duke","","Miami (FL)","W (48-30)","2013-11-16"
"1124","Duke","@","Wake Forest","W (28-21)","2013-11-23"
"1219","Duke","@","North Carolina","W (27-25)","2013-11-30"
"1312","Duke","N","Florida State","L (7-45)","2013-12-07"
"149","Duke","N","Texas A&M","L (48-52)","2013-12-31"
"150","East Carolina","","Old Dominion","W (52-38)","2013-08-31"
"227","East Carolina","","Florida Atlantic","W (31-13)","2013-09-05"
"329","East Carolina","","Virginia Tech","L (10-15)","2013-09-14"
"428","East Carolina","@","North Carolina","W (55-31)","2013-09-28"
"527","East Carolina","@","Middle Tennessee State","W (24-17)","2013-10-05"
"627","East Carolina","@","Tulane","L (33-36)","2013-10-12"
"725","East Carolina","","Southern Mississippi","W (55-14)","2013-10-19"
"819","East Carolina","@","Florida International","W (34-13)","2013-11-02"
"914","East Carolina","","Tulsa","W (58-24)","2013-11-09"
"1125","East Carolina","@","North Carolina State","W (42-28)","2013-11-23"
"1220","East Carolina","@","Marshall","L (28-59)","2013-11-29"
"1313","East Carolina","N","Ohio","W (37-20)","2013-12-23"
"151","Eastern Michigan","","Howard","W (34-24)","2013-08-31"
"228","Eastern Michigan","@","Penn State","L (7-45)","2013-09-07"
"330","Eastern Michigan","@","Rutgers","L (10-28)","2013-09-14"
"726","Eastern Michigan","","Ohio","L (28-56)","2013-10-19"
"820","Eastern Michigan","@","Northern Illinois","L (20-59)","2013-10-26"
"915","Eastern Michigan","@","Toledo","L (16-55)","2013-11-02"
"1021","Eastern Michigan","","Western Michigan","W (35-32)","2013-11-09"
"152","Florida Atlantic","@","Miami (FL)","L (6-34)","2013-08-30"
"331","Florida Atlantic","@","South Florida","W (28-10)","2013-09-14"
"429","Florida Atlantic","","Middle Tennessee State","L (35-42)","2013-09-21"
"528","Florida Atlantic","@","Rice","L (14-18)","2013-09-28"
"727","Florida Atlantic","","Marshall","L (23-24)","2013-10-12"
"916","Florida Atlantic","","Tulane","W (34-17)","2013-11-02"
"1022","Florida Atlantic","@","Southern Mississippi","W (41-7)","2013-11-16"
"1126","Florida Atlantic","","New Mexico State","W (55-10)","2013-11-23"
"1221","Florida Atlantic","","Florida International","W (21-6)","2013-11-29"
"153","Florida International","@","Maryland","L (10-43)","2013-08-31"
"332","Florida International","","Bethune-Cookman","L (13-34)","2013-09-14"
"430","Florida International","@","Louisville","L (0-72)","2013-09-21"
"529","Florida International","@","Southern Mississippi","W (24-23)","2013-10-05"
"728","Florida International","","Louisiana Tech","L (7-23)","2013-10-26"
"917","Florida International","@","Middle Tennessee State","L (0-48)","2013-11-09"
"1023","Florida International","@","Texas-El Paso","L (10-33)","2013-11-16"
"1127","Florida International","","Marshall","L (10-48)","2013-11-23"
"154","Florida State","@","Pittsburgh","W (41-13)","2013-09-02"
"229","Florida State","","Nevada","W (62-7)","2013-09-14"
"333","Florida State","","Bethune-Cookman","W (54-6)","2013-09-21"
"530","Florida State","","Maryland","W (63-0)","2013-10-05"
"729","Florida State","","North Carolina State","W (49-17)","2013-10-26"
"821","Florida State","","Miami (FL)","W (41-14)","2013-11-02"
"918","Florida State","@","Wake Forest","W (59-3)","2013-11-09"
"1024","Florida State","","Syracuse","W (59-3)","2013-11-16"
"1128","Florida State","","Idaho","W (80-14)","2013-11-23"
"1222","Florida State","@","Florida","W (37-7)","2013-11-30"
"155","Florida","","Toledo","W (24-6)","2013-08-31"
"230","Florida","@","Miami (FL)","L (16-21)","2013-09-07"
"334","Florida","","Tennessee","W (31-17)","2013-09-21"
"431","Florida","@","Kentucky","W (24-7)","2013-09-28"
"628","Florida","@","Louisiana State","L (6-17)","2013-10-12"
"730","Florida","@","Missouri","L (17-36)","2013-10-19"
"822","Florida","N","Georgia","L (20-23)","2013-11-02"
"919","Florida","","Vanderbilt","L (17-34)","2013-11-09"
"1025","Florida","@","South Carolina","L (14-19)","2013-11-16"
"1129","Florida","","Georgia Southern","L (20-26)","2013-11-23"
"156","Fresno State","","Rutgers","W (52-51)","2013-08-29"
"231","Fresno State","","Cal Poly","W (41-25)","2013-09-07"
"432","Fresno State","@","Hawaii","W (42-37)","2013-09-28"
"531","Fresno State","@","Idaho","W (61-14)","2013-10-05"
"629","Fresno State","","Nevada-Las Vegas","W (38-14)","2013-10-19"
"731","Fresno State","@","San Diego State","W (35-28)","2013-10-26"
"823","Fresno State","","Nevada","W (41-23)","2013-11-02"
"920","Fresno State","@","Wyoming","W (48-10)","2013-11-09"
"1026","Fresno State","","New Mexico","W (69-28)","2013-11-23"
"1130","Fresno State","@","San Jose State","L (52-62)","2013-11-29"
"1223","Fresno State","","Utah State","W (24-17)","2013-12-07"
"1314","Fresno State","N","Southern California","L (20-45)","2013-12-21"
"157","Georgia State","","Samford","L (21-31)","2013-08-30"
"232","Georgia State","","Chattanooga","L (14-42)","2013-09-07"
"335","Georgia State","@","West Virginia","L (7-41)","2013-09-14"
"433","Georgia State","","Jacksonville State","L (26-32)","2013-09-21"
"630","Georgia State","","Troy","L (28-35)","2013-10-12"
"732","Georgia State","@","Texas State","L (17-24)","2013-10-19"
"824","Georgia State","@","Louisiana-Monroe","L (10-38)","2013-10-26"
"921","Georgia State","","Western Kentucky","L (28-44)","2013-11-02"
"1027","Georgia State","","Louisiana","L (21-35)","2013-11-16"
"1224","Georgia State","","South Alabama","L (17-38)","2013-11-30"
"158","Georgia Tech","","Elon","W (70-0)","2013-08-31"
"336","Georgia Tech","","North Carolina","W (28-20)","2013-09-21"
"434","Georgia Tech","","Virginia Tech","L (10-17)","2013-09-26"
"532","Georgia Tech","@","Miami (FL)","L (30-45)","2013-10-05"
"733","Georgia Tech","","Syracuse","W (56-0)","2013-10-19"
"825","Georgia Tech","@","Virginia","W (35-25)","2013-10-26"
"922","Georgia Tech","","Pittsburgh","W (21-10)","2013-11-02"
"1131","Georgia Tech","","Alabama A&M","W (66-7)","2013-11-23"
"1225","Georgia Tech","","Georgia","L (34-41)","2013-11-30"
"1315","Georgia Tech","N","Mississippi","L (17-25)","2013-12-30"
"233","Georgia","","South Carolina","W (41-30)","2013-09-07"
"337","Georgia","","North Texas","W (45-21)","2013-09-21"
"435","Georgia","","Louisiana State","W (44-41)","2013-09-28"
"533","Georgia","@","Tennessee","W (34-31)","2013-10-05"
"631","Georgia","","Missouri","L (26-41)","2013-10-12"
"734","Georgia","@","Vanderbilt","L (27-31)","2013-10-19"
"1028","Georgia","","Kentucky","W (59-17)","2013-11-23"
"1226","Georgia","N","Nebraska","L (19-24)","2014-01-01"
"159","Hawaii","","Southern California","L (13-30)","2013-08-29"
"234","Hawaii","@","Oregon State","L (14-33)","2013-09-07"
"338","Hawaii","@","Nevada","L (9-31)","2013-09-21"
"534","Hawaii","","San Jose State","L (27-37)","2013-10-05"
"632","Hawaii","@","Nevada-Las Vegas","L (37-39)","2013-10-12"
"826","Hawaii","@","Utah State","L (10-47)","2013-11-02"
"923","Hawaii","@","Navy","L (28-42)","2013-11-09"
"1029","Hawaii","","San Diego State","L (21-28)","2013-11-16"
"1132","Hawaii","@","Wyoming","L (56-59)","2013-11-23"
"160","Houston","","Southern","W (62-13)","2013-08-30"
"235","Houston","@","Temple","W (22-13)","2013-09-07"
"339","Houston","N","Rice","W (31-26)","2013-09-21"
"436","Houston","@","Texas-San Antonio","W (59-28)","2013-09-28"
"535","Houston","N","Memphis","W (25-15)","2013-10-12"
"735","Houston","@","Rutgers","W (49-14)","2013-10-26"
"827","Houston","","South Florida","W (35-23)","2013-10-31"
"1030","Houston","@","Louisville","L (13-20)","2013-11-16"
"1227","Houston","N","Southern Methodist","W (34-0)","2013-11-29"
"1316","Houston","N","Vanderbilt","L (24-41)","2014-01-04"
"161","Idaho","@","North Texas","L (6-40)","2013-08-31"
"236","Idaho","@","Wyoming","L (10-42)","2013-09-07"
"340","Idaho","","Northern Illinois","L (35-45)","2013-09-14"
"437","Idaho","@","Washington State","L (0-42)","2013-09-21"
"536","Idaho","","Temple","W (26-24)","2013-09-28"
"828","Idaho","@","Mississippi","L (14-59)","2013-10-26"
"924","Idaho","","Texas State","L (21-37)","2013-11-02"
"1031","Idaho","","Old Dominion","L (38-59)","2013-11-09"
"1228","Idaho","@","New Mexico State","L (16-24)","2013-11-30"
"162","Illinois","","Southern Illinois","W (42-34)","2013-08-31"
"341","Illinois","N","Washington","L (24-34)","2013-09-14"
"438","Illinois","","Miami (OH)","W (50-14)","2013-09-28"
"537","Illinois","@","Nebraska","L (19-39)","2013-10-05"
"633","Illinois","","Wisconsin","L (32-56)","2013-10-19"
"736","Illinois","","Michigan State","L (3-42)","2013-10-26"
"829","Illinois","@","Penn State","L (17-24)","2013-11-02"
"925","Illinois","@","Indiana","L (35-52)","2013-11-09"
"1032","Illinois","","Ohio State","L (35-60)","2013-11-16"
"1133","Illinois","@","Purdue","W (20-16)","2013-11-23"
"1229","Illinois","","Northwestern","L (34-37)","2013-11-30"
"163","Indiana","","Indiana State","W (73-35)","2013-08-29"
"237","Indiana","","Navy","L (35-41)","2013-09-07"
"439","Indiana","","Missouri","L (28-45)","2013-09-21"
"538","Indiana","","Penn State","W (44-24)","2013-10-05"
"634","Indiana","@","Michigan State","L (28-42)","2013-10-12"
"737","Indiana","@","Michigan","L (47-63)","2013-10-19"
