"","Team","X","Opponent","Result","Date"
"74","Arizona State","N","Duke","W (36-31)","2014-12-27"
"75","Arizona","","Nevada-Las Vegas","W (58-13)","2014-08-29"
"76","Arizona","@","Texas-San Antonio","W (26-23)","2014-09-04"
"77","Arizona","","Nevada","W (35-28)","2014-09-13"
"78","Arizona","","California","W (49-45)","2014-09-20"
"79","Arizona","@","Oregon","W (31-24)","2014-10-02"
"80","Arizona","","Southern California","L (26-28)","2014-10-11"
"81","Arizona","@","Washington State","W (59-37)","2014-10-25"
"82","Arizona","@","UCLA","L (7-17)","2014-11-01"
"83","Arizona","","Colorado","W (38-20)","2014-11-08"
"84","Arizona","","Washington","W (27-26)","2014-11-15"
"85","Arizona","@","Utah","W (42-10)","2014-11-22"
"86","Arizona","N","Oregon","L (13-51)","2014-12-05"
"87","Arizona","N","Boise State","L (30-38)","2014-12-31"
"88","Arkansas State","","Non-Major","W (37-10)","2014-08-30"
"89","Arkansas State","@","Tennessee","L (19-34)","2014-09-06"
"90","Arkansas State","@","Miami (FL)","L (20-41)","2014-09-13"
"91","Arkansas State","","Utah State","W (21-14)","2014-09-20"
"92","Arkansas State","","Louisiana-Monroe","W (28-14)","2014-10-04"
"93","Arkansas State","@","Georgia State","W (52-10)","2014-10-11"
"94","Arkansas State","@","Louisiana","L (40-55)","2014-10-21"
"95","Arkansas State","@","Idaho","W (44-28)","2014-11-01"
"96","Arkansas State","","South Alabama","W (45-10)","2014-11-08"
"97","Arkansas State","@","Texas State","L (27-45)","2014-11-20"
"98","Arkansas State","","New Mexico State","W (68-35)","2014-11-29"
"99","Arkansas State","N","Toledo","L (44-63)","2015-01-04"
"100","Arkansas","@","Auburn","L (21-45)","2014-08-30"
"101","Arkansas","","Non-Major","W (73-7)","2014-09-06"
"102","Arkansas","@","Texas Tech","W (49-28)","2014-09-13"
"103","Arkansas","","Northern Illinois","W (52-14)","2014-09-20"
"104","Arkansas","N","Texas A&M","L (28-35)","2014-09-27"
"105","Arkansas","N","Georgia","L (32-45)","2014-10-18"
"106","Arkansas","@","Mississippi State","L (10-17)","2014-11-01"
"107","Arkansas","","Louisiana State","W (17-0)","2014-11-15"
"108","Arkansas","","Mississippi","W (30-0)","2014-11-22"
"109","Arkansas","@","Missouri","L (14-21)","2014-11-28"
"110","Arkansas","N","Texas","W (31-7)","2014-12-29"
"111","Army","","Buffalo","W (47-39)","2014-09-06"
"112","Army","@","Stanford","L (0-35)","2014-09-13"
"113","Army","@","Wake Forest","L (21-24)","2014-09-20"
"114","Army","@","Non-Major","L (43-49)","2014-09-27"
"115","Army","","Ball State","W (33-24)","2014-10-04"
"116","Army","","Rice","L (21-41)","2014-10-11"
"117","Army","@","Kent State","L (17-39)","2014-10-18"
"118","Army","N","Connecticut","W (35-21)","2014-11-08"
"119","Army","@","Western Kentucky","L (24-52)","2014-11-15"
"120","Army","","Non-Major","W (42-31)","2014-11-22"
"121","Army","N","Navy","L (10-17)","2014-12-13"
"122","Auburn","","San Jose State","W (59-13)","2014-09-06"
"123","Auburn","@","Kansas State","W (20-14)","2014-09-18"
"124","Auburn","","Louisiana Tech","W (45-17)","2014-09-27"
"125","Auburn","","Louisiana State","W (41-7)","2014-10-04"
"126","Auburn","@","Mississippi State","L (23-38)","2014-10-11"
"127","Auburn","","South Carolina","W (42-35)","2014-10-25"
"128","Auburn","@","Mississippi","W (35-31)","2014-11-01"
"129","Auburn","","Texas A&M","L (38-41)","2014-11-08"
"130","Auburn","@","Georgia","L (7-34)","2014-11-15"
"131","Auburn","","Non-Major","W (31-7)","2014-11-22"
"132","Auburn","N","Wisconsin","L (31-34)","2015-01-01"
"133","Ball State","","Non-Major","W (30-10)","2014-08-30"
"134","Ball State","@","Iowa","L (13-17)","2014-09-06"
"135","Ball State","","Non-Major","L (20-27)","2014-09-13"
"136","Ball State","@","Toledo","L (23-34)","2014-09-20"
"137","Ball State","","Western Michigan","L (38-42)","2014-10-11"
"138","Ball State","@","Central Michigan","W (32-29)","2014-10-18"
"139","Ball State","","Northern Illinois","L (21-35)","2014-11-05"
"140","Ball State","@","Massachusetts","L (10-24)","2014-11-12"
"141","Ball State","","Eastern Michigan","W (45-30)","2014-11-22"
"142","Ball State","@","Bowling Green State","W (41-24)","2014-11-28"
"143","Baylor","","Southern Methodist","W (45-0)","2014-08-31"
"144","Baylor","","Non-Major","W (70-6)","2014-09-06"
"145","Baylor","@","Buffalo","W (63-21)","2014-09-12"
"146","Baylor","@","Iowa State","W (49-28)","2014-09-27"
"147","Baylor","@","Texas","W (28-7)","2014-10-04"
"148","Baylor","","Texas Christian","W (61-58)","2014-10-11"
"149","Baylor","@","West Virginia","L (27-41)","2014-10-18"
"150","Baylor","","Kansas","W (60-14)","2014-11-01"
"151","Baylor","@","Oklahoma","W (48-14)","2014-11-08"
"152","Baylor","","Oklahoma State","W (49-28)","2014-11-22"
"153","Baylor","N","Texas Tech","W (48-46)","2014-11-29"
"154","Baylor","","Kansas State","W (38-27)","2014-12-06"
"155","Baylor","N","Michigan State","L (41-42)","2015-01-01"
"156","Boise State","N","Mississippi","L (13-35)","2014-08-28"
"157","Boise State","","Colorado State","W (37-24)","2014-09-06"
"158","Boise State","@","Connecticut","W (38-21)","2014-09-13"
"159","Boise State","","Louisiana","W (34-9)","2014-09-20"
"160","Boise State","@","Nevada","W (51-46)","2014-10-04"
"161","Boise State","","Fresno State","W (37-27)","2014-10-17"
"162","Boise State","","Brigham Young","W (55-30)","2014-10-24"
"163","Boise State","@","New Mexico","W (60-49)","2014-11-08"
"164","Boise State","","San Diego State","W (38-29)","2014-11-15"
"165","Boise State","@","Wyoming","W (63-14)","2014-11-22"
"166","Boise State","","Utah State","W (50-19)","2014-11-29"
"167","Boise State","","Fresno State","W (28-14)","2014-12-06"
"168","Boston College","N","Massachusetts","W (30-7)","2014-08-30"
"169","Boston College","","Pittsburgh","L (20-30)","2014-09-05"
"170","Boston College","","Southern California","W (37-31)","2014-09-13"
"171","Boston College","","Non-Major","W (40-10)","2014-09-20"
"172","Boston College","","Colorado State","L (21-24)","2014-09-27"
"173","Boston College","@","North Carolina State","W (30-14)","2014-10-11"
"174","Boston College","","Clemson","L (13-17)","2014-10-18"
"175","Boston College","@","Wake Forest","W (23-17)","2014-10-25"
"176","Boston College","@","Virginia Tech","W (33-31)","2014-11-01"
"177","Boston College","","Louisville","L (19-38)","2014-11-08"
"178","Boston College","@","Florida State","L (17-20)","2014-11-22"
"179","Boston College","","Syracuse","W (28-7)","2014-11-29"
"180","Boston College","N","Penn State","L (30-31)","2014-12-27"
"181","Bowling Green State","@","Western Kentucky","L (31-59)","2014-08-29"
"182","Bowling Green State","","Non-Major","W (48-7)","2014-09-06"
"183","Bowling Green State","","Indiana","W (45-42)","2014-09-13"
"184","Bowling Green State","@","Wisconsin","L (17-68)","2014-09-20"
"185","Bowling Green State","@","Massachusetts","W (47-42)","2014-09-27"
"186","Bowling Green State","","Buffalo","W (36-35)","2014-10-04"
"187","Bowling Green State","@","Ohio","W (31-13)","2014-10-11"
"188","Bowling Green State","","Western Michigan","L (14-26)","2014-10-18"
"189","Bowling Green State","","Kent State","W (30-20)","2014-11-12"
"190","Bowling Green State","@","Toledo","L (20-27)","2014-11-19"
"191","Bowling Green State","N","Northern Illinois","L (17-51)","2014-12-05"
"192","Bowling Green State","N","South Alabama","W (33-28)","2014-12-20"
"193","Brigham Young","@","Connecticut","W (35-10)","2014-08-29"
"194","Brigham Young","@","Texas","W (41-7)","2014-09-06"
"195","Brigham Young","","Houston","W (33-25)","2014-09-11"
"196","Brigham Young","","Virginia","W (41-33)","2014-09-20"
"197","Brigham Young","","Utah State","L (20-35)","2014-10-03"
"198","Brigham Young","@","Central Florida","L (24-31)","2014-10-09"
"199","Brigham Young","","Nevada","L (35-42)","2014-10-18"
"200","Brigham Young","@","Middle Tennessee State","W (27-7)","2014-11-01"
"201","Brigham Young","","Nevada-Las Vegas","W (42-23)","2014-11-15"
"202","Brigham Young","","Non-Major","W (64-0)","2014-11-22"
"203","Brigham Young","@","California","W (42-35)","2014-11-29"
"204","Brigham Young","N","Memphis","L (48-55)","2014-12-22"
"205","Buffalo","","Non-Major","W (38-28)","2014-08-30"
"206","Buffalo","","Non-Major","W (36-7)","2014-09-20"
"207","Buffalo","","Miami (OH)","W (35-27)","2014-09-27"
"208","Buffalo","@","Eastern Michigan","L (27-37)","2014-10-11"
"209","Buffalo","","Central Michigan","L (14-20)","2014-10-25"
"210","Buffalo","@","Ohio","L (14-37)","2014-11-05"
"211","Buffalo","@","Massachusetts","W (41-21)","2014-11-28"
"212","California","@","Northwestern","W (31-24)","2014-08-30"
"213","California","","Non-Major","W (55-14)","2014-09-06"
"214","California","","Colorado","W (59-56)","2014-09-27"
"215","California","@","Washington State","W (60-59)","2014-10-04"
"216","California","","Washington","L (7-31)","2014-10-11"
"217","California","","UCLA","L (34-36)","2014-10-18"
"218","California","","Oregon","L (41-59)","2014-10-24"
"219","California","@","Oregon State","W (45-31)","2014-11-01"
"220","California","@","Southern California","L (30-38)","2014-11-13"
"221","California","","Stanford","L (17-38)","2014-11-22"
"222","Central Florida","N","Penn State","L (24-26)","2014-08-30"
"223","Central Florida","@","Missouri","L (10-38)","2014-09-13"
"224","Central Florida","","Non-Major","W (41-7)","2014-09-20"
"225","Central Florida","@","Houston","W (17-12)","2014-10-02"
"226","Central Florida","","Tulane","W (20-13)","2014-10-18"
"227","Central Florida","","Temple","W (34-14)","2014-10-25"
"228","Central Florida","@","Connecticut","L (29-37)","2014-11-01"
"229","Central Florida","","Tulsa","W (31-7)","2014-11-14"
"230","Central Florida","","Southern Methodist","W (53-7)","2014-11-22"
"231","Central Florida","@","South Florida","W (16-0)","2014-11-28"
"232","Central Florida","@","East Carolina","W (32-30)","2014-12-04"
"233","Central Florida","N","North Carolina State","L (27-34)","2014-12-26"
"234","Central Michigan","","Non-Major","W (20-16)","2014-08-28"
"235","Central Michigan","@","Purdue","W (38-17)","2014-09-06"
"236","Central Michigan","","Syracuse","L (3-40)","2014-09-13"
"237","Central Michigan","@","Kansas","L (10-24)","2014-09-20"
"238","Central Michigan","@","Toledo","L (28-42)","2014-09-27"
"239","Central Michigan","","Ohio","W (28-10)","2014-10-04"
"240","Central Michigan","@","Northern Illinois","W (34-17)","2014-10-11"
"241","Central Michigan","@","Eastern Michigan","W (38-7)","2014-11-01"
"242","Central Michigan","","Miami (OH)","W (34-27)","2014-11-15"
"243","Central Michigan","","Western Michigan","L (20-32)","2014-11-22"
"244","Central Michigan","N","Western Kentucky","L (48-49)","2014-12-24"
"245","Cincinnati","","Toledo","W (58-34)","2014-09-12"
"246","Cincinnati","N","Miami (OH)","W (31-24)","2014-09-20"
"247","Cincinnati","@","Ohio State","L (28-50)","2014-09-27"
"248","Cincinnati","N","Memphis","L (14-41)","2014-10-04"
"249","Cincinnati","@","Miami (FL)","L (34-55)","2014-10-11"
"250","Cincinnati","@","Southern Methodist","W (41-3)","2014-10-18"
"251","Cincinnati","N","South Florida","W (34-17)","2014-10-24"
"252","Cincinnati","@","Tulane","W (38-14)","2014-10-31"
"253","Cincinnati","N","East Carolina","W (54-46)","2014-11-13"
"254","Cincinnati","@","Connecticut","W (41-0)","2014-11-22"
"255","Cincinnati","@","Temple","W (14-6)","2014-11-29"
"256","Cincinnati","N","Houston","W (38-31)","2014-12-06"
"257","Cincinnati","N","Virginia Tech","L (17-33)","2014-12-27"
"258","Clemson","@","Georgia","L (21-45)","2014-08-30"
"259","Clemson","","Non-Major","W (73-7)","2014-09-06"
"260","Clemson","@","Florida State","L (17-23)","2014-09-20"
"261","Clemson","","North Carolina","W (50-35)","2014-09-27"
"262","Clemson","","North Carolina State","W (41-0)","2014-10-04"
"263","Clemson","","Louisville","W (23-17)","2014-10-11"
"264","Clemson","","Syracuse","W (16-6)","2014-10-25"
"265","Clemson","@","Wake Forest","W (34-20)","2014-11-06"
"266","Clemson","@","Georgia Tech","L (6-28)","2014-11-15"
"267","Clemson","","Georgia State","W (28-0)","2014-11-22"
"268","Clemson","","South Carolina","W (35-17)","2014-11-29"
"269","Clemson","N","Oklahoma","W (40-6)","2014-12-29"
"270","Colorado State","N","Colorado","W (31-17)","2014-08-29"
"271","Colorado State","","Non-Major","W (49-21)","2014-09-13"
"272","Colorado State","","Tulsa","W (42-17)","2014-10-04"
"273","Colorado State","@","Nevada","W (31-24)","2014-10-11"
"274","Colorado State","","Utah State","W (16-13)","2014-10-18"
"275","Colorado State","","Wyoming","W (45-31)","2014-10-25"
"276","Colorado State","@","San Jose State","W (38-31)","2014-11-01"
"277","Colorado State","","Hawaii","W (49-22)","2014-11-08"
"278","Colorado State","","New Mexico","W (58-20)","2014-11-22"
"279","Colorado State","N","Utah","L (10-45)","2014-12-20"
"280","Colorado","N","Massachusetts","W (41-38)","2014-09-06"
"281","Colorado","","Hawaii","W (21-12)","2014-09-20"
"282","Colorado","","Oregon State","L (31-36)","2014-10-04"
"283","Colorado","@","Southern California","L (28-56)","2014-10-18"
"284","Colorado","","UCLA","L (37-40)","2014-10-25"
"285","Colorado","","Washington","L (23-38)","2014-11-01"
"286","Colorado","@","Oregon","L (10-44)","2014-11-22"
"287","Colorado","","Utah","L (34-38)","2014-11-29"
"288","Connecticut","","Non-Major","W (19-16)","2014-09-06"
"289","Connecticut","@","South Florida","L (14-17)","2014-09-19"
"290","Connecticut","","Temple","L (10-36)","2014-09-27"
"291","Connecticut","@","Tulane","L (3-12)","2014-10-11"
"292","Connecticut","@","East Carolina","L (21-31)","2014-10-23"
"293","Connecticut","@","Memphis","L (10-41)","2014-11-29"
"294","Connecticut","","Southern Methodist","L (20-27)","2014-12-06"
"295","Duke","","Non-Major","W (52-13)","2014-08-30"
"296","Duke","@","Troy","W (34-17)","2014-09-06"
"297","Duke","","Kansas","W (41-3)","2014-09-13"
"298","Duke","","Tulane","W (47-13)","2014-09-20"
"299","Duke","@","Miami (FL)","L (10-22)","2014-09-27"
"300","Duke","@","Georgia Tech","W (31-25)","2014-10-11"
"301","Duke","","Virginia","W (20-13)","2014-10-18"
"302","Duke","@","Pittsburgh","W (51-48)","2014-11-01"
"303","Duke","@","Syracuse","W (27-10)","2014-11-08"
"304","Duke","","Virginia Tech","L (16-17)","2014-11-15"
"305","Duke","","North Carolina","L (20-45)","2014-11-20"
"306","Duke","","Wake Forest","W (41-21)","2014-11-29"
"307","East Carolina","","Non-Major","W (52-7)","2014-08-30"
"308","East Carolina","@","South Carolina","L (23-33)","2014-09-06"
"309","East Carolina","@","Virginia Tech","W (28-21)","2014-09-13"
"310","East Carolina","","North Carolina","W (70-41)","2014-09-20"
"311","East Carolina","","Southern Methodist","W (45-24)","2014-10-04"
"312","East Carolina","@","South Florida","W (28-17)","2014-10-11"
"313","East Carolina","@","Temple","L (10-20)","2014-11-01"
"314","East Carolina","","Tulane","W (34-6)","2014-11-22"
"315","East Carolina","@","Tulsa","W (49-32)","2014-11-28"
"316","East Carolina","N","Florida","L (20-28)","2015-01-03"
"317","Eastern Michigan","","Non-Major","W (31-28)","2014-08-30"
"318","Eastern Michigan","@","Florida","L (0-65)","2014-09-06"
"319","Eastern Michigan","@","Old Dominion","L (3-17)","2014-09-13"
"320","Eastern Michigan","@","Michigan State","L (14-73)","2014-09-20"
"321","Eastern Michigan","N","Massachusetts","L (14-36)","2014-10-18"
"322","Eastern Michigan","","Northern Illinois","L (17-28)","2014-10-25"
"323","Eastern Michigan","@","Western Michigan","L (7-51)","2014-11-15"
"324","Eastern Michigan","","Toledo","L (16-52)","2014-11-28"
"325","Florida Atlantic","@","Nebraska","L (7-55)","2014-08-30"
"326","Florida Atlantic","","Tulsa","W (50-21)","2014-09-13"
"327","Florida Atlantic","@","Wyoming","L (19-20)","2014-09-20"
"328","Florida Atlantic","","Texas-San Antonio","W (41-37)","2014-09-27"
"329","Florida Atlantic","@","Florida International","L (10-38)","2014-10-02"
"330","Florida Atlantic","","Western Kentucky","W (45-38)","2014-10-18"
"331","Florida Atlantic","@","Marshall","L (16-35)","2014-10-25"
"332","Florida Atlantic","@","North Texas","L (10-31)","2014-11-08"
"333","Florida Atlantic","@","Middle Tennessee State","L (34-35)","2014-11-22"
"334","Florida Atlantic","","Old Dominion","L (28-31)","2014-11-29"
"335","Florida International","","Non-Major","L (12-14)","2014-08-30"
"336","Florida International","","Non-Major","W (34-3)","2014-09-06"
"337","Florida International","","Pittsburgh","L (25-42)","2014-09-13"
"338","Florida International","","Louisville","L (3-34)","2014-09-20"
"339","Florida International","@","Texas-San Antonio","L (13-16)","2014-10-11"
"340","Florida International","","Marshall","L (13-45)","2014-10-18"
"341","Florida International","","Rice","L (17-31)","2014-11-01"
"342","Florida International","@","Old Dominion","L (35-38)","2014-11-08"
"343","Florida International","","Middle Tennessee State","W (38-28)","2014-11-15"
"344","Florida International","@","North Texas","L (14-17)","2014-11-22"
"345","Florida State","N","Oklahoma State","W (37-31)","2014-08-30"
"346","Florida State","","Non-Major","W (37-12)","2014-09-06"
"347","Florida State","@","North Carolina State","W (56-41)","2014-09-27"
"348","Florida State","","Wake Forest","W (43-3)","2014-10-04"
"349","Florida State","@","Syracuse","W (38-20)","2014-10-11"
"350","Florida State","","Notre Dame","W (31-27)","2014-10-18"
"351","Florida State","@","Louisville","W (42-31)","2014-10-30"
"352","Florida State","","Virginia","W (34-20)","2014-11-08"
"353","Florida State","@","Miami (FL)","W (30-26)","2014-11-15"
"354","Florida State","","Florida","W (24-19)","2014-11-29"
"355","Florida State","N","Georgia Tech","W (37-35)","2014-12-06"
"356","Florida State","N","Oregon","L (20-59)","2015-01-01"
"357","Florida","","Kentucky","W (36-30)","2014-09-13"
"358","Florida","@","Tennessee","W (10-9)","2014-10-04"
"359","Florida","","Louisiana State","L (27-30)","2014-10-11"
"360","Florida","","Missouri","L (13-42)","2014-10-18"
"361","Florida","N","Georgia","W (38-20)","2014-11-01"
"362","Florida","@","Vanderbilt","W (34-10)","2014-11-08"
"363","Florida","","South Carolina","L (20-23)","2014-11-15"
"364","Florida","","Non-Major","W (52-3)","2014-11-22"
"365","Fresno State","@","Southern California","L (13-52)","2014-08-30"
"366","Fresno State","@","Utah","L (27-59)","2014-09-06"
"367","Fresno State","","Nebraska","L (19-55)","2014-09-13"
"368","Fresno State","","Non-Major","W (56-16)","2014-09-20"
"369","Fresno State","@","New Mexico","W (35-24)","2014-09-26"
"370","Fresno State","","San Diego State","W (24-13)","2014-10-03"
"371","Fresno State","@","Nevada-Las Vegas","L (27-30)","2014-10-10"
"372","Fresno State","","Wyoming","L (17-45)","2014-11-01"
"373","Fresno State","","San Jose State","W (38-24)","2014-11-08"
"374","Fresno State","@","Nevada","W (40-20)","2014-11-22"
"375","Fresno State","","Hawaii","W (28-21)","2014-11-29"
"376","Fresno State","N","Rice","L (6-30)","2014-12-24"
"377","Georgia Southern","@","North Carolina State","L (23-24)","2014-08-30"
"378","Georgia Southern","@","Georgia Tech","L (38-42)","2014-09-13"
"379","Georgia Southern","@","South Alabama","W (28-6)","2014-09-20"
"380","Georgia Southern","@","New Mexico State","W (36-28)","2014-10-04"
"381","Georgia Southern","","Idaho","W (47-24)","2014-10-11"
"382","Georgia Southern","@","Georgia State","W (69-31)","2014-10-25"
"383","Georgia Southern","","Troy","W (42-10)","2014-10-30"
"384","Georgia Southern","@","Texas State","W (28-25)","2014-11-08"
"385","Georgia Southern","@","Navy","L (19-52)","2014-11-15"
"386","Georgia Southern","","Louisiana-Monroe","W (22-16)","2014-11-29"
"387","Georgia State","","Non-Major","W (38-37)","2014-08-27"
"388","Georgia State","","New Mexico State","L (31-34)","2014-09-06"
"389","Georgia State","@","Washington","L (14-45)","2014-09-20"
"390","Georgia State","@","Louisiana","L (31-34)","2014-10-04"
"391","Georgia State","@","South Alabama","L (27-30)","2014-10-18"
"392","Georgia State","@","Troy","L (21-45)","2014-11-08"
"393","Georgia State","","Texas State","L (31-54)","2014-11-29"
"394","Georgia Tech","","Non-Major","W (38-19)","2014-08-30"
"395","Georgia Tech","@","Tulane","W (38-21)","2014-09-06"
"396","Georgia Tech","@","Virginia Tech","W (27-24)","2014-09-20"
"397","Georgia Tech","","Miami (FL)","W (28-17)","2014-10-04"
"398","Georgia Tech","@","North Carolina","L (43-48)","2014-10-18"
"399","Georgia Tech","@","Pittsburgh","W (56-28)","2014-10-25"
"400","Georgia Tech","","Virginia","W (35-10)","2014-11-01"
"401","Georgia Tech","@","North Carolina State","W (56-23)","2014-11-08"
"402","Georgia Tech","@","Georgia","W (30-24)","2014-11-29"
"403","Georgia Tech","N","Mississippi State","W (49-34)","2014-12-31"
"404","Georgia","@","South Carolina","L (35-38)","2014-09-13"
"405","Georgia","","Troy","W (66-0)","2014-09-20"
"406","Georgia","","Tennessee","W (35-32)","2014-09-27"
"407","Georgia","","Vanderbilt","W (44-17)","2014-10-04"
"408","Georgia","@","Missouri","W (34-0)","2014-10-11"
"409","Georgia","@","Kentucky","W (63-31)","2014-11-08"
"410","Georgia","","Non-Major","W (55-9)","2014-11-22"
"411","Georgia","N","Louisville","W (37-14)","2014-12-30"
"412","Hawaii","","Washington","L (16-17)","2014-08-30"
"413","Hawaii","","Oregon State","L (30-38)","2014-09-06"
"414","Hawaii","","Non-Major","W (27-24)","2014-09-13"
"415","Hawaii","@","Rice","L (14-28)","2014-10-04"
"416","Hawaii","","Wyoming","W (38-28)","2014-10-11"
"417","Hawaii","@","San Diego State","L (10-20)","2014-10-18"
"418","Hawaii","","Nevada","L (18-26)","2014-10-25"
"419","Hawaii","","Utah State","L (14-35)","2014-11-01"
"420","Hawaii","@","San Jose State","W (13-0)","2014-11-15"
"421","Hawaii","","Nevada-Las Vegas","W (37-35)","2014-11-22"
"422","Houston","","Texas-San Antonio","L (7-27)","2014-08-29"
"423","Houston","","Non-Major","W (47-0)","2014-09-06"
"424","Houston","","Nevada-Las Vegas","W (47-14)","2014-09-20"
"425","Houston","@","Memphis","W (28-24)","2014-10-11"
"426","Houston","","Temple","W (31-10)","2014-10-17"
"427","Houston","@","South Florida","W (27-3)","2014-11-01"
"428","Houston","","Tulane","L (24-31)","2014-11-08"
"429","Houston","","Tulsa","W (38-28)","2014-11-22"
"430","Houston","@","Southern Methodist","W (35-9)","2014-11-28"
"431","Houston","N","Pittsburgh","W (35-34)","2015-01-02"
"432","Idaho","@","Louisiana-Monroe","L (31-38)","2014-09-06"
"433","Idaho","","Western Michigan","L (33-45)","2014-09-13"
"434","Idaho","@","Ohio","L (24-36)","2014-09-20"
"435","Idaho","","South Alabama","L (10-34)","2014-09-27"
"436","Idaho","@","Texas State","L (30-35)","2014-10-04"
"437","Idaho","","New Mexico State","W (29-17)","2014-10-18"
"438","Idaho","@","San Diego State","L (21-35)","2014-11-08"
"439","Idaho","","Troy","L (17-34)","2014-11-15"
"440","Illinois","","Non-Major","W (28-17)","2014-08-30"
"441","Illinois","","Western Kentucky","W (42-34)","2014-09-06"
"442","Illinois","@","Washington","L (19-44)","2014-09-13"
"443","Illinois","","Texas State","W (42-35)","2014-09-20"
