"","Team","X","Opponent","Result","Date"
"241","Illinois","","Western Kentucky","W (42-34)","2014-09-06"
"335","Illinois","@","Washington","L (19-44)","2014-09-13"
"442","Illinois","","Texas State","W (42-35)","2014-09-20"
"537","Illinois","@","Nebraska","L (14-45)","2014-09-27"
"637","Illinois","","Purdue","L (27-38)","2014-10-04"
"741","Illinois","@","Wisconsin","L (28-38)","2014-10-11"
"832","Illinois","","Minnesota","W (28-24)","2014-10-25"
"928","Illinois","@","Ohio State","L (14-55)","2014-11-01"
"1029","Illinois","","Iowa","L (14-30)","2014-11-15"
"1132","Illinois","","Penn State","W (16-14)","2014-11-22"
"1226","Illinois","@","Northwestern","W (47-33)","2014-11-29"
"1319","Illinois","N","Louisiana Tech","L (18-35)","2014-12-26"
"161","Indiana","","Indiana State","W (28-10)","2014-08-30"
"336","Indiana","@","Missouri","W (31-27)","2014-09-20"
"443","Indiana","","Maryland","L (15-37)","2014-09-27"
"538","Indiana","","North Texas","W (49-24)","2014-10-04"
"638","Indiana","@","Iowa","L (29-45)","2014-10-11"
"742","Indiana","","Michigan State","L (17-56)","2014-10-18"
"833","Indiana","@","Michigan","L (10-34)","2014-11-01"
"929","Indiana","","Penn State","L (7-13)","2014-11-08"
"1030","Indiana","@","Rutgers","L (23-45)","2014-11-15"
"1133","Indiana","@","Ohio State","L (27-42)","2014-11-22"
"1227","Indiana","","Purdue","W (23-16)","2014-11-29"
"162","Iowa State","","North Dakota State","L (14-34)","2014-08-30"
"242","Iowa State","","Kansas State","L (28-32)","2014-09-06"
"337","Iowa State","@","Iowa","W (20-17)","2014-09-13"
"539","Iowa State","@","Oklahoma State","L (20-37)","2014-10-04"
"639","Iowa State","","Toledo","W (37-30)","2014-10-11"
"743","Iowa State","@","Texas","L (45-48)","2014-10-18"
"834","Iowa State","","Oklahoma","L (14-59)","2014-11-01"
"930","Iowa State","@","Kansas","L (14-34)","2014-11-08"
"1031","Iowa State","","Texas Tech","L (31-34)","2014-11-22"
"1134","Iowa State","","West Virginia","L (24-37)","2014-11-29"
"1228","Iowa State","@","Texas Christian","L (3-55)","2014-12-06"
"163","Iowa","","Northern Iowa","W (31-23)","2014-08-30"
"444","Iowa","@","Pittsburgh","W (24-20)","2014-09-20"
"540","Iowa","@","Purdue","W (24-10)","2014-09-27"
"744","Iowa","@","Maryland","L (31-38)","2014-10-18"
"835","Iowa","","Northwestern","W (48-7)","2014-11-01"
"931","Iowa","@","Minnesota","L (14-51)","2014-11-08"
"1135","Iowa","","Wisconsin","L (24-26)","2014-11-22"
"1229","Iowa","","Nebraska","L (34-37)","2014-11-28"
"1320","Iowa","N","Tennessee","L (28-45)","2015-01-02"
"164","Kansas State","","Stephen F. Austin","W (55-16)","2014-08-30"
"445","Kansas State","","Texas-El Paso","W (58-28)","2014-09-27"
"541","Kansas State","","Texas Tech","W (45-13)","2014-10-04"
"640","Kansas State","@","Oklahoma","W (31-30)","2014-10-18"
"745","Kansas State","","Texas","W (23-0)","2014-10-25"
"836","Kansas State","","Oklahoma State","W (48-14)","2014-11-01"
"932","Kansas State","@","Texas Christian","L (20-41)","2014-11-08"
"1032","Kansas State","@","West Virginia","W (26-20)","2014-11-20"
"1136","Kansas State","","Kansas","W (51-13)","2014-11-29"
"1321","Kansas State","N","UCLA","L (35-40)","2015-01-02"
"165","Kansas","","Southeast Missouri State","W (34-28)","2014-09-06"
"446","Kansas","","Texas","L (0-23)","2014-09-27"
"542","Kansas","@","West Virginia","L (14-33)","2014-10-04"
"641","Kansas","","Oklahoma State","L (20-27)","2014-10-11"
"746","Kansas","@","Texas Tech","L (21-34)","2014-10-18"
"1033","Kansas","","Texas Christian","L (30-34)","2014-11-15"
"1137","Kansas","@","Oklahoma","L (7-44)","2014-11-22"
"166","Kent State","","Ohio","L (14-17)","2014-08-30"
"243","Kent State","","South Alabama","L (13-23)","2014-09-06"
"338","Kent State","@","Ohio State","L (0-66)","2014-09-13"
"447","Kent State","@","Virginia","L (13-45)","2014-09-27"
"543","Kent State","@","Northern Illinois","L (14-17)","2014-10-04"
"642","Kent State","","Massachusetts","L (17-40)","2014-10-11"
"837","Kent State","@","Miami (OH)","L (3-10)","2014-10-25"
"933","Kent State","","Toledo","L (20-30)","2014-11-04"
"167","Kentucky","","Tennessee-Martin","W (59-14)","2014-08-30"
"244","Kentucky","","Ohio","W (20-3)","2014-09-06"
"448","Kentucky","","Vanderbilt","W (17-7)","2014-09-27"
"544","Kentucky","","South Carolina","W (45-38)","2014-10-04"
"643","Kentucky","","Louisiana-Monroe","W (48-14)","2014-10-11"
"747","Kentucky","@","Louisiana State","L (3-41)","2014-10-18"
"838","Kentucky","","Mississippi State","L (31-45)","2014-10-25"
"934","Kentucky","@","Missouri","L (10-20)","2014-11-01"
"1138","Kentucky","@","Tennessee","L (16-50)","2014-11-15"
"1230","Kentucky","@","Louisville","L (40-44)","2014-11-29"
"168","Louisiana State","N","Wisconsin","W (28-24)","2014-08-30"
"245","Louisiana State","","Sam Houston State","W (56-0)","2014-09-06"
"339","Louisiana State","","Louisiana-Monroe","W (31-0)","2014-09-13"
"449","Louisiana State","","Mississippi State","L (29-34)","2014-09-20"
"545","Louisiana State","","New Mexico State","W (63-7)","2014-09-27"
"935","Louisiana State","","Mississippi","W (10-7)","2014-10-25"
"1231","Louisiana State","@","Texas A&M","W (23-17)","2014-11-27"
"1322","Louisiana State","N","Notre Dame","L (28-31)","2014-12-30"
"169","Louisiana Tech","@","Oklahoma","L (16-48)","2014-08-30"
"246","Louisiana Tech","@","Louisiana","W (48-20)","2014-09-06"
"340","Louisiana Tech","@","North Texas","W (42-21)","2014-09-11"
"450","Louisiana Tech","","Northwestern State","L (27-30)","2014-09-20"
"644","Louisiana Tech","","Texas-El Paso","W (55-3)","2014-10-04"
"748","Louisiana Tech","","Texas-San Antonio","W (27-20)","2014-10-18"
"839","Louisiana Tech","@","Southern Mississippi","W (31-20)","2014-10-25"
"936","Louisiana Tech","","Western Kentucky","W (59-10)","2014-11-01"
"1139","Louisiana Tech","@","Old Dominion","L (27-30)","2014-11-22"
"1232","Louisiana Tech","","Rice","W (76-31)","2014-11-29"
"1323","Louisiana Tech","@","Marshall","L (23-26)","2014-12-06"
"170","Louisiana-Monroe","","Wake Forest","W (17-10)","2014-08-28"
"451","Louisiana-Monroe","","Troy","W (22-20)","2014-09-27"
"749","Louisiana-Monroe","","Texas State","L (18-22)","2014-10-25"
"840","Louisiana-Monroe","@","Texas A&M","L (16-21)","2014-11-01"
"1034","Louisiana-Monroe","","Louisiana","L (27-34)","2014-11-15"
"1140","Louisiana-Monroe","@","New Mexico State","W (30-17)","2014-11-22"
"171","Louisiana","","Southern","W (45-6)","2014-08-30"
"341","Louisiana","@","Mississippi","L (15-56)","2014-09-13"
"645","Louisiana","@","Texas State","W (34-10)","2014-10-14"
"841","Louisiana","","South Alabama","W (19-9)","2014-11-01"
"937","Louisiana","@","New Mexico State","W (44-16)","2014-11-08"
"1233","Louisiana","@","Troy","W (42-23)","2014-11-29"
"1324","Louisiana","N","Nevada","W (16-3)","2014-12-20"
"172","Louisville","","Miami (FL)","W (31-13)","2014-09-01"
"247","Louisville","","Murray State","W (66-21)","2014-09-06"
"342","Louisville","@","Virginia","L (21-23)","2014-09-13"
"546","Louisville","","Wake Forest","W (20-10)","2014-09-27"
"646","Louisville","@","Syracuse","W (28-6)","2014-10-03"
"842","Louisville","","North Carolina State","W (30-18)","2014-10-18"
"1141","Louisville","@","Notre Dame","W (31-28)","2014-11-22"
"173","Marshall","@","Miami (OH)","W (42-27)","2014-08-30"
"248","Marshall","","Rhode Island","W (48-7)","2014-09-06"
"343","Marshall","","Ohio","W (44-14)","2014-09-13"
"547","Marshall","@","Old Dominion","W (56-14)","2014-10-04"
"647","Marshall","","Middle Tennessee State","W (49-24)","2014-10-11"
"938","Marshall","@","Southern Mississippi","W (63-17)","2014-11-08"
"1035","Marshall","","Rice","W (41-14)","2014-11-15"
"1234","Marshall","","Western Kentucky","L (66-67)","2014-11-28"
"1413","Marshall","N","Northern Illinois","W (52-23)","2014-12-23"
"174","Maryland","","James Madison","W (52-7)","2014-08-30"
"249","Maryland","@","South Florida","W (24-17)","2014-09-06"
"344","Maryland","","West Virginia","L (37-40)","2014-09-13"
"452","Maryland","@","Syracuse","W (34-20)","2014-09-20"
"648","Maryland","","Ohio State","L (24-52)","2014-10-04"
"843","Maryland","@","Wisconsin","L (7-52)","2014-10-25"
"939","Maryland","@","Penn State","W (20-19)","2014-11-01"
"1036","Maryland","","Michigan State","L (15-37)","2014-11-15"
"1142","Maryland","@","Michigan","W (23-16)","2014-11-22"
"1235","Maryland","","Rutgers","L (38-41)","2014-11-29"
"1325","Maryland","N","Stanford","L (21-45)","2014-12-30"
"345","Massachusetts","@","Vanderbilt","L (31-34)","2014-09-13"
"453","Massachusetts","@","Penn State","L (7-48)","2014-09-20"
"649","Massachusetts","@","Miami (OH)","L (41-42)","2014-10-04"
"940","Massachusetts","@","Toledo","L (35-42)","2014-10-25"
"175","Memphis","","Austin Peay","W (63-0)","2014-08-30"
"250","Memphis","@","UCLA","L (35-42)","2014-09-06"
"346","Memphis","","Middle Tennessee State","W (36-17)","2014-09-20"
"454","Memphis","@","Mississippi","L (3-24)","2014-09-27"
"750","Memphis","@","Southern Methodist","W (48-10)","2014-10-25"
"844","Memphis","","Tulsa","W (40-20)","2014-10-31"
"941","Memphis","@","Temple","W (16-13)","2014-11-07"
"1037","Memphis","@","Tulane","W (38-7)","2014-11-15"
"1143","Memphis","","South Florida","W (31-20)","2014-11-22"
"251","Miami (FL)","","Florida A&M","W (41-7)","2014-09-06"
"455","Miami (FL)","@","Nebraska","L (31-41)","2014-09-20"
"845","Miami (FL)","@","Virginia Tech","W (30-6)","2014-10-23"
"942","Miami (FL)","","North Carolina","W (47-20)","2014-11-01"
"1144","Miami (FL)","@","Virginia","L (13-30)","2014-11-22"
"1236","Miami (FL)","","Pittsburgh","L (23-35)","2014-11-29"
"1326","Miami (FL)","N","South Carolina","L (21-24)","2014-12-27"
"252","Miami (OH)","","Eastern Kentucky","L (10-17)","2014-09-06"
"347","Miami (OH)","@","Michigan","L (10-34)","2014-09-13"
"846","Miami (OH)","@","Northern Illinois","L (41-51)","2014-10-18"
"1038","Miami (OH)","","Western Michigan","L (10-41)","2014-11-01"
"1237","Miami (OH)","","Ohio","L (21-24)","2014-11-25"
"176","Michigan State","","Jacksonville State","W (45-7)","2014-08-29"
"253","Michigan State","@","Oregon","L (27-46)","2014-09-06"
"456","Michigan State","","Wyoming","W (56-14)","2014-09-27"
"548","Michigan State","","Nebraska","W (27-22)","2014-10-04"
"650","Michigan State","@","Purdue","W (45-31)","2014-10-11"
"847","Michigan State","","Michigan","W (35-11)","2014-10-25"
"943","Michigan State","","Ohio State","L (37-49)","2014-11-08"
"1145","Michigan State","","Rutgers","W (45-3)","2014-11-22"
"1238","Michigan State","@","Penn State","W (34-10)","2014-11-29"
"254","Michigan","@","Notre Dame","L (0-31)","2014-09-06"
"457","Michigan","","Utah","L (10-26)","2014-09-20"
"549","Michigan","","Minnesota","L (14-30)","2014-09-27"
"651","Michigan","@","Rutgers","L (24-26)","2014-10-04"
"751","Michigan","","Penn State","W (18-13)","2014-10-11"
"1039","Michigan","@","Northwestern","W (10-9)","2014-11-08"
"1239","Michigan","@","Ohio State","L (28-42)","2014-11-29"
"177","Middle Tennessee State","","Savannah State","W (61-7)","2014-08-30"
"255","Middle Tennessee State","@","Minnesota","L (24-35)","2014-09-06"
"348","Middle Tennessee State","","Western Kentucky","W (50-47)","2014-09-13"
"550","Middle Tennessee State","@","Old Dominion","W (41-28)","2014-09-26"
"652","Middle Tennessee State","","Southern Mississippi","W (37-31)","2014-10-04"
"1240","Middle Tennessee State","@","Texas-El Paso","L (21-24)","2014-11-29"
"178","Minnesota","","Eastern Illinois","W (42-20)","2014-08-28"
"349","Minnesota","@","Texas Christian","L (7-30)","2014-09-13"
"458","Minnesota","","San Jose State","W (24-7)","2014-09-20"
"653","Minnesota","","Northwestern","W (24-17)","2014-10-11"
"752","Minnesota","","Purdue","W (39-38)","2014-10-18"
"1040","Minnesota","","Ohio State","L (24-31)","2014-11-15"
"1146","Minnesota","@","Nebraska","W (28-24)","2014-11-22"
"1241","Minnesota","@","Wisconsin","L (24-34)","2014-11-29"
"1327","Minnesota","N","Missouri","L (17-33)","2015-01-01"
"179","Mississippi State","","Southern Mississippi","W (49-0)","2014-08-30"
"350","Mississippi State","@","South Alabama","W (35-3)","2014-09-13"
"551","Mississippi State","","Texas A&M","W (48-31)","2014-10-04"
"944","Mississippi State","","Tennessee-Martin","W (45-16)","2014-11-08"
"1147","Mississippi State","","Vanderbilt","W (51-0)","2014-11-22"
"1242","Mississippi State","@","Mississippi","L (17-31)","2014-11-29"
"256","Mississippi","N","Vanderbilt","W (41-3)","2014-09-06"
"654","Mississippi","@","Texas A&M","W (35-20)","2014-10-11"
"753","Mississippi","","Tennessee","W (34-3)","2014-10-18"
"1041","Mississippi","","Presbyterian","W (48-0)","2014-11-08"
"1328","Mississippi","N","Texas Christian","L (3-42)","2014-12-31"
"180","Missouri","","South Dakota State","W (38-18)","2014-08-30"
"257","Missouri","@","Toledo","W (49-24)","2014-09-06"
"552","Missouri","@","South Carolina","W (21-20)","2014-09-27"
"848","Missouri","","Vanderbilt","W (24-14)","2014-10-25"
"1042","Missouri","@","Texas A&M","W (34-27)","2014-11-15"
"1148","Missouri","@","Tennessee","W (29-21)","2014-11-22"
"181","Navy","N","Ohio State","L (17-34)","2014-08-30"
"258","Navy","@","Temple","W (31-24)","2014-09-06"
"351","Navy","@","Texas State","W (35-21)","2014-09-13"
"459","Navy","","Rutgers","L (24-31)","2014-09-20"
"553","Navy","","Western Kentucky","L (27-36)","2014-09-27"
"754","Navy","","Virginia Military Institute","W (51-14)","2014-10-11"
"849","Navy","","San Jose State","W (41-31)","2014-10-25"
"945","Navy","N","Notre Dame","L (39-49)","2014-11-01"
"1149","Navy","@","South Alabama","W (42-40)","2014-11-28"
"1329","Navy","N","San Diego State","W (17-16)","2014-12-23"
"259","Nebraska","","McNeese State","W (31-24)","2014-09-06"
"755","Nebraska","@","Northwestern","W (38-17)","2014-10-18"
"850","Nebraska","","Rutgers","W (42-24)","2014-10-25"
"946","Nebraska","","Purdue","W (35-14)","2014-11-01"
"1043","Nebraska","@","Wisconsin","L (24-59)","2014-11-15"
"1330","Nebraska","N","Southern California","L (42-45)","2014-12-27"
"260","Nevada-Las Vegas","","Northern Colorado","W (13-12)","2014-09-06"
"352","Nevada-Las Vegas","","Northern Illinois","L (34-48)","2014-09-13"
"554","Nevada-Las Vegas","@","San Diego State","L (17-34)","2014-09-27"
"655","Nevada-Las Vegas","@","San Jose State","L (10-33)","2014-10-04"
"851","Nevada-Las Vegas","@","Utah State","L (20-34)","2014-10-25"
"947","Nevada-Las Vegas","","New Mexico","L (28-31)","2014-11-01"
"1331","Nevada-Las Vegas","","Nevada","L (27-49)","2014-11-29"
"182","Nevada","","Southern Utah","W (28-19)","2014-08-30"
"261","Nevada","","Washington State","W (24-13)","2014-09-05"
"460","Nevada","@","San Jose State","W (21-10)","2014-09-27"
"948","Nevada","","San Diego State","W (30-14)","2014-11-01"
"183","New Mexico State","","Cal Poly","W (28-10)","2014-08-28"
"353","New Mexico State","@","Texas-El Paso","L (24-42)","2014-09-13"
"461","New Mexico State","","New Mexico","L (35-38)","2014-09-20"
"756","New Mexico State","@","Troy","L (24-41)","2014-10-11"
"949","New Mexico State","","Texas State","L (29-37)","2014-11-01"
"184","New Mexico","","Texas-El Paso","L (24-31)","2014-08-30"
"555","New Mexico","@","Texas-San Antonio","W (21-9)","2014-10-04"
"656","New Mexico","","San Diego State","L (14-24)","2014-10-10"
"1044","New Mexico","@","Utah State","L (21-28)","2014-11-15"
"1243","New Mexico","","Wyoming","W (36-30)","2014-11-29"
"262","North Carolina State","","Old Dominion","W (46-34)","2014-09-06"
"354","North Carolina State","@","South Florida","W (49-17)","2014-09-13"
"462","North Carolina State","","Presbyterian","W (42-0)","2014-09-20"
"950","North Carolina State","@","Syracuse","W (24-17)","2014-11-01"
"1150","North Carolina State","","Wake Forest","W (42-13)","2014-11-15"
"1244","North Carolina State","@","North Carolina","W (35-7)","2014-11-29"
"185","North Carolina","","Liberty","W (56-29)","2014-08-30"
"263","North Carolina","","San Diego State","W (31-27)","2014-09-06"
"556","North Carolina","","Virginia Tech","L (17-34)","2014-10-04"
"657","North Carolina","@","Notre Dame","L (43-50)","2014-10-11"
"852","North Carolina","@","Virginia","W (28-27)","2014-10-25"
"1045","North Carolina","","Pittsburgh","W (40-35)","2014-11-15"
"1332","North Carolina","N","Rutgers","L (21-40)","2014-12-26"
"186","North Texas","@","Texas","L (7-38)","2014-08-30"
"264","North Texas","","Southern Methodist","W (43-6)","2014-09-06"
"463","North Texas","","Nicholls State","W (77-3)","2014-09-20"
"757","North Texas","","Southern Mississippi","L (20-30)","2014-10-18"
"853","North Texas","@","Rice","L (21-41)","2014-10-25"
"1046","North Texas","@","Texas-El Paso","L (17-35)","2014-11-15"
"1245","North Texas","@","Texas-San Antonio","L (27-34)","2014-11-29"
"187","Northern Illinois","","Presbyterian","W (55-3)","2014-08-28"
"265","Northern Illinois","@","Northwestern","W (23-15)","2014-09-06"
"1047","Northern Illinois","","Toledo","W (27-24)","2014-11-11"
"1151","Northern Illinois","@","Ohio","W (21-14)","2014-11-18"
"1246","Northern Illinois","@","Western Michigan","W (31-21)","2014-11-28"
"355","Northwestern","","Western Illinois","W (24-7)","2014-09-20"
"464","Northwestern","@","Penn State","W (29-6)","2014-09-27"
"557","Northwestern","","Wisconsin","W (20-14)","2014-10-04"
"1048","Northwestern","@","Notre Dame","W (43-40)","2014-11-15"
"1152","Northwestern","@","Purdue","W (38-14)","2014-11-22"
"188","Notre Dame","","Rice","W (48-17)","2014-08-30"
"356","Notre Dame","N","Purdue","W (30-14)","2014-09-13"
"465","Notre Dame","N","Syracuse","W (31-15)","2014-09-27"
"558","Notre Dame","","Stanford","W (17-14)","2014-10-04"
"1247","Notre Dame","@","Southern California","L (14-49)","2014-11-29"
"266","Ohio State","","Virginia Tech","L (21-35)","2014-09-06"
"658","Ohio State","","Rutgers","W (56-17)","2014-10-18"
"758","Ohio State","@","Penn State","W (31-24)","2014-10-25"
"1333","Ohio State","N","Wisconsin","W (59-0)","2014-12-06"
"1510","Ohio State","N","Oregon","W (42-20)","2015-01-12"
"559","Ohio","","Eastern Illinois","W (34-19)","2014-09-27"
"951","Ohio","@","Western Michigan","L (21-42)","2014-10-25"
"267","Oklahoma State","","Missouri State","W (40-23)","2014-09-06"
"357","Oklahoma State","","Texas-San Antonio","W (43-13)","2014-09-13"
"466","Oklahoma State","","Texas Tech","W (45-35)","2014-09-25"
"759","Oklahoma State","@","Texas Christian","L (9-42)","2014-10-18"
"854","Oklahoma State","","West Virginia","L (10-34)","2014-10-25"
"1049","Oklahoma State","","Texas","L (7-28)","2014-11-15"
"1248","Oklahoma State","@","Oklahoma","W (38-35)","2014-12-06"
"1334","Oklahoma State","N","Washington","W (30-22)","2015-01-02"
"268","Oklahoma","@","Tulsa","W (52-7)","2014-09-06"
"358","Oklahoma","","Tennessee","W (34-10)","2014-09-13"
"467","Oklahoma","@","West Virginia","W (45-33)","2014-09-20"
"560","Oklahoma","@","Texas Christian","L (33-37)","2014-10-04"
"659","Oklahoma","N","Texas","W (31-26)","2014-10-11"
"1050","Oklahoma","@","Texas Tech","W (42-30)","2014-11-15"
"359","Old Dominion","@","Rice","W (45-42)","2014-09-20"
"660","Old Dominion","@","Texas-El Paso","L (35-42)","2014-10-11"
"760","Old Dominion","@","Western Kentucky","L (51-66)","2014-10-25"
"855","Old Dominion","@","Vanderbilt","L (28-42)","2014-11-01"
"189","Oregon State","","Portland State","W (29-14)","2014-08-30"
"360","Oregon State","","San Diego State","W (28-7)","2014-09-20"
"468","Oregon State","@","Southern California","L (10-35)","2014-09-27"
"661","Oregon State","","Utah","L (23-29)","2014-10-16"
"761","Oregon State","@","Stanford","L (14-38)","2014-10-25"
"952","Oregon State","","Washington State","L (32-39)","2014-11-08"
"1153","Oregon State","@","Washington","L (13-37)","2014-11-22"
"1249","Oregon State","","Oregon","L (19-47)","2014-11-29"
"190","Oregon","","South Dakota","W (62-13)","2014-08-30"
"361","Oregon","","Wyoming","W (48-14)","2014-09-13"
"469","Oregon","@","Washington State","W (38-31)","2014-09-20"
"662","Oregon","@","UCLA","W (42-30)","2014-10-11"
"762","Oregon","","Washington","W (45-20)","2014-10-18"
"953","Oregon","","Stanford","W (45-16)","2014-11-01"
"1051","Oregon","@","Utah","W (51-27)","2014-11-08"
"362","Penn State","@","Rutgers","W (13-10)","2014-09-13"
"1052","Penn State","","Temple","W (30-13)","2014-11-15"
"191","Pittsburgh","","Delaware","W (62-0)","2014-08-30"
"663","Pittsburgh","@","Virginia","L (19-24)","2014-10-04"
"763","Pittsburgh","","Virginia Tech","W (21-16)","2014-10-16"
"1154","Pittsburgh","","Syracuse","W (30-7)","2014-11-22"
"192","Purdue","","Western Michigan","W (43-34)","2014-08-30"
"470","Purdue","","Southern Illinois","W (35-13)","2014-09-20"
"1053","Purdue","","Wisconsin","L (16-34)","2014-11-08"
"269","Rice","@","Texas A&M","L (10-38)","2014-09-13"
"471","Rice","@","Southern Mississippi","W (41-23)","2014-09-27"
"954","Rice","","Texas-San Antonio","W (17-7)","2014-11-08"
"1155","Rice","","Texas-El Paso","W (31-13)","2014-11-21"
"193","Rutgers","N","Washington State","W (41-38)","2014-08-28"
"270","Rutgers","","Howard","W (38-25)","2014-09-06"
"561","Rutgers","","Tulane","W (31-6)","2014-09-27"
"955","Rutgers","","Wisconsin","L (0-37)","2014-11-01"
"194","San Diego State","","Northern Arizona","W (38-7)","2014-08-30"
"1250","San Diego State","","San Jose State","W (38-7)","2014-11-29"
"195","San Jose State","","North Dakota","W (42-10)","2014-08-28"
"664","San Jose State","@","Wyoming","W (27-20)","2014-10-18"
"1156","San Jose State","@","Utah State","L (7-41)","2014-11-21"
"764","South Alabama","","Troy","W (27-13)","2014-10-24"
"1054","South Alabama","","Texas State","W (24-20)","2014-11-15"
"1157","South Alabama","@","South Carolina","L (12-37)","2014-11-22"
"196","South Carolina","","Texas A&M","L (28-52)","2014-08-28"
"472","South Carolina","@","Vanderbilt","W (48-34)","2014-09-20"
"765","South Carolina","","Furman","W (41-10)","2014-10-18"
"956","South Carolina","","Tennessee","L (42-45)","2014-11-01"
"197","South Florida","","Western Carolina","W (36-31)","2014-08-30"
"562","South Florida","@","Wisconsin","L (10-27)","2014-09-27"
"766","South Florida","@","Tulsa","W (38-30)","2014-10-18"
"1055","South Florida","@","Southern Methodist","W (14-13)","2014-11-15"
"271","Southern California","@","Stanford","W (13-10)","2014-09-06"
"856","Southern California","@","Utah","L (21-24)","2014-10-25"
"957","Southern California","@","Washington State","W (44-17)","2014-11-01"
"1158","Southern California","@","UCLA","L (20-38)","2014-11-22"
"363","Southern Methodist","","Texas A&M","L (6-58)","2014-09-20"
"473","Southern Methodist","","Texas Christian","L (0-56)","2014-09-27"
"857","Southern Methodist","@","Tulsa","L (28-38)","2014-11-08"
"272","Southern Mississippi","","Alcorn State","W (26-20)","2014-09-06"
"958","Southern Mississippi","@","Texas-El Paso","L (14-35)","2014-11-01"
"1159","Southern Mississippi","@","Texas-San Antonio","L (10-12)","2014-11-13"
"198","Stanford","","California-Davis","W (45-0)","2014-08-30"
"474","Stanford","@","Washington","W (20-13)","2014-09-27"
"665","Stanford","","Washington State","W (34-17)","2014-10-10"
"1056","Stanford","","Utah","L (17-20)","2014-11-15"
"1251","Stanford","@","UCLA","W (31-10)","2014-11-28"
"199","Syracuse","","Villanova","W (27-26)","2014-08-29"
"767","Syracuse","@","Wake Forest","W (30-7)","2014-10-18"
"1100","Temple","@","Vanderbilt","W (37-7)","2014-08-28"
"364","Temple","","Delaware State","W (59-0)","2014-09-20"
"563","Temple","","Tulsa","W (35-24)","2014-10-11"
"1252","Temple","@","Tulane","W (10-3)","2014-12-06"
"1101","Tennessee","","Utah State","W (38-7)","2014-08-31"
"666","Tennessee","","Chattanooga","W (45-10)","2014-10-11"
"1253","Tennessee","@","Vanderbilt","W (24-17)","2014-11-29"
"273","Texas A&M","","Lamar","W (73-3)","2014-09-06"
"1335","Texas A&M","N","West Virginia","W (45-37)","2014-12-29"
"1102","Texas Christian","","Samford","W (48-14)","2014-08-30"
"768","Texas Christian","","Texas Tech","W (82-27)","2014-10-25"
"858","Texas Christian","@","West Virginia","W (31-30)","2014-11-01"
"1160","Texas Christian","@","Texas","W (48-10)","2014-11-27"
"1103","Texas State","","Arkansas-Pine Bluff","W (65-0)","2014-08-30"
"475","Texas State","@","Tulsa","W (37-34)","2014-09-27"
"1104","Texas Tech","","Central Arkansas","W (42-35)","2014-08-30"
"274","Texas Tech","@","Texas-El Paso","W (30-26)","2014-09-06"
"667","Texas Tech","","West Virginia","L (34-37)","2014-10-11"
"959","Texas Tech","","Texas","L (13-34)","2014-11-01"
"769","Texas-El Paso","@","Texas-San Antonio","W (34-0)","2014-10-25"
"960","Texas-El Paso","@","Western Kentucky","L (27-35)","2014-11-08"
"1336","Texas-El Paso","N","Utah State","L (6-21)","2014-12-20"
"1161","Texas-San Antonio","@","Western Kentucky","L (7-45)","2014-11-22"
"365","Texas","N","UCLA","L (17-20)","2014-09-13"
"1057","Texas","","West Virginia","W (33-16)","2014-11-08"
"1105","Toledo","","New Hampshire","W (54-20)","2014-08-30"
"668","Toledo","@","Western Michigan","W (20-19)","2014-10-04"
"366","Troy","","Abilene Christian","L (35-38)","2014-09-13"
"1106","Tulane","@","Tulsa","L (31-38)","2014-08-28"
"367","Tulane","","Southeastern Louisiana","W (35-20)","2014-09-13"
"1107","UCLA","@","Virginia","W (28-20)","2014-08-30"
"564","UCLA","","Utah","L (28-30)","2014-10-04"
"1058","UCLA","@","Washington","W (44-30)","2014-11-08"
"275","Utah State","","Idaho State","W (40-20)","2014-09-06"
"368","Utah State","","Wake Forest","W (36-24)","2014-09-13"
"1059","Utah State","@","Wyoming","W (20-3)","2014-11-07"
"1108","Utah","","Idaho State","W (56-14)","2014-08-28"
"476","Utah","","Washington State","L (27-28)","2014-09-27"
"770","Vanderbilt","","Charleston Southern","W (21-20)","2014-10-11"
"1109","Virginia Tech","","William & Mary","W (34-9)","2014-08-30"
"565","Virginia Tech","","Western Michigan","W (35-17)","2014-09-27"
"1162","Virginia Tech","@","Wake Forest","L (3-6)","2014-11-22"
"1254","Virginia Tech","","Virginia","W (24-20)","2014-11-28"
"276","Virginia","","Richmond","W (45-13)","2014-09-06"
"277","Wake Forest","","Gardner-Webb","W (23-7)","2014-09-06"
"369","Washington State","","Portland State","W (59-21)","2014-09-13"
"1255","Washington State","","Washington","L (13-31)","2014-11-29"
"278","Washington","","Eastern Washington","W (59-52)","2014-09-06"
"279","West Virginia","","Towson","W (54-0)","2014-09-06"
"370","Western Michigan","","Murray State","W (45-14)","2014-09-20"
"280","Wisconsin","","Western Illinois","W (37-3)","2014-09-06"
"1163","Wyoming","","Montana","W (17-12)","2014-08-30"
