"Team","Value","Rank"
"Air Force",3.75,51.5
"Akron",2,120.5
"Alabama",6.625,1.5
"Alabama-Birmingham",3.875,45.5
"Appalachian State",5.28571428571429,8
"Arizona",3.44444444444444,66
"Arizona State",3.5,63.5
"Arkansas",2.66666666666667,105.5
"Arkansas State",3.375,71.5
"Army",4.125,36.5
"Auburn",3.25,77.5
"Ball State",2.88888888888889,94
"Baylor",3.625,59
"Boise State",5,15
"Boston College",4.875,19
"Bowling Green State",3.25,77.5
"Brigham Young",2.625,107
"Buffalo",4.375,30.5
"California",2.125,118
"Central Florida",5.57142857142857,5
"Central Michigan",1.55555555555556,129
"Charlotte",2.125,118
"Cincinnati",4.5,27.5
"Clemson",5.75,4
"Coastal Carolina",4,41.5
"Colorado",3.625,59
"Colorado State",3,90
"Connecticut",2.875,97
"Duke",4,41.5
"East Carolina",1.85714285714286,124.5
"Eastern Michigan",3.66666666666667,55.5
"Florida",3.625,59
"Florida Atlantic",3.75,51.5
"Florida International",4.375,30.5
"Florida State",2.75,102
"Fresno State",4.75,21
"Georgia",4.625,24.5
"Georgia Southern",3.75,51.5
"Georgia State",3.125,83.5
"Georgia Tech",5,15
"Hawaii",4.1,39
"Houston",6.625,1.5
"Illinois",2.875,97
"Indiana",3.11111111111111,85.5
"Iowa",3.25,77.5
"Iowa State",2.57142857142857,108
"Kansas",2.75,102
"Kansas State",2.5,110.5
"Kent State",2.75,102
"Kentucky",3.125,83.5
"Liberty",4.71428571428571,22
"Louisiana",4.625,24.5
"Louisiana State",3,90
"Louisiana Tech",3.375,71.5
"Louisiana-Monroe",2.875,97
"Louisville",2.5,110.5
"Marshall",3.42857142857143,67.5
"Maryland",3.625,59
"Massachusetts",3.77777777777778,48
"Memphis",5.25,10
"Miami (FL)",4.125,36.5
"Miami (OH)",3.25,77.5
"Michigan",4.125,36.5
"Michigan State",2.5,110.5
"Middle Tennessee State",3.375,71.5
"Minnesota",3.25,77.5
"Mississippi",4.375,30.5
"Mississippi State",3.5,63.5
"Missouri",3.875,45.5
"Navy",3.625,59
"Nebraska",3.75,51.5
"Nevada",3.66666666666667,55.5
"Nevada-Las Vegas",4.25,33.5
"New Mexico",3.75,51.5
"New Mexico State",2.44444444444444,113
"Non-Major",1.69607843137255,126
"North Carolina",1.85714285714286,124.5
"North Carolina State",3.42857142857143,67.5
"North Texas",4.55555555555556,26
"Northern Illinois",2,120.5
"Northwestern",2.75,102
"Notre Dame",4.25,33.5
"Ohio",4.875,19
"Ohio State",5.25,10
"Oklahoma",6.5,3
"Oklahoma State",4.875,19
"Old Dominion",3.22222222222222,81
"Oregon",4.5,27.5
"Oregon State",3.375,71.5
"Penn State",5.25,10
"Pittsburgh",3.5,63.5
"Purdue",3.875,45.5
"Rice",1.88888888888889,122
"Rutgers",1.125,131
"San Diego State",2.25,115.5
"San Jose State",2.5,110.5
"South Alabama",2.875,97
"South Carolina",3.14285714285714,82
"South Florida",4.375,30.5
"Southern California",3,90
"Southern Methodist",2.75,102
"Southern Mississippi",2.66666666666667,105.5
"Stanford",3,90
"Syracuse",5,15
"Temple",3.375,71.5
"Tennessee",2.875,97
"Texas",3.75,51.5
"Texas A&M",3.25,77.5
"Texas Christian",3,90
"Texas State",2.125,118
"Texas Tech",5,15
"Texas-El Paso",1.625,128
"Texas-San Antonio",1.375,130
"Toledo",5.125,12
"Troy",4.125,36.5
"Tulane",3,90
"Tulsa",1.875,123
"UCLA",2.375,114
"Utah",3.5,63.5
"Utah State",5.5,6.5
"Vanderbilt",3,90
"Virginia",3.375,71.5
"Virginia Tech",4,41.5
"Wake Forest",3.875,45.5
"Washington",3.11111111111111,85.5
"Washington State",5.5,6.5
"West Virginia",5,15
"Western Kentucky",2.25,115.5
"Western Michigan",4.66666666666667,23
"Wisconsin",4,41.5
"Wyoming",1.66666666666667,127
