"Team","Value","Rank"
"Air Force",5.22222222222222,119.5
"Akron",3.7,91
"Alabama",0.75,1
"Alabama-Birmingham",4.75,112.5
"Arizona",2.125,23.5
"Arizona State",2.875,54.5
"Arkansas",3.88888888888889,96
"Arkansas State",3.25,74
"Army",3.77777777777778,94
"Auburn",2.22222222222222,27.5
"Ball State",2.55555555555556,44
"Baylor",1.42857142857143,5
"Boise State",2.88888888888889,59.5
"Boston College",3.125,68
"Bowling Green State",2.625,47
"Brigham Young",2.125,23.5
"Buffalo",2.375,36
"California",5.22222222222222,119.5
"Central Florida",2.42857142857143,38
"Central Michigan",4.125,103.5
"Cincinnati",1.75,11.5
"Clemson",2.22222222222222,27.5
"Colorado",5,116
"Colorado State",3.66666666666667,89.5
"Connecticut",4,100
"Duke",2.75,51.5
"East Carolina",2.125,23.5
"Eastern Michigan",6.11111111111111,125
"Florida",1.5,6
"Florida Atlantic",2.88888888888889,59.5
"Florida International",4.5,110
"Florida State",1.25,4
"Fresno State",3.625,87.5
"Georgia",3.875,95
"Georgia State",4.66666666666667,111
"Georgia Tech",2,18
"Hawaii",3.625,87.5
"Houston",2.25,31
"Idaho",5.88888888888889,124
"Illinois",4.25,106.5
"Indiana",4.75,112.5
"Iowa",1.88888888888889,14
"Iowa State",5,116
"Kansas",3.5,85
"Kansas State",2.25,31
"Kent State",3.9,97
"Kentucky",3.375,78.5
"Louisiana",3.14285714285714,71
"Louisiana State",2.11111111111111,21
"Louisiana Tech",2.875,54.5
"Louisiana-Monroe",2.88888888888889,59.5
"Louisville",1.125,3
"Marshall",2.375,36
"Maryland",2.625,47
"Massachusetts",4,100
"Memphis",3,64.5
"Miami (FL)",2,18
"Miami (OH)",4.125,103.5
"Michigan",2.5,41
"Michigan State",0.888888888888889,2
"Middle Tennessee State",3.66666666666667,89.5
"Minnesota",2.66666666666667,49.5
"Mississippi",3.14285714285714,71
"Mississippi State",2.75,51.5
"Missouri",2,18
"Navy",3.25,74
"Nebraska",2.375,36
"Nevada",4.88888888888889,114
"Nevada-Las Vegas",4,100
"New Mexico",5,116
"New Mexico State",6.375,126
"Non-Major",5.28571428571429,121
"North Carolina",3,64.5
"North Carolina State",3.375,78.5
"North Texas",1.66666666666667,9
"Northern Illinois",2.88888888888889,59.5
"Northwestern",2.55555555555556,44
"Notre Dame",2.22222222222222,27.5
"Ohio",2.5,41
"Ohio State",1.88888888888889,14
"Oklahoma",2,18
"Oklahoma State",2.125,23.5
"Oregon",1.75,11.5
"Oregon State",3,64.5
"Penn State",3.125,68
"Pittsburgh",3.14285714285714,71
"Purdue",4.375,109
"Rice",2.55555555555556,44
"Rutgers",3.75,92.5
"San Diego State",4.25,106.5
"San Jose State",3.75,92.5
"South Alabama",3.125,68
"South Carolina",2.66666666666667,49.5
"South Florida",2.875,54.5
"Southern California",1.88888888888889,14
"Southern Methodist",5.14285714285714,118
"Southern Mississippi",5.75,123
"Stanford",2,18
"Syracuse",3.25,74
"Temple",3.44444444444444,81.5
"Tennessee",3.33333333333333,76.5
"Texas",2.25,31
"Texas A&M",3.44444444444444,81.5
"Texas Christian",2.33333333333333,33.5
"Texas State",2.22222222222222,27.5
"Texas Tech",3,64.5
"Texas-El Paso",5.375,122
"Texas-San Antonio",3.44444444444444,81.5
"Toledo",2.88888888888889,59.5
"Troy",4.33333333333333,108
"Tulane",2.44444444444444,39
"Tulsa",3.5,85
"UCLA",2.625,47
"Utah",2.5,41
"Utah State",1.66666666666667,9
"Vanderbilt",3.5,85
"Virginia",4.22222222222222,105
"Virginia Tech",1.66666666666667,9
"Wake Forest",2.33333333333333,33.5
"Washington",2.875,54.5
"Washington State",3.44444444444444,81.5
"West Virginia",3.33333333333333,76.5
"Western Kentucky",2.88888888888889,59.5
"Western Michigan",4,100
"Wisconsin",1.625,7
"Wyoming",4,100
