"Team","Value","Rank"
"Air Force",5,11.5
"Akron",2.77777777777778,87.5
"Alabama",5.125,8
"Alabama-Birmingham",3.75,46
"Appalachian State",3.5,51.5
"Arizona",5.5,5
"Arizona State",3,79
"Arkansas",3.25,64.5
"Arkansas State",5,11.5
"Army",4,35
"Auburn",4.125,31
"Ball State",1.875,118.5
"Baylor",2.375,107
"Boise State",3.125,71.5
"Boston College",2.77777777777778,87.5
"Bowling Green State",1.5,122.5
"Brigham Young",1.44444444444444,125.5
"Buffalo",3.22222222222222,68
"California",3.11111111111111,74.5
"Central Florida",6.28571428571429,1
"Central Michigan",3,79
"Charlotte",1.25,129
"Cincinnati",2.125,114
"Clemson",4,35
"Coastal Carolina",2.5,100.5
"Colorado",3.11111111111111,74.5
"Colorado State",4,35
"Connecticut",3.125,71.5
"Duke",2.33333333333333,109
"East Carolina",2.5,100.5
"Eastern Michigan",2.25,110.5
"Florida",2,117
"Florida Atlantic",5,11.5
"Florida International",2.42857142857143,105
"Florida State",1.57142857142857,120.5
"Fresno State",3.375,57.5
"Georgia",4.75,17.5
"Georgia Southern",1.57142857142857,120.5
"Georgia State",2.57142857142857,97
"Georgia Tech",4.14285714285714,30
"Hawaii",3.375,57.5
"Houston",3.375,57.5
"Idaho",2.875,84
"Illinois",1.5,122.5
"Indiana",3,79
"Iowa",3.125,71.5
"Iowa State",3.75,46
"Kansas",2.25,110.5
"Kansas State",3.5,51.5
"Kent State",0.875,131
"Kentucky",2.625,94.5
"Louisiana",3.85714285714286,42.5
"Louisiana State",3.375,57.5
"Louisiana Tech",3,79
"Louisiana-Monroe",4.5,24
"Louisville",4,35
"Marshall",3.25,64.5
"Maryland",3.25,64.5
"Massachusetts",4,35
"Memphis",5.5,5
"Miami (FL)",3.85714285714286,42.5
"Miami (OH)",2.5,100.5
"Michigan",2.375,107
"Michigan State",2.5,100.5
"Middle Tennessee State",1.875,118.5
"Minnesota",2.625,94.5
"Mississippi",3.375,57.5
"Mississippi State",3.75,46
"Missouri",4.625,21
"Navy",4.28571428571429,26
"Nebraska",2.5,100.5
"Nevada",3.5,51.5
"Nevada-Las Vegas",3.25,64.5
"New Mexico",2.625,94.5
"New Mexico State",3.75,46
"Non-Major",1.45652173913043,124
"North Carolina",2.44444444444444,104
"North Carolina State",4,35
"North Texas",4.625,21
"Northern Illinois",3.125,71.5
"Northwestern",3.375,57.5
"Notre Dame",5.125,8
"Ohio",4.875,14
"Ohio State",5.875,2
"Oklahoma",5.625,3
"Oklahoma State",4.75,17.5
"Old Dominion",2.5,100.5
"Oregon",4.77777777777778,15
"Oregon State",2.125,114
"Penn State",5.125,8
"Pittsburgh",2.77777777777778,87.5
"Purdue",2.625,94.5
"Rice",1.375,127
"Rutgers",2.75,91
"San Diego State",3,79
"San Jose State",1.44444444444444,125.5
"South Alabama",2.125,114
"South Carolina",2.875,84
"South Florida",4.5,24
"Southern California",3.88888888888889,39.5
"Southern Methodist",5,11.5
"Southern Mississippi",2.75,91
"Stanford",4.25,28
"Syracuse",3,79
"Temple",2.125,114
"Tennessee",2.125,114
"Texas",3.375,57.5
"Texas A&M",3.25,64.5
"Texas Christian",4.625,21
"Texas State",1.25,129
"Texas Tech",4.75,17.5
"Texas-El Paso",1.25,129
"Texas-San Antonio",3.14285714285714,69
"Toledo",4.75,17.5
"Troy",3,79
"Tulane",3.5,51.5
"Tulsa",3.88888888888889,39.5
"UCLA",4.25,28
"Utah",2.375,107
"Utah State",2.77777777777778,87.5
"Vanderbilt",3.25,64.5
"Virginia",2.875,84
"Virginia Tech",4,35
"Wake Forest",3.75,46
"Washington",4.5,24
"Washington State",3.55555555555556,49
"West Virginia",5.5,5
"Western Kentucky",3.375,57.5
"Western Michigan",4.25,28
"Wisconsin",3.875,41
"Wyoming",2.75,91
