"Team","X","Opponent","Date","Game.ID","Off.Pct","Off.Pass.Avg","Off.Rush.Avg","Off.Tot.Avg","Off.X1stDowns.PerPos","Off.X1stDowns.Avg","Off.Tot.TD","Off.TD.PossPct","Off.Points","Off.Points.PerPos","Off.FG.","Off.FGA.PossPct","Off.FGM.PossPct","Off.FGF.PossPct","Off.XP.","Off.XPM.PossPct","Off.XPF.PossPct","Off.Scoring.PossPct","Off.NonScoring.PossPct","Off.Negative.PossPct","Off.X3rdDown..Conversion..","Off.X4thDown..Conversion..","Off.RedZone..TD..","Off.Minus.Def.Points.Margin","Off.Minus.Def.Points.Margin.PerPos","Off.Minus.Def.TD.Margin","Off.Minus.Def.TD.Margin.PerPos","Off.Minus.Def.Yds.Margin.Avg","Def.Sfty","Def.Sfty.PossPct","Def.QB.Hurries","Def.QB.Hurries.PerPos","Def.QB.Hurries.Avg","Def.KicksPunts.Blocked","Def.KicksPunts.Blocked.Pct","Def.Tackles.Solo.Avg","Def.Tackles.Ast.Avg","Def.Tackles.Tot.Avg","Def.Tackles.Loss","Def.Tackles.Sk","Def.Tackles.Loss.PerPos","Def.Tackles.Sk.PerPos","Def.Tackles.Loss.Avg","Def.Tackles.Sk.Avg","Def.QB.Hurries.To.Pass.Att.Ratio","Def.Tackles.Sk.To.Pass.Att.Ratio","Def.Int.PD.PerPos","Def.Int.PD.Avg","Def.Fumbles.FF","Def.Fumbles.FF.PerPos","Def.Fumbles.FF.Avg","Def.Tot.TD.PossPct","Def.Tot.Pts.PerPos","Off.ST.Punting.Punts","Off_w_ST.Punt.PossPct","Off_w_ST.Punt.Sfty.PossPct","Off.ST.Punting.Avg","Off.ST.Return.TD","Off.ST.Return.Yds","Off.ST.Return.TD.PerRet","Off.ST.Return.Yds.PerRet","Off.ST.Return.TD.PossPct","Off.ST.Return.Yds.PerPos","Off_w_ST.Tot.TO","Off_w_ST.Tot.TO.PossPct","Off_w_ST.Tot.TO.NonScoring","Off_w_ST.Tot.TO.NonScoring.PossPct","Off_w_ST.Pts","Off_w_ST.Pts.PerPos","Off_w_ST.Yds.Avg","Off_w_ST.Yds","Off_w_ST.TD","Def_w_ST.Pts","Def_w_ST.Pts.PerPos","Def_w_ST.TD","Def_w_ST.TD.PossPct","Off_w_ST.Minus.Def_w_ST.Points.Margin","Off_w_ST.Minus.Def_w_ST.Points.Margin.PerPos","Off_w_ST.Minus.Def_w_ST.TD.Margin","Off_w_ST.Minus.Def_w_ST.TD.Margin.PerPos","Off_w_ST.Minus.Def_w_ST.Yds.Margin","Off_w_ST.Minus.Def_w_ST.Yds.Margin.Avg","Off_w_ST.TD.TO.Diff","Off_w_ST.Scoring.PossPct","Off_w_ST.FGM.PossPct","Off_w_ST.TD.PossPct","Off_w_ST.Empty.PossPct","Off_w_ST.FGF.PossPct","Off_w_ST.Negative.PossPct","Off_w_ST.Plays.PerPos","Homefield"
"Air Force","","Non-Major","2017-09-02",1,52.6,2.1,1.96,2,0.545454545454545,0.127659574468085,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.43,0,0,0,0,0,0,2.02127659574468,0,0,0,0,0,0,0,0.425531914893617,0.787234042553192,1.5,7,1,0.636363636363636,0.0909090909090909,0.184210526315789,0.0212765957446809,0,0.0526315789473684,0.181818181818182,0.105263157894737,0,0,0,0,0,10,0.909090909090909,0.909090909090909,45.9,0,67,0,13.4,0,6.09090909090909,1,0.0909090909090909,1,0.0909090909090909,0,0,3.11538461538462,162,0,0,0,0,0,0,0,0,0,162,3.11538461538462,-1,0,0,0,1,0,0,4.72727272727273,""
"Air Force","@","Michigan","2017-09-16",2,60.9,7.3,4.52,5.5,1.54545454545455,0.261538461538462,1,0.1,23,2.3,1,0.5,0.5,0,1,0.181818181818182,0,0.6,0.4,0,35.71,100,0,23,2.09090909090909,1,0.0909090909090909,5.52307692307692,0,0,1,0.0909090909090909,0.0153846153846154,0,0,0.661538461538462,0.430769230769231,1.26785714285714,8,2,0.727272727272727,0.181818181818182,0.142857142857143,0.0307692307692308,0.0434782608695652,0.0869565217391304,0.0909090909090909,0.0434782608695652,2,0.181818181818182,0.0357142857142857,0,0,3,0.272727272727273,0.272727272727273,37,1,154,0.2,30.8,0.0909090909090909,14,1,0.0909090909090909,1,0.0909090909090909,29,2.63636363636364,7.32857142857143,513,2,0,0,0,0,29,2.63636363636364,2,0.181818181818182,513,7.32857142857143,1,0.636363636363636,0.454545454545455,0.181818181818182,0.363636363636364,0,0,6.36363636363636,"@"
"Air Force","","San Diego State","2017-09-23",3,62.5,11.3,4.56,6.4,1.58333333333333,0.333333333333333,4,0.333333333333333,28,2.33333333333333,0,0.0833333333333333,0,0.0833333333333333,1,0.333333333333333,0,0.333333333333333,0.666666666666667,0,27.27,0,50,28,2.33333333333333,4,0.333333333333333,6.43859649122807,0,0,0,0,0,1,0.142857142857143,0.508771929824561,0.526315789473684,1.15686274509804,3,1,0.25,0.0833333333333333,0.0588235294117647,0.0175438596491228,0,0.0625,0.0833333333333333,0.0625,1,0.0833333333333333,0.0196078431372549,0,0,6,0.5,0.5,32.17,0,8,0,2.66666666666667,0,0.666666666666667,1,0.0833333333333333,1,0.0833333333333333,28,2.33333333333333,6.25,375,4,0,0,0,0,28,2.33333333333333,4,0.333333333333333,375,6.25,3,0.333333333333333,0,0.333333333333333,0.666666666666667,0.0833333333333333,0,5,""
"Air Force","@","New Mexico","2017-09-30",4,44.4,16.2,8.85,10.2,1.23076923076923,0.32,8,0.615384615384615,56,4.30769230769231,0,0,0,0,1,0.615384615384615,0,0.615384615384615,0.384615384615385,0,44.44,0,100,56,4.30769230769231,8,0.615384615384615,10.18,0,0,0,0,0,0,0,0.62,0.24,0.955555555555556,2,0,0.153846153846154,0,0.0444444444444444,0,0,0,0.0769230769230769,0.111111111111111,0,0,0,0,0,5,0.384615384615385,0.384615384615385,51.4,0,41,0,13.6666666666667,0,3.15384615384615,0,0,0,0,56,4.30769230769231,10.377358490566,550,8,0,0,0,0,56,4.30769230769231,8,0.615384615384615,550,10.377358490566,8,0.615384615384615,0,0.615384615384615,0.384615384615385,0,0,4.07692307692308,"@"
"Air Force","@","Navy","2017-10-07",5,33.3,7.2,8.26,8.1,1.83333333333333,0.318840579710145,6,0.5,48,4,1,0.166666666666667,0.166666666666667,0,1,0.5,0,0.666666666666667,0.333333333333333,0,50,100,60,48,4,6,0.5,8.07246376811594,0,0,2,0.166666666666667,0.0289855072463768,0,0,0.391304347826087,0.898550724637681,1.45901639344262,1,0,0.0833333333333333,0,0.0163934426229508,0,0.166666666666667,0,0.166666666666667,0.166666666666667,0,0,0,0,0,4,0.333333333333333,0.333333333333333,45.25,0,42,0,21,0,3.5,0,0,0,0,48,4,8.43661971830986,599,6,0,0,0,0,48,4,6,0.5,599,8.43661971830986,6,0.666666666666667,0.166666666666667,0.5,0.333333333333333,0,0,5.91666666666667,"@"
"Air Force","","Nevada-Las Vegas","2017-10-14",6,44.4,5.4,6.82,6.2,1.15384615384615,0.227272727272727,3,0.230769230769231,30,2.30769230769231,1,0.230769230769231,0.230769230769231,0,1,0.230769230769231,0,0.461538461538462,0.538461538461538,0,35.71,0,50,30,2.30769230769231,3,0.230769230769231,6.22727272727273,0,0,0,0,0,1,0.142857142857143,0.575757575757576,0.303030303030303,1.13725490196078,2,1,0.153846153846154,0.0769230769230769,0.0392156862745098,0.0151515151515152,0,0.037037037037037,0.230769230769231,0.111111111111111,1,0.0769230769230769,0.0196078431372549,0,0,4,0.307692307692308,0.307692307692308,20,0,66,0,22,0,5.07692307692308,2,0.153846153846154,2,0.153846153846154,30,2.30769230769231,6.91304347826087,477,3,0,0,0,0,30,2.30769230769231,3,0.230769230769231,477,6.91304347826087,1,0.461538461538462,0.230769230769231,0.230769230769231,0.538461538461538,0,0,5.30769230769231,""
"Air Force","@","Nevada","2017-10-20",7,51.4,7.6,7.85,7.7,2.1,0.381818181818182,5,0.5,42,4.2,1,0.2,0.2,0,1,0.4,0,0.7,0.3,0,33.33,100,60,42,4.2,5,0.5,7.70909090909091,0,0,0,0,0,0,0,0.490909090909091,0.363636363636364,1.23684210526316,0,0,0,0,0,0,0,0,0.2,0.0571428571428571,1,0.1,0.0263157894736842,0,0,3,0.3,0.3,44,0,94,0,23.5,0,9.4,0,0,0,0,42,4.2,8.77966101694915,518,5,0,0,0,0,42,4.2,5,0.5,518,8.77966101694915,5,0.7,0.2,0.5,0.3,0,0,5.9,"@"
"Air Force","@","Colorado State","2017-10-28",8,54.8,8.7,7.22,8.1,2.44444444444444,0.407407407407407,4,0.444444444444444,28,3.11111111111111,0,0,0,0,1,0.444444444444444,0,0.444444444444444,0.555555555555556,0.111111111111111,60,100,50,22,2.44444444444444,3,0.333333333333333,7.5,0,0,5,0.555555555555556,0.0925925925925926,0,0,0.555555555555556,0.259259259259259,1.1,2,1,0.222222222222222,0.111111111111111,0.05,0.0185185185185185,0.161290322580645,0.032258064516129,0.222222222222222,0.0645161290322581,0,0,0,0.111111111111111,0.666666666666667,2,0.222222222222222,0.222222222222222,48,0,22,0,7.33333333333333,0,2.44444444444444,3,0.333333333333333,2,0.222222222222222,28,3.11111111111111,8.01754385964912,457,4,6,0.666666666666667,1,0.111111111111111,22,2.44444444444444,3,0.333333333333333,427,7.49122807017544,1,0.444444444444444,0,0.444444444444444,0.555555555555556,0,0.111111111111111,6.33333333333333,"@"
"Air Force","","Army","2017-11-04",9,0,0,6.64,6.6,4,0.338983050847458,3,0.6,21,4.2,0,0.2,0,0.2,1,0.6,0,0.6,0.4,0,83.33,0,50,21,4.2,3,0.6,6.64406779661017,0,0,0,0,0,0,0,0.389830508474576,1.08474576271186,1.47457627118644,3,0,0.6,0,0.0508474576271186,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4.2,6.64406779661017,392,3,0,0,0,0,21,4.2,3,0.6,392,6.64406779661017,3,0.6,0,0.6,0.4,0.2,0,11.8,""
"Air Force","","Wyoming","2017-11-11",10,73.3,8.6,2.33,3.9,1.33333333333333,0.275862068965517,4,0.333333333333333,28,2.33333333333333,0,0,0,0,1,0.333333333333333,0,0.333333333333333,0.666666666666667,0,36.36,0,100,28,2.33333333333333,4,0.333333333333333,3.94827586206897,0,0,0,0,0,0,0,0.603448275862069,0.551724137931034,1.24074074074074,8,3,0.666666666666667,0.25,0.148148148148148,0.0517241379310345,0,0.2,0.0833333333333333,0.0666666666666667,2,0.166666666666667,0.037037037037037,0,0,7,0.583333333333333,0.583333333333333,43.57,0,50,0,16.6666666666667,0,4.16666666666667,1,0.0833333333333333,1,0.0833333333333333,28,2.33333333333333,4.57377049180328,279,4,0,0,0,0,28,2.33333333333333,4,0.333333333333333,279,4.57377049180328,3,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0,5.08333333333333,""
