"","Team","X","Opponent","Result","Date"
"838","Idaho","","Louisiana-Monroe","W (31-23)",2017-10-28
"927","Idaho","@","Troy","L (21-24)",2017-11-02
"1134","Idaho","@","New Mexico State","L (10-17)",2017-11-25
"241","Illinois","","Western Kentucky","W (20-7)",2017-09-09
"344","Illinois","@","South Florida","L (23-47)",2017-09-15
"439","Illinois","","Nebraska","L (6-28)",2017-09-29
"542","Illinois","@","Iowa","L (16-45)",2017-10-07
"638","Illinois","","Rutgers","L (24-35)",2017-10-14
"742","Illinois","@","Minnesota","L (17-24)",2017-10-21
"839","Illinois","","Wisconsin","L (10-24)",2017-10-28
"928","Illinois","@","Purdue","L (10-29)",2017-11-04
"1025","Illinois","","Indiana","L (14-24)",2017-11-11
"1135","Illinois","@","Ohio State","L (14-52)",2017-11-18
"1227","Illinois","","Northwestern","L (7-42)",2017-11-25
"158","Indiana","","Ohio State","L (21-49)",2017-08-31
"242","Indiana","@","Virginia","W (34-17)",2017-09-09
"440","Indiana","@","Penn State","L (14-45)",2017-09-30
"543","Indiana","","Charleston Southern","W (27-0)",2017-10-07
"639","Indiana","","Michigan","L (20-27)",2017-10-14
"743","Indiana","@","Michigan State","L (9-17)",2017-10-21
"840","Indiana","@","Maryland","L (39-42)",2017-10-28
"929","Indiana","","Wisconsin","L (17-45)",2017-11-04
"1136","Indiana","","Rutgers","W (41-0)",2017-11-18
"1228","Indiana","@","Purdue","L (24-31)",2017-11-25
"159","Iowa State","","Northern Iowa","W (42-24)",2017-09-02
"243","Iowa State","","Iowa","L (41-44)",2017-09-09
"441","Iowa State","","Texas","L (7-17)",2017-09-28
"544","Iowa State","@","Oklahoma","W (38-31)",2017-10-07
"640","Iowa State","","Kansas","W (45-0)",2017-10-14
"744","Iowa State","@","Texas Tech","W (31-13)",2017-10-21
"841","Iowa State","","Texas Christian","W (14-7)",2017-10-28
"930","Iowa State","@","West Virginia","L (16-20)",2017-11-04
"1026","Iowa State","","Oklahoma State","L (42-49)",2017-11-11
"1229","Iowa State","@","Kansas State","L (19-20)",2017-11-25
"1317","Iowa State","@","Memphis","W (21-20)",2017-12-30
"160","Iowa","","Wyoming","W (24-3)",2017-09-02
"345","Iowa","","North Texas","W (31-14)",2017-09-16
"442","Iowa","","Penn State","L (19-21)",2017-09-23
"545","Iowa","@","Michigan State","L (10-17)",2017-09-30
"745","Iowa","@","Northwestern","L (10-17)",2017-10-21
"842","Iowa","","Minnesota","W (17-10)",2017-10-28
"931","Iowa","","Ohio State","W (55-24)",2017-11-04
"1027","Iowa","@","Wisconsin","L (14-38)",2017-11-11
"1137","Iowa","","Purdue","L (15-24)",2017-11-18
"1230","Iowa","@","Nebraska","W (56-14)",2017-11-24
"161","Kansas State","","Central Arkansas","W (55-19)",2017-09-02
"346","Kansas State","@","Vanderbilt","L (7-14)",2017-09-16
"546","Kansas State","@","Texas","L (34-40)",2017-10-07
"641","Kansas State","","Texas Christian","L (6-26)",2017-10-14
"746","Kansas State","","Oklahoma","L (35-42)",2017-10-21
"843","Kansas State","@","Kansas","W (30-20)",2017-10-28
"932","Kansas State","@","Texas Tech","W (42-35)",2017-11-04
"1028","Kansas State","","West Virginia","L (23-28)",2017-11-11
"1138","Kansas State","@","Oklahoma State","W (45-40)",2017-11-18
"1318","Kansas State","N","UCLA","W (35-17)",2017-12-26
"162","Kansas","","Southeast Missouri State","W (38-16)",2017-09-02
"347","Kansas","@","Ohio","L (30-42)",2017-09-16
"443","Kansas","","West Virginia","L (34-56)",2017-09-23
"547","Kansas","","Texas Tech","L (19-65)",2017-10-07
"747","Kansas","@","Texas Christian","L (0-43)",2017-10-21
"1029","Kansas","@","Texas","L (27-42)",2017-11-11
"1139","Kansas","","Oklahoma","L (3-41)",2017-11-18
"1231","Kansas","@","Oklahoma State","L (17-58)",2017-11-25
"244","Kent State","","Howard","W (38-31)",2017-09-09
"348","Kent State","@","Marshall","L (0-21)",2017-09-16
"444","Kent State","@","Louisville","L (3-42)",2017-09-23
"642","Kent State","@","Northern Illinois","L (3-24)",2017-10-07
"748","Kent State","","Miami (OH)","W (17-14)",2017-10-14
"844","Kent State","@","Ohio","L (3-48)",2017-10-21
"1030","Kent State","@","Western Michigan","L (20-48)",2017-11-08
"163","Kentucky","@","Southern Mississippi","W (24-17)",2017-09-02
"245","Kentucky","","Eastern Kentucky","W (27-16)",2017-09-09
"349","Kentucky","@","South Carolina","W (23-13)",2017-09-16
"643","Kentucky","","Missouri","W (40-34)",2017-10-07
"749","Kentucky","@","Mississippi State","L (7-45)",2017-10-21
"845","Kentucky","","Tennessee","W (29-26)",2017-10-28
"933","Kentucky","","Mississippi","L (34-37)",2017-11-04
"1031","Kentucky","@","Vanderbilt","W (44-21)",2017-11-11
"1232","Kentucky","","Louisville","L (17-44)",2017-11-25
"1319","Kentucky","N","Northwestern","L (23-24)",2017-12-29
"246","Louisiana State","","Chattanooga","W (45-10)",2017-09-09
"350","Louisiana State","@","Mississippi State","L (7-37)",2017-09-16
"445","Louisiana State","","Syracuse","W (35-26)",2017-09-23
"548","Louisiana State","","Troy","L (21-24)",2017-09-30
"846","Louisiana State","@","Mississippi","W (40-24)",2017-10-21
"1140","Louisiana State","@","Tennessee","W (30-10)",2017-11-18
"1233","Louisiana State","","Texas A&M","W (45-21)",2017-11-25
"1320","Louisiana State","N","Notre Dame","L (17-21)",2018-01-01
"164","Louisiana Tech","","Northwestern State","W (52-24)",2017-09-02
"247","Louisiana Tech","","Mississippi State","L (21-57)",2017-09-09
"351","Louisiana Tech","@","Western Kentucky","W (23-22)",2017-09-16
"446","Louisiana Tech","@","South Carolina","L (16-17)",2017-09-23
"549","Louisiana Tech","","South Alabama","W (34-16)",2017-09-30
"750","Louisiana Tech","","Southern Mississippi","L (27-34)",2017-10-21
"847","Louisiana Tech","@","Rice","W (42-28)",2017-10-28
"934","Louisiana Tech","","North Texas","L (23-24)",2017-11-04
"1141","Louisiana Tech","@","Texas-El Paso","W (42-21)",2017-11-18
"1234","Louisiana Tech","","Texas-San Antonio","W (20-6)",2017-11-25
"1321","Louisiana Tech","N","Southern Methodist","W (51-10)",2017-12-20
"165","Louisiana-Monroe","@","Memphis","L (29-37)",2017-08-31
"248","Louisiana-Monroe","","Southern Mississippi","L (17-28)",2017-09-16
"352","Louisiana-Monroe","@","Louisiana","W (56-50)",2017-09-23
"550","Louisiana-Monroe","@","Texas State","W (45-27)",2017-10-07
"751","Louisiana-Monroe","@","South Alabama","L (23-33)",2017-10-21
"166","Louisiana","","Southeastern Louisiana","W (51-48)",2017-09-02
"249","Louisiana","@","Tulsa","L (42-66)",2017-09-09
"353","Louisiana","@","Texas A&M","L (21-45)",2017-09-16
"644","Louisiana","","Texas State","W (24-7)",2017-10-12
"848","Louisiana","@","South Alabama","W (19-14)",2017-11-04
"935","Louisiana","@","Mississippi","L (22-50)",2017-11-11
"1032","Louisiana","","New Mexico State","W (47-34)",2017-11-18
"167","Louisville","N","Purdue","W (35-28)",2017-09-02
"250","Louisville","@","North Carolina","W (47-35)",2017-09-09
"551","Louisville","","Murray State","W (55-10)",2017-09-30
"645","Louisville","@","North Carolina State","L (25-39)",2017-10-05
"936","Louisville","@","Wake Forest","L (32-42)",2017-10-28
"1033","Louisville","","Virginia","W (38-21)",2017-11-11
"1142","Louisville","","Syracuse","W (56-10)",2017-11-18
"1322","Louisville","N","Mississippi State","L (27-31)",2017-12-30
"168","Marshall","","Miami (OH)","W (31-26)",2017-09-02
"251","Marshall","@","North Carolina State","L (20-37)",2017-09-09
"646","Marshall","","Old Dominion","W (35-3)",2017-10-14
"752","Marshall","@","Middle Tennessee State","W (38-10)",2017-10-20
"1034","Marshall","","Western Kentucky","W (30-23)",2017-11-11
"1143","Marshall","@","Texas-San Antonio","L (7-9)",2017-11-18
"1235","Marshall","","Southern Mississippi","L (27-28)",2017-11-25
"169","Maryland","@","Texas","W (51-41)",2017-09-02
"252","Maryland","","Towson","W (63-17)",2017-09-09
"447","Maryland","@","Minnesota","W (31-24)",2017-09-30
"552","Maryland","@","Ohio State","L (14-62)",2017-10-07
"647","Maryland","","Northwestern","L (21-37)",2017-10-14
"753","Maryland","@","Wisconsin","L (13-38)",2017-10-21
"937","Maryland","N","Rutgers","L (24-31)",2017-11-04
"1035","Maryland","","Michigan","L (10-35)",2017-11-11
"1144","Maryland","@","Michigan State","L (7-17)",2017-11-18
"1236","Maryland","","Penn State","L (3-66)",2017-11-25
"354","Massachusetts","","Old Dominion","L (7-17)",2017-09-09
"448","Massachusetts","@","Temple","L (21-29)",2017-09-15
"553","Massachusetts","@","Tennessee","L (13-17)",2017-09-23
"648","Massachusetts","","Ohio","L (50-58)",2017-09-30
"938","Massachusetts","@","Mississippi State","L (23-34)",2017-11-04
"1036","Massachusetts","N","Maine","W (44-31)",2017-11-11
"253","Memphis","","UCLA","W (48-45)",2017-09-16
"355","Memphis","","Southern Illinois","W (44-31)",2017-09-23
"649","Memphis","","Navy","W (30-27)",2017-10-14
"849","Memphis","","Tulane","W (56-26)",2017-10-27
"939","Memphis","@","Tulsa","W (41-14)",2017-11-03
"1037","Memphis","","Southern Methodist","W (66-45)",2017-11-18
"170","Miami (FL)","","Bethune-Cookman","W (41-13)",2017-09-02
"254","Miami (FL)","","Toledo","W (52-30)",2017-09-23
"650","Miami (FL)","","Syracuse","W (27-19)",2017-10-21
"754","Miami (FL)","@","North Carolina","W (24-19)",2017-10-28
"850","Miami (FL)","","Virginia Tech","W (28-10)",2017-11-04
"940","Miami (FL)","","Notre Dame","W (41-8)",2017-11-11
"1038","Miami (FL)","","Virginia","W (44-28)",2017-11-18
"1145","Miami (FL)","@","Pittsburgh","L (14-24)",2017-11-24
"1323","Miami (FL)","","Wisconsin","L (24-34)",2017-12-30
"255","Miami (OH)","","Austin Peay","W (31-10)",2017-09-09
"554","Miami (OH)","@","Notre Dame","L (17-52)",2017-09-30
"941","Miami (OH)","@","Ohio","L (28-45)",2017-10-31
"256","Michigan State","","Western Michigan","W (28-14)",2017-09-09
"356","Michigan State","","Notre Dame","L (18-38)",2017-09-23
"555","Michigan State","@","Michigan","W (14-10)",2017-10-07
"651","Michigan State","@","Minnesota","W (30-27)",2017-10-14
"851","Michigan State","@","Northwestern","L (31-39)",2017-10-28
"942","Michigan State","","Penn State","W (27-24)",2017-11-04
"1039","Michigan State","@","Ohio State","L (3-48)",2017-11-11
"1237","Michigan State","@","Rutgers","W (40-7)",2017-11-25
"1324","Michigan State","N","Washington State","W (42-17)",2017-12-28
"449","Michigan","@","Purdue","W (28-10)",2017-09-23
"755","Michigan","@","Penn State","L (13-42)",2017-10-21
"852","Michigan","","Rutgers","W (35-14)",2017-10-28
"943","Michigan","","Minnesota","W (33-10)",2017-11-04
"1146","Michigan","@","Wisconsin","L (10-24)",2017-11-18
"1238","Michigan","","Ohio State","L (20-31)",2017-11-25
"1325","Michigan","N","South Carolina","L (19-26)",2018-01-01
"171","Middle Tennessee State","","Vanderbilt","L (6-28)",2017-09-02
"257","Middle Tennessee State","@","Syracuse","W (30-23)",2017-09-09
"357","Middle Tennessee State","@","Minnesota","L (3-34)",2017-09-16
"944","Middle Tennessee State","","Texas-El Paso","W (30-3)",2017-11-04
"1147","Middle Tennessee State","@","Western Kentucky","L (38-41)",2017-11-17
"1239","Middle Tennessee State","","Old Dominion","W (41-10)",2017-11-25
"258","Minnesota","@","Oregon State","W (48-14)",2017-09-09
"556","Minnesota","@","Purdue","L (17-31)",2017-10-07
"1040","Minnesota","","Nebraska","W (54-21)",2017-11-11
"1148","Minnesota","@","Northwestern","L (0-39)",2017-11-18
"1240","Minnesota","","Wisconsin","L (0-31)",2017-11-25
"172","Mississippi State","","Charleston Southern","W (49-0)",2017-09-02
"853","Mississippi State","@","Texas A&M","W (35-14)",2017-10-28
"1241","Mississippi State","","Mississippi","L (28-31)",2017-11-23
"173","Mississippi","","South Alabama","W (47-27)",2017-09-02
"259","Mississippi","","Tennessee-Martin","W (45-23)",2017-09-09
"652","Mississippi","","Vanderbilt","W (57-35)",2017-10-14
"1149","Mississippi","","Texas A&M","L (24-31)",2017-11-18
"174","Missouri","","Missouri State","W (72-43)",2017-09-02
"260","Missouri","","South Carolina","L (13-31)",2017-09-09
"358","Missouri","","Purdue","L (3-35)",2017-09-16
"1041","Missouri","","Tennessee","W (50-17)",2017-11-11
"1150","Missouri","@","Vanderbilt","W (45-17)",2017-11-18
"1326","Missouri","N","Texas","L (16-33)",2017-12-27
"261","Navy","","Tulane","W (23-21)",2017-09-09
"450","Navy","@","Tulsa","W (31-21)",2017-09-30
"854","Navy","@","Temple","L (26-34)",2017-11-02
"945","Navy","","Southern Methodist","W (43-40)",2017-11-11
"1042","Navy","@","Notre Dame","L (17-24)",2017-11-18
"1327","Navy","","Virginia","W (49-7)",2017-12-28
"262","Nebraska","@","Oregon","L (35-42)",2017-09-09
"359","Nebraska","","Northern Illinois","L (17-21)",2017-09-16
"451","Nebraska","","Rutgers","W (27-17)",2017-09-23
"653","Nebraska","","Wisconsin","L (17-38)",2017-10-07
"756","Nebraska","","Ohio State","L (14-56)",2017-10-14
"855","Nebraska","@","Purdue","W (25-24)",2017-10-28
"946","Nebraska","","Northwestern","L (24-31)",2017-11-04
"1151","Nebraska","@","Penn State","L (44-56)",2017-11-18
"175","Nevada-Las Vegas","","Howard","L (40-43)",2017-09-02
"360","Nevada-Las Vegas","@","Ohio State","L (21-54)",2017-09-23
"452","Nevada-Las Vegas","","San Jose State","W (41-13)",2017-09-30
"557","Nevada-Las Vegas","","San Diego State","L (10-41)",2017-10-07
"757","Nevada-Las Vegas","","Utah State","L (28-52)",2017-10-21
"1152","Nevada-Las Vegas","@","New Mexico","W (38-35)",2017-11-17
"1242","Nevada-Las Vegas","@","Nevada","L (16-23)",2017-11-25
"176","Nevada","@","Northwestern","L (20-31)",2017-09-02
"263","Nevada","","Toledo","L (24-37)",2017-09-09
"361","Nevada","","Idaho State","L (28-30)",2017-09-16
"453","Nevada","@","Washington State","L (7-45)",2017-09-23
"1043","Nevada","","San Jose State","W (59-14)",2017-11-11
"1153","Nevada","@","San Diego State","L (23-42)",2017-11-18
"264","New Mexico State","@","New Mexico","W (30-28)",2017-09-09
"362","New Mexico State","","Troy","L (24-27)",2017-09-16
"454","New Mexico State","","Texas-El Paso","W (41-14)",2017-09-23
"947","New Mexico State","@","Texas State","W (45-35)",2017-11-04
"1243","New Mexico State","","South Alabama","W (22-17)",2017-12-02
"1328","New Mexico State","N","Utah State","W (26-20)",2017-12-29
"177","New Mexico","","Abilene Christian","W (38-14)",2017-09-02
"455","New Mexico","@","Tulsa","W (16-13)",2017-09-23
"856","New Mexico","@","Wyoming","L (3-42)",2017-10-28
"948","New Mexico","","Utah State","L (10-24)",2017-11-04
"1044","New Mexico","@","Texas A&M","L (14-55)",2017-11-11
"1244","New Mexico","@","San Diego State","L (10-35)",2017-11-24
"178","North Carolina State","N","South Carolina","L (28-35)",2017-09-02
"363","North Carolina State","","Furman","W (49-16)",2017-09-16
"558","North Carolina State","","Syracuse","W (33-25)",2017-09-30
"758","North Carolina State","@","Pittsburgh","W (35-17)",2017-10-14
"857","North Carolina State","@","Notre Dame","L (14-35)",2017-10-28
"1154","North Carolina State","@","Wake Forest","L (24-30)",2017-11-18
"1245","North Carolina State","","North Carolina","W (33-21)",2017-11-25
"364","North Carolina","@","Old Dominion","W (53-23)",2017-09-16
"654","North Carolina","","Notre Dame","L (10-33)",2017-10-07
"759","North Carolina","","Virginia","L (14-20)",2017-10-14
"858","North Carolina","@","Virginia Tech","L (7-59)",2017-10-21
"1045","North Carolina","@","Pittsburgh","W (34-31)",2017-11-09
"1155","North Carolina","","Western Carolina","W (65-10)",2017-11-18
"179","North Texas","","Lamar","W (59-14)",2017-09-02
"265","North Texas","@","Southern Methodist","L (32-54)",2017-09-09
"559","North Texas","@","Southern Mississippi","W (43-28)",2017-09-30
"655","North Texas","","Texas-San Antonio","W (29-26)",2017-10-14
"859","North Texas","","Old Dominion","W (45-38)",2017-10-28
"1046","North Texas","","Texas-El Paso","W (45-10)",2017-11-11
"1246","North Texas","@","Rice","W (30-14)",2017-11-25
"1412","North Texas","N","Troy","L (30-50)",2017-12-16
"266","Northern Illinois","","Eastern Illinois","W (38-10)",2017-09-09
"456","Northern Illinois","@","San Diego State","L (28-34)",2017-09-30
"949","Northern Illinois","@","Toledo","L (17-27)",2017-11-02
"1156","Northern Illinois","","Western Michigan","W (35-31)",2017-11-15
"457","Northwestern","@","Wisconsin","L (24-33)",2017-09-30
"560","Northwestern","","Penn State","L (7-31)",2017-10-07
"1047","Northwestern","","Purdue","W (23-13)",2017-11-11
"180","Notre Dame","","Temple","W (49-16)",2017-09-02
"760","Notre Dame","","Southern California","W (49-14)",2017-10-21
"950","Notre Dame","","Wake Forest","W (48-37)",2017-11-04
"1247","Notre Dame","@","Stanford","L (20-38)",2017-11-25
"267","Ohio State","","Oklahoma","L (16-31)",2017-09-09
"561","Ohio State","@","Rutgers","W (56-0)",2017-09-30
"860","Ohio State","","Penn State","W (39-38)",2017-10-28
"1329","Ohio State","N","Wisconsin","W (27-21)",2017-12-02
"1413","Ohio State","N","Southern California","W (24-7)",2017-12-29
"181","Ohio","","Hampton","W (59-0)",2017-09-02
"268","Ohio","@","Purdue","L (21-44)",2017-09-08
"1048","Ohio","","Toledo","W (38-10)",2017-11-08
"182","Oklahoma State","","Tulsa","W (59-24)",2017-08-31
"269","Oklahoma State","@","South Alabama","W (44-7)",2017-09-08
"365","Oklahoma State","@","Pittsburgh","W (59-21)",2017-09-16
"458","Oklahoma State","","Texas Christian","L (31-44)",2017-09-23
"562","Oklahoma State","@","Texas Tech","W (41-34)",2017-09-30
"761","Oklahoma State","@","Texas","W (13-10)",2017-10-21
"861","Oklahoma State","@","West Virginia","W (50-39)",2017-10-28
"951","Oklahoma State","","Oklahoma","L (52-62)",2017-11-04
"1330","Oklahoma State","N","Virginia Tech","W (30-21)",2017-12-28
"183","Oklahoma","","Texas-El Paso","W (56-7)",2017-09-02
"366","Oklahoma","","Tulane","W (56-14)",2017-09-16
"656","Oklahoma","N","Texas","W (29-24)",2017-10-14
"862","Oklahoma","","Texas Tech","W (49-27)",2017-10-28
"1049","Oklahoma","","Texas Christian","W (38-20)",2017-11-11
"1248","Oklahoma","","West Virginia","W (59-31)",2017-11-25
"1331","Oklahoma","N","Texas Christian","W (41-17)",2017-12-02
"184","Old Dominion","","Albany","W (31-17)",2017-09-02
"459","Old Dominion","@","Virginia Tech","L (0-38)",2017-09-23
"762","Old Dominion","","Western Kentucky","L (31-35)",2017-10-20
"1157","Old Dominion","","Rice","W (24-21)",2017-11-18
"270","Oregon State","","Portland State","W (35-32)",2017-09-02
"460","Oregon State","@","Washington State","L (23-52)",2017-09-16
"563","Oregon State","","Washington","L (7-42)",2017-09-30
"657","Oregon State","@","Southern California","L (10-38)",2017-10-07
"863","Oregon State","","Stanford","L (14-15)",2017-10-26
"1249","Oregon State","@","Oregon","L (10-69)",2017-11-25
"185","Oregon","","Southern Utah","W (77-21)",2017-09-02
"367","Oregon","@","Wyoming","W (49-13)",2017-09-16
"658","Oregon","","Washington State","L (10-33)",2017-10-07
"763","Oregon","@","Stanford","L (7-49)",2017-10-14
"864","Oregon","@","UCLA","L (14-31)",2017-10-21
"952","Oregon","","Utah","W (41-20)",2017-10-28
"1050","Oregon","@","Washington","L (3-38)",2017-11-04
"271","Penn State","","Pittsburgh","W (33-14)",2017-09-09
"1051","Penn State","","Rutgers","W (35-6)",2017-11-11
"1332","Penn State","N","Washington","W (35-28)",2017-12-30
"186","Pittsburgh","","Youngstown State","W (28-21)",2017-09-02
"564","Pittsburgh","","Rice","W (42-10)",2017-09-30
"659","Pittsburgh","@","Syracuse","L (24-27)",2017-10-07
"953","Pittsburgh","","Virginia","W (31-14)",2017-10-28
"1158","Pittsburgh","@","Virginia Tech","L (14-20)",2017-11-18
"660","Purdue","@","Wisconsin","L (9-17)",2017-10-14
"764","Purdue","@","Rutgers","L (12-14)",2017-10-21
"187","Rice","N","Stanford","L (7-62)",2017-08-26
"272","Rice","@","Texas-El Paso","W (31-14)",2017-09-09
"765","Rice","@","Texas-San Antonio","L (7-20)",2017-10-21
"1052","Rice","","Southern Mississippi","L (34-43)",2017-11-11
"188","Rutgers","","Washington","L (14-30)",2017-09-01
"368","Rutgers","","Morgan State","W (65-0)",2017-09-16
"189","San Diego State","","California-Davis","W (38-17)",2017-09-02
"369","San Diego State","","Stanford","W (20-17)",2017-09-16
"1053","San Diego State","@","San Jose State","W (52-7)",2017-11-04
"190","San Jose State","","South Florida","L (22-42)",2017-08-26
"273","San Jose State","","Cal Poly","W (34-13)",2017-09-02
"370","San Jose State","@","Texas","L (0-56)",2017-09-09
"461","San Jose State","@","Utah","L (16-54)",2017-09-16
"565","San Jose State","","Utah State","L (10-61)",2017-09-23
"1333","San Jose State","","Wyoming","W (20-17)",2017-11-25
"371","South Alabama","","Alabama A&M","W (45-0)",2017-09-16
"661","South Alabama","@","Troy","W (19-8)",2017-10-11
"566","South Carolina","@","Texas A&M","L (17-24)",2017-09-30
"766","South Carolina","@","Tennessee","W (15-9)",2017-10-14
"865","South Carolina","","Vanderbilt","W (34-27)",2017-10-28
"1159","South Carolina","","Wofford","W (31-10)",2017-11-18
"274","South Florida","","Stony Brook","W (31-17)",2017-09-02
"462","South Florida","","Temple","W (43-7)",2017-09-21
"767","South Florida","@","Tulane","W (34-28)",2017-10-21
"1054","South Florida","","Tulsa","W (27-20)",2017-11-16
"1250","South Florida","N","Texas Tech","W (38-34)",2017-12-23
"191","Southern California","","Western Michigan","W (49-31)",2017-09-02
"275","Southern California","","Stanford","W (42-24)",2017-09-09
"372","Southern California","","Texas","W (27-24)",2017-09-16
"567","Southern California","@","Washington State","L (27-30)",2017-09-29
"768","Southern California","","Utah","W (28-27)",2017-10-14
"1251","Southern California","","UCLA","W (28-23)",2017-11-18
"1334","Southern California","N","Stanford","W (31-28)",2017-12-01
"192","Southern Methodist","","Stephen F. Austin","W (58-14)",2017-09-02
"373","Southern Methodist","@","Texas Christian","L (36-56)",2017-09-16
"866","Southern Methodist","","Tulsa","W (38-34)",2017-10-27
"1252","Southern Methodist","","Tulane","W (41-38)",2017-11-25
"276","Southern Mississippi","","Southern","W (45-0)",2017-09-09
"568","Southern Mississippi","@","Texas-San Antonio","W (31-29)",2017-10-07
"662","Southern Mississippi","","Texas-El Paso","W (24-0)",2017-10-14
"954","Southern Mississippi","@","Tennessee","L (10-24)",2017-11-04
"463","Stanford","","UCLA","W (58-34)",2017-09-23
"663","Stanford","@","Utah","W (23-20)",2017-10-07
"955","Stanford","@","Washington State","L (21-24)",2017-11-04
"1055","Stanford","","Washington","W (30-22)",2017-11-10
"1414","Stanford","N","Texas Christian","L (37-39)",2017-12-28
"193","Syracuse","","Central Connecticut State","W (50-7)",2017-09-01
"1056","Syracuse","","Wake Forest","L (43-64)",2017-11-11
"277","Temple","","Villanova","W (16-13)",2017-09-09
"1253","Temple","@","Tulsa","W (43-22)",2017-11-25
"278","Tennessee","","Indiana State","W (42-7)",2017-09-09
"1254","Tennessee","","Vanderbilt","L (24-42)",2017-11-25
"194","Texas A&M","@","UCLA","L (44-45)",2017-09-03
"279","Texas A&M","","Nicholls State","W (24-14)",2017-09-09
"1335","Texas A&M","N","Wake Forest","L (52-55)",2017-12-29
"195","Texas Christian","","Jackson State","W (63-0)",2017-09-02
"569","Texas Christian","","West Virginia","W (31-24)",2017-10-07
"956","Texas Christian","","Texas","W (24-7)",2017-11-04
"1160","Texas Christian","@","Texas Tech","W (27-3)",2017-11-18
"196","Texas State","","Houston Baptist","W (20-11)",2017-09-02
"464","Texas State","","Texas-San Antonio","L (14-44)",2017-09-23
"570","Texas State","@","Wyoming","L (10-45)",2017-09-30
"1255","Texas State","@","Troy","L (9-62)",2017-11-24
"197","Texas Tech","","Eastern Washington","W (56-10)",2017-09-02
"664","Texas Tech","@","West Virginia","L (35-46)",2017-10-14
"1256","Texas Tech","@","Texas","W (27-23)",2017-11-24
"665","Texas-El Paso","","Western Kentucky","L (14-15)",2017-10-07
"867","Texas-El Paso","","Texas-San Antonio","L (14-31)",2017-10-28
"280","Texas-San Antonio","","Southern","W (51-17)",2017-09-16
"1161","Texas","@","West Virginia","W (28-14)",2017-11-18
"198","Toledo","","Elon","W (47-13)",2017-08-31
"374","Toledo","","Tulsa","W (54-51)",2017-09-16
"1257","Toledo","","Western Michigan","W (37-10)",2017-11-24
"281","Troy","","Alabama State","W (34-7)",2017-09-09
"199","Tulane","","Grambling State","W (43-14)",2017-09-02
"571","Tulane","","Tulsa","W (62-28)",2017-10-07
"868","UCLA","@","Washington","L (23-44)",2017-10-28
"957","UCLA","@","Utah","L (17-48)",2017-11-03
"1100","Utah State","@","Wisconsin","L (10-59)",2017-09-01
"282","Utah State","","Idaho State","W (51-13)",2017-09-07
"375","Utah State","@","Wake Forest","L (10-46)",2017-09-16
"769","Utah State","","Wyoming","L (23-28)",2017-10-14
"1101","Utah","","North Dakota","W (37-16)",2017-08-31
"1057","Utah","","Washington State","L (25-33)",2017-11-11
"1162","Utah","@","Washington","L (30-33)",2017-11-18
"1336","Utah","N","West Virginia","W (30-14)",2017-12-26
"283","Vanderbilt","","Alabama A&M","W (42-0)",2017-09-09
"958","Vanderbilt","","Western Kentucky","W (31-17)",2017-11-04
"1102","Virginia Tech","N","West Virginia","W (31-24)",2017-09-03
"284","Virginia Tech","","Delaware","W (27-0)",2017-09-09
"1258","Virginia Tech","@","Virginia","W (10-0)",2017-11-24
"1103","Virginia","","William & Mary","W (28-10)",2017-09-02
"1104","Wake Forest","","Presbyterian","W (51-7)",2017-08-31
"1105","Washington State","","Montana State","W (31-0)",2017-09-02
"1259","Washington State","@","Washington","L (14-41)",2017-11-25
"285","Washington","","Montana","W (63-7)",2017-09-09
"376","West Virginia","","Delaware State","W (59-16)",2017-09-16
"1106","Western Kentucky","","Eastern Kentucky","W (31-17)",2017-09-02
"465","Western Michigan","","Wagner","W (49-14)",2017-09-23
"286","Wyoming","","Gardner-Webb","W (27-0)",2017-09-09
