"Team","Value","Rank"
"Air Force",1.71428571428571,70
"Akron",3,109
"Alabama",-0.285714285714286,11
"Alabama-Birmingham",0,13.5
"Appalachian State",1.33333333333333,56.5
"Arizona",2.14285714285714,84
"Arizona State",0.714285714285714,23
"Arkansas",2.14285714285714,84
"Arkansas State",3.85714285714286,126
"Army",1.14285714285714,43.5
"Auburn",0.142857142857143,15
"Ball State",0.857142857142857,30
"Baylor",0.428571428571429,17.5
"Boise State",1.28571428571429,52
"Boston College",1.57142857142857,64
"Bowling Green State",3.42857142857143,119.5
"Brigham Young",1.28571428571429,52
"Buffalo",1.14285714285714,43.5
"California",0.714285714285714,23
"Central Florida",0.857142857142857,30
"Central Michigan",1.875,79
"Charlotte",4.42857142857143,130
"Cincinnati",-0.285714285714286,11
"Clemson",-0.714285714285714,4
"Coastal Carolina",2.28571428571429,88
"Colorado",2.71428571428571,101
"Colorado State",2.57142857142857,96.5
"Connecticut",3.57142857142857,122.5
"Duke",1.57142857142857,64
"East Carolina",2,81
"Eastern Michigan",2.42857142857143,91.5
"Florida",-0.375,9
"Florida Atlantic",1.85714285714286,75.5
"Florida International",1.28571428571429,52
"Florida State",1.42857142857143,59
"Fresno State",1,37
"Georgia",-0.428571428571429,7.5
"Georgia Southern",2.66666666666667,99
"Georgia State",2.85714285714286,104.5
"Georgia Tech",2.42857142857143,91.5
"Hawaii",3.71428571428571,124.5
"Houston",2.85714285714286,104.5
"Illinois",1,37
"Indiana",1.57142857142857,64
"Iowa",0,13.5
"Iowa State",1,37
"Kansas",3.5,121
"Kansas State",0.833333333333333,26
"Kent State",3,109
"Kentucky",1.57142857142857,64
"Liberty",1.14285714285714,43.5
"Louisiana",1,37
"Louisiana State",0.714285714285714,23
"Louisiana Tech",1.28571428571429,52
"Louisiana-Monroe",2.71428571428571,101
"Louisville",3.14285714285714,115
"Marshall",2.57142857142857,96.5
"Maryland",1.71428571428571,70
"Massachusetts",4.57142857142857,131
"Memphis",0.571428571428571,20
"Miami (FL)",0.857142857142857,30
"Miami (OH)",3.14285714285714,115
"Michigan",0.857142857142857,30
"Michigan State",0.714285714285714,23
"Middle Tennessee State",2.28571428571429,88
"Minnesota",0.428571428571429,17.5
"Mississippi",1.625,68
"Mississippi State",1.28571428571429,52
"Missouri",0.285714285714286,16
"Navy",0.5,19
"Nebraska",2.5,94
"Nevada",2.85714285714286,104.5
"Nevada-Las Vegas",3.57142857142857,122.5
"New Mexico",3.71428571428571,124.5
"New Mexico State",4.28571428571429,129
"Non-Major",4.19417475728155,128
"North Carolina",1.85714285714286,75.5
"North Carolina State",1.85714285714286,75.5
"North Texas",3,109
"Northern Illinois",2.85714285714286,104.5
"Northwestern",1.33333333333333,56.5
"Notre Dame",-0.5,6
"Ohio",3.14285714285714,115
"Ohio State",-1.42857142857143,1
"Oklahoma",1.57142857142857,64
"Oklahoma State",2.57142857142857,96.5
"Old Dominion",1.71428571428571,70
"Oregon",-0.857142857142857,3
"Oregon State",3.14285714285714,115
"Penn State",-0.285714285714286,11
"Pittsburgh",1.42857142857143,59
"Purdue",2.42857142857143,91.5
"Rice",3,109
"Rutgers",4,127
"San Diego State",-0.571428571428571,5
"San Jose State",0.857142857142857,30
"South Alabama",1.57142857142857,64
"South Carolina",0.857142857142857,30
"South Florida",1.28571428571429,52
"Southern California",1.14285714285714,43.5
"Southern Methodist",1.42857142857143,59
"Southern Mississippi",3.14285714285714,115
"Stanford",2.42857142857143,91.5
"Syracuse",1.28571428571429,52
"Temple",1,37
"Tennessee",1.14285714285714,43.5
"Texas",2,81
"Texas A&M",1.14285714285714,43.5
"Texas Christian",2.16666666666667,86
"Texas State",1.16666666666667,47.5
"Texas Tech",1.85714285714286,75.5
"Texas-El Paso",3,109
"Texas-San Antonio",2.71428571428571,101
"Toledo",2.14285714285714,84
"Troy",1.83333333333333,72
"Tulane",1.57142857142857,64
"Tulsa",2.28571428571429,88
"UCLA",3.14285714285714,115
"Utah",-0.428571428571429,7.5
"Utah State",1.16666666666667,47.5
"Vanderbilt",3.42857142857143,119.5
"Virginia",0.857142857142857,30
"Virginia Tech",2.57142857142857,96.5
"Wake Forest",1.85714285714286,75.5
"Washington",1,37
"Washington State",1.85714285714286,75.5
"West Virginia",3.14285714285714,115
"Western Kentucky",1,37
"Western Michigan",2,81
"Wisconsin",-1.14285714285714,2
"Wyoming",0.714285714285714,23
