"Team","Value","Rank"
"Air Force",3.71428571428571,63.5
"Akron",2.875,95.5
"Alabama",4.625,22
"Alabama-Birmingham",4.25,35.5
"Appalachian State",3.8,59
"Arizona",5,16
"Arizona State",4.42857142857143,27
"Arkansas",5.375,9
"Arkansas State",4.14285714285714,39
"Army",3.42857142857143,73
"Auburn",4.85714285714286,17.5
"Ball State",2.625,103.5
"Baylor",6.42857142857143,1
"Boise State",4,50
"Boston College",3.5,71
"Bowling Green State",4.25,35.5
"Brigham Young",4,50
"Buffalo",4.125,43
"California",5.625,6
"Central Florida",3,92
"Central Michigan",3,92
"Cincinnati",4.14285714285714,39
"Clemson",3.375,76
"Colorado",4.125,43
"Colorado State",4.25,35.5
"Connecticut",1.42857142857143,127
"Duke",3.85714285714286,56.5
"East Carolina",5.14285714285714,14
"Eastern Michigan",2,119
"Florida",3.16666666666667,84
"Florida Atlantic",2.5,105
"Florida International",2,119
"Florida State",4.28571428571429,32.5
"Fresno State",3.75,61
"Georgia",5.28571428571429,10.5
"Georgia Southern",5.16666666666667,13
"Georgia State",3.625,67
"Georgia Tech",4.75,19.5
"Hawaii",2.125,115
"Houston",3,92
"Idaho",3.14285714285714,86
"Illinois",3.625,67
"Indiana",4,50
"Iowa",3.28571428571429,79.5
"Iowa State",3.28571428571429,79.5
"Kansas",2,119
"Kansas State",4.57142857142857,24.5
"Kent State",1.5,126
"Kentucky",3.375,76
"Louisiana",3.85714285714286,56.5
"Louisiana State",4.11111111111111,46.5
"Louisiana Tech",3.75,61
"Louisiana-Monroe",1.85714285714286,122
"Louisville",3.625,67
"Marshall",6,4
"Maryland",3.625,67
"Massachusetts",4.11111111111111,46.5
"Memphis",4.28571428571429,32.5
"Miami (FL)",3.875,53.5
"Miami (OH)",3.11111111111111,89
"Michigan",2.25,111
"Michigan State",5.875,5
"Middle Tennessee State",4.625,22
"Minnesota",3.375,76
"Mississippi",3.75,61
"Mississippi State",5.57142857142857,7
"Missouri",3.5,71
"Navy",4,50
"Nebraska",5.25,12
"Nevada",3.5,71
"Nevada-Las Vegas",2.125,115
"New Mexico",3.14285714285714,86
"New Mexico State",3.125,88
"Non-Major",1.72164948453608,124
"North Carolina",4.75,19.5
"North Carolina State",3.875,53.5
"North Texas",3.25,82
"Northern Illinois",4.125,43
"Northwestern",2.42857142857143,106.5
"Notre Dame",4.14285714285714,39
"Ohio",2.11111111111111,117
"Ohio State",5.42857142857143,8
"Oklahoma",4.57142857142857,24.5
"Oklahoma State",3.25,82
"Old Dominion",4.42857142857143,27
"Oregon",6.25,2
"Oregon State",2.85714285714286,97
"Penn State",2.14285714285714,113
"Pittsburgh",3.625,67
"Purdue",3.375,76
"Rice",3.85714285714286,56.5
"Rutgers",3.375,76
"San Diego State",2.71428571428571,100.5
"San Jose State",2.71428571428571,100.5
"South Alabama",2.71428571428571,100.5
"South Carolina",4.25,35.5
"South Florida",2.25,111
"Southern California",4.375,30
"Southern Methodist",0.714285714285714,129
"Southern Mississippi",2.125,115
"Stanford",3.25,82
"Syracuse",1.625,125
"Temple",3.14285714285714,86
"Tennessee",2.75,98
"Texas",2.375,108.5
"Texas A&M",5.125,15
"Texas Christian",6.14285714285714,3
"Texas State",4.42857142857143,27
"Texas Tech",4,50
"Texas-El Paso",3.71428571428571,63.5
"Texas-San Antonio",1.875,121
"Toledo",4.375,30
"Troy",2.375,108.5
"Tulane",2.42857142857143,106.5
"Tulsa",2.71428571428571,100.5
"UCLA",4.125,43
"Utah",3.85714285714286,56.5
"Utah State",3,92
"Vanderbilt",1.75,123
"Virginia",2.875,95.5
"Virginia Tech",2.625,103.5
"Wake Forest",1.375,128
"Washington",3,92
"Washington State",4.625,22
"West Virginia",4.125,43
"Western Kentucky",5.28571428571429,10.5
"Western Michigan",4.375,30
"Wisconsin",4.85714285714286,17.5
"Wyoming",2.25,111
