"Team","Value","Rank"
"Air Force",2.375,95
"Akron",3.55555555555556,115
"Alabama",-1.875,1
"Alabama-Birmingham",3.125,109
"Arizona",1.5,65.5
"Arizona State",0.875,41.5
"Arkansas",2.75,102.5
"Arkansas State",1.75,78
"Army",3.875,120
"Auburn",2.5,97
"Ball State",3.11111111111111,106.5
"Baylor",4.14285714285714,124
"Boise State",-1.25,3.5
"Boston College",1.625,74
"Bowling Green State",-0.222222222222222,13
"Brigham Young",0.111111111111111,21.5
"Buffalo",3.25,112.5
"California",1.55555555555556,68.5
"Central Florida",0.75,38.5
"Central Michigan",3.125,109
"Cincinnati",-0.142857142857143,14
"Clemson",1,45.5
"Colorado",4.375,125
"Colorado State",1.875,83.5
"Connecticut",0.875,41.5
"Duke",1.33333333333333,56
"East Carolina",1.88888888888889,86.5
"Eastern Michigan",3.25,112.5
"Florida",-0.875,5
"Florida Atlantic",2.125,90.5
"Florida International",3.11111111111111,106.5
"Florida State",0.222222222222222,23.5
"Fresno State",0.111111111111111,21.5
"Georgia",0.5,30
"Georgia Tech",1.875,83.5
"Hawaii",4,122
"Houston",1.625,74
"Idaho",3.875,120
"Illinois",2.25,93
"Indiana",2.625,99.5
"Iowa",0.5,30
"Iowa State",-0.125,17
"Kansas",1.625,74
"Kansas State",-0.375,10.5
"Kent State",-0.25,12
"Kentucky",3,105
"Louisiana",1.42857142857143,62.5
"Louisiana State",-0.75,6
"Louisiana Tech",1.5,65.5
"Louisiana-Monroe",1.375,59
"Louisville",1.375,59
"Marshall",3.75,117
"Maryland",0.625,34
"Massachusetts",3.875,120
"Memphis",2,88.5
"Miami (FL)",2,88.5
"Miami (OH)",3.25,112.5
"Michigan",-0.125,17
"Michigan State",-0.111111111111111,20
"Middle Tennessee State",1.625,74
"Minnesota",1.5,65.5
"Mississippi",0.75,38.5
"Mississippi State",-0.375,10.5
"Missouri",0.625,34
"Navy",1.25,54.5
"Nebraska",1.375,59
"Nevada",2.66666666666667,101
"Nevada-Las Vegas",2.55555555555556,98
"New Mexico",1.88888888888889,86.5
"New Mexico State",3.125,109
"Non-Major",3.79381443298969,118
"North Carolina",0.222222222222222,23.5
"North Carolina State",0.75,38.5
"North Texas",1.875,83.5
"Northern Illinois",0.666666666666667,36
"Northwestern",1,45.5
"Notre Dame",-1.5,2
"Ohio",0.5,30
"Ohio State",1.22222222222222,52
"Oklahoma",0.285714285714286,26
"Oklahoma State",1.42857142857143,62.5
"Oregon",-0.625,7.5
"Oregon State",-0.428571428571429,9
"Penn State",0.25,25
"Pittsburgh",1,45.5
"Purdue",1.125,49.5
"Rice",2.44444444444444,96
"Rutgers",-1.25,3.5
"San Diego State",1.55555555555556,68.5
"San Jose State",0.375,27
"South Alabama",1.75,78
"South Carolina",0.555555555555556,32
"South Florida",2.75,102.5
"Southern California",-0.625,7.5
"Southern Methodist",-0.125,17
"Southern Mississippi",4.125,123
"Stanford",-0.125,17
"Syracuse",1.625,74
"Temple",1.57142857142857,70.5
"Tennessee",2.25,93
"Texas",2.25,93
"Texas A&M",1.75,78
"Texas Christian",-0.125,17
"Texas State",1.57142857142857,70.5
"Texas Tech",1.375,59
"Texas-El Paso",1.77777777777778,80.5
"Texas-San Antonio",1,45.5
"Toledo",1.22222222222222,52
"Troy",1.375,59
"Tulane",2.625,99.5
"Tulsa",1,45.5
"UCLA",0.625,34
"Utah",1.5,65.5
"Utah State",0.444444444444444,28
"Vanderbilt",1.125,49.5
"Virginia",3.25,112.5
"Virginia Tech",1,45.5
"Wake Forest",2.125,90.5
"Washington",1.25,54.5
"Washington State",1.875,83.5
"West Virginia",3.71428571428571,116
"Western Kentucky",0.75,38.5
"Western Michigan",1.77777777777778,80.5
"Wisconsin",1.22222222222222,52
"Wyoming",2.875,104
