"Team","Value","Rank"
"Air Force",381.923076923077,22
"Akron",443.333333333333,57
"Alabama",368.538461538462,16
"Alabama-Birmingham",338.142857142857,7
"Appalachian State",405.5,35
"Arizona",502.75,104
"Arizona State",465.538461538462,73
"Arkansas",473.583333333333,79
"Arkansas State",549.307692307692,129
"Army",406.615384615385,36
"Auburn",389.923076923077,25
"Ball State",545.583333333333,128
"Baylor",415.642857142857,42
"Boise State",395.928571428571,27
"Boston College",525.923076923077,112
"Bowling Green State",530.333333333333,115
"Brigham Young",475.769230769231,83
"Buffalo",364.230769230769,14
"California",450.307692307692,65
"Central Florida",413.769230769231,41
"Central Michigan",444.857142857143,61
"Charlotte",444.692307692308,60
"Cincinnati",443.428571428571,58
"Clemson",322.333333333333,5
"Coastal Carolina",475.166666666667,82
"Colorado",484.5,93
"Colorado State",426.916666666667,47
"Connecticut",537.583333333333,122
"Duke",448.25,63
"East Carolina",516,109
"Eastern Michigan",487.076923076923,95
"Florida",340.916666666667,8
"Florida Atlantic",441.071428571429,55
"Florida International",442.230769230769,56
"Florida State",457.076923076923,70
"Fresno State",493.75,98
"Georgia",301.571428571429,1
"Georgia Southern",400.076923076923,31
"Georgia State",515,108
"Georgia Tech",491.916666666667,97
"Hawaii",486.266666666667,94
"Houston",524.416666666667,111
"Illinois",449.846153846154,64
"Indiana",398.923076923077,29
"Iowa",351.230769230769,11
"Iowa State",463.615384615385,72
"Kansas",542.25,127
"Kansas State",424.230769230769,45
"Kent State",530.384615384615,116
"Kentucky",350.461538461538,10
"Liberty",456.307692307692,69
"Louisiana",428.5,49
"Louisiana State",374.533333333333,19
"Louisiana Tech",481,85
"Louisiana-Monroe",539.166666666667,124
"Louisville",536,120
"Marshall",444.538461538462,59
"Maryland",529.083333333333,113
"Massachusetts",626.5,131
"Memphis",430.928571428571,52
"Miami (FL)",371.076923076923,18
"Miami (OH)",430.785714285714,51
"Michigan",352.384615384615,12
"Michigan State",406.923076923077,37
"Middle Tennessee State",534.083333333333,119
"Minnesota",379.538461538462,21
"Mississippi",483.25,92
"Mississippi State",474.384615384615,81
"Missouri",343.833333333333,9
"Navy",395.153846153846,26
"Nebraska",469.166666666667,75
"Nevada",453.538461538462,66
"Nevada-Las Vegas",541,126
"New Mexico",533.416666666667,118
"New Mexico State",531.416666666667,117
"Non-Major",575.885964912281,130
"North Carolina",439.615384615385,53
"North Carolina State",455.916666666667,68
"North Texas",482.416666666667,89
"Northern Illinois",457.666666666667,71
"Northwestern",389.166666666667,24
"Notre Dame",374.615384615385,20
"Ohio",455.538461538462,67
"Ohio State",317.571428571429,4
"Oklahoma",412.571428571429,39
"Oklahoma State",468.153846153846,74
"Old Dominion",426.75,46
"Oregon",421,43.5
"Oregon State",540.333333333333,125
"Penn State",367.769230769231,15
"Pittsburgh",370.692307692308,17
"Purdue",472.416666666667,78
"Rice",427.166666666667,48
"Rutgers",495.75,100
"San Diego State",317.384615384615,3
"San Jose State",514.416666666667,107
"South Alabama",483.166666666667,91
"South Carolina",446.083333333333,62
"South Florida",482.5,90
"Southern California",497.692307692308,102
"Southern Methodist",537.384615384615,121
"Southern Mississippi",421,43.5
"Stanford",481.333333333333,86
"Syracuse",503.833333333333,105
"Temple",413.153846153846,40
"Tennessee",356.153846153846,13
"Texas",470.076923076923,76
"Texas A&M",412.538461538462,38
"Texas Christian",397.5,28
"Texas State",481.583333333333,87
"Texas Tech",537.75,123
"Texas-El Paso",470.583333333333,77
"Texas-San Antonio",479.75,84
"Toledo",529.5,114
"Troy",488.666666666667,96
"Tulane",428.692307692308,50
"Tulsa",494.166666666667,99
"UCLA",482,88
"Utah",324,6
"Utah State",509.153846153846,106
"Vanderbilt",474.083333333333,80
"Virginia",404.692307692308,34
"Virginia Tech",402.230769230769,32
"Wake Forest",520.461538461538,110
"Washington",399.153846153846,30
"Washington State",500.307692307692,103
"West Virginia",440,54
"Western Kentucky",385.846153846154,23
"Western Michigan",497.461538461538,101
"Wisconsin",315.5,2
"Wyoming",403.153846153846,33
