"Team","Value","Rank"
"Air Force",17.5555555555556,25
"Akron",22.5555555555556,55
"Alabama",13.6666666666667,6
"Appalachian State",14.3333333333333,8
"Arizona",33.4,107
"Arizona State",31.5555555555556,99
"Arkansas",29.4444444444444,95
"Arkansas State",25.1111111111111,70.5
"Army",26.8888888888889,82
"Auburn",26.5555555555556,78
"Ball State",32.8,105
"Baylor",24.25,64
"Boise State",15,11.5
"Boston College",12,3
"Bowling Green State",27.3333333333333,85.5
"Brigham Young",21.3333333333333,42
"Buffalo",18.3333333333333,28
"California",25.3333333333333,73
"Central Florida",34.2,109
"Central Michigan",21,38.5
"Charlotte",32.2222222222222,101
"Cincinnati",25.5555555555556,74
"Clemson",15.1111111111111,13.5
"Colorado",26.5,76.5
"Colorado State",24.5555555555556,66.5
"Connecticut",17.7,26
"Duke",21.6666666666667,47
"East Carolina",26.6,79
"Eastern Michigan",42.8,125
"Florida",12.5555555555556,5
"Florida Atlantic",24.8888888888889,69
"Florida International",21.1,40
"Florida State",16.1111111111111,19.5
"Fresno State",35.4444444444444,118
"Georgia",15.7777777777778,15
"Georgia Southern",22.875,59
"Georgia State",31,97
"Georgia Tech",24.5555555555556,66.5
"Hawaii",34.7,113
"Houston",16,17.5
"Idaho",38.5555555555556,121
"Illinois",21.4444444444444,43.5
"Indiana",34.7777777777778,114.5
"Iowa",14.5555555555556,9
"Iowa State",31.4444444444444,98
"Kansas",45.5555555555556,129
"Kansas State",27.625,87
"Kent State",22.5555555555556,55
"Kentucky",28.2222222222222,90
"Louisiana",28.75,92
"Louisiana State",22.75,58
"Louisiana Tech",21.8,49
"Louisiana-Monroe",35.2222222222222,116
"Louisville",19.1111111111111,32
"Marshall",14.8,10
"Maryland",32.7777777777778,104
"Massachusetts",34.6666666666667,112
"Memphis",28,89
"Miami (FL)",25.1111111111111,70.5
"Miami (OH)",32.2,100
"Michigan",9.88888888888889,1
"Michigan State",22.6666666666667,57
"Middle Tennessee State",27.1111111111111,84
"Minnesota",21,38.5
"Mississippi",20.6,36
"Mississippi State",15.8888888888889,16
"Missouri",13.8888888888889,7
"Navy",18.25,27
"Nebraska",27.9,88
"Nevada",23.5555555555556,61
"Nevada-Las Vegas",26.4444444444444,75
"New Mexico",21.625,45
"New Mexico State",42,124
"Non-Major",43.3663366336634,127
"North Carolina",18.5555555555556,29
"North Carolina State",19.6666666666667,34
"North Texas",42.8888888888889,126
"Northern Illinois",22.5555555555556,55
"Northwestern",15.1111111111111,13.5
"Notre Dame",22.4444444444444,53
"Ohio",24,63
"Ohio State",12.3333333333333,4
"Oklahoma",16.7777777777778,22.5
"Oklahoma State",18.8888888888889,31
"Old Dominion",34.7777777777778,114.5
"Oregon",35.8888888888889,119
"Oregon State",29.7777777777778,96
"Penn State",17.1,24
"Pittsburgh",22.3333333333333,52
"Purdue",32.5555555555556,103
"Rice",35.3333333333333,117
"Rutgers",34.3333333333333,110
"San Diego State",16,17.5
"San Jose State",24.4444444444444,65
"South Alabama",34.625,111
"South Carolina",26.6666666666667,80
"South Florida",22.2222222222222,51
"Southern California",19.8888888888889,35
"Southern Methodist",44.1111111111111,128
"Southern Mississippi",21.1111111111111,41
"Stanford",19.5555555555556,33
"Syracuse",27.3333333333333,85.5
"Temple",16.2222222222222,21
"Tennessee",22.8888888888889,60
"Texas",26.7777777777778,81
"Texas A&M",20.7777777777778,37
"Texas Christian",25.2222222222222,72
"Texas State",40.125,122
"Texas Tech",40.2,123
"Texas-El Paso",33.1111111111111,106
"Texas-San Antonio",29.1111111111111,94
"Toledo",15,11.5
"Troy",23.7777777777778,62
"Tulane",32.4444444444444,102
"Tulsa",37.125,120
"UCLA",21.4444444444444,43.5
"Utah",18.6666666666667,30
"Utah State",22.1111111111111,50
"Vanderbilt",16.1111111111111,19.5
"Virginia",28.3333333333333,91
"Virginia Tech",21.6666666666667,47
"Wake Forest",21.6666666666667,47
"Washington",16.7777777777778,22.5
"Washington State",28.7777777777778,93
"West Virginia",27,83
"Western Kentucky",26.5,76.5
"Western Michigan",24.7777777777778,68
"Wisconsin",11.7,2
"Wyoming",33.6,108
