"Team","Value","Rank"
"Air Force",483.111111111111,66
"Akron",535.2,97
"Alabama",327.555555555556,3
"Alabama-Birmingham",531.222222222222,95
"Arizona",571.111111111111,114
"Arizona State",426.444444444444,28
"Arkansas",459,48
"Arkansas State",483.444444444444,67
"Army",501.111111111111,80
"Auburn",451.888888888889,44
"Ball State",573.666666666667,115
"Baylor",614.125,123
"Boise State",399.444444444444,19
"Boston College",546.777777777778,105
"Bowling Green State",372.888888888889,9
"Brigham Young",355.777777777778,6
"Buffalo",448.222222222222,42
"California",523.7,93
"Central Florida",446.222222222222,41
"Central Michigan",568,111
"Cincinnati",477.625,62
"Clemson",482.888888888889,65
"Colorado",593.555555555556,120
"Colorado State",496,75
"Connecticut",362,7
"Duke",555.5,108
"East Carolina",512.4,87
"Eastern Michigan",596.666666666667,121
"Florida",342,4
"Florida Atlantic",477.222222222222,61
"Florida International",495.9,74
"Florida State",301.333333333333,1
"Fresno State",427.3,29
"Georgia",438.333333333333,37
"Georgia Tech",508.222222222222,86
"Hawaii",517.375,90
"Houston",576,116
"Idaho",576.555555555556,118
"Illinois",434.777777777778,34
"Indiana",497.333333333333,77
"Iowa",434,33
"Iowa State",507.777777777778,85
"Kansas",541.666666666667,99
"Kansas State",468.777777777778,57
"Kent State",495.888888888889,73
"Kentucky",461.7,51
"Louisiana",520.875,92
"Louisiana State",323.111111111111,2
"Louisiana Tech",620.888888888889,125
"Louisiana-Monroe",479.111111111111,64
"Louisville",501,79
"Marshall",604.777777777778,122
"Maryland",410.666666666667,24
"Massachusetts",559.777777777778,109
"Memphis",467.333333333333,54
"Miami (FL)",588.666666666667,119
"Miami (OH)",553.888888888889,107
"Michigan",370.555555555556,8
"Michigan State",348.4,5
"Middle Tennessee State",576.111111111111,117
"Minnesota",387.333333333333,15
"Mississippi",471.444444444444,58
"Mississippi State",459.111111111111,49
"Missouri",427.666666666667,30
"Navy",435.888888888889,35
"Nebraska",420.333333333333,27
"Nevada",545.333333333333,103
"Nevada-Las Vegas",544.4,101
"New Mexico",520.5,91
"New Mexico State",532.555555555556,96
"Non-Major",566.350515463918,110
"North Carolina",489,71
"North Carolina State",473,59
"North Texas",476.666666666667,60
"Northern Illinois",456.8,45
"Northwestern",498.111111111111,78
"Notre Dame",380.666666666667,12
"Ohio",484.111111111111,68
"Ohio State",487,70
"Oklahoma",409.5,23
"Oklahoma State",440.75,39
"Oregon",545.555555555556,104
"Oregon State",392.25,17
"Penn State",418.444444444444,26
"Pittsburgh",458.666666666667,46
"Purdue",526.555555555556,94
"Rice",501.2,81
"Rutgers",385.375,13
"San Diego State",477.8,63
"San Jose State",440.777777777778,40
"South Alabama",461.777777777778,52
"South Carolina",377.111111111111,10
"South Florida",438.888888888889,38
"Southern California",490.888888888889,72
"Southern Methodist",516.777777777778,89
"Southern Mississippi",506.666666666667,83
"Stanford",386.777777777778,14
"Syracuse",436.111111111111,36
"Temple",462.25,53
"Tennessee",569.333333333333,112
"Texas",551.888888888889,106
"Texas A&M",430.777777777778,32
"Texas Christian",402.555555555556,20
"Texas State",542.875,100
"Texas Tech",406.444444444444,22
"Texas-El Paso",458.888888888889,47
"Texas-San Antonio",516.142857142857,88
"Toledo",569.444444444444,113
"Troy",507.555555555556,84
"Tulane",545.111111111111,102
"Tulsa",460.666666666667,50
"UCLA",428.777777777778,31
"Utah",403.222222222222,21
"Utah State",377.2,11
"Vanderbilt",391.666666666667,16
"Virginia",417.777777777778,25
"Virginia Tech",468,56
"Wake Forest",467.555555555556,55
"Washington",485.666666666667,69
"Washington State",503.777777777778,82
"West Virginia",615.25,124
"Western Kentucky",449.222222222222,43
"Western Michigan",497.1,76
"Wisconsin",394.333333333333,18
"Wyoming",537.666666666667,98
