"Team","Value","Rank"
"Air Force",3.55555555555556,77
"Akron",4.6,115
"Alabama",1.11111111111111,2
"Alabama-Birmingham",4.33333333333333,105.5
"Arizona",4.44444444444444,111
"Arizona State",3,54
"Arkansas",3.66666666666667,83
"Arkansas State",3.44444444444444,69
"Army",4.55555555555556,113.5
"Auburn",3.33333333333333,63
"Ball State",4.33333333333333,105.5
"Baylor",5.375,121
"Boise State",1.77777777777778,12
"Boston College",3.55555555555556,77
"Bowling Green State",1.66666666666667,10
"Brigham Young",1.33333333333333,3.5
"Buffalo",3.77777777777778,87.5
"California",3.5,73
"Central Florida",2.55555555555556,32.5
"Central Michigan",4.44444444444444,111
"Cincinnati",2,17
"Clemson",2.88888888888889,48
"Colorado",5.77777777777778,125
"Colorado State",3.88888888888889,92
"Connecticut",1.88888888888889,14
"Duke",3.9,94.5
"East Carolina",3.6,81
"Eastern Michigan",4.77777777777778,116
"Florida",1.33333333333333,3.5
"Florida Atlantic",3.44444444444444,69
"Florida International",4.2,100.5
"Florida State",1.44444444444444,6.5
"Fresno State",2.5,29
"Georgia",2.33333333333333,24
"Georgia Tech",3.44444444444444,69
"Hawaii",5.5,123
"Houston",4.11111111111111,98
"Idaho",5.44444444444444,122
"Illinois",4.33333333333333,105.5
"Indiana",3.44444444444444,69
"Iowa",2.44444444444444,26.5
"Iowa State",2.55555555555556,32.5
"Kansas",3.88888888888889,92
"Kansas State",2.11111111111111,21
"Kent State",3.11111111111111,58
"Kentucky",4.1,96
"Louisiana",3.25,62
"Louisiana State",2,17
"Louisiana Tech",4.44444444444444,111
"Louisiana-Monroe",3.77777777777778,87.5
"Louisville",2.88888888888889,48
"Marshall",5,118.5
"Maryland",2.44444444444444,26.5
"Massachusetts",5.55555555555556,124
"Memphis",3.88888888888889,92
"Miami (FL)",3.55555555555556,77
"Miami (OH)",4.22222222222222,102.5
"Michigan",1.44444444444444,6.5
"Michigan State",1.4,5
"Middle Tennessee State",3.66666666666667,83
"Minnesota",3.11111111111111,58
"Mississippi",3.22222222222222,60.5
"Mississippi State",2.44444444444444,26.5
"Missouri",2.88888888888889,48
"Navy",2.55555555555556,32.5
"Nebraska",2.88888888888889,48
"Nevada",4.11111111111111,98
"Nevada-Las Vegas",3.9,94.5
"New Mexico",4.2,100.5
"New Mexico State",4.11111111111111,98
"Non-Major",5.27835051546392,120
"North Carolina",2.55555555555556,32.5
"North Carolina State",2.88888888888889,48
"North Texas",3.66666666666667,83
"Northern Illinois",2.1,19
"Northwestern",2.66666666666667,36
"Notre Dame",0.888888888888889,1
"Ohio",2.77777777777778,40.5
"Ohio State",2.7,37
"Oklahoma",1.75,11
"Oklahoma State",2.875,44
"Oregon",2.77777777777778,40.5
"Oregon State",2,17
"Penn State",2.11111111111111,21
"Pittsburgh",2.44444444444444,26.5
"Purdue",3.44444444444444,69
"Rice",4.4,108
"Rutgers",1.5,8.5
"San Diego State",3.4,64.5
"San Jose State",2.55555555555556,32.5
"South Alabama",3.55555555555556,77
"South Carolina",2.11111111111111,21
"South Florida",3,54
"Southern California",3,54
"Southern Methodist",3.55555555555556,77
"Southern Mississippi",4.88888888888889,117
"Stanford",1.88888888888889,14
"Syracuse",3,54
"Temple",3.75,85
"Tennessee",4.22222222222222,102.5
"Texas",3.77777777777778,87.5
"Texas A&M",2.55555555555556,32.5
"Texas Christian",2.88888888888889,48
"Texas State",3.875,90
"Texas Tech",2.77777777777778,40.5
"Texas-El Paso",3.44444444444444,69
"Texas-San Antonio",4.42857142857143,109
"Toledo",3.22222222222222,60.5
"Troy",3.55555555555556,77
"Tulane",4.55555555555556,113.5
"Tulsa",3,54
"UCLA",2.77777777777778,40.5
"Utah",2.77777777777778,40.5
"Utah State",1.5,8.5
"Vanderbilt",1.88888888888889,14
"Virginia",3.44444444444444,69
"Virginia Tech",2.77777777777778,40.5
"Wake Forest",3.55555555555556,77
"Washington",3.11111111111111,58
"Washington State",3.77777777777778,87.5
"West Virginia",5,118.5
"Western Kentucky",2.88888888888889,48
"Western Michigan",3.4,64.5
"Wisconsin",2.22222222222222,23
"Wyoming",4.33333333333333,105.5
