"Team","Value","Rank"
"Air Force",430.852816615236,100
"Akron",391.066332326924,118
"Alabama",614.497131323789,6
"Alabama-Birmingham",522.674969840089,37
"Appalachian State",498.873711816757,50
"Arizona",507.974381011115,46
"Arizona State",489.98558733356,59
"Arkansas",519.274398207642,39
"Arkansas State",555.585473614205,27
"Army",383.00703531245,119
"Auburn",616.292853372422,5
"Ball State",400.731683500386,111
"Baylor",656.19165542026,1
"Boise State",589.401131612904,14
"Boston College",491.128948143487,57
"Bowling Green State",494.261030940677,53
"Brigham Young",561.820910206453,25
"Buffalo",448.166451216791,85
"California",601.110944947432,9
"Central Florida",477.384742586769,69
"Central Michigan",427.638199500207,103
"Cincinnati",558.980701200026,26
"Clemson",501.712972919219,48
"Colorado",492.498139100657,54
"Colorado State",526.499829142201,36
"Connecticut",345.635374700792,127
"Duke",516.767908067571,41
"East Carolina",601.641224582943,8
"Eastern Michigan",324.180267252067,128
"Florida",507.139517450592,47
"Florida Atlantic",448.042369884085,87
"Florida International",362.2033696738,124
"Florida State",570.58644423561,23
"Fresno State",448.13782744989,86
"Georgia",578.889778209959,19
"Georgia Southern",522.218968988049,38
"Georgia State",441.821402304563,93
"Georgia Tech",579.335864089114,18
"Hawaii",411.038948458289,106
"Houston",466.868408012781,75
"Idaho",474.109417574198,70
"Illinois",441.531242898829,94
"Indiana",491.586496062694,56
"Iowa",462.155871162818,78
"Iowa State",441.904040534833,92
"Kansas",409.59802500665,108
"Kansas State",529.768947421024,35
"Kent State",365.340260880526,123
"Kentucky",508.797198765383,44
"Louisiana",447.867611699288,88
"Louisiana State",494.703045805052,52
"Louisiana Tech",499.135518241498,49
"Louisiana-Monroe",417.265484142339,105
"Louisville",530.217946345695,33
"Marshall",612.529449378437,7
"Maryland",507.999756550799,45
"Massachusetts",492.070561144006,55
"Memphis",514.883070076255,42
"Miami (FL)",518.77474846474,40
"Miami (OH)",436.130163357748,95
"Michigan",405.904405042987,109
"Michigan State",578.352228466915,20
"Middle Tennessee State",489.393748912987,61
"Minnesota",461.704021920567,80
"Mississippi",530.170484699127,34
"Mississippi State",585.201445398856,17
"Missouri",466.575034394963,76
"Navy",469.385707763014,74
"Nebraska",573.499879345466,21
"Nevada",410.663067704681,107
"Nevada-Las Vegas",446.481502844762,89
"New Mexico",448.916451269752,84
"New Mexico State",446.449409983957,90
"Non-Major",381.068433393878,120
"North Carolina",538.442981509471,29
"North Carolina State",489.426760254615,60
"North Texas",395.646754046997,116
"Northern Illinois",482.363567626234,64
"Northwestern",461.668310056732,81
"Notre Dame",572.389466417091,22
"Ohio",397.650597693287,112
"Ohio State",626.901554620263,4
"Oklahoma",545.910720511873,28
"Oklahoma State",481.908495301279,65
"Old Dominion",486.654158321467,62
"Oregon",655.266435930501,2
"Oregon State",496.443103134058,51
"Penn State",429.662148857288,102
"Pittsburgh",532.240800970359,32
"Purdue",472.083585573173,73
"Rice",432.596953119256,98
"Rutgers",482.883689145891,63
"San Diego State",433.508094342324,97
"San Jose State",458.5323475867,82
"South Alabama",397.002860008407,113
"South Carolina",537.08649936542,30
"South Florida",369.353256478044,122
"Southern California",565.679535497901,24
"Southern Methodist",356.026836919126,125
"Southern Mississippi",442.501756128707,91
"Stanford",472.227782088562,72
"Syracuse",430.414447389834,101
"Temple",394.567810615538,117
"Tennessee",490.045401096865,58
"Texas",431.479636851943,99
"Texas A&M",599.820938173346,11
"Texas Christian",633.240494199796,3
"Texas State",478.643639126984,67
"Texas Tech",600.201220865545,10
"Texas-El Paso",371.974809792558,121
"Texas-San Antonio",349.320358942951,126
"Toledo",514.295964555925,43
"Troy",425.581535684517,104
"Tulane",396.506325033938,115
"Tulsa",464.613284186091,77
"UCLA",586.665485734736,16
"Utah",479.776989592508,66
"Utah State",435.08011266692,96
"Vanderbilt",396.528261447256,114
"Virginia",477.579359157842,68
"Virginia Tech",458.188892954819,83
"Wake Forest",323.477213053497,129
"Washington",473.965241920463,71
"Washington State",594.141564556642,13
"West Virginia",594.554468984796,12
"Western Kentucky",586.861359180481,15
"Western Michigan",461.899697039352,79
"Wisconsin",535.500061681013,31
"Wyoming",404.392278926458,110
