"","Team","X","Opponent","Result","Date"
"446","Illinois","","Western Michigan","L (10-34)","2016-09-17"
"447","Illinois","@","Nebraska","L (16-31)","2016-10-01"
"448","Illinois","","Purdue","L (31-34)","2016-10-08"
"449","Illinois","@","Rutgers","W (24-7)","2016-10-15"
"450","Illinois","@","Michigan","L (8-41)","2016-10-22"
"451","Illinois","","Minnesota","L (17-40)","2016-10-29"
"452","Illinois","","Michigan State","W (31-27)","2016-11-05"
"453","Illinois","@","Wisconsin","L (3-48)","2016-11-12"
"454","Illinois","","Iowa","L (0-28)","2016-11-19"
"455","Illinois","@","Northwestern","L (21-42)","2016-11-26"
"456","Indiana","","Wake Forest","L (28-33)","2016-09-24"
"457","Indiana","","Michigan State","W (24-21)","2016-10-01"
"458","Indiana","@","Ohio State","L (17-38)","2016-10-08"
"459","Indiana","","Nebraska","L (22-27)","2016-10-15"
"460","Indiana","@","Northwestern","L (14-24)","2016-10-22"
"461","Indiana","","Maryland","W (42-36)","2016-10-29"
"462","Indiana","@","Rutgers","W (33-27)","2016-11-05"
"463","Indiana","","Penn State","L (31-45)","2016-11-12"
"464","Indiana","@","Michigan","L (10-20)","2016-11-19"
"465","Indiana","","Purdue","W (26-24)","2016-11-26"
"466","Indiana","N","Utah","L (24-26)","2016-12-28"
"467","Iowa State","","Non-Major","L (20-25)","2016-09-03"
"468","Iowa State","@","Iowa","L (3-42)","2016-09-10"
"469","Iowa State","@","Texas Christian","L (20-41)","2016-09-17"
"470","Iowa State","","San Jose State","W (44-10)","2016-09-24"
"471","Iowa State","@","Oklahoma State","L (31-38)","2016-10-08"
"472","Iowa State","@","Texas","L (6-27)","2016-10-15"
"473","Iowa State","","Kansas State","L (26-31)","2016-10-29"
"474","Iowa State","","Oklahoma","L (24-34)","2016-11-03"
"475","Iowa State","@","Kansas","W (31-24)","2016-11-12"
"476","Iowa State","","Texas Tech","W (66-10)","2016-11-19"
"477","Iowa State","","West Virginia","L (19-49)","2016-11-26"
"478","Iowa","","Miami (OH)","W (45-21)","2016-09-03"
"479","Iowa","","Non-Major","L (21-23)","2016-09-17"
"480","Iowa","@","Rutgers","W (14-7)","2016-09-24"
"481","Iowa","","Northwestern","L (31-38)","2016-10-01"
"482","Iowa","@","Minnesota","W (14-7)","2016-10-08"
"483","Iowa","@","Purdue","W (49-35)","2016-10-15"
"484","Iowa","","Wisconsin","L (9-17)","2016-10-22"
"485","Iowa","@","Penn State","L (14-41)","2016-11-05"
"486","Iowa","","Michigan","W (14-13)","2016-11-12"
"487","Iowa","","Nebraska","W (40-10)","2016-11-25"
"488","Kansas State","@","Stanford","L (13-26)","2016-09-02"
"489","Kansas State","","Non-Major","W (35-0)","2016-09-24"
"490","Kansas State","@","West Virginia","L (16-17)","2016-10-01"
"491","Kansas State","","Texas Tech","W (44-38)","2016-10-08"
"492","Kansas State","@","Oklahoma","L (17-38)","2016-10-15"
"493","Kansas State","","Texas","W (24-21)","2016-10-22"
"494","Kansas State","","Oklahoma State","L (37-43)","2016-11-05"
"495","Kansas State","","Kansas","W (34-19)","2016-11-26"
"496","Kansas State","@","Texas Christian","W (30-6)","2016-12-03"
"497","Kansas State","N","Texas A&M","W (33-28)","2016-12-28"
"498","Kansas","","Non-Major","W (55-6)","2016-09-03"
"499","Kansas","","Ohio","L (21-37)","2016-09-10"
"500","Kansas","@","Memphis","L (7-43)","2016-09-17"
"501","Kansas","@","Texas Tech","L (19-55)","2016-09-29"
"502","Kansas","","Texas Christian","L (23-24)","2016-10-08"
"503","Kansas","","Oklahoma State","L (20-44)","2016-10-22"
"504","Kansas","@","Oklahoma","L (3-56)","2016-10-29"
"505","Kansas","@","West Virginia","L (21-48)","2016-11-05"
"506","Kansas","","Texas","W (24-21)","2016-11-19"
"507","Kent State","@","Penn State","L (13-33)","2016-09-03"
"508","Kent State","","Non-Major","L (36-39)","2016-09-10"
"509","Kent State","","Non-Major","W (27-7)","2016-09-17"
"510","Kent State","@","Miami (OH)","L (14-18)","2016-10-15"
"511","Kent State","","Ohio","L (10-14)","2016-10-22"
"512","Kent State","","Western Michigan","L (21-37)","2016-11-08"
"513","Kent State","","Northern Illinois","L (21-31)","2016-11-25"
"514","Kentucky","","Southern Mississippi","L (35-44)","2016-09-03"
"515","Kentucky","","New Mexico State","W (62-42)","2016-09-17"
"516","Kentucky","","South Carolina","W (17-10)","2016-09-24"
"517","Kentucky","","Vanderbilt","W (20-13)","2016-10-08"
"518","Kentucky","","Mississippi State","W (40-38)","2016-10-22"
"519","Kentucky","@","Missouri","W (35-21)","2016-10-29"
"520","Kentucky","@","Tennessee","L (36-49)","2016-11-12"
"521","Kentucky","","Non-Major","W (49-13)","2016-11-19"
"522","Kentucky","@","Louisville","W (41-38)","2016-11-26"
"523","Louisiana State","N","Wisconsin","L (14-16)","2016-09-03"
"524","Louisiana State","","Non-Major","W (34-13)","2016-09-10"
"525","Louisiana State","","Mississippi State","W (23-20)","2016-09-17"
"526","Louisiana State","","Missouri","W (42-7)","2016-10-01"
"527","Louisiana State","","Southern Mississippi","W (45-10)","2016-10-15"
"528","Louisiana State","","Mississippi","W (38-21)","2016-10-22"
"529","Louisiana State","@","Texas A&M","W (54-39)","2016-11-24"
"530","Louisiana State","N","Louisville","W (29-9)","2016-12-31"
"531","Louisiana Tech","","Non-Major","W (53-24)","2016-09-10"
"532","Louisiana Tech","@","Texas Tech","L (45-59)","2016-09-17"
"533","Louisiana Tech","@","Middle Tennessee State","L (34-38)","2016-09-24"
"534","Louisiana Tech","","Texas-El Paso","W (28-7)","2016-10-01"
"535","Louisiana Tech","","Western Kentucky","W (55-52)","2016-10-06"
"536","Louisiana Tech","@","Massachusetts","W (56-28)","2016-10-15"
"537","Louisiana Tech","","Rice","W (61-16)","2016-10-29"
"538","Louisiana Tech","@","North Texas","W (45-24)","2016-11-05"
"539","Louisiana Tech","","Texas-San Antonio","W (63-35)","2016-11-12"
"540","Louisiana Tech","@","Southern Mississippi","L (24-39)","2016-11-25"
"541","Louisiana Tech","@","Western Kentucky","L (44-58)","2016-12-03"
"542","Louisiana Tech","N","Navy","W (48-45)","2016-12-23"
"543","Louisiana-Monroe","","Non-Major","W (38-21)","2016-09-03"
"544","Louisiana-Monroe","@","Oklahoma","L (17-59)","2016-09-10"
"545","Louisiana-Monroe","","Texas State","W (40-34)","2016-10-15"
"546","Louisiana-Monroe","@","New Mexico","L (17-59)","2016-10-22"
"547","Louisiana-Monroe","","South Alabama","W (42-35)","2016-11-05"
"548","Louisiana-Monroe","","Louisiana","L (3-30)","2016-12-03"
"549","Louisiana","","Non-Major","W (30-22)","2016-09-10"
"550","Louisiana","","South Alabama","W (28-23)","2016-09-17"
"551","Louisiana","@","Tulane","L (39-41)","2016-09-24"
"552","Louisiana","@","New Mexico State","L (31-37)","2016-10-01"
"553","Louisiana","@","Texas State","W (27-3)","2016-10-22"
"554","Louisiana","N","Southern Mississippi","L (21-28)","2016-12-17"
"555","Louisville","@","Syracuse","W (62-28)","2016-09-09"
"556","Louisville","@","Marshall","W (59-28)","2016-09-24"
"557","Louisville","","North Carolina State","W (54-13)","2016-10-22"
"558","Louisville","@","Virginia","W (32-25)","2016-10-29"
"559","Louisville","","Wake Forest","W (44-12)","2016-11-12"
"560","Marshall","","Non-Major","W (62-0)","2016-09-10"
"561","Marshall","@","Pittsburgh","L (27-43)","2016-10-01"
"562","Marshall","@","North Texas","L (21-38)","2016-10-08"
"563","Marshall","@","Southern Mississippi","L (14-24)","2016-10-29"
"564","Marshall","@","Old Dominion","L (14-38)","2016-11-05"
"565","Marshall","","Middle Tennessee State","W (42-17)","2016-11-12"
"566","Marshall","","Western Kentucky","L (6-60)","2016-11-26"
"567","Maryland","","Non-Major","W (52-13)","2016-09-03"
"568","Maryland","","Purdue","W (50-7)","2016-10-01"
"569","Maryland","@","Penn State","L (14-38)","2016-10-08"
"570","Maryland","","Minnesota","L (10-31)","2016-10-15"
"571","Maryland","","Michigan State","W (28-17)","2016-10-22"
"572","Maryland","@","Michigan","L (3-59)","2016-11-05"
"573","Maryland","","Ohio State","L (3-62)","2016-11-12"
"574","Maryland","@","Nebraska","L (7-28)","2016-11-19"
"575","Maryland","","Rutgers","W (31-13)","2016-11-26"
"576","Massachusetts","","Mississippi State","L (35-47)","2016-09-24"
"577","Massachusetts","","Tulane","L (24-31)","2016-10-01"
"578","Massachusetts","@","Old Dominion","L (16-36)","2016-10-07"
"579","Massachusetts","@","South Carolina","L (28-34)","2016-10-22"
"580","Massachusetts","","Non-Major","W (34-10)","2016-10-29"
"581","Massachusetts","@","Troy","L (31-52)","2016-11-05"
"582","Memphis","","Non-Major","W (35-17)","2016-09-03"
"583","Memphis","@","Mississippi","L (28-48)","2016-10-01"
"584","Memphis","","Temple","W (34-27)","2016-10-06"
"585","Memphis","@","Tulane","W (24-14)","2016-10-14"
"586","Memphis","@","Navy","L (28-42)","2016-10-22"
"587","Memphis","","Tulsa","L (30-59)","2016-10-29"
"588","Memphis","@","Southern Methodist","W (51-7)","2016-11-05"
"589","Memphis","","South Florida","L (42-49)","2016-11-12"
"590","Memphis","N","Western Kentucky","L (31-51)","2016-12-20"
"591","Miami (FL)","","Non-Major","W (70-3)","2016-09-03"
"592","Miami (FL)","","North Carolina","L (13-20)","2016-10-15"
"593","Miami (FL)","@","Virginia Tech","L (16-37)","2016-10-20"
"594","Miami (FL)","@","Notre Dame","L (27-30)","2016-10-29"
"595","Miami (FL)","","Pittsburgh","W (51-28)","2016-11-05"
"596","Miami (FL)","@","Virginia","W (34-14)","2016-11-12"
"597","Miami (FL)","@","North Carolina State","W (27-13)","2016-11-19"
"598","Miami (FL)","N","West Virginia","W (31-14)","2016-12-28"
"599","Miami (OH)","","Non-Major","L (17-21)","2016-09-10"
"600","Miami (OH)","","Western Kentucky","L (24-31)","2016-09-17"
"601","Miami (OH)","","Ohio","L (7-17)","2016-10-01"
"602","Miami (OH)","N","Mississippi State","L (16-17)","2016-12-26"
"603","Michigan State","","Non-Major","W (28-13)","2016-09-02"
"604","Michigan State","@","Notre Dame","W (36-28)","2016-09-17"
"605","Michigan State","","Wisconsin","L (6-30)","2016-09-24"
"606","Michigan State","","Northwestern","L (40-54)","2016-10-15"
"607","Michigan State","","Michigan","L (23-32)","2016-10-29"
"608","Michigan State","","Rutgers","W (49-0)","2016-11-12"
"609","Michigan State","","Ohio State","L (16-17)","2016-11-19"
"610","Michigan State","@","Penn State","L (12-45)","2016-11-26"
"611","Michigan","","Penn State","W (49-10)","2016-09-24"
"612","Michigan","","Wisconsin","W (14-7)","2016-10-01"
"613","Michigan","@","Rutgers","W (78-0)","2016-10-08"
"614","Michigan","@","Ohio State","L (27-30)","2016-11-26"
"615","Middle Tennessee State","","Non-Major","W (55-0)","2016-09-03"
"616","Middle Tennessee State","@","Vanderbilt","L (24-47)","2016-09-10"
"617","Middle Tennessee State","@","North Texas","W (30-13)","2016-10-01"
"618","Middle Tennessee State","","Western Kentucky","L (43-44)","2016-10-15"
"619","Middle Tennessee State","@","Missouri","W (51-45)","2016-10-22"
"620","Middle Tennessee State","","Texas-San Antonio","L (25-45)","2016-11-05"
"621","Minnesota","","Oregon State","W (30-23)","2016-09-01"
"622","Minnesota","","Non-Major","W (58-28)","2016-09-10"
"623","Minnesota","@","Penn State","L (26-29)","2016-10-01"
"624","Minnesota","","Rutgers","W (34-32)","2016-10-22"
"625","Minnesota","","Purdue","W (44-31)","2016-11-05"
"626","Minnesota","@","Nebraska","L (17-24)","2016-11-12"
"627","Minnesota","","Northwestern","W (29-12)","2016-11-19"
"628","Minnesota","@","Wisconsin","L (17-31)","2016-11-26"
"629","Minnesota","N","Washington State","W (17-12)","2016-12-27"
"630","Mississippi State","","South Alabama","L (20-21)","2016-09-03"
"631","Mississippi State","","South Carolina","W (27-14)","2016-09-10"
"632","Mississippi State","","Non-Major","W (56-41)","2016-10-29"
"633","Mississippi State","","Texas A&M","W (35-28)","2016-11-05"
"634","Mississippi State","@","Mississippi","W (55-20)","2016-11-26"
"635","Mississippi","","Non-Major","W (38-13)","2016-09-10"
"636","Mississippi","@","Texas A&M","W (29-28)","2016-11-12"
"637","Mississippi","@","Vanderbilt","L (17-38)","2016-11-19"
"638","Missouri","@","West Virginia","L (11-26)","2016-09-03"
"639","Missouri","","Non-Major","W (79-0)","2016-09-24"
"640","Missouri","@","South Carolina","L (21-31)","2016-11-05"
"641","Missouri","","Vanderbilt","W (26-17)","2016-11-12"
"642","Missouri","@","Tennessee","L (37-63)","2016-11-19"
"643","Navy","","Non-Major","W (52-16)","2016-09-03"
"644","Navy","@","Tulane","W (21-14)","2016-09-17"
"645","Navy","@","South Florida","L (45-52)","2016-10-28"
"646","Navy","N","Notre Dame","W (28-27)","2016-11-05"
"647","Navy","","Tulsa","W (42-40)","2016-11-12"
"648","Navy","@","Southern Methodist","W (75-31)","2016-11-26"
"649","Navy","","Temple","L (10-34)","2016-12-03"
"650","Nebraska","","Wyoming","W (52-17)","2016-09-10"
"651","Nebraska","","Oregon","W (35-32)","2016-09-17"
"652","Nebraska","@","Northwestern","W (24-13)","2016-09-24"
"653","Nebraska","","Purdue","W (27-14)","2016-10-22"
"654","Nebraska","@","Wisconsin","L (17-23)","2016-10-29"
"655","Nebraska","@","Ohio State","L (3-62)","2016-11-05"
"656","Nebraska","N","Tennessee","L (24-38)","2016-12-30"
"657","Nevada-Las Vegas","","Non-Major","W (63-13)","2016-09-01"
"658","Nevada-Las Vegas","@","UCLA","L (21-42)","2016-09-10"
"659","Nevada-Las Vegas","@","San Diego State","L (7-26)","2016-10-08"
"660","Nevada-Las Vegas","@","San Jose State","L (24-30)","2016-10-29"
"661","Nevada-Las Vegas","","Wyoming","W (69-66)","2016-11-12"
"662","Nevada-Las Vegas","","Nevada","L (10-45)","2016-11-26"
"663","Nevada","","Non-Major","W (30-27)","2016-09-02"
"664","Nevada","@","Notre Dame","L (10-39)","2016-09-10"
"665","Nevada","@","Purdue","L (14-24)","2016-09-24"
"666","Nevada","@","San Jose State","L (10-14)","2016-10-15"
"667","Nevada","","Wyoming","L (34-42)","2016-10-22"
"668","Nevada","@","New Mexico","L (26-35)","2016-11-05"
"669","Nevada","","San Diego State","L (16-46)","2016-11-12"
"670","Nevada","","Utah State","W (38-37)","2016-11-19"
"671","New Mexico State","@","Texas-El Paso","L (22-38)","2016-09-03"
"672","New Mexico State","","New Mexico","W (32-31)","2016-09-10"
"673","New Mexico State","@","Troy","L (6-52)","2016-09-24"
"674","New Mexico State","@","Texas A&M","L (10-52)","2016-10-29"
"675","New Mexico State","","Texas State","W (50-10)","2016-11-19"
"676","New Mexico State","@","South Alabama","L (28-35)","2016-12-03"
"677","New Mexico","","Non-Major","W (48-21)","2016-09-01"
"678","New Mexico","@","Rutgers","L (28-37)","2016-09-17"
"679","New Mexico","","San Jose State","W (48-41)","2016-10-01"
"680","New Mexico","@","Utah State","W (24-21)","2016-11-12"
"681","New Mexico","","Wyoming","W (56-35)","2016-11-26"
"682","New Mexico","N","Texas-San Antonio","W (23-20)","2016-12-17"
"683","North Carolina State","","Non-Major","W (48-14)","2016-09-01"
"684","North Carolina State","","Old Dominion","W (49-22)","2016-09-17"
"685","North Carolina State","","Wake Forest","W (33-16)","2016-10-01"
"686","North Carolina State","","Notre Dame","W (10-3)","2016-10-08"
"687","North Carolina State","@","Syracuse","W (35-20)","2016-11-12"
"688","North Carolina State","@","North Carolina","W (28-21)","2016-11-25"
"689","North Carolina State","N","Vanderbilt","W (41-17)","2016-12-26"
"690","North Carolina","","Non-Major","W (56-28)","2016-09-17"
"691","North Carolina","","Pittsburgh","W (37-36)","2016-09-24"
"692","North Carolina","","Virginia Tech","L (3-34)","2016-10-08"
"693","North Carolina","@","Virginia","W (35-14)","2016-10-22"
"694","North Carolina","","Non-Major","W (41-7)","2016-11-19"
"695","North Carolina","N","Stanford","L (23-25)","2016-12-30"
"696","North Texas","","Southern Methodist","L (21-34)","2016-09-03"
"697","North Texas","","Non-Major","W (41-20)","2016-09-10"
"698","North Texas","@","Rice","W (42-35)","2016-09-24"
"699","North Texas","@","Texas-San Antonio","L (17-31)","2016-10-29"
"700","North Texas","@","Western Kentucky","L (7-45)","2016-11-12"
"701","North Texas","","Southern Mississippi","W (29-23)","2016-11-19"
"702","North Texas","@","Texas-El Paso","L (24-52)","2016-11-26"
"703","Northern Illinois","@","Wyoming","L (34-40)","2016-09-03"
"704","Northern Illinois","@","South Florida","L (17-48)","2016-09-10"
"705","Northern Illinois","","San Diego State","L (28-42)","2016-09-17"
"706","Northern Illinois","","Non-Major","L (23-28)","2016-09-24"
"707","Northern Illinois","@","Western Michigan","L (30-45)","2016-10-08"
"708","Northern Illinois","N","Toledo","L (24-31)","2016-11-09"
"709","Northwestern","","Western Michigan","L (21-22)","2016-09-03"
"710","Northwestern","","Non-Major","L (7-9)","2016-09-10"
"711","Northwestern","@","Ohio State","L (20-24)","2016-10-29"
"712","Northwestern","","Wisconsin","L (7-21)","2016-11-05"
"713","Northwestern","@","Purdue","W (45-17)","2016-11-12"
"714","Northwestern","N","Pittsburgh","W (31-24)","2016-12-28"
"715","Notre Dame","@","Texas","L (47-50)","2016-09-04"
"716","Notre Dame","N","Syracuse","W (50-33)","2016-10-01"
"717","Notre Dame","","Stanford","L (10-17)","2016-10-15"
"718","Notre Dame","","Virginia Tech","L (31-34)","2016-11-19"
"719","Notre Dame","@","Southern California","L (27-45)","2016-11-26"
"720","Ohio State","","Tulsa","W (48-3)","2016-09-10"
"721","Ohio State","@","Oklahoma","W (45-24)","2016-09-17"
"722","Ohio State","","Rutgers","W (58-0)","2016-10-01"
"723","Ohio State","@","Wisconsin","W (30-23)","2016-10-15"
"724","Ohio State","@","Penn State","L (21-24)","2016-10-22"
"725","Ohio","","Texas State","L (54-56)","2016-09-03"
"726","Ohio","@","Tennessee","L (19-28)","2016-09-17"
"727","Ohio","","Non-Major","W (37-21)","2016-09-24"
"728","Ohio","@","Toledo","W (31-26)","2016-10-27"
"729","Ohio","N","Western Michigan","L (23-29)","2016-12-02"
"730","Ohio","N","Troy","L (23-28)","2016-12-23"
"731","Oklahoma State","","Non-Major","W (61-7)","2016-09-03"
"732","Oklahoma State","","Pittsburgh","W (45-38)","2016-09-17"
"733","Oklahoma State","","Texas","W (49-31)","2016-10-01"
"734","Oklahoma State","","West Virginia","W (37-20)","2016-10-29"
"735","Oklahoma State","","Texas Tech","W (45-44)","2016-11-12"
"736","Oklahoma State","@","Texas Christian","W (31-6)","2016-11-19"
"737","Oklahoma State","@","Oklahoma","L (20-38)","2016-12-03"
"738","Oklahoma","@","Texas Christian","W (52-46)","2016-10-01"
"739","Oklahoma","N","Texas","W (45-40)","2016-10-08"
"740","Oklahoma","@","Texas Tech","W (66-59)","2016-10-22"
"741","Oklahoma","@","West Virginia","W (56-28)","2016-11-19"
"742","Old Dominion","","Non-Major","W (54-21)","2016-09-04"
"743","Old Dominion","","Texas-San Antonio","W (33-19)","2016-09-24"
"744","Old Dominion","@","Western Kentucky","L (24-59)","2016-10-22"
"745","Old Dominion","@","Texas-El Paso","W (31-21)","2016-10-29"
"746","Old Dominion","","Southern Mississippi","W (51-35)","2016-11-12"
"747","Oregon State","","Non-Major","W (37-7)","2016-09-17"
"748","Oregon State","","Utah","L (14-19)","2016-10-15"
"749","Oregon State","@","Washington","L (17-41)","2016-10-22"
"750","Oregon State","","Washington State","L (31-35)","2016-10-29"
"751","Oregon State","@","Stanford","L (15-26)","2016-11-05"
"752","Oregon State","@","UCLA","L (24-38)","2016-11-12"
"753","Oregon State","","Oregon","W (34-24)","2016-11-26"
"754","Oregon","","Non-Major","W (53-28)","2016-09-03"
"755","Oregon","","Virginia","W (44-26)","2016-09-10"
"756","Oregon","@","Washington State","L (33-51)","2016-10-01"
"757","Oregon","","Washington","L (21-70)","2016-10-08"
"758","Oregon","@","Southern California","L (20-45)","2016-11-05"
"759","Oregon","","Stanford","L (27-52)","2016-11-12"
"760","Oregon","@","Utah","W (30-28)","2016-11-19"
"761","Penn State","@","Pittsburgh","L (39-42)","2016-09-10"
"762","Penn State","","Temple","W (34-27)","2016-09-17"
"763","Penn State","@","Purdue","W (62-24)","2016-10-29"
"764","Penn State","@","Rutgers","W (39-0)","2016-11-19"
"765","Penn State","N","Wisconsin","W (38-31)","2016-12-03"
"766","Penn State","N","Southern California","L (49-52)","2017-01-02"
"767","Pittsburgh","","Non-Major","W (28-7)","2016-09-03"
"768","Pittsburgh","@","Virginia","W (45-31)","2016-10-15"
"769","Pittsburgh","","Virginia Tech","L (36-39)","2016-10-27"
"770","Pittsburgh","","Syracuse","W (76-61)","2016-11-26"
"771","Purdue","","Non-Major","W (45-24)","2016-09-03"
"772","Purdue","","Wisconsin","L (20-49)","2016-11-19"
"773","Rice","@","Western Kentucky","L (14-46)","2016-09-01"
"774","Rice","@","Southern Mississippi","L (28-44)","2016-10-01"
"775","Rice","","Texas-San Antonio","L (13-14)","2016-10-15"
"776","Rice","","Non-Major","W (65-44)","2016-10-22"
"777","Rice","","Texas-El Paso","W (44-24)","2016-11-19"
"778","Rice","@","Stanford","L (17-41)","2016-11-26"
"779","Rutgers","@","Washington","L (13-48)","2016-09-03"
"780","Rutgers","","Non-Major","W (52-14)","2016-09-10"
"781","San Diego State","","Non-Major","W (31-0)","2016-09-03"
"782","San Diego State","@","South Alabama","L (24-42)","2016-10-01"
"783","San Diego State","","San Jose State","W (42-3)","2016-10-21"
"784","San Diego State","@","Utah State","W (40-13)","2016-10-28"
"785","San Diego State","@","Wyoming","L (33-34)","2016-11-19"
"786","San Diego State","@","Wyoming","W (27-24)","2016-12-03"
"787","San Jose State","@","Tulsa","L (10-45)","2016-09-03"
"788","San Jose State","","Non-Major","W (66-35)","2016-09-10"
"789","San Jose State","","Utah","L (17-34)","2016-09-17"
"790","South Alabama","","Non-Major","W (41-40)","2016-09-24"
"791","South Alabama","","Troy","L (21-28)","2016-10-20"
"792","South Alabama","","Non-Major","W (31-7)","2016-11-19"
"793","South Carolina","@","Vanderbilt","W (13-10)","2016-09-01"
"794","South Carolina","","Texas A&M","L (13-24)","2016-10-01"
"795","South Carolina","","Tennessee","W (24-21)","2016-10-29"
"796","South Carolina","","Non-Major","W (44-31)","2016-11-19"
"797","South Carolina","N","South Florida","L (39-46)","2016-12-29"
"798","South Florida","","Non-Major","W (56-20)","2016-09-03"
"799","South Florida","@","Syracuse","W (45-20)","2016-09-17"
"800","South Florida","@","Temple","L (30-46)","2016-10-21"
"801","South Florida","@","Southern Methodist","W (35-27)","2016-11-19"
"802","Southern California","","Utah State","W (45-7)","2016-09-10"
"803","Southern California","@","Stanford","L (10-27)","2016-09-17"
"804","Southern California","@","Utah","L (27-31)","2016-09-23"
"805","Southern California","@","Washington","W (26-13)","2016-11-12"
"806","Southern California","@","UCLA","W (36-14)","2016-11-19"
"807","Southern Methodist","","Non-Major","W (29-14)","2016-09-17"
"808","Southern Methodist","","Texas Christian","L (3-33)","2016-09-23"
"809","Southern Methodist","@","Temple","L (20-45)","2016-10-01"
"810","Southern Methodist","@","Tulsa","L (40-43)","2016-10-07"
"811","Southern Methodist","@","Tulane","W (35-31)","2016-10-29"
"812","Southern Mississippi","","Non-Major","W (56-0)","2016-09-10"
"813","Southern Mississippi","","Troy","L (31-37)","2016-09-17"
"814","Southern Mississippi","@","Texas-El Paso","W (34-7)","2016-09-24"
"815","Southern Mississippi","@","Texas-San Antonio","L (32-55)","2016-10-08"
"816","Stanford","@","UCLA","W (22-13)","2016-09-24"
"817","Stanford","@","Washington","L (6-44)","2016-09-30"
"818","Stanford","","Washington State","L (16-42)","2016-10-08"
"819","Syracuse","","Non-Major","W (33-7)","2016-09-02"
"820","Syracuse","@","Wake Forest","L (9-28)","2016-10-08"
"821","Syracuse","","Virginia Tech","W (31-17)","2016-10-15"
"822","Temple","","Non-Major","W (38-0)","2016-09-10"
"823","Temple","@","Tulane","W (31-0)","2016-11-19"
"824","Temple","N","Wake Forest","L (26-34)","2016-12-27"
"825","Tennessee","N","Virginia Tech","W (45-24)","2016-09-10"
"826","Tennessee","@","Texas A&M","L (38-45)","2016-10-08"
"827","Tennessee","","Non-Major","W (55-0)","2016-11-05"
"828","Tennessee","@","Vanderbilt","L (34-45)","2016-11-26"
"829","Texas A&M","","UCLA","W (31-24)","2016-09-03"
"830","Texas A&M","","Non-Major","W (67-0)","2016-09-10"
"831","Texas A&M","","Texas-San Antonio","W (23-10)","2016-11-19"
"832","Texas Christian","","Non-Major","W (59-41)","2016-09-03"
"833","Texas Christian","@","West Virginia","L (10-34)","2016-10-22"
"834","Texas Christian","","Texas Tech","L (24-27)","2016-10-29"
"835","Texas Christian","@","Texas","W (31-9)","2016-11-25"
"836","Texas State","","Non-Major","W (48-17)","2016-10-01"
"837","Texas State","","Troy","L (7-40)","2016-11-26"
"838","Texas Tech","","Non-Major","W (69-17)","2016-09-03"
"839","Texas Tech","","West Virginia","L (17-48)","2016-10-15"
"840","Texas Tech","","Texas","L (37-45)","2016-11-05"
"841","Texas-El Paso","@","Texas","L (7-41)","2016-09-10"
"842","Texas-El Paso","@","Texas-San Antonio","W (52-49)","2016-10-22"
"843","Texas-El Paso","","Non-Major","W (42-10)","2016-11-05"
"844","Texas-San Antonio","","Non-Major","W (26-13)","2016-09-03"
"845","Texas","","West Virginia","L (20-24)","2016-11-12"
"846","Toledo","","Non-Major","W (45-3)","2016-09-10"
"847","Toledo","@","Western Michigan","L (35-55)","2016-11-25"
"848","Troy","","Non-Major","W (57-17)","2016-09-03"
"849","Tulane","@","Wake Forest","L (3-7)","2016-09-01"
"850","Tulane","","Non-Major","W (66-21)","2016-09-10"
"851","Tulane","@","Tulsa","L (27-50)","2016-10-22"
"852","Tulsa","","Non-Major","W (58-21)","2016-09-17"
"853","UCLA","@","Washington State","L (21-27)","2016-10-15"
"854","UCLA","","Utah","L (45-52)","2016-10-22"
"855","Utah State","","Non-Major","W (45-6)","2016-09-01"
"856","Utah State","@","Wyoming","L (28-52)","2016-11-05"
"857","Utah","","Non-Major","W (24-0)","2016-09-01"
"858","Utah","","Washington","L (24-31)","2016-10-29"
"859","Vanderbilt","@","Western Kentucky","W (31-30)","2016-09-24"
"860","Vanderbilt","","Non-Major","W (35-17)","2016-10-22"
"861","Virginia Tech","","Non-Major","W (36-13)","2016-09-03"
"862","Virginia Tech","","Virginia","W (52-10)","2016-11-26"
"863","Virginia","","Non-Major","L (20-37)","2016-09-03"
"864","Virginia","@","Wake Forest","L (20-27)","2016-11-05"
"865","Wake Forest","","Non-Major","W (38-21)","2016-09-17"
"866","Washington State","","Non-Major","L (42-45)","2016-09-03"
"867","Washington State","","Washington","L (17-45)","2016-11-25"
"868","Washington","","Non-Major","W (41-3)","2016-09-17"
"869","West Virginia","","Non-Major","W (38-21)","2016-09-10"
"870","Western Kentucky","","Non-Major","W (50-3)","2016-10-01"
"871","Western Michigan","","Non-Major","W (70-21)","2016-09-10"
"872","Western Michigan","N","Wisconsin","L (16-24)","2017-01-02"
"873","Wyoming","","Non-Major","W (45-22)","2016-09-17"
