"Team","Value","Rank"
"Air Force",5.45399360490336,118
"Akron",3.77759373968848,87
"Alabama",0.742543898805723,2
"Alabama-Birmingham",5.09645473848023,116
"Arizona",2.37288730124523,31
"Arizona State",2.76438052939211,44
"Arkansas",3.6100895955114,82
"Arkansas State",3.26321154635282,64
"Army",4.45381562548438,105
"Auburn",2.11459556664903,20
"Ball State",3.60108859630282,81
"Baylor",2.30419426327167,29
"Boise State",2.93683507184285,49
"Boston College",3.03571693462257,53
"Bowling Green State",3.4722240747457,73
"Brigham Young",1.48347287084114,7
"Buffalo",2.8270547835018,45
"California",4.19023156597409,99
"Central Florida",3.44290853421829,70
"Central Michigan",4.60156808324501,110
"Cincinnati",3.50094072597958,78
"Clemson",2.19930751870626,23
"Colorado",3.67360115279406,84
"Colorado State",4.09824220952749,96
"Connecticut",4.43891551979607,102
"Duke",3.01547249167733,52
"East Carolina",3.23171854486438,62
"Eastern Michigan",6.33510227087348,125
"Florida",0.641456766991679,1
"Florida Atlantic",2.87890930950914,47
"Florida International",5.1357481564751,117
"Florida State",1.27134965049,5
"Fresno State",4.45246908573035,103
"Georgia",3.12528031009698,56
"Georgia State",5.45512709953478,119
"Georgia Tech",1.76233842260702,10
"Hawaii",3.2989705277443,67
"Houston",3.30464831126586,68
"Idaho",5.9044753008989,123
"Illinois",4.50280056407996,106
"Indiana",4.94559493334525,114
"Iowa",1.94112655639206,15
"Iowa State",4.56670762118422,109
"Kansas",3.48625963925627,74
"Kansas State",2.02952505440035,18
"Kent State",4.18892125283547,98
"Kentucky",3.61198092981216,83
"Louisiana",3.87471433867739,89
"Louisiana State",2.25535673987819,27
"Louisiana Tech",4.14780901971694,97
"Louisiana-Monroe",3.20423107359333,60
"Louisville",2.06123066444994,19
"Marshall",3.51611687890885,79
"Maryland",3.22746973458014,61
"Massachusetts",4.43582479123913,101
"Memphis",2.49250451636361,36
"Miami (FL)",2.34922916999298,30
"Miami (OH)",4.52532029342121,107
"Michigan",3.25910137071461,63
"Michigan State",1.62738680041738,8
"Middle Tennessee State",3.9373612764165,92
"Minnesota",2.83043065198624,46
"Mississippi",2.22575015473914,25
"Mississippi State",2.14842674694029,21
"Missouri",1.7201264782712,9
"Navy",3.13341234001316,58
"Nebraska",3.12042433595689,55
"Nevada",4.83810977278299,111
"Nevada-Las Vegas",4.43546584154714,100
"New Mexico",5.47761633668676,121
"New Mexico State",6.47157014364003,126
"Non-Major",5.05797037632716,115
"North Carolina",2.55843642879265,40
"North Carolina State",3.68450621466227,85
"North Texas",2.25363060496874,26
"Northern Illinois",4.45326369476951,104
"Northwestern",2.55345042896975,39
"Notre Dame",2.29160611350509,28
"Ohio",3.48747031046763,75
"Ohio State",2.73503451382383,43
"Oklahoma",2.63073895047454,42
"Oklahoma State",2.46065122129838,35
"Oregon",1.86633961256662,13
"Oregon State",3.46516024536479,72
"Penn State",2.42828790568712,33
"Pittsburgh",2.42471815178278,32
"Purdue",3.83469989987344,88
"Rice",2.93685692321775,50
"Rutgers",3.91919893968033,90
"San Diego State",4.05832437735309,95
"San Jose State",3.95456870025054,93
"South Alabama",3.93685300534067,91
"South Carolina",2.00580379128955,17
"South Florida",3.00653079002309,51
"Southern California",1.31424819803995,6
"Southern Methodist",5.46892298196047,120
"Southern Mississippi",6.06771102297858,124
"Stanford",1.1427087046613,4
"Syracuse",3.6989457835135,86
"Temple",3.49493661819831,76
"Tennessee",2.49422940444759,37
"Texas",2.52212733431103,38
"Texas A&M",3.49841010661958,77
"Texas Christian",2.20500604071793,24
"Texas State",2.90024400748519,48
"Texas Tech",3.56446302868194,80
"Texas-El Paso",5.88696398175117,122
"Texas-San Antonio",3.29030477754096,66
"Toledo",3.42041181368957,69
"Troy",4.90757141073388,113
"Tulane",3.28940573436254,65
"Tulsa",3.99468279995395,94
"UCLA",2.14924653553221,22
"Utah",1.98740574589945,16
"Utah State",1.76555035531367,11
"Vanderbilt",3.1754472927114,59
"Virginia",3.45213149115888,71
"Virginia Tech",1.12269067267646,3
"Wake Forest",2.43154888739694,34
"Washington",1.87854451297489,14
"Washington State",2.57003021380291,41
"West Virginia",3.06064057727126,54
"Western Kentucky",3.13052529341692,57
"Western Michigan",4.86098260543402,112
"Wisconsin",1.82000985891461,12
"Wyoming",4.54052853301235,108
