"Team","Value","Rank"
"Air Force",25.7259069834703,73
"Akron",16.1013829593927,122
"Alabama",44.3570987558314,2
"Alabama-Birmingham",25.3427394808967,76
"Appalachian State",31.5797830070849,35
"Arizona",28.6152833478573,54
"Arizona State",32.0401547760205,27
"Arkansas",23.1347966181246,90
"Arkansas State",23.8225998348973,84
"Army",25.5631817156769,74
"Auburn",31.8849020484877,30
"Ball State",23.2757388776153,89
"Baylor",30.198511688096,40
"Boise State",33.1927415976953,22
"Boston College",27.3413410429011,60
"Bowling Green State",20.6062812935187,104
"Brigham Young",26.0380346617351,69
"Buffalo",30.3398273285806,38
"California",17.4190834459833,121
"Central Florida",37.1192253658391,10
"Central Michigan",12.8451753758981,129
"Charlotte",17.7001960151147,119
"Cincinnati",26.9694246474607,61
"Clemson",43.7453111176474,3
"Coastal Carolina",23.0714394682732,92
"Colorado",23.0886087988056,91
"Colorado State",21.7974902546534,100
"Connecticut",21.008425982128,103
"Duke",29.0273889640733,50
"East Carolina",14.2024733144889,123
"Eastern Michigan",24.7580603493396,79
"Florida",34.5018987026628,17
"Florida Atlantic",28.016632533516,57
"Florida International",28.7629587810697,52
"Florida State",20.5795136704738,105
"Fresno State",30.1568872662918,41
"Georgia",41.5797568967837,4
"Georgia Southern",26.1377735665454,68
"Georgia State",21.0555640963719,102
"Georgia Tech",32.1172317907395,26
"Hawaii",27.9118855377047,58
"Houston",35.7675391859756,14
"Illinois",24.5739152707883,80
"Indiana",29.0476266890389,49
"Iowa",30.0743416020545,42
"Iowa State",26.7240161001885,64
"Kansas",23.4416304920617,87
"Kansas State",22.5881942256099,94
"Kent State",18.9272813657779,110
"Kentucky",28.8724793155458,51
"Liberty",23.0053310901616,93
"Louisiana",31.9625024975978,29
"Louisiana State",31.7451238821305,33
"Louisiana Tech",18.9055763804809,111
"Louisiana-Monroe",22.0413495034874,99
"Louisville",22.1940057713981,98
"Marshall",18.806015498289,112
"Maryland",29.1999897497334,48
"Massachusetts",26.9622057813076,62
"Memphis",31.9721203452946,28
"Miami (FL)",26.6732064363537,65
"Miami (OH)",25.934004473252,72
"Michigan",36.6234826257559,12
"Michigan State",19.2505872629358,107
"Middle Tennessee State",23.5991586058053,86
"Minnesota",28.7151895345845,53
"Mississippi",35.2296814386759,15
"Mississippi State",31.8181502643202,31
"Missouri",36.3427840196027,13
"Navy",24.4400511914753,81
"Nebraska",29.4782777585002,43
"Nevada",24.0350736666533,82
"Nevada-Las Vegas",23.8960944335145,83
"New Mexico",19.0045551340446,109
"New Mexico State",18.0832744633836,118
"Non-Major",13.8911649244989,125
"North Carolina",23.6065130150523,85
"North Carolina State",29.3131764308043,46
"North Texas",25.5091448891831,75
"Northern Illinois",18.1016660877699,117
"Northwestern",26.3303846503186,66
"Notre Dame",31.3016264719456,36
"Ohio",34.1811301597646,19
"Ohio State",39.8309265711858,5
"Oklahoma",50.8083168990932,1
"Oklahoma State",37.2049732115044,9
"Old Dominion",23.3975300551652,88
"Oregon",31.6584202227792,34
"Oregon State",26.1911900320778,67
"Penn State",34.7444737811987,16
"Pittsburgh",26.7247752898752,63
"Purdue",32.6400341675435,23
"Rice",13.4924225309185,126
"Rutgers",14.1594435155538,124
"San Diego State",18.7504795900042,113
"San Jose State",18.4407392509385,115
"South Alabama",19.3665878221155,106
"South Carolina",34.2111389789499,18
"South Florida",22.3677879061712,96
"Southern California",26.0176387182519,70
"Southern Methodist",22.35952273393,97
"Southern Mississippi",18.1215274149829,116
"Stanford",28.4780504762298,56
"Syracuse",32.591760030805,24
"Temple",24.9023810686914,78
"Tennessee",25.9626705090343,71
"Texas",31.7757805878884,32
"Texas A&M",37.2316297040179,8
"Texas Christian",22.4832815619565,95
"Texas State",12.051019724878,130
"Texas Tech",33.3263077194065,21
"Texas-El Paso",12.9730919645972,127
"Texas-San Antonio",11.3550811198077,131
"Toledo",34.0301982899599,20
"Troy",21.5663042240905,101
"Tulane",17.4592019187774,120
"Tulsa",18.6544004907874,114
"UCLA",29.3585629903921,44
"Utah",27.7368651834795,59
"Utah State",38.9161701148226,7
"Vanderbilt",30.5177712001874,37
"Virginia",24.990847999597,77
"Virginia Tech",29.3109909213376,47
"Wake Forest",29.3334900009181,45
"Washington",30.2169280833486,39
"Washington State",36.9979147475445,11
"West Virginia",38.9646142916454,6
"Western Kentucky",12.9497565645022,128
"Western Michigan",28.5658991140614,55
"Wisconsin",32.4127268618179,25
"Wyoming",19.2259088121617,108
