"Team","Value","Rank"
"Air Force",513.714285714286,36
"Akron",362.25,120
"Alabama",536.25,22
"Alabama-Birmingham",474.571428571429,62
"Appalachian State",490.428571428571,48
"Arizona",563.428571428571,11
"Arizona State",438.714285714286,86
"Arkansas",410.857142857143,101
"Arkansas State",534,25
"Army",448.25,76
"Auburn",511,37
"Ball State",405.428571428571,106
"Baylor",454,71
"Boise State",442.285714285714,82
"Boston College",480.75,57
"Bowling Green State",437.5,87
"Brigham Young",284.75,130
"Buffalo",457.875,67
"California",433.25,90.5
"Central Florida",614.833333333333,4
"Central Michigan",429.125,93
"Charlotte",391.375,115
"Cincinnati",373.875,119
"Clemson",491.428571428571,47
"Coastal Carolina",504,41
"Colorado",457.125,68
"Colorado State",551.625,14
"Connecticut",520.571428571429,33
"Duke",454.75,70
"East Carolina",445.75,78
"Eastern Michigan",410.571428571429,102
"Florida",399.166666666667,110
"Florida Atlantic",524.857142857143,28
"Florida International",442.833333333333,81
"Florida State",418.5,98
"Fresno State",486.571428571429,49
"Georgia",500,45
"Georgia Southern",403.333333333333,109
"Georgia State",431.333333333333,92
"Georgia Tech",506.333333333333,38
"Hawaii",550.857142857143,15
"Houston",500.571428571429,44
"Idaho",405.142857142857,107
"Illinois",340.857142857143,128
"Indiana",451.714285714286,74
"Iowa",404.714285714286,108
"Iowa State",429,94
"Kansas",396.714285714286,111
"Kansas State",453.428571428571,73
"Kent State",295,129
"Kentucky",393.857142857143,112
"Louisiana",486.142857142857,50
"Louisiana State",470.125,63
"Louisiana Tech",455.285714285714,69
"Louisiana-Monroe",584.714285714286,8
"Louisville",594.125,6
"Marshall",445.571428571429,79
"Maryland",439.857142857143,84
"Massachusetts",545.285714285714,18
"Memphis",589,7
"Miami (FL)",558.833333333333,12
"Miami (OH)",419.375,97
"Michigan",409.285714285714,103
"Michigan State",424.857142857143,95
"Middle Tennessee State",393.5,113
"Minnesota",386.857142857143,116
"Mississippi",524.142857142857,29
"Mississippi State",450.571428571429,75
"Missouri",540.142857142857,20
"Navy",523.428571428571,31
"Nebraska",408,104.5
"Nevada",478,60
"Nevada-Las Vegas",500.857142857143,42
"New Mexico",459.428571428571,66
"New Mexico State",481.571428571429,56
"Non-Major",352.318681318681,122
"North Carolina",408,104.5
"North Carolina State",543.571428571429,19
"North Texas",546.285714285714,16
"Northern Illinois",436.285714285714,88
"Northwestern",439.285714285714,85
"Notre Dame",528.285714285714,27
"Ohio",478.5,59
"Ohio State",630.142857142857,2
"Oklahoma",646,1
"Oklahoma State",627.428571428571,3
"Old Dominion",384.714285714286,117
"Oregon",514.125,35
"Oregon State",459.571428571429,65
"Penn State",535.428571428571,23
"Pittsburgh",453.875,72
"Purdue",419.428571428571,96
"Rice",352,123
"Rutgers",345.142857142857,126
"San Diego State",433.25,90.5
"San Jose State",391.875,114
"South Alabama",375.714285714286,118
"South Carolina",417.285714285714,99
"South Florida",537.714285714286,21
"Southern California",516.25,34
"Southern Methodist",546,17
"Southern Mississippi",506,39
"Stanford",534.285714285714,24
"Syracuse",524.125,30
"Temple",445.875,77
"Tennessee",350.428571428571,124
"Texas",504.285714285714,40
"Texas A&M",482.857142857143,53
"Texas Christian",522.571428571429,32
"Texas State",341.857142857143,127
"Texas Tech",558.571428571429,13
"Texas-El Paso",282.428571428571,131
"Texas-San Antonio",485.166666666667,52
"Toledo",569.142857142857,9
"Troy",479.428571428571,58
"Tulane",411.857142857143,100
"Tulsa",500.625,43
"UCLA",565.142857142857,10
"Utah",441.857142857143,83
"Utah State",464.75,64
"Vanderbilt",358,121
"Virginia",435.142857142857,89
"Virginia Tech",531.285714285714,26
"Wake Forest",482.714285714286,55
"Washington",477.714285714286,61
"Washington State",482.75,54
"West Virginia",609.428571428571,5
"Western Kentucky",445,80
"Western Michigan",486.125,51
"Wisconsin",497,46
"Wyoming",347.857142857143,125
