"Team","X","Opponent","Date","Game.ID","Off.Pct","Off.Pass.Avg","Off.Rush.Avg","Off.Tot.Avg","Off.X1stDowns.PerPos","Off.X1stDowns.Avg","Off.Tot.TD","Off.TD.PossPct","Off.Points","Off.Points.PerPos","Off.FG.","Off.FGA.PossPct","Off.FGM.PossPct","Off.FGF.PossPct","Off.XP.","Off.XPM.PossPct","Off.XPF.PossPct","Off.Scoring.PossPct","Off.NonScoring.PossPct","Off.Negative.PossPct","Off.X3rdDown..Conversion..","Off.X4thDown..Conversion..","Off.RedZone..TD..","Off.Minus.Def.Points.Margin","Off.Minus.Def.Points.Margin.PerPos","Off.Minus.Def.TD.Margin","Off.Minus.Def.TD.Margin.PerPos","Off.Minus.Def.Yds.Margin.Avg","Def.Sfty","Def.Sfty.PossPct","Def.QB.Hurries","Def.QB.Hurries.PerPos","Def.QB.Hurries.Avg","Def.KicksPunts.Blocked","Def.KicksPunts.Blocked.Pct","Def.Tackles.Solo.Avg","Def.Tackles.Ast.Avg","Def.Tackles.Tot.Avg","Def.Tackles.Loss","Def.Tackles.Sk","Def.Tackles.Loss.PerPos","Def.Tackles.Sk.PerPos","Def.Tackles.Loss.Avg","Def.Tackles.Sk.Avg","Def.QB.Hurries.To.Pass.Att.Ratio","Def.Tackles.Sk.To.Pass.Att.Ratio","Def.Int.PD.PerPos","Def.Int.PD.Avg","Def.Fumbles.FF","Def.Fumbles.FF.PerPos","Def.Fumbles.FF.Avg","Def.Tot.TD.PossPct","Def.Tot.Pts.PerPos","Off.ST.Punting.Punts","Off_w_ST.Punt.PossPct","Off_w_ST.Punt.Sfty.PossPct","Off.ST.Punting.Avg","Off.ST.Return.TD","Off.ST.Return.Yds","Off.ST.Return.TD.PerRet","Off.ST.Return.Yds.PerRet","Off.ST.Return.TD.PossPct","Off.ST.Return.Yds.PerPos","Off_w_ST.Tot.TO","Off_w_ST.Tot.TO.PossPct","Off_w_ST.Tot.TO.NonScoring","Off_w_ST.Tot.TO.NonScoring.PossPct","Off_w_ST.Pts","Off_w_ST.Pts.PerPos","Off_w_ST.Yds.Avg","Off_w_ST.Yds","Off_w_ST.TD","Def_w_ST.Pts","Def_w_ST.Pts.PerPos","Def_w_ST.TD","Def_w_ST.TD.PossPct","Off_w_ST.Minus.Def_w_ST.Points.Margin","Off_w_ST.Minus.Def_w_ST.Points.Margin.PerPos","Off_w_ST.Minus.Def_w_ST.TD.Margin","Off_w_ST.Minus.Def_w_ST.TD.Margin.PerPos","Off_w_ST.Minus.Def_w_ST.Yds.Margin","Off_w_ST.Minus.Def_w_ST.Yds.Margin.Avg","Off_w_ST.TD.TO.Diff","Off_w_ST.Scoring.PossPct","Off_w_ST.FGM.PossPct","Off_w_ST.TD.PossPct","Off_w_ST.Empty.PossPct","Off_w_ST.FGF.PossPct","Off_w_ST.Negative.PossPct","Off_w_ST.Plays.PerPos","Homefield"
"Air Force","","Non-Major","2012-09-01",1,79.2,6.9,2.36,5.3,2.4,0.296296296296296,3,0.3,21,2.1,0,0.1,0,0.1,1,0.3,0,0.3,0.7,0,52.94,66.67,60,21,2.1,3,0.3,5.04938271604938,0,0,0,0,0,0,0,0.518518518518518,0.567901234567901,1.25714285714286,6,2,0.6,0.2,0.0857142857142857,0.0246913580246914,0,0.0377358490566038,0.2,0.0377358490566038,1,0.1,0.0142857142857143,0,0,4,0.4,0.4,48.25,0,42,0,21,0,4.2,1,0.1,1,0.1,21,2.1,5.69879518072289,473,3,0,0,0,0,21,2.1,3,0.3,451,5.43373493975904,2,0.3,0,0.3,0.7,0.1,0,8.3,""
"Air Force","@","Michigan","2012-09-08",2,56,8.3,6.9,7.5,2.11111111111111,0.339285714285714,4,0.444444444444444,31,3.44444444444444,1,0.111111111111111,0.111111111111111,0,1,0.444444444444444,0,0.555555555555556,0.444444444444444,0,45.45,0,50,31,3.44444444444444,4,0.444444444444444,7.53571428571429,0,0,0,0,0,0,0,0.571428571428571,0.214285714285714,0.977777777777778,4,0,0.444444444444444,0,0.0888888888888889,0,0,0,0.666666666666667,0.24,0,0,0,0,0,3,0.333333333333333,0.333333333333333,38,0,90,0,18,0,10,1,0.111111111111111,1,0.111111111111111,31,3.44444444444444,8.39344262295082,512,4,0,0,0,0,31,3.44444444444444,4,0.444444444444444,512,8.39344262295082,3,0.555555555555556,0.111111111111111,0.444444444444444,0.444444444444444,0,0,6.77777777777778,"@"
"Air Force","@","Nevada-Las Vegas","2012-09-22",3,71.9,7.8,4.98,6.2,2.1,0.291666666666667,5,0.5,38,3.8,1,0.1,0.1,0,1,0.5,0,0.6,0.4,0,72.22,100,83.33,38,3.8,5,0.5,5.94444444444444,0,0,0,0,0,0,0,0.625,0.472222222222222,1.25396825396825,3,0,0.3,0,0.0476190476190476,0,0,0,0.5,0.15625,0,0,0,0,0,3,0.3,0.3,46.33,0,77,0,15.4,0,7.7,1,0.1,1,0.1,38,3.8,6.83116883116883,526,5,0,0,0,0,38,3.8,5,0.5,505,6.55844155844156,4,0.6,0.1,0.5,0.4,0,0,7.7,"@"
"Air Force","","Colorado State","2012-09-29",4,66.7,8.7,3.79,6.3,2,0.314285714285714,3,0.272727272727273,21,1.90909090909091,0,0,0,0,1,0.272727272727273,0,0.272727272727273,0.727272727272727,0,50,50,100,21,1.90909090909091,3,0.272727272727273,5.28571428571429,0,0,0,0,0,0,0,0.528571428571429,0.514285714285714,1.25862068965517,4,1,0.363636363636364,0.0909090909090909,0.0689655172413793,0.0142857142857143,0,0.0277777777777778,0.363636363636364,0.111111111111111,2,0.181818181818182,0.0344827586206897,0,0,4,0.363636363636364,0.363636363636364,53,0,84,0,28,0,7.63636363636364,3,0.272727272727273,3,0.272727272727273,21,1.90909090909091,7.19178082191781,525,3,0,0,0,0,21,1.90909090909091,3,0.272727272727273,454,6.21917808219178,0,0.272727272727273,0,0.272727272727273,0.727272727272727,0,0,6.63636363636364,""
"Air Force","","Navy","2012-10-06",5,100,12.3,5.28,6,1.72727272727273,0.316666666666667,3,0.272727272727273,28,2.54545454545455,1,0.181818181818182,0.181818181818182,0,1,0.181818181818182,0,0.454545454545455,0.545454545454545,0,20,0,75,28,2.54545454545455,3,0.272727272727273,5.98333333333333,0,0,0,0,0,0,0,0.516666666666667,0.9,1.41666666666667,3,0,0.272727272727273,0,0.05,0,0,0,0,0,0,0,0,0,0,6,0.545454545454545,0.545454545454545,41.67,0,35,0,17.5,0,3.18181818181818,0,0,0,0,28,2.54545454545455,6.35483870967742,394,3,0,0,0,0,28,2.54545454545455,3,0.272727272727273,394,6.35483870967742,3,0.454545454545455,0.181818181818182,0.272727272727273,0.545454545454545,0,0,5.63636363636364,""
"Air Force","@","Wyoming","2012-10-13",6,62.2,5.3,5.73,5.5,2.6,0.320987654320988,3,0.3,27,2.7,1,0.2,0.2,0,1,0.1,0,0.5,0.5,0,53.33,66.67,75,27,2.7,3,0.3,5.51851851851852,0,0,0,0,0,0,0,0.617283950617284,0.37037037037037,1.19402985074627,3,0,0.3,0,0.0447761194029851,0,0,0,0.3,0.0810810810810811,1,0.1,0.0149253731343284,0,0,3,0.3,0.3,43.67,0,20,0,10,0,2,1,0.1,1,0.1,27,2.7,5.62650602409639,467,3,0,0,0,0,27,2.7,3,0.3,467,5.62650602409639,2,0.5,0.2,0.3,0.5,0,0,8.3,"@"
"Air Force","","New Mexico","2012-10-20",7,54.5,3.1,6.93,6.3,2.1,0.3,3,0.3,23,2.3,0.5,0.2,0.1,0.1,1,0.2,0,0.4,0.6,0.1,35.71,50,50,17,1.7,2,0.2,5.4,0,0,0,0,0,0,0,0.585714285714286,0.628571428571429,1.30769230769231,6,2,0.6,0.2,0.0923076923076923,0.0285714285714286,0,0.181818181818182,0.2,0.181818181818182,0,0,0,0.1,0.6,2,0.2,0.2,42.5,0,47,0,23.5,0,4.7,1,0.1,0,0,23,2.3,6.80555555555556,490,3,6,0.6,1,0.1,17,1.7,2,0.2,425,5.90277777777778,2,0.4,0.1,0.3,0.6,0.1,0.1,7.2,""
"Air Force","","Nevada","2012-10-26",8,55.6,7.8,4.23,5.7,1.90909090909091,0.313432835820896,4,0.363636363636364,31,2.81818181818182,1,0.0909090909090909,0.0909090909090909,0,1,0.363636363636364,0,0.454545454545455,0.545454545454545,0,46.15,33.33,75,31,2.81818181818182,4,0.363636363636364,5.47761194029851,0,0,0,0,0,0,0,0.477611940298507,0.597014925373134,1.30909090909091,9,3,0.818181818181818,0.272727272727273,0.163636363636364,0.0447761194029851,0,0.111111111111111,0.454545454545455,0.185185185185185,1,0.0909090909090909,0.0181818181818182,0,0,3,0.272727272727273,0.272727272727273,48.67,0,122,0,20.3333333333333,0,11.0909090909091,1,0.0909090909090909,1,0.0909090909090909,31,2.81818181818182,6.87671232876712,502,4,0,0,0,0,31,2.81818181818182,4,0.363636363636364,489,6.6986301369863,3,0.454545454545455,0.0909090909090909,0.363636363636364,0.545454545454545,0,0,6.63636363636364,""
"Air Force","@","Army","2012-11-03",9,66.7,16.7,4.13,5,2.3,0.280487804878049,4,0.4,35,3.5,0.666666666666667,0.3,0.2,0.1,0.75,0.3,0.1,0.6,0.4,0,50,66.67,66.67,35,3.5,4,0.4,5.04878048780488,0,0,0,0,0,1,0.25,0.731707317073171,0.48780487804878,1.25,3,0,0.3,0,0.0375,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,35,0,45,0,22.5,0,4.5,0,0,0,0,35,3.5,5.46428571428571,459,4,0,0,0,0,35,3.5,4,0.4,459,5.46428571428571,4,0.6,0.2,0.4,0.4,0.1,0,8.4,"@"
"Air Force","@","San Diego State","2012-11-10",10,61.1,5,4.34,4.5,1.5,0.254237288135593,3,0.3,22,2.2,0,0,0,0,1,0.4,0,0.3,0.7,0,50,0,100,22,2.2,3,0.3,4.27118644067797,0,0,0,0,0,0,0,0.76271186440678,0.23728813559322,1.13461538461538,6,2,0.6,0.2,0.115384615384615,0.0338983050847458,0,0.111111111111111,0.2,0.111111111111111,2,0.2,0.0384615384615385,0,0,5,0.5,0.5,36.4,0,45,0,15,0,4.5,2,0.2,2,0.2,22,2.2,5.04838709677419,313,3,0,0,0,0,22,2.2,3,0.3,297,4.79032258064516,1,0.3,0,0.3,0.7,0,0,6.2,"@"
