"","Team","X","Opponent","Result","Date"
"667","Troy","","Western Kentucky","L (26-31)","2012-10-11"
"276","Tulane","@","Tulsa","L (10-45)","2012-09-08"
"372","Tulsa","","Nicholls State","W (66-16)","2012-09-15"
"758","UCLA","","Utah","W (21-14)","2012-10-13"
"1057","UCLA","@","Washington State","W (44-36)","2012-11-10"
"197","Utah State","","Southern Utah","W (34-3)","2012-08-30"
"277","Utah State","","Utah","W (27-20)","2012-09-07"
"373","Utah State","@","Wisconsin","L (14-16)","2012-09-15"
"198","Utah","","Northern Colorado","W (41-0)","2012-08-30"
"957","Utah","","Washington State","W (49-6)","2012-11-03"
"1058","Utah","@","Washington","L (15-34)","2012-11-10"
"374","Vanderbilt","","Presbyterian","W (58-0)","2012-09-15"
"1257","Vanderbilt","@","Wake Forest","W (55-21)","2012-11-24"
"278","Virginia Tech","","Austin Peay","W (42-7)","2012-09-08"
"1258","Virginia Tech","","Virginia","W (17-14)","2012-11-24"
"199","Virginia","","Richmond","W (43-19)","2012-09-01"
"854","Virginia","","Wake Forest","L (10-16)","2012-10-20"
"1100","Wake Forest","","Liberty","W (20-17)","2012-09-01"
"279","Washington State","","Eastern Washington","W (24-20)","2012-09-08"
"1259","Washington State","","Washington","W (31-28)","2012-11-23"
"375","Washington","","Portland State","W (52-13)","2012-09-15"
"280","West Virginia","N","James Madison","W (42-12)","2012-09-15"
"1101","Western Kentucky","","Austin Peay","W (49-10)","2012-09-01"
"281","Western Michigan","","Eastern Illinois","W (52-21)","2012-09-08"
"1102","Wisconsin","","Northern Iowa","W (26-21)","2012-09-01"
"376","Wyoming","","Cal Poly","L (22-24)","2012-09-15"
