"Team","Value","Rank"
"Air Force",498.5,67
"Akron",493.5,61
"Alabama",328.75,1
"Alabama-Birmingham",579.875,115
"Arizona",568.375,112
"Arizona State",520.875,84
"Arkansas",516.875,82
"Arkansas State",427.625,22
"Army",450.875,34
"Auburn",456.444444444444,38
"Ball State",580.333333333333,116
"Baylor",559.714285714286,105
"Boise State",426,19
"Boston College",503.625,72.5
"Bowling Green State",488.888888888889,56
"Brigham Young",427.333333333333,21
"Buffalo",495.666666666667,64
"California",448.75,32
"Central Florida",349.625,3
"Central Michigan",507.888888888889,76
"Cincinnati",491.714285714286,60
"Clemson",525.333333333333,90
"Colorado",523.333333333333,87
"Colorado State",507.125,75
"Connecticut",477.875,48
"Duke",481.25,50
"East Carolina",508.125,77
"Eastern Michigan",444.5,30
"Florida",403.625,13
"Florida Atlantic",449.285714285714,33
"Florida International",484.75,53
"Florida State",365.25,6
"Fresno State",560.75,106
"Georgia",406.875,14
"Georgia Tech",474.777777777778,47
"Hawaii",447.125,31
"Houston",549.875,100
"Idaho",556.125,102
"Illinois",372.777777777778,8
"Indiana",541.444444444444,96
"Iowa",523.125,86
"Iowa State",526.375,91
"Kansas",678,121
"Kansas State",478.625,49
"Kent State",436.125,26
"Kentucky",456.125,37
"Louisiana",509.222222222222,78
"Louisiana State",375.875,10
"Louisiana Tech",496.125,65
"Louisiana-Monroe",430.125,23
"Louisville",354.375,4
"Marshall",515.888888888889,81
"Maryland",565.5,109
"Memphis",602.555555555556,119
"Miami (FL)",488.625,55
"Miami (OH)",438.25,29
"Michigan",451.375,35
"Michigan State",337.75,2
"Middle Tennessee State",539.285714285714,94
"Minnesota",491,58.5
"Mississippi",517.375,83
"Mississippi State",437.625,28
"Missouri",512.375,80
"Navy",542.75,97
"Nebraska",483.125,51
"Nevada",545.75,98
"Nevada-Las Vegas",562.285714285714,107
"New Mexico",615.75,120
"New Mexico State",588.5,118
"Non-Major",567.130434782609,111
"North Carolina",467.222222222222,42
"North Carolina State",504.875,74
"North Texas",548.111111111111,99
"Northern Illinois",555.125,101
"Northwestern",524.875,89
"Notre Dame",468.75,43
"Ohio",435.875,25
"Ohio State",396.875,12
"Oklahoma",493.875,62
"Oklahoma State",573.5,114
"Oregon",558.125,103
"Oregon State",464.625,39
"Penn State",372.444444444444,7
"Pittsburgh",469.125,44.5
"Purdue",467.125,41
"Rice",588.375,117
"Rutgers",422.875,18
"San Diego State",497.571428571429,66
"San Jose State",535.5,93
"South Carolina",377.25,11
"South Florida",495.142857142857,63
"Southern California",500.5,69
"Southern Methodist",453.25,36
"Southern Mississippi",469.125,44.5
"Stanford",485.625,54
"Syracuse",499.375,68
"Temple",358.375,5
"Tennessee",437.25,27
"Texas",426.285714285714,20
"Texas A&M",532.375,92
"Texas Christian",489.875,57
"Texas Tech",566.875,110
"Texas-El Paso",523.375,88
"Toledo",503.625,72.5
"Troy",562.857142857143,108
"Tulane",520.888888888889,85
"Tulsa",511.875,79
"UCLA",502.125,70.5
"Utah",411.375,15
"Utah State",465.142857142857,40
"Vanderbilt",417.875,16
"Virginia",419.375,17
"Virginia Tech",373.444444444444,9
"Wake Forest",484.625,52
"Washington",558.625,104
"Washington State",570.625,113
"West Virginia",502.125,70.5
"Western Kentucky",469.5,46
"Western Michigan",491,58.5
"Wisconsin",433.25,24
"Wyoming",540.714285714286,95
