"Team","Value","Rank"
"Air Force",32.25,35
"Akron",26.6666666666667,60
"Alabama",39.875,9
"Alabama-Birmingham",28.625,53
"Arizona",36.875,19.5
"Arizona State",36.875,19.5
"Arkansas",26.25,64
"Arkansas State",31.375,40
"Army",24.5,75
"Auburn",15.625,119.5
"Ball State",33.6666666666667,28
"Baylor",42.4285714285714,7
"Boise State",24.75,73
"Boston College",22.125,90.5
"Bowling Green State",21,95.5
"Brigham Young",23.3333333333333,85
"Buffalo",18.875,107
"California",24.4444444444444,77
"Central Florida",34.25,26
"Central Michigan",24.5,75
"Cincinnati",31.5714285714286,38
"Clemson",40,8
"Colorado",16.625,114
"Colorado State",16.75,112
"Connecticut",15.625,119.5
"Duke",28.5555555555556,54
"East Carolina",24,79.5
"Eastern Michigan",20.375,98
"Florida",26.75,59
"Florida Atlantic",16.125,118
"Florida International",23.2222222222222,86
"Florida State",44.1111111111111,3
"Fresno State",32.2222222222222,36
"Georgia",34.5,24
"Georgia Tech",34.375,25
"Hawaii",17.4285714285714,109
"Houston",28.875,52
"Idaho",13.75,122
"Illinois",16.5,115
"Indiana",33.5,30
"Iowa",19.625,103.5
"Iowa State",23.5,83
"Kansas",16.25,116.5
"Kansas State",42.875,4
"Kent State",32.375,34
"Kentucky",16.6666666666667,113
"Louisiana",32.5714285714286,33
"Louisiana State",29.25,51
"Louisiana Tech",50.375,1
"Louisiana-Monroe",37,17.5
"Louisville",31.875,37
"Marshall",35.375,23
"Maryland",19.75,102
"Massachusetts",7.5,125
"Memphis",13,123
"Miami (FL)",25.625,69
"Miami (OH)",20,101
"Michigan",25.75,68
"Michigan State",17.8888888888889,108
"Middle Tennessee State",29.375,50
"Minnesota",23.5,83
"Mississippi",30.125,47
"Mississippi State",31.5,39
"Missouri",22.125,90.5
"Navy",22.5,88
"Nebraska",37,17.5
"Nevada",38.8888888888889,11
"Nevada-Las Vegas",21.6666666666667,93
"New Mexico",26.3333333333333,62.5
"New Mexico State",20.25,99
"Non-Major",11.0412371134021,124
"North Carolina",39.4444444444444,10
"North Carolina State",27.875,55
"North Texas",21,95.5
"Northern Illinois",37.4444444444444,15
"Northwestern",29.7777777777778,48
"Notre Dame",24.875,71
"Ohio",33.625,29
"Ohio State",36.5555555555556,21
"Oklahoma",37.2857142857143,16
"Oklahoma State",42.5714285714286,5
"Oregon",49.625,2
"Oregon State",24,79.5
"Penn State",26.375,61
"Pittsburgh",27.5,56.5
"Purdue",26.125,65.5
"Rice",27.2222222222222,58
"Rutgers",22.25,89
"San Diego State",34,27
"San Jose State",31.25,41
"South Alabama",19.625,103.5
"South Carolina",30.6666666666667,45
"South Florida",25,70
"Southern California",32.75,31.5
"Southern Methodist",23.5,83
"Southern Mississippi",16.25,116.5
"Stanford",24,79.5
"Syracuse",24.5,75
"Temple",21.4285714285714,94
"Tennessee",32.75,31.5
"Texas",38.5,13
"Texas A&M",42.5,6
"Texas Christian",31,43
"Texas State",24,79.5
"Texas Tech",37.5,14
"Texas-El Paso",17.1111111111111,110
"Texas-San Antonio",24.8333333333333,72
"Toledo",30.3333333333333,46
"Troy",26.125,65.5
"Tulane",15.375,121
"Tulsa",36.25,22
"UCLA",30.875,44
"Utah",19.25,105
"Utah State",31.1111111111111,42
"Vanderbilt",21.875,92
"Virginia",20.5,97
"Virginia Tech",27.5,56.5
"Wake Forest",20.125,100
"Washington",16.875,111
"Washington State",19.125,106
"West Virginia",38.5714285714286,12
"Western Kentucky",29.5,49
"Western Michigan",26.3333333333333,62.5
"Wisconsin",25.8888888888889,67
"Wyoming",22.625,87
