"Team","Value","Rank"
"Air Force",27.0703714813293,62
"Akron",28.3564657988399,74
"Alabama",13.7671121276458,6
"Alabama-Birmingham",27.8960614485985,69
"Appalachian State",36.3659170795699,112
"Arizona",22.1805421258027,35
"Arizona State",23.5876185026541,41
"Arkansas",13.6020082228156,4
"Arkansas State",34.1090089457513,105
"Army",38.3562503989265,118
"Auburn",20.5844773816778,28
"Ball State",32.6516107048915,99
"Baylor",24.0754405862923,44
"Boise State",28.0995370790966,71
"Boston College",22.5111817075782,38
"Bowling Green State",37.5370724612404,114
"Brigham Young",29.5306638276229,83
"Buffalo",37.8933977413754,115
"California",36.1181242690693,111
"Central Florida",24.2358451808976,46
"Central Michigan",29.8717349920811,89
"Cincinnati",29.2270080512889,80
"Clemson",13.3885394753573,3
"Colorado",33.3047367603334,102
"Colorado State",28.192934462467,72
"Connecticut",29.6490401984263,86
"Duke",24.5783680240638,49
"East Carolina",28.8464464396134,78
"Eastern Michigan",41.8914659822779,127
"Florida",17.5539184902246,10
"Florida Atlantic",32.9014892396518,100
"Florida International",25.7482991647589,53
"Florida State",24.0406952747652,43
"Fresno State",33.5554463828649,104
"Georgia",18.9507659050581,15
"Georgia Southern",29.6301969959751,85
"Georgia State",45.5493143600933,129
"Georgia Tech",23.2357622467482,40
"Hawaii",30.511248784123,93
"Houston",25.2307300303063,51
"Idaho",40.3847361937668,123
"Illinois",30.372559986064,92
"Indiana",32.2230619543018,97
"Iowa",24.501768454071,47
"Iowa State",34.2986802034469,106
"Kansas",29.3971213939734,82
"Kansas State",19.2652044388022,18
"Kent State",31.5187925963198,96
"Kentucky",29.8011264105553,88
"Louisiana",28.443689856451,76
"Louisiana State",13.7593407264134,5
"Louisiana Tech",24.2188314412641,45
"Louisiana-Monroe",26.698429130834,59
"Louisville",20.3687353503586,26
"Marshall",25.0644763747703,50
"Maryland",29.1378314236857,79
"Massachusetts",38.3549387890867,117
"Memphis",22.8504994757923,39
"Miami (FL)",18.6858065928937,14
"Miami (OH)",35.5625642722777,109
"Michigan",18.6303862771186,13
"Michigan State",20.5162345405013,27
"Middle Tennessee State",30.2328811330303,91
"Minnesota",22.2347569375037,36
"Mississippi",9.01956746747211,1
"Mississippi State",19.1631992505859,16
"Missouri",17.7673403003095,11
"Navy",27.0228965295746,60
"Nebraska",26.1643540846656,57
"Nevada",27.8882611570878,68
"Nevada-Las Vegas",41.3054272324091,125
"New Mexico",39.7309084852715,120
"New Mexico State",42.5762580057388,128
"Non-Major",40.1903831959099,122
"North Carolina",36.0744740197494,110
"North Carolina State",26.0744278916908,56
"North Texas",33.4256376215868,103
"Northern Illinois",29.625126531718,84
"Northwestern",23.6598844952846,42
"Notre Dame",26.3275863148398,58
"Ohio",27.5102588602856,65
"Ohio State",19.2264678433913,17
"Oklahoma",20.3064231054147,25
"Oklahoma State",27.88739252599,67
"Old Dominion",40.1557644027042,121
"Oregon",19.4101320563891,20
"Oregon State",28.4637696663059,77
"Penn State",18.0005606303358,12
"Pittsburgh",28.4262254084284,75
"Purdue",29.7671387309387,87
"Rice",29.8984978936092,90
"Rutgers",27.35598754119,63
"San Diego State",22.4633465522107,37
"San Jose State",31.5100340156733,95
"South Alabama",27.0349831571563,61
"South Carolina",27.9188821226598,70
"South Florida",27.4440421463332,64
"Southern California",19.5732306919299,21
"Southern Methodist",37.3851049217158,113
"Southern Mississippi",33.2596209350109,101
"Stanford",11.3843810911712,2
"Syracuse",21.8680415133376,32
"Temple",19.3297010069457,19
"Tennessee",21.0752974368147,29
"Texas",14.2742659463576,7
"Texas A&M",24.546595276646,48
"Texas Christian",17.3648650191212,9
"Texas State",31.0584236815638,94
"Texas Tech",38.2396981383972,116
"Texas-El Paso",27.726319939588,66
"Texas-San Antonio",25.7496668362159,54
"Toledo",34.3608948485152,107
"Troy",38.7339015178292,119
"Tulane",25.3365963897783,52
"Tulsa",40.5312514323006,124
"UCLA",21.7885128763392,31
"Utah",19.9444479162374,23
"Utah State",22.111441016356,33
"Vanderbilt",28.3383426307612,73
"Virginia",20.1879212883506,24
"Virginia Tech",16.5751682252153,8
"Wake Forest",25.7628449084947,55
"Washington",22.1212822469901,34
"Washington State",34.4277992997254,108
"West Virginia",21.7277638495532,30
"Western Kentucky",41.3302193020448,126
"Western Michigan",29.2763630106415,81
"Wisconsin",19.8682751555602,22
"Wyoming",32.5140961089248,98
