"Team","Value","Rank"
"Air Force",26.5384615384615,73
"Akron",36.3333333333333,116
"Alabama",5.84615384615385,1
"Alabama-Birmingham",32.5833333333333,105
"Arizona",33.25,108
"Arizona State",26.7692307692308,76
"Arkansas",19.4615384615385,30
"Arkansas State",19.0769230769231,28
"Army",27.25,82
"Auburn",25.6923076923077,64.5
"Ball State",32.6666666666667,106
"Baylor",35.8461538461538,114
"Boise State",16.3846153846154,11
"Boston College",22,48
"Bowling Green State",26.8333333333333,77.5
"Brigham Young",17.1538461538462,16
"Buffalo",28.9166666666667,90
"California",22.3076923076923,49
"Central Florida",16.8333333333333,15
"Central Michigan",32.1666666666667,103.5
"Cincinnati",16.6153846153846,13
"Clemson",26.7142857142857,75
"Colorado",34.6923076923077,110
"Colorado State",28.5833333333333,89
"Connecticut",20.1666666666667,35
"Duke",29.1666666666667,91.5
"East Carolina",29.25,93
"Eastern Michigan",23.6666666666667,58
"Florida",17.8461538461538,21
"Florida Atlantic",32.1666666666667,103.5
"Florida International",16.3846153846154,11
"Florida State",13.5384615384615,3
"Fresno State",32.8461538461538,107
"Georgia",18,22.5
"Georgia Tech",23.3076923076923,55.5
"Hawaii",26.1538461538462,72
"Houston",19.8571428571429,34
"Idaho",29.4166666666667,95
"Illinois",18.0769230769231,24
"Indiana",34.8333333333333,111
"Iowa",22.4615384615385,50.5
"Iowa State",28,85
"Kansas",42.4166666666667,121
"Kansas State",26.0769230769231,70.5
"Kent State",21.5833333333333,45.5
"Kentucky",23.1666666666667,53
"Louisiana",26,69
"Louisiana State",8.14285714285714,2
"Louisiana Tech",18.8461538461538,26.5
"Louisiana-Monroe",24.4166666666667,61
"Louisville",17.7692307692308,20
"Marshall",25.6923076923077,64.5
"Maryland",30.25,99
"Memphis",31.0833333333333,102
"Miami (FL)",17.5833333333333,18
"Miami (OH)",21.4166666666667,42
"Michigan",15.5384615384615,7
"Michigan State",16.0714285714286,9
"Middle Tennessee State",35.0833333333333,112
"Minnesota",29.1666666666667,91.5
"Mississippi",28.25,86
"Mississippi State",18.3076923076923,25
"Missouri",22.4615384615385,50.5
"Navy",27.4166666666667,83
"Nebraska",22.9230769230769,52
"Nevada",23.3076923076923,55.5
"Nevada-Las Vegas",37.9166666666667,118
"New Mexico",41.1666666666667,120
"New Mexico State",36.1538461538462,115
"Non-Major",40.4020618556701,119
"North Carolina",23.9230769230769,59
"North Carolina State",20.5384615384615,38
"North Texas",26.6666666666667,74
"Northern Illinois",28.4285714285714,87
"Northwestern",27.2307692307692,80
"Notre Dame",18.8461538461538,26.5
"Ohio",21.1428571428571,41
"Ohio State",20.8461538461538,39
"Oklahoma",19.7692307692308,33
"Oklahoma State",23.2307692307692,54
"Oregon",21.5,44
"Oregon State",29.8333333333333,97
"Penn State",16.7692307692308,14
"Pittsburgh",21.4615384615385,43
"Purdue",25.7692307692308,66.5
"Rice",29.6666666666667,96
"Rutgers",15.0769230769231,6
"San Diego State",24.5384615384615,62
"San Jose State",28.5,88
"South Carolina",15.9230769230769,8
"South Florida",19.6666666666667,32
"Southern California",21.5833333333333,45.5
"Southern Methodist",20.3076923076923,36
"Southern Mississippi",15.0714285714286,5
"Stanford",19.6153846153846,31
"Syracuse",27.5,84
"Temple",13.9230769230769,4
"Tennessee",20.9166666666667,40
"Texas",20.3846153846154,37
"Texas A&M",27.2307692307692,80
"Texas Christian",19.1538461538462,29
"Texas Tech",36.75,117
"Texas-El Paso",26.8333333333333,77.5
"Toledo",29.3846153846154,94
"Troy",30.5,100
"Tulane",35.1538461538462,113
"Tulsa",25.7692307692308,66.5
"UCLA",30.0714285714286,98
"Utah",16.3846153846154,11
"Utah State",26.0769230769231,70.5
"Vanderbilt",17.4615384615385,17
"Virginia",21.8461538461538,47
"Virginia Tech",17.6428571428571,19
"Wake Forest",27.2307692307692,80
"Washington",33.9230769230769,109
"Washington State",30.75,101
"West Virginia",23.5384615384615,57
"Western Kentucky",24.3333333333333,60
"Western Michigan",25.3076923076923,63
"Wisconsin",18,22.5
"Wyoming",25.9230769230769,68
