"Team","Value","Rank"
"Air Force",450.125,80
"Akron",343.625,125.5
"Alabama",588.125,6
"Alabama-Birmingham",462.571428571429,69
"Appalachian State",513.571428571429,36
"Arizona",550.375,17
"Arizona State",416.375,101
"Arkansas",419.5,100
"Arkansas State",518.625,33
"Army",366,121
"Auburn",468.5,64
"Ball State",521.5,30
"Baylor",544.142857142857,20
"Boise State",544.285714285714,19
"Boston College",560.875,13
"Bowling Green State",409.75,108
"Brigham Young",433.857142857143,86
"Buffalo",375.125,117
"California",343.625,125.5
"Central Florida",611.875,2
"Central Michigan",485.333333333333,45
"Charlotte",474,55
"Cincinnati",452,77
"Clemson",568.125,11
"Coastal Carolina",425.857142857143,92
"Colorado",477.625,46
"Colorado State",524.5,28
"Connecticut",413.5,103
"Duke",433,87
"East Carolina",431.375,88
"Eastern Michigan",437.5,84
"Florida",437.875,83
"Florida Atlantic",454.875,74
"Florida International",469.375,60
"Florida State",468.625,62.5
"Fresno State",469,61
"Georgia",510.285714285714,37
"Georgia Southern",344.714285714286,124
"Georgia State",494,38
"Georgia Tech",384,114
"Hawaii",577.625,7
"Houston",467.25,65
"Illinois",386.625,113
"Indiana",527.25,26
"Iowa",430.75,90
"Iowa State",514,35
"Kansas",476.75,49
"Kansas State",470.285714285714,58
"Kent State",424.625,94
"Kentucky",415,102
"Liberty",491.125,40
"Louisiana",575,9
"Louisiana State",591.125,4
"Louisiana Tech",536.625,23.5
"Louisiana-Monroe",489.857142857143,41
"Louisville",526,27
"Marshall",493.125,39
"Maryland",488,43
"Massachusetts",457.375,72
"Memphis",574.375,10
"Miami (FL)",424.375,95
"Miami (OH)",371.875,119
"Michigan",450.5,79
"Michigan State",396.375,110
"Middle Tennessee State",423.875,96
"Minnesota",456.125,73
"Mississippi",468.625,62.5
"Mississippi State",419.75,99
"Missouri",465.375,66
"Navy",476.571428571429,50
"Nebraska",461.375,70
"Nevada",410.875,106
"Nevada-Las Vegas",428.625,91
"New Mexico",489.5,42
"New Mexico State",378.625,115
"Non-Major",328.47572815534,129
"North Carolina",476.875,48
"North Carolina State",465,67
"North Texas",566.75,12
"Northern Illinois",403.5,109
"Northwestern",312.714285714286,130
"Notre Dame",447.714285714286,81
"Ohio",477.5,47
"Ohio State",560.375,14
"Oklahoma",647.25,1
"Oklahoma State",560.125,15
"Old Dominion",310,131
"Oregon",542,21
"Oregon State",486.142857142857,44
"Penn State",475,53
"Pittsburgh",423.25,97
"Purdue",424.75,93
"Rice",330.5,128
"Rutgers",352.5,123
"San Diego State",395,111
"San Jose State",442.75,82
"South Alabama",337.875,127
"South Carolina",451.375,78
"South Florida",435.625,85
"Southern California",536.625,23.5
"Southern Methodist",593,3
"Southern Mississippi",521.125,31
"Stanford",430.875,89
"Syracuse",422.75,98
"Temple",471.625,57
"Tennessee",411.125,105
"Texas",523,29
"Texas A&M",469.5,59
"Texas Christian",516.142857142857,34
"Texas State",373.285714285714,118
"Texas Tech",532.75,25
"Texas-El Paso",360.428571428571,122
"Texas-San Antonio",371.142857142857,120
"Toledo",519.375,32
"Troy",554,16
"Tulane",547.875,18
"Tulsa",459.75,71
"UCLA",463.125,68
"Utah",474.25,54
"Utah State",475.142857142857,52
"Vanderbilt",387.571428571429,112
"Virginia",454.25,75
"Virginia Tech",453.571428571429,76
"Wake Forest",575.285714285714,8
"Washington",475.375,51
"Washington State",590.125,5
"West Virginia",377.428571428571,116
"Western Kentucky",410.75,107
"Western Michigan",537.666666666667,22
"Wisconsin",473.125,56
"Wyoming",411.875,104
