"Team","X","Opponent","Date","Game.ID","Off.Pct","Off.Pass.Avg","Off.Rush.Avg","Off.Tot.Avg","Off.X1stDowns.PerPos","Off.X1stDowns.Avg","Off.Tot.TD","Off.TD.PossPct","Off.Points","Off.Points.PerPos","Off.FG.","Off.FGA.PossPct","Off.FGM.PossPct","Off.FGF.PossPct","Off.XP.","Off.XPM.PossPct","Off.XPF.PossPct","Off.Scoring.PossPct","Off.NonScoring.PossPct","Off.Negative.PossPct","Off.X3rdDown..Conversion..","Off.X4thDown..Conversion..","Off.RedZone..TD..","Off.Minus.Def.Points.Margin","Off.Minus.Def.Points.Margin.PerPos","Off.Minus.Def.TD.Margin","Off.Minus.Def.TD.Margin.PerPos","Off.Minus.Def.Yds.Margin.Avg","Def.Sfty","Def.Sfty.PossPct","Def.QB.Hurries","Def.QB.Hurries.PerPos","Def.QB.Hurries.Avg","Def.KicksPunts.Blocked","Def.KicksPunts.Blocked.Pct","Def.Tackles.Solo.Avg","Def.Tackles.Ast.Avg","Def.Tackles.Tot.Avg","Def.Tackles.Loss","Def.Tackles.Sk","Def.Tackles.Loss.PerPos","Def.Tackles.Sk.PerPos","Def.Tackles.Loss.Avg","Def.Tackles.Sk.Avg","Def.QB.Hurries.To.Pass.Att.Ratio","Def.Tackles.Sk.To.Pass.Att.Ratio","Def.Int.PD.PerPos","Def.Int.PD.Avg","Def.Fumbles.FF","Def.Fumbles.FF.PerPos","Def.Fumbles.FF.Avg","Def.Tot.TD.PossPct","Def.Tot.Pts.PerPos","Off.ST.Punting.Punts","Off_w_ST.Punt.PossPct","Off_w_ST.Punt.Sfty.PossPct","Off.ST.Punting.Avg","Off.ST.Return.TD","Off.ST.Return.Yds","Off.ST.Return.TD.PerRet","Off.ST.Return.Yds.PerRet","Off.ST.Return.TD.PossPct","Off.ST.Return.Yds.PerPos","Off_w_ST.Tot.TO","Off_w_ST.Tot.TO.PossPct","Off_w_ST.Tot.TO.NonScoring","Off_w_ST.Tot.TO.NonScoring.PossPct","Off_w_ST.Pts","Off_w_ST.Pts.PerPos","Off_w_ST.Yds.Avg","Off_w_ST.Yds","Off_w_ST.TD","Def_w_ST.Pts","Def_w_ST.Pts.PerPos","Def_w_ST.TD","Def_w_ST.TD.PossPct","Off_w_ST.Minus.Def_w_ST.Points.Margin","Off_w_ST.Minus.Def_w_ST.Points.Margin.PerPos","Off_w_ST.Minus.Def_w_ST.TD.Margin","Off_w_ST.Minus.Def_w_ST.TD.Margin.PerPos","Off_w_ST.Minus.Def_w_ST.Yds.Margin","Off_w_ST.Minus.Def_w_ST.Yds.Margin.Avg","Off_w_ST.TD.TO.Diff","Off_w_ST.Scoring.PossPct","Off_w_ST.FGM.PossPct","Off_w_ST.TD.PossPct","Off_w_ST.Empty.PossPct","Off_w_ST.FGF.PossPct","Off_w_ST.Negative.PossPct","Off_w_ST.Plays.PerPos","Homefield"
"Air Force","","Non-Major","2011-09-03",1,57.7,7.1,4.18,5.3,1.66666666666667,0.285714285714286,3,0.25,20,1.66666666666667,0,0,0,0,0.666666666666667,0.166666666666667,0.0833333333333333,0.25,0.75,0,50,0,66.67,20,1.66666666666667,3,0.25,4.94285714285714,0,0,0,0,0,1,0.166666666666667,0.628571428571429,0.385714285714286,1.20338983050847,6,6,0.5,0.5,0.101694915254237,0.0857142857142857,0,0.230769230769231,0.5,0.230769230769231,0,0,0,0,0,6,0.5,0.5,41.67,0,68,0,17,0,5.66666666666667,3,0.25,3,0.25,20,1.66666666666667,5.89189189189189,436,3,0,0,0,0,20,1.66666666666667,3,0.25,414,5.59459459459459,0,0.25,0,0.25,0.75,0,0,6.16666666666667,""
"Air Force","","Texas Christian","2011-09-10",2,80,8.2,4.64,5.9,2.18181818181818,0.347826086956522,5,0.454545454545455,35,3.18181818181818,0,0,0,0,1,0.454545454545455,0,0.454545454545455,0.545454545454545,0,56.25,100,100,35,3.18181818181818,5,0.454545454545455,5.79710144927536,0,0,0,0,0,0,0,0.579710144927536,0.63768115942029,1.3125,4,1,0.363636363636364,0.0909090909090909,0.0625,0.0144927536231884,0,0.04,0.0909090909090909,0.04,3,0.272727272727273,0.046875,0,0,5,0.454545454545455,0.454545454545455,43.6,0,31,0,7.75,0,2.81818181818182,1,0.0909090909090909,1,0.0909090909090909,35,3.18181818181818,6.04109589041096,441,5,0,0,0,0,35,3.18181818181818,5,0.454545454545455,431,5.9041095890411,4,0.454545454545455,0,0.454545454545455,0.545454545454545,0,0,6.63636363636364,""
"Air Force","","Non-Major","2011-09-24",3,36,8.2,4.18,5.6,1.21428571428571,0.242857142857143,3,0.214285714285714,24,1.71428571428571,0.5,0.142857142857143,0.0714285714285714,0.0714285714285714,1,0.214285714285714,0,0.285714285714286,0.714285714285714,0,20,100,100,24,1.71428571428571,3,0.214285714285714,5.62857142857143,0,0,0,0,0,1,0.1,0.485714285714286,0.628571428571429,1.44444444444444,6,2,0.428571428571429,0.142857142857143,0.111111111111111,0.0285714285714286,0,0.08,0.0714285714285714,0.04,0,0,0,0,0,8,0.571428571428571,0.571428571428571,36.25,0,97,0,13.8571428571429,0,6.92857142857143,1,0.0714285714285714,1,0.0714285714285714,24,1.71428571428571,6.37662337662338,491,3,0,0,0,0,24,1.71428571428571,3,0.214285714285714,491,6.37662337662338,2,0.285714285714286,0.0714285714285714,0.214285714285714,0.714285714285714,0.0714285714285714,0,5.5,""
"Air Force","@","Navy","2011-10-01",4,56,5.3,4.18,4.4,2.81818181818182,0.295238095238095,4,0.363636363636364,34,3.09090909090909,0.666666666666667,0.272727272727273,0.181818181818182,0.0909090909090909,0.666666666666667,0.181818181818182,0.0909090909090909,0.545454545454545,0.454545454545455,0,56,100,57.14,34,3.09090909090909,4,0.363636363636364,4.40952380952381,0,0,0,0,0,1,0.166666666666667,0.523809523809524,0.647619047619048,1.30851063829787,6,1,0.545454545454545,0.0909090909090909,0.0638297872340425,0.00952380952380952,0,0.04,0.272727272727273,0.12,0,0,0,0,0,3,0.272727272727273,0.272727272727273,37,0,98,0,16.3333333333333,0,8.90909090909091,1,0.0909090909090909,1,0.0909090909090909,34,3.09090909090909,5.08108108108108,564,4,0,0,0,0,34,3.09090909090909,4,0.363636363636364,561,5.05405405405405,3,0.545454545454545,0.181818181818182,0.363636363636364,0.454545454545455,0.0909090909090909,0,10.0909090909091,"@"
"Air Force","@","Notre Dame","2011-10-08",5,75,8.2,9.17,8.6,2.54545454545455,0.430769230769231,8,0.727272727272727,59,5.36363636363636,1,0.0909090909090909,0.0909090909090909,0,1,0.727272727272727,0,0.818181818181818,0.181818181818182,0,72.73,0,100,59,5.36363636363636,8,0.727272727272727,8.61538461538461,0,0,4,0.363636363636364,0.0615384615384615,0,0,0.384615384615385,0.830769230769231,1.41071428571429,2,0,0.181818181818182,0,0.0357142857142857,0,0.111111111111111,0,0,0,0,0,0,0,0,2,0.181818181818182,0.181818181818182,37.5,0,137,0,19.5714285714286,0,12.4545454545455,0,0,0,0,59,5.36363636363636,9.68055555555556,697,8,0,0,0,0,59,5.36363636363636,8,0.727272727272727,697,9.68055555555556,8,0.818181818181818,0.0909090909090909,0.727272727272727,0.181818181818182,0,0,6.54545454545455,"@"
"Air Force","","San Diego State","2011-10-13",6,71.4,10,5.74,7.3,1.81818181818182,0.357142857142857,4,0.4,35,3.5,0.666666666666667,0.3,0.2,0.1,1,0.454545454545455,0,0.6,0.4,0,45.45,100,0,35,3.18181818181818,4,0.363636363636364,7.32142857142857,0,0,0,0,0,1,0.2,0.553571428571429,0.678571428571429,1.38,2,0,0.181818181818182,0,0.04,0,0,0,0.181818181818182,0.0952380952380952,1,0.0909090909090909,0.02,0,0,2,0.181818181818182,0.181818181818182,42.5,1,152,0.166666666666667,25.3333333333333,0.0909090909090909,13.8181818181818,1,0.0909090909090909,1,0.0909090909090909,41,3.72727272727273,9.06451612903226,562,5,0,0,0,0,41,3.72727272727273,5,0.454545454545455,562,9.06451612903226,4,0.636363636363636,0.181818181818182,0.454545454545455,0.363636363636364,0.0909090909090909,0,5.63636363636364,""
"Air Force","@","Boise State","2011-10-22",7,79.3,9.7,5.46,7.7,2.875,0.418181818181818,4,0.5,31,3.875,1,0.125,0.125,0,0.8,0.5,0.125,0.625,0.375,0,62.5,0,60,31,3.875,4,0.5,7.69090909090909,0,0,0,0,0,1,0.5,0.636363636363636,0.509090909090909,1.28571428571429,1,0,0.125,0,0.0204081632653061,0,0,0,0.375,0.103448275862069,1,0.125,0.0204081632653061,0,0,1,0.125,0.125,47,0,46,0,9.2,0,5.75,2,0.25,2,0.25,31,3.875,7.81666666666667,469,4,0,0,0,0,31,3.875,4,0.5,469,7.81666666666667,2,0.625,0.125,0.5,0.375,0,0,7.5,"@"
"Air Force","@","New Mexico","2011-10-29",8,60.7,3.9,4.22,4.1,1.77777777777778,0.290909090909091,0,0,0,0,0,0.222222222222222,0,0.222222222222222,0,0,0,0,1,0,50,0,0,0,0,0,0,3.65454545454545,0,0,0,0,0,0,0,0.672727272727273,0.436363636363636,1.38636363636364,3,2,0.333333333333333,0.222222222222222,0.0681818181818182,0.0363636363636364,0,0.0714285714285714,0.555555555555556,0.178571428571429,1,0.111111111111111,0.0227272727272727,0,0,4,0.444444444444444,0.444444444444444,41.75,0,105,0,13.125,0,11.6666666666667,3,0.333333333333333,2,0.222222222222222,0,0,5.20634920634921,328,0,6,0.666666666666667,1,0.111111111111111,-6,-0.666666666666667,-1,-0.111111111111111,306,4.85714285714286,-3,0,0,0,1,0.222222222222222,0.111111111111111,7,"@"
"Air Force","","Army","2011-11-05",9,20,2.6,5.31,4.9,1.53846153846154,0.27027027027027,2,0.153846153846154,14,1.07692307692308,0,0,0,0,1,0.153846153846154,0,0.153846153846154,0.846153846153846,0,41.67,25,40,14,1.07692307692308,2,0.153846153846154,4.40540540540541,0,0,0,0,0,0,0,0.472972972972973,0.837837837837838,1.46969696969697,1,0,0.0769230769230769,0,0.0151515151515152,0,0,0,0.153846153846154,0.2,3,0.230769230769231,0.0454545454545455,0,0,3,0.230769230769231,0.230769230769231,55.33,0,71,0,10.1428571428571,0,5.46153846153846,5,0.384615384615385,5,0.384615384615385,14,1.07692307692308,5.39506172839506,437,2,0,0,0,0,14,1.07692307692308,2,0.153846153846154,397,4.90123456790123,-3,0.153846153846154,0,0.153846153846154,0.846153846153846,0,0,6.23076923076923,""
"Air Force","","Wyoming","2011-11-12",10,56.7,4.6,4.93,4.8,2,0.301369863013699,3,0.272727272727273,19,1.72727272727273,0,0,0,0,0.5,0.0909090909090909,0.0909090909090909,0.272727272727273,0.727272727272727,0,50,100,75,19,1.72727272727273,3,0.272727272727273,4.80821917808219,0,0,0,0,0,0,0,0.410958904109589,0.575342465753425,1.2,3,0,0.272727272727273,0,0.05,0,0,0,0.181818181818182,0.0666666666666667,1,0.0909090909090909,0.0166666666666667,0,0,6,0.545454545454545,0.545454545454545,38.17,0,22,0,11,0,2,2,0.181818181818182,2,0.181818181818182,19,1.72727272727273,4.97333333333333,373,3,0,0,0,0,19,1.72727272727273,3,0.272727272727273,373,4.97333333333333,1,0.272727272727273,0,0.272727272727273,0.727272727272727,0,0,6.81818181818182,""
