"Team","Value","Rank"
"Air Force",442.916666666667,78
"Akron",330,128
"Alabama",563.6,7
"Alabama-Birmingham",456.071428571429,67
"Appalachian State",497,38
"Arizona",534.25,14
"Arizona State",469.692307692308,50
"Arkansas",369.916666666667,122
"Arkansas State",532.769230769231,16
"Army",417.384615384615,99
"Auburn",447.769230769231,72
"Ball State",456.5,66
"Baylor",492.538461538462,39
"Boise State",515.923076923077,23
"Boston College",523.833333333333,21
"Bowling Green State",402.666666666667,106
"Brigham Young",396.846153846154,110
"Buffalo",474.071428571429,45
"California",385.538461538462,114
"Central Florida",569.384615384615,6
"Central Michigan",306,129
"Charlotte",378.5,116
"Cincinnati",500.615384615385,35
"Clemson",575.133333333333,4
"Coastal Carolina",423.166666666667,91
"Colorado",437.416666666667,82
"Colorado State",460.5,64
"Connecticut",440.25,79
"Duke",465.923076923077,56
"East Carolina",461.916666666667,61
"Eastern Michigan",400.615384615385,108
"Florida",461.076923076923,63
"Florida Atlantic",524.916666666667,20
"Florida International",472.076923076923,47
"Florida State",419.25,95
"Fresno State",465.428571428571,57
"Georgia",522.214285714286,22
"Georgia Southern",398.923076923077,109
"Georgia State",413.083333333333,103
"Georgia Tech",464.846153846154,58
"Hawaii",475.714285714286,44
"Houston",556.384615384615,8
"Illinois",461.166666666667,62
"Indiana",446.333333333333,75.5
"Iowa",446.923076923077,73
"Iowa State",432.923076923077,85
"Kansas",387.583333333333,112
"Kansas State",414.5,102
"Kent State",434.416666666667,84
"Kentucky",415.461538461538,101
"Liberty",467.916666666667,52
"Louisiana",509.285714285714,29
"Louisiana State",434.692307692308,83
"Louisiana Tech",418,98
"Louisiana-Monroe",467.833333333333,53
"Louisville",427.25,89
"Marshall",457.307692307692,65
"Maryland",446.333333333333,75.5
"Massachusetts",513.333333333333,24
"Memphis",603.285714285714,2
"Miami (FL)",421.692307692308,92
"Miami (OH)",443.916666666667,77
"Michigan",473.769230769231,46
"Michigan State",374.538461538462,119
"Middle Tennessee State",391.071428571429,111
"Minnesota",446.769230769231,74
"Mississippi",540.916666666667,13
"Mississippi State",430.461538461538,87
"Missouri",503.230769230769,34
"Navy",376.846153846154,117
"Nebraska",504.25,33
"Nevada",452.846153846154,71
"Nevada-Las Vegas",428.916666666667,88
"New Mexico",370.666666666667,120
"New Mexico State",420.666666666667,94
"Non-Major",346.1875,126
"North Carolina",511.363636363636,26
"North Carolina State",481,43
"North Texas",510.692307692308,27
"Northern Illinois",342.071428571429,127
"Northwestern",376.714285714286,118
"Notre Dame",466.538461538462,55
"Ohio",545.230769230769,10
"Ohio State",572.428571428571,5
"Oklahoma",645,1
"Oklahoma State",546.384615384615,9
"Old Dominion",490.75,40
"Oregon",497.384615384615,37
"Oregon State",467.5,54
"Penn State",481.538461538462,42
"Pittsburgh",418.928571428571,96
"Purdue",499.153846153846,36
"Rice",370.384615384615,121
"Rutgers",302.083333333333,130.5
"San Diego State",402.384615384615,107
"San Jose State",387,113
"South Alabama",409.166666666667,105
"South Carolina",484,41
"South Florida",526.615384615385,17
"Southern California",452.916666666667,70
"Southern Methodist",462.333333333333,60
"Southern Mississippi",411,104
"Stanford",439.384615384615,80
"Syracuse",525.692307692308,19
"Temple",504.538461538462,32
"Tennessee",365.166666666667,123
"Texas",454.714285714286,69
"Texas A&M",526.230769230769,18
"Texas Christian",438.923076923077,81
"Texas State",381.083333333333,115
"Texas Tech",542.416666666667,11
"Texas-El Paso",348.916666666667,125
"Texas-San Antonio",302.083333333333,130.5
"Toledo",533.615384615385,15
"Troy",470.692307692308,49
"Tulane",462.461538461538,59
"Tulsa",425.5,90
"UCLA",418.916666666667,97
"Utah",421.5,93
"Utah State",584.538461538462,3
"Vanderbilt",470.846153846154,48
"Virginia",455.384615384615,68
"Virginia Tech",504.692307692308,31
"Wake Forest",511.538461538462,25
"Washington",431.714285714286,86
"Washington State",509.538461538462,28
"West Virginia",541.636363636364,12
"Western Kentucky",416.583333333333,100
"Western Michigan",505.538461538462,30
"Wisconsin",468.769230769231,51
"Wyoming",361.416666666667,124
