"Team","Value","Rank"
"Air Force",38.5,117
"Akron",31.5555555555556,97
"Alabama",9.75,1
"Alabama-Birmingham",38.7142857142857,119
"Arizona",19.5714285714286,23
"Arizona State",24.7142857142857,63
"Arkansas",29.125,82
"Arkansas State",28,75.5
"Army",28.375,78
"Auburn",20.5,26.5
"Ball State",22.2222222222222,39
"Baylor",15,6.5
"Boise State",23.875,54
"Boston College",25.7142857142857,67
"Bowling Green State",18.5,20.5
"Brigham Young",20,24
"Buffalo",22.125,37
"California",42.5,123
"Central Florida",18.4285714285714,19
"Central Michigan",31.625,100
"Cincinnati",15,6.5
"Clemson",21.125,30
"Colorado",41.3333333333333,122
"Colorado State",29.875,88
"Connecticut",32.2857142857143,106
"Duke",21,28
"East Carolina",22.2857142857143,40
"Eastern Michigan",44.375,125
"Florida",15.4285714285714,8
"Florida Atlantic",27.625,74
"Florida International",36,112.5
"Florida State",13,4
"Fresno State",29.8571428571429,87
"Georgia",32.4285714285714,107
"Georgia State",35.25,111
"Georgia Tech",18.375,17.5
"Hawaii",31.5714285714286,98
"Houston",21.4285714285714,33
"Idaho",44.125,124
"Illinois",33.7142857142857,109
"Indiana",34.5714285714286,110
"Iowa",17.375,12.5
"Iowa State",38,115
"Kansas",30.4285714285714,89
"Kansas State",24.1428571428571,55.5
"Kent State",32,104.5
"Kentucky",29.1428571428571,83
"Louisiana",23.4285714285714,49.5
"Louisiana State",21.2222222222222,32
"Louisiana Tech",23,46
"Louisiana-Monroe",24.375,59.5
"Louisville",10.625,2
"Marshall",22.1428571428571,38
"Maryland",25.5,66
"Massachusetts",27.125,71
"Memphis",22.5,42
"Miami (FL)",16.8571428571429,11
"Miami (OH)",31.75,102
"Michigan",24.1428571428571,55.5
"Michigan State",12.25,3
"Middle Tennessee State",31.25,94
"Minnesota",22.375,41
"Mississippi",24.625,62
"Mississippi State",22.5714285714286,43
"Missouri",22.75,44
"Navy",23.4285714285714,49.5
"Nebraska",23.7142857142857,52
"Nevada",36,112.5
"Nevada-Las Vegas",31.5,96
"New Mexico",37.2857142857143,114
"New Mexico State",47.4285714285714,126
"Non-Major",40.6494845360825,121
"North Carolina",26,68
"North Carolina State",25.1428571428571,65
"North Texas",17.375,12.5
"Northern Illinois",25,64
"Northwestern",24.375,59.5
"Notre Dame",20.125,25
"Ohio",21.75,35
"Ohio State",18.375,17.5
"Oklahoma",18,16
"Oklahoma State",17.8571428571429,15
"Oregon",16.125,10
"Oregon State",26.625,69
"Penn State",27.2857142857143,72
"Pittsburgh",28.1666666666667,77
"Purdue",30.7142857142857,91.5
"Rice",23.125,47
"Rutgers",29.2857142857143,85
"San Diego State",31.2857142857143,95
"San Jose State",30.7142857142857,91.5
"South Alabama",28,75.5
"South Carolina",22.875,45
"South Florida",24.4285714285714,61
"Southern California",17.5,14
"Southern Methodist",38.5714285714286,118
"Southern Mississippi",39.7142857142857,120
"Stanford",19.375,22
"Syracuse",29,81
"Temple",30.875,93
"Tennessee",28.5,79
"Texas",23.2857142857143,48
"Texas A&M",31.875,103
"Texas Christian",22,36
"Texas State",21.125,30
"Texas Tech",21.125,30
"Texas-El Paso",38.4285714285714,116
"Texas-San Antonio",31.625,100
"Toledo",26.75,70
"Troy",32,104.5
"Tulane",23.75,53
"Tulsa",30.5714285714286,90
"UCLA",21.5714285714286,34
"Utah",24.25,57.5
"Utah State",18.5,20.5
"Vanderbilt",28.75,80
"Virginia",29.25,84
"Virginia Tech",14,5
"Wake Forest",20.5,26.5
"Washington",23.625,51
"Washington State",27.375,73
"West Virginia",29.625,86
"Western Kentucky",24.25,57.5
"Western Michigan",33.3333333333333,108
"Wisconsin",15.8571428571429,9
"Wyoming",31.625,100
