"Team","X","Opponent","Date","Game.ID","Off.Pct","Off.Pass.Avg","Off.Rush.Avg","Off.Tot.Avg","Off.X1stDowns.PerPos","Off.X1stDowns.Avg","Off.Tot.TD","Off.TD.PossPct","Off.Points","Off.Points.PerPos","Off.FG.","Off.FGA.PossPct","Off.FGM.PossPct","Off.FGF.PossPct","Off.XP.","Off.XPM.PossPct","Off.XPF.PossPct","Off.Scoring.PossPct","Off.NonScoring.PossPct","Off.Negative.PossPct","Off.X3rdDown..Conversion..","Off.X4thDown..Conversion..","Off.RedZone..TD..","Off.Minus.Def.Points.Margin","Off.Minus.Def.Points.Margin.PerPos","Off.Minus.Def.TD.Margin","Off.Minus.Def.TD.Margin.PerPos","Off.Minus.Def.Yds.Margin.Avg","Def.Sfty","Def.Sfty.PossPct","Def.QB.Hurries","Def.QB.Hurries.PerPos","Def.QB.Hurries.Avg","Def.KicksPunts.Blocked","Def.KicksPunts.Blocked.Pct","Def.Tackles.Solo.Avg","Def.Tackles.Ast.Avg","Def.Tackles.Tot.Avg","Def.Tackles.Loss","Def.Tackles.Sk","Def.Tackles.Loss.PerPos","Def.Tackles.Sk.PerPos","Def.Tackles.Loss.Avg","Def.Tackles.Sk.Avg","Def.QB.Hurries.To.Pass.Att.Ratio","Def.Tackles.Sk.To.Pass.Att.Ratio","Def.Int.PD.PerPos","Def.Int.PD.Avg","Def.Fumbles.FF","Def.Fumbles.FF.PerPos","Def.Fumbles.FF.Avg","Def.Tot.TD.PossPct","Def.Tot.Pts.PerPos","Off.ST.Punting.Punts","Off_w_ST.Punt.PossPct","Off_w_ST.Punt.Sfty.PossPct","Off.ST.Punting.Avg","Off.ST.Return.TD","Off.ST.Return.Yds","Off.ST.Return.TD.PerRet","Off.ST.Return.Yds.PerRet","Off.ST.Return.TD.PossPct","Off.ST.Return.Yds.PerPos","Off_w_ST.Tot.TO","Off_w_ST.Tot.TO.PossPct","Off_w_ST.Tot.TO.NonScoring","Off_w_ST.Tot.TO.NonScoring.PossPct","Off_w_ST.Pts","Off_w_ST.Pts.PerPos","Off_w_ST.Yds.Avg","Off_w_ST.Yds","Off_w_ST.TD","Def_w_ST.Pts","Def_w_ST.Pts.PerPos","Def_w_ST.TD","Def_w_ST.TD.PossPct","Off_w_ST.Minus.Def_w_ST.Points.Margin","Off_w_ST.Minus.Def_w_ST.Points.Margin.PerPos","Off_w_ST.Minus.Def_w_ST.TD.Margin","Off_w_ST.Minus.Def_w_ST.TD.Margin.PerPos","Off_w_ST.Minus.Def_w_ST.Yds.Margin","Off_w_ST.Minus.Def_w_ST.Yds.Margin.Avg","Off_w_ST.TD.TO.Diff","Off_w_ST.Scoring.PossPct","Off_w_ST.FGM.PossPct","Off_w_ST.TD.PossPct","Off_w_ST.Empty.PossPct","Off_w_ST.FGF.PossPct","Off_w_ST.Negative.PossPct","Off_w_ST.Plays.PerPos","Homefield"
"Air Force","","Non-Major","2019-08-31",1,100,41,6.51,7,2.4,0.363636363636364,7,0.7,48,4.8,0,0,0,0,0.857142857142857,0.6,0.1,0.7,0.3,0,57.14,100,87.5,48,4.8,7,0.7,6.98484848484848,0,0,0,0,0,0,0,0.53030303030303,0.621212121212121,1.15151515151515,3,0,0.3,0,0.0454545454545455,0,0,0,0,0,2,0.2,0.0303030303030303,0,0,2,0.2,0.2,37.5,0,0,0,0,0,0,1,0.1,1,0.1,48,4.8,6.92537313432836,464,7,0,0,0,0,48,4.8,7,0.7,461,6.88059701492537,6,0.7,0,0.7,0.3,0,0,6.7,""
"Air Force","@","Colorado","2019-09-14",2,58.3,12.9,5.46,6.9,2.2,0.34375,4,0.4,30,3,1,0.1,0.1,0,0.75,0.3,0.1,0.5,0.5,0,58.33,100,50,30,3,4,0.4,6.9375,0,0,0,0,0,0,0,0.65625,0.34375,1.08474576271186,3,0,0.3,0,0.0508474576271186,0,0,0,0,0,2,0.2,0.0338983050847458,0,0,2,0.2,0.2,40.5,0,4,0,2,0,0.4,3,0.3,3,0.3,30,3,6.78787878787879,448,4,0,0,0,0,30,3,4,0.4,448,6.78787878787879,1,0.5,0.1,0.4,0.5,0,0,6.6,"@"
"Air Force","@","Boise State","2019-09-20",3,61.5,8.7,4.75,5.5,1.9,0.296875,2,0.2,19,1.9,1,0.2,0.2,0,0.5,0.1,0.1,0.4,0.6,0,46.15,0,33.33,19,1.9,2,0.2,4.765625,0,0,0,0,0,1,0.166666666666667,0.359375,1.0625,1.54237288135593,4,1,0.4,0.1,0.0677966101694915,0.015625,0,0.0769230769230769,0.1,0.0769230769230769,1,0.1,0.0169491525423729,0,0,4,0.4,0.4,38.75,0,0,0,0,0,0,1,0.1,1,0.1,19,1.9,5.546875,355,2,0,0,0,0,19,1.9,2,0.2,305,4.765625,1,0.4,0.2,0.2,0.6,0,0,6.4,"@"
"Air Force","","San Jose State","2019-09-27",4,50,13.1,5.54,6.5,2.4,0.30379746835443,6,0.6,41,4.1,0,0,0,0,0.833333333333333,0.5,0.1,0.6,0.4,0,76.92,50,83.33,41,4.1,6,0.6,6.49367088607595,0,0,1,0.1,0.0126582278481013,1,1,0.544303797468354,0.556962025316456,1.17567567567568,2,0,0.2,0,0.027027027027027,0,0.1,0,0,0,1,0.1,0.0135135135135135,0,0,1,0.1,0.1,42,0,11,0,11,0,1.1,2,0.2,2,0.2,41,4.1,6.55,524,6,0,0,0,0,41,4.1,6,0.6,524,6.55,4,0.6,0,0.6,0.4,0,0,8,""
"Air Force","@","Navy","2019-10-05",5,42.3,9.5,2.4,5,1.07142857142857,0.211267605633803,2,0.142857142857143,25,1.78571428571429,1,0.285714285714286,0.285714285714286,0,1,0.0714285714285714,0,0.428571428571429,0.571428571428571,0.0714285714285714,29.41,33.33,50,19,1.35714285714286,1,0.0714285714285714,4.91549295774648,0,0,3,0.214285714285714,0.0422535211267606,0,0,0.352112676056338,0.76056338028169,1.41071428571429,8,2,0.571428571428571,0.142857142857143,0.142857142857143,0.028169014084507,0.115384615384615,0.0769230769230769,0.357142857142857,0.192307692307692,2,0.142857142857143,0.0357142857142857,0.0714285714285714,0.428571428571429,3,0.214285714285714,0.214285714285714,36.33,0,18,0,9,0,1.28571428571429,3,0.214285714285714,2,0.142857142857143,25,1.78571428571429,5.0958904109589,372,2,6,0.428571428571429,1,0.0714285714285714,19,1.35714285714286,1,0.0714285714285714,367,5.02739726027397,-1,0.428571428571429,0.285714285714286,0.142857142857143,0.571428571428571,0,0.0714285714285714,5.21428571428571,"@"
"Air Force","","Fresno State","2019-10-12",6,66.7,27,4.93,5.8,4.66666666666667,0.388888888888889,5,0.833333333333333,37,6.16666666666667,0,0,0,0,1,0.833333333333333,0,0.833333333333333,0.166666666666667,0,50,100,80,37,6.16666666666667,5,0.833333333333333,5.84722222222222,0,0,1,0.166666666666667,0.0138888888888889,0,0,0.458333333333333,0.833333333333333,1.30985915492958,3,0,0.5,0,0.0422535211267606,0,0.333333333333333,0,0,0,0,0,0,0,0,1,0.166666666666667,0.166666666666667,51,0,0,0,0,0,0,0,0,0,0,37,6.16666666666667,5.84722222222222,421,5,0,0,0,0,37,6.16666666666667,5,0.833333333333333,421,5.84722222222222,5,0.833333333333333,0,0.833333333333333,0.166666666666667,0,0,12,""
"Air Force","@","Hawaii","2019-10-19",7,85.7,24.1,6.92,9.2,2.44444444444444,0.385964912280702,7,0.777777777777778,50,5.55555555555556,0,0,0,0,1,0.888888888888889,0,0.777777777777778,0.222222222222222,0,60,100,100,50,5.55555555555556,7,0.777777777777778,9.17543859649123,0,0,0,0,0,0,0,0.666666666666667,0.315789473684211,0.982456140350877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.222222222222222,0.222222222222222,48.5,0,1,0,1,0,0.111111111111111,0,0,0,0,50,5.55555555555556,9.03448275862069,524,7,0,0,0,0,50,5.55555555555556,7,0.777777777777778,524,9.03448275862069,7,0.777777777777778,0,0.777777777777778,0.222222222222222,0,0,6.44444444444444,"@"
"Air Force","","Utah State","2019-10-26",8,33.3,4,5.74,5.6,3.33333333333333,0.357142857142857,4,0.444444444444444,31,3.44444444444444,1,0.111111111111111,0.111111111111111,0,1,0.444444444444444,0,0.555555555555556,0.444444444444444,0,76.92,0,100,31,3.44444444444444,4,0.444444444444444,5.61904761904762,0,0,0,0,0,0,0,0.595238095238095,0.523809523809524,1.175,3,1,0.333333333333333,0.111111111111111,0.0375,0.0119047619047619,0,0.166666666666667,0,0,2,0.222222222222222,0.025,0,0,2,0.222222222222222,0.222222222222222,42.5,0,21,0,21,0,2.33333333333333,2,0.222222222222222,2,0.222222222222222,31,3.44444444444444,5.8,493,4,0,0,0,0,31,3.44444444444444,4,0.444444444444444,493,5.8,2,0.555555555555556,0.111111111111111,0.444444444444444,0.444444444444444,0,0,9.44444444444444,""
"Air Force","","Army","2019-11-02",9,25,2,5.96,5.5,1.88888888888889,0.26984126984127,2,0.222222222222222,17,1.88888888888889,1,0.111111111111111,0.111111111111111,0,1,0.222222222222222,0,0.333333333333333,0.666666666666667,0,38.46,100,66.67,17,1.88888888888889,2,0.222222222222222,4.57142857142857,0,0,0,0,0,0,0,0.428571428571429,0.888888888888889,1.45614035087719,5,0,0.555555555555556,0,0.087719298245614,0,0,0,0.111111111111111,0.125,0,0,0,0,0,5,0.555555555555556,0.555555555555556,44,0,25,0,12.5,0,2.77777777777778,1,0.111111111111111,1,0.111111111111111,17,1.88888888888889,5.67692307692308,369,2,0,0,0,0,17,1.88888888888889,2,0.222222222222222,313,4.81538461538462,1,0.333333333333333,0.111111111111111,0.222222222222222,0.666666666666667,0,0,7.22222222222222,""
"Air Force","@","Colorado State","2019-11-16",10,45.5,11.5,4.54,5.8,1.72727272727273,0.311475409836066,4,0.363636363636364,32,2.90909090909091,1,0.0909090909090909,0.0909090909090909,0,1,0.454545454545455,0,0.454545454545455,0.545454545454545,0.0909090909090909,46.67,100,50,26,2.36363636363636,3,0.272727272727273,5.47540983606557,0,0,2,0.181818181818182,0.0327868852459016,0,0,0.39344262295082,0.885245901639344,1.41818181818182,7,0,0.636363636363636,0,0.127272727272727,0,0.181818181818182,0,0.0909090909090909,0.0909090909090909,1,0.0909090909090909,0.0181818181818182,0.0909090909090909,0.545454545454545,4,0.363636363636364,0.363636363636364,43.5,0,0,0,0,0,0,2,0.181818181818182,1,0.0909090909090909,32,2.90909090909091,5.78688524590164,353,4,6,0.545454545454545,1,0.0909090909090909,26,2.36363636363636,3,0.272727272727273,334,5.47540983606557,2,0.454545454545455,0.0909090909090909,0.363636363636364,0.545454545454545,0,0.0909090909090909,5.54545454545455,"@"
