"Team","Value","Rank"
"Air Force",401.36435170372,112
"Akron",368.040511258949,120
"Alabama",564.541767871535,25
"Alabama-Birmingham",489.822372066648,60
"Arizona",530.136738734669,37
"Arizona State",573.292071254065,21
"Arkansas",455.514178358666,88
"Arkansas State",457.947016934965,85
"Army",407.573383269519,110
"Auburn",627.005544267257,4
"Ball State",507.352192115779,52
"Baylor",722.414519559622,1
"Boise State",567.012187149469,23
"Boston College",475.197709126689,73
"Bowling Green State",471.2604629035,77
"Brigham Young",619.024000540164,7
"Buffalo",439.685738570363,95
"California",599.007439005216,11
"Central Florida",529.905868976778,38
"Central Michigan",372.763509257854,119
"Cincinnati",516.61192358354,47
"Clemson",588.246582678195,14
"Colorado",477.75789507033,70
"Colorado State",536.855450329277,32
"Connecticut",383.390072525816,116
"Duke",533.790877574352,35
"East Carolina",533.036686506307,36
"Eastern Michigan",406.122089514961,111
"Florida",428.111268243068,102
"Florida Atlantic",421.577658213546,103
"Florida International",264.149511591106,126
"Florida State",608.433493639419,10
"Fresno State",619.026812505677,6
"Georgia",574.983331364732,17
"Georgia State",429.329262281424,101
"Georgia Tech",527.35636067536,39
"Hawaii",516.333006939348,48
"Houston",534.254908901614,34
"Idaho",437.212188160172,96
"Illinois",534.309028217167,33
"Indiana",619.150578034675,5
"Iowa",478.616503378683,68
"Iowa State",486.690533117216,62
"Kansas",395.572885116296,114
"Kansas State",480.259313637367,67
"Kent State",416.864002566751,107
"Kentucky",456.193937583704,87
"Louisiana",467.564785258887,80
"Louisiana State",574.128934934084,19
"Louisiana Tech",431.453438195937,100
"Louisiana-Monroe",408.811903837359,109
"Louisville",503.670119903659,53
"Marshall",593.262290436069,12
"Maryland",522.615091307461,41
"Massachusetts",378.795856543957,117
"Memphis",415.274412051217,108
"Miami (FL)",615.510436084382,8
"Miami (OH)",281.147390016508,125
"Michigan",480.800640942927,65
"Michigan State",436.171490631547,97
"Middle Tennessee State",461.058186450587,83
"Minnesota",417.537352373587,106
"Mississippi",551.853311679451,28
"Mississippi State",508.217480503614,51
"Missouri",560.716968409907,26
"Navy",432.746121079519,99
"Nebraska",492.845755600657,57
"Nevada",483.204256927083,63
"Nevada-Las Vegas",482.284373609665,64
"New Mexico",542.911846723072,31
"New Mexico State",443.401282839753,92
"Non-Major",398.957159338069,113
"North Carolina",573.355586096071,20
"North Carolina State",492.323467577473,58
"North Texas",476.793892345208,71
"Northern Illinois",570.819547372234,22
"Northwestern",471.20948940758,78
"Notre Dame",519.346563726568,45
"Ohio",457.229027883293,86
"Ohio State",580.356548498869,16
"Oklahoma",522.040225741997,42
"Oklahoma State",566.220488542216,24
"Oregon",682.189055293986,2
"Oregon State",592.466610090244,13
"Penn State",488.765282291335,61
"Pittsburgh",474.220764024808,74
"Purdue",392.444082959888,115
"Rice",443.226005279689,93
"Rutgers",447.134777291861,90
"San Diego State",473.680029841737,75
"San Jose State",556.744734829468,27
"South Alabama",457.988416647792,84
"South Carolina",548.674541610371,29
"South Florida",361.1477591004,122
"Southern California",480.343379333429,66
"Southern Methodist",513.632463659526,49
"Southern Mississippi",418.493808670203,105
"Stanford",521.08314644125,43
"Syracuse",476.180916235121,72
"Temple",472.193825530735,76
"Tennessee",470.9976948648,79
"Texas",512.32411996228,50
"Texas A&M",661.790261103162,3
"Texas Christian",463.066232697612,82
"Texas State",367.424387709737,121
"Texas Tech",608.909919995155,9
"Texas-El Paso",418.994824583205,104
"Texas-San Antonio",467.11883904165,81
"Toledo",499.099079522633,55
"Troy",517.242611357174,46
"Tulane",352.568483118083,123
"Tulsa",450.338174344083,89
"UCLA",574.766719170539,18
"Utah",519.447715437096,44
"Utah State",440.311660571628,94
"Vanderbilt",445.254334178607,91
"Virginia",478.15175302552,69
"Virginia Tech",435.726410458791,98
"Wake Forest",340.454695843694,124
"Washington",580.938886712872,15
"Washington State",526.556808731975,40
"West Virginia",502.522755928173,54
"Western Kentucky",495.510846503443,56
"Western Michigan",375.87704571638,118
"Wisconsin",544.397698873874,30
"Wyoming",490.49501014671,59
