"Team","Value","Rank"
"Air Force",466.460879810399,43
"Akron",547.416216263284,107
"Alabama",395.483773459926,6
"Alabama-Birmingham",489.510886273591,65
"Arizona",436.026198837929,24
"Arizona State",459.474832584731,36
"Arkansas",440.841860460596,27
"Arkansas State",548.633235632733,109
"Army",454.720320760114,32
"Auburn",477.819622589685,50
"Ball State",573.047621505266,118
"Baylor",523.608516083469,94
"Boise State",432.026889756422,22
"Boston College",416.879205554172,15
"Bowling Green State",541.735084413529,105
"Brigham Young",409.745707178431,11
"Buffalo",482.904324801869,54
"California",408.504200163949,10
"Central Florida",394.936646319303,5
"Central Michigan",490.313067463893,66
"Cincinnati",439.538827399737,26
"Clemson",487.154834579752,62
"Colorado",465.412291674355,41
"Colorado State",506.715540517942,80
"Connecticut",523.771831215389,95
"Duke",566.199600917505,114
"East Carolina",577.37906535958,120
"Eastern Michigan",571.61708125774,117
"Florida",412.877223514732,12
"Florida Atlantic",466.337207113168,42
"Florida International",490.67165490154,67
"Florida State",388.069878631521,4
"Fresno State",492.289778845834,68
"Georgia",413.747420203032,13
"Georgia Tech",486.220191633091,61
"Hawaii",484.120749037281,60
"Houston",566.289156411395,115
"Idaho",494.214656367426,70
"Illinois",386.78092631429,3
"Indiana",545.676999389995,106
"Iowa",406.798518183338,9
"Iowa State",551.116399537426,110
"Kansas",510.252746523396,83
"Kansas State",534.569781002655,103
"Kent State",445.448183543486,30
"Kentucky",452.466220587314,31
"Louisiana",523.845220557567,96
"Louisiana State",396.949398060836,7
"Louisiana Tech",535.893945406846,104
"Louisiana-Monroe",455.41754394524,34
"Louisville",413.830779268324,14
"Marshall",507.721094730093,81
"Maryland",498.304539937256,74
"Memphis",547.47877610552,108
"Miami (FL)",420.363083544962,18
"Miami (OH)",482.759020947524,53
"Michigan",569.022247906688,116
"Michigan State",454.949399885387,33
"Middle Tennessee State",502.210950191522,77
"Minnesota",516.611893585982,89
"Mississippi",515.830539245456,88
"Mississippi State",418.140960506143,17
"Missouri",483.459930511511,58
"Navy",459.414553351156,35
"Nebraska",429.391318835395,21
"Nevada",555.32874332161,112
"Nevada-Las Vegas",464.650168296688,40
"New Mexico",554.336382782157,111
"New Mexico State",574.049903649194,119
"Non-Major",528.316935828142,100
"North Carolina",492.554447777717,69
"North Carolina State",519.622428080042,90
"North Texas",496.122599613038,72
"Northern Illinois",498.416534006178,75
"Northwestern",498.94724554054,76
"Notre Dame",484.115802144051,59
"Ohio",507.916565100284,82
"Ohio State",426.234571463705,19
"Oklahoma",483.228091711631,57
"Oklahoma State",506.122976657126,79
"Oregon",512.736001222527,85
"Oregon State",504.579082003424,78
"Penn State",434.394514640208,23
"Pittsburgh",418.129117816166,16
"Purdue",476.099821536178,49
"Rice",521.322649634135,91
"Rutgers",460.811545915006,37
"San Diego State",497.411358012409,73
"San Jose State",482.968902377375,55
"South Carolina",461.086048246246,38
"South Florida",474.862381653431,46
"Southern California",524.884843431773,98
"Southern Methodist",475.240431580128,48
"Southern Mississippi",487.184969529371,63
"Stanford",436.214559353952,25
"Syracuse",467.376154174334,44
"Temple",482.522103109186,52
"Tennessee",463.917785544493,39
"Texas",353.550530158062,1
"Texas A&M",442.835077893944,28
"Texas Christian",354.464674415357,2
"Texas Tech",527.011480294394,99
"Texas-El Paso",522.907933317465,93
"Toledo",488.334155929952,64
"Troy",528.623645537764,101
"Tulane",511.667082475386,84
"Tulsa",560.168854300603,113
"UCLA",478.207995370585,51
"Utah",428.233637729907,20
"Utah State",524.301405429318,97
"Vanderbilt",473.493871010913,45
"Virginia",495.684575795341,71
"Virginia Tech",445.134646200579,29
"Wake Forest",594.64990974404,121
"Washington",515.213522206238,87
"Washington State",483.214336414462,56
"West Virginia",400.157537708314,8
"Western Kentucky",514.331509014081,86
"Western Michigan",521.369715506819,92
"Wisconsin",475.183783935048,47
"Wyoming",529.582952605014,102
