"Team","Value","Rank"
"Air Force",2.76923076923077,45
"Akron",2.75,42
"Alabama",1.71428571428571,5
"Alabama-Birmingham",3.33333333333333,82.5
"Appalachian State",3.5,90
"Arizona",3.07142857142857,61.5
"Arizona State",2.84615384615385,52.5
"Arkansas",2.15384615384615,14.5
"Arkansas State",3.69230769230769,97.5
"Army",4,105
"Auburn",3.30769230769231,80.5
"Ball State",3.25,79
"Baylor",3.15384615384615,70
"Boise State",2.64285714285714,37.5
"Boston College",2.61538461538462,35.5
"Bowling Green State",4.35714285714286,111
"Brigham Young",3.23076923076923,78
"Buffalo",4.09090909090909,108
"California",5.16666666666667,125.5
"Central Florida",2.15384615384615,14.5
"Central Michigan",2.84615384615385,52.5
"Cincinnati",2.84615384615385,52.5
"Clemson",1.53846153846154,4
"Colorado",4.75,118
"Colorado State",3.15384615384615,70
"Connecticut",3.08333333333333,67.5
"Duke",2.30769230769231,19.5
"East Carolina",2.61538461538462,35.5
"Eastern Michigan",5.25,127
"Florida",2,12
"Florida Atlantic",4.16666666666667,109
"Florida International",2.41666666666667,26.5
"Florida State",2.78571428571429,48
"Fresno State",4,105
"Georgia",2.46153846153846,31.5
"Georgia Southern",3.2,77
"Georgia State",5.33333333333333,129
"Georgia Tech",2.64285714285714,37.5
"Hawaii",3.38461538461538,86.5
"Houston",2.30769230769231,19.5
"Idaho",4.54545454545455,114
"Illinois",3.61538461538462,93.5
"Indiana",3.83333333333333,100.5
"Iowa",2.76923076923077,45
"Iowa State",4.58333333333333,115
"Kansas",3.83333333333333,100.5
"Kansas State",2.84615384615385,52.5
"Kent State",3.36363636363636,84
"Kentucky",3.33333333333333,82.5
"Louisiana",3.07692307692308,64.5
"Louisiana State",1.92307692307692,8.5
"Louisiana Tech",2.42857142857143,29
"Louisiana-Monroe",3.16666666666667,74
"Louisville",2,12
"Marshall",2.42857142857143,29
"Maryland",3.15384615384615,70
"Massachusetts",4.08333333333333,107
"Memphis",2,12
"Miami (FL)",2.69230769230769,40
"Miami (OH)",4,105
"Michigan",2.25,17.5
"Michigan State",2.53846153846154,34
"Middle Tennessee State",3.66666666666667,95.5
"Minnesota",2.76923076923077,45
"Mississippi",1.30769230769231,2
"Mississippi State",2.38461538461538,24.5
"Missouri",2.35714285714286,22.5
"Navy",3.07692307692308,64.5
"Nebraska",3.16666666666667,74
"Nevada",3.07692307692308,64.5
"Nevada-Las Vegas",4.76923076923077,120
"New Mexico",4.66666666666667,116
"New Mexico State",4.83333333333333,121
"Non-Major",5.30769230769231,128
"North Carolina",4.53846153846154,113
"North Carolina State",3,59
"North Texas",3.16666666666667,74
"Northern Illinois",3.07142857142857,61.5
"Northwestern",3,59
"Notre Dame",3.38461538461538,86.5
"Ohio",2.91666666666667,55
"Ohio State",2.33333333333333,21
"Oklahoma",2.76923076923077,45
"Oklahoma State",3.61538461538462,93.5
"Old Dominion",5,123.5
"Oregon",2.73333333333333,41
"Oregon State",3.66666666666667,95.5
"Penn State",1.76923076923077,6.5
"Pittsburgh",3.38461538461538,86.5
"Purdue",3.75,99
"Rice",3.53846153846154,91
"Rutgers",3.84615384615385,102
"San Diego State",2.38461538461538,24.5
"San Jose State",3.58333333333333,92
"South Alabama",3.07692307692308,64.5
"South Carolina",3.38461538461538,86.5
"South Florida",3.08333333333333,67.5
"Southern California",3,59
"Southern Methodist",5,123.5
"Southern Mississippi",4.33333333333333,110
"Stanford",1.92307692307692,8.5
"Syracuse",2.25,17.5
"Temple",1.25,1
"Tennessee",2.92307692307692,56.5
"Texas",2.23076923076923,16
"Texas A&M",3.16666666666667,74
"Texas Christian",1.46153846153846,3
"Texas State",3.16666666666667,74
"Texas Tech",5.16666666666667,125.5
"Texas-El Paso",3.30769230769231,80.5
"Texas-San Antonio",2.66666666666667,39
"Toledo",3.69230769230769,97.5
"Troy",4.5,112
"Tulane",2.83333333333333,49.5
"Tulsa",4.75,118
"UCLA",2.92307692307692,56.5
"Utah",2.46153846153846,31.5
"Utah State",1.92857142857143,10
"Vanderbilt",3.41666666666667,89
"Virginia",2.41666666666667,26.5
"Virginia Tech",1.76923076923077,6.5
"Wake Forest",2.5,33
"Washington",2.35714285714286,22.5
"Washington State",4.75,118
"West Virginia",2.83333333333333,49.5
"Western Kentucky",4.92307692307692,122
"Western Michigan",2.76923076923077,45
"Wisconsin",2.42857142857143,29
"Wyoming",3.91666666666667,103
